Samling;Nr;Titel;Dato;PDF;
20161;67;Referat af møde 67 den 3. marts, 2017 kl. 10.00;03-03-2017;https://www.folketingstidende.dk/samling/20161/salen/M67/20161_M67_referat.pdf;
20161;66;Referat af møde 66 den 2. marts, 2017 kl. 10.00;02-03-2017;https://www.folketingstidende.dk/samling/20161/salen/M66/20161_M66_referat.pdf;
20161;65;Referat af møde 65 den 1. marts, 2017 kl. 13.00;01-03-2017;https://www.folketingstidende.dk/samling/20161/salen/M65/20161_M65_referat.pdf;
20161;64;Referat af møde 64 den 28. februar, 2017 kl. 13.00;28-02-2017;https://www.folketingstidende.dk/samling/20161/salen/M64/20161_M64_referat.pdf;
20161;63;Referat af møde 63 den 24. februar, 2017 kl. 10.00;24-02-2017;https://www.folketingstidende.dk/samling/20161/salen/M63/20161_M63_referat.pdf;
20161;62;Referat af møde 62 den 23. februar, 2017 kl. 10.00;23-02-2017;https://www.folketingstidende.dk/samling/20161/salen/M62/20161_M62_referat.pdf;
20161;61;Referat af møde 61 den 22. februar, 2017 kl. 13.00;22-02-2017;https://www.folketingstidende.dk/samling/20161/salen/M61/20161_M61_referat.pdf;
20161;60;Referat af møde 60 den 21. februar, 2017 kl. 13.00;21-02-2017;https://www.folketingstidende.dk/samling/20161/salen/M60/20161_M60_referat.pdf;
20161;59;Referat af møde 59 den 10. februar, 2017 kl. 10.00;10-02-2017;https://www.folketingstidende.dk/samling/20161/salen/M59/20161_M59_referat.pdf;
20161;58;Referat af møde 58 den 9. februar, 2017 kl. 10.00;09-02-2017;https://www.folketingstidende.dk/samling/20161/salen/M58/20161_M58_referat.pdf;
20161;57;Referat af møde 57 den 8. februar, 2017 kl. 13.00;08-02-2017;https://www.folketingstidende.dk/samling/20161/salen/M57/20161_M57_referat.pdf;
20161;56;Referat af møde 56 den 7. februar, 2017 kl. 13.00;07-02-2017;https://www.folketingstidende.dk/samling/20161/salen/M56/20161_M56_referat.pdf;
20161;55;Referat af møde 55 den 3. februar, 2017 kl. 10.00;03-02-2017;https://www.folketingstidende.dk/samling/20161/salen/M55/20161_M55_referat.pdf;
20161;54;Referat af møde 54 den 2. februar, 2017 kl. 10.00;02-02-2017;https://www.folketingstidende.dk/samling/20161/salen/M54/20161_M54_referat.pdf;
20161;53;Referat af møde 53 den 1. februar, 2017 kl. 13.00;01-02-2017;https://www.folketingstidende.dk/samling/20161/salen/M53/20161_M53_referat.pdf;
20161;52;Referat af møde 52 den 31. januar, 2017 kl. 13.00;31-01-2017;https://www.folketingstidende.dk/samling/20161/salen/M52/20161_M52_referat.pdf;
20161;51;Referat af møde 51 den 27. januar, 2017 kl. 10.00;27-01-2017;https://www.folketingstidende.dk/samling/20161/salen/M51/20161_M51_referat.pdf;
20161;50;Referat af møde 50 den 26. januar, 2017 kl. 10.00;26-01-2017;https://www.folketingstidende.dk/samling/20161/salen/M50/20161_M50_referat.pdf;
20161;49;Referat af møde 49 den 25. januar, 2017 kl. 13.00;25-01-2017;https://www.folketingstidende.dk/samling/20161/salen/M49/20161_M49_referat.pdf;
20161;48;Referat af møde 48 den 24. januar, 2017 kl. 14.00;24-01-2017;https://www.folketingstidende.dk/samling/20161/salen/M48/20161_M48_referat.pdf;
20161;47;Referat af møde 47 den 20. januar, 2017 kl. 10.00;20-01-2017;https://www.folketingstidende.dk/samling/20161/salen/M47/20161_M47_referat.pdf;
20161;46;Referat af møde 46 den 19. januar, 2017 kl. 10.00;19-01-2017;https://www.folketingstidende.dk/samling/20161/salen/M46/20161_M46_referat.pdf;
20161;45;Referat af møde 45 den 18. januar, 2017 kl. 13.00;18-01-2017;https://www.folketingstidende.dk/samling/20161/salen/M45/20161_M45_referat.pdf;
20161;44;Referat af møde 44 den 17. januar, 2017 kl. 13.00;17-01-2017;https://www.folketingstidende.dk/samling/20161/salen/M44/20161_M44_referat.pdf;
20161;43;Referat af møde 43 den 13. januar, 2017 kl. 10.00;13-01-2017;https://www.folketingstidende.dk/samling/20161/salen/M43/20161_M43_referat.pdf;
20161;42;Referat af møde 42 den 12. januar, 2017 kl. 10.00;12-01-2017;https://www.folketingstidende.dk/samling/20161/salen/M42/20161_M42_referat.pdf;
20161;41;Referat af møde 41 den 11. januar, 2017 kl. 13.00;11-01-2017;https://www.folketingstidende.dk/samling/20161/salen/M41/20161_M41_referat.pdf;
20161;40;Referat af møde 40 den 10. januar, 2017 kl. 13.00;10-01-2017;https://www.folketingstidende.dk/samling/20161/salen/M40/20161_M40_referat.pdf;
20161;39;Referat af møde 39 den 19. december, 2016 kl. 10.00;19-12-2016;https://www.folketingstidende.dk/samling/20161/salen/M39/20161_M39_referat.pdf;
20161;38;Referat af møde 38 den 16. december, 2016 kl. 10.00;16-12-2016;https://www.folketingstidende.dk/samling/20161/salen/M38/20161_M38_referat.pdf;
20161;37;Referat af møde 37 den 15. december, 2016 kl. 10.00;15-12-2016;https://www.folketingstidende.dk/samling/20161/salen/M37/20161_M37_referat.pdf;
20161;36;Referat af møde 36 den 14. december, 2016 kl. 9.00;14-12-2016;https://www.folketingstidende.dk/samling/20161/salen/M36/20161_M36_referat.pdf;
20161;35;Referat af møde 35 den 13. december, 2016 kl. 13.00;13-12-2016;https://www.folketingstidende.dk/samling/20161/salen/M35/20161_M35_referat.pdf;
20161;34;Referat af møde 34 den 9. december, 2016 kl. 10.00;09-12-2016;https://www.folketingstidende.dk/samling/20161/salen/M34/20161_M34_referat.pdf;
20161;33;Referat af møde 33 den 8. december, 2016 kl. 10.10;08-12-2016;https://www.folketingstidende.dk/samling/20161/salen/M33/20161_M33_referat.pdf;
20161;32;Referat af møde 32 den 8. december, 2016 kl. 10.00;08-12-2016;https://www.folketingstidende.dk/samling/20161/salen/M32/20161_M32_referat.pdf;
20161;31;Referat af møde 31 den 7. december, 2016 kl. 13.00;07-12-2016;https://www.folketingstidende.dk/samling/20161/salen/M31/20161_M31_referat.pdf;
20161;30;Referat af møde 30 den 6. december, 2016 kl. 16.35;06-12-2016;https://www.folketingstidende.dk/samling/20161/salen/M30/20161_M30_referat.pdf;
20161;29;Referat af møde 29 den 6. december, 2016 kl. 13.00;06-12-2016;https://www.folketingstidende.dk/samling/20161/salen/M29/20161_M29_referat.pdf;
20161;28;Referat af møde 28 den 5. december, 2016 kl. 10.00;05-12-2016;https://www.folketingstidende.dk/samling/20161/salen/M28/20161_M28_referat.pdf;
20161;27;Referat af møde 27 den 2. december, 2016 kl. 10.00;02-12-2016;https://www.folketingstidende.dk/samling/20161/salen/M27/20161_M27_referat.pdf;
20161;26;Referat af møde 26 den 1. december, 2016 kl. 10.00;01-12-2016;https://www.folketingstidende.dk/samling/20161/salen/M26/20161_M26_referat.pdf;
20161;25;Referat af møde 25 den 30. november, 2016 kl. 13.00;30-11-2016;https://www.folketingstidende.dk/samling/20161/salen/M25/20161_M25_referat.pdf;
20161;24;Referat af møde 24 den 29. november, 2016 kl. 13.00;29-11-2016;https://www.folketingstidende.dk/samling/20161/salen/M24/20161_M24_referat.pdf;
20161;23;Referat af møde 23 den 25. november, 2016 kl. 10.00;25-11-2016;https://www.folketingstidende.dk/samling/20161/salen/M23/20161_M23_referat.pdf;
20161;22;Referat af møde 22 den 24. november, 2016 kl. 10.00;24-11-2016;https://www.folketingstidende.dk/samling/20161/salen/M22/20161_M22_referat.pdf;
20161;21;Referat af møde 21 den 23. november, 2016 kl. 13.00;23-11-2016;https://www.folketingstidende.dk/samling/20161/salen/M21/20161_M21_referat.pdf;
20161;20;Referat af møde 20 den 22. november, 2016 kl. 13.00;22-11-2016;https://www.folketingstidende.dk/samling/20161/salen/M20/20161_M20_referat.pdf;
20161;19;Referat af møde 19 den 18. november, 2016 kl. 10.00;18-11-2016;https://www.folketingstidende.dk/samling/20161/salen/M19/20161_M19_referat.pdf;
20161;18;Referat af møde 18 den 17. november, 2016 kl. 10.00;17-11-2016;https://www.folketingstidende.dk/samling/20161/salen/M18/20161_M18_referat.pdf;
20161;17;Referat af møde 17 den 16. november, 2016 kl. 13.00;16-11-2016;https://www.folketingstidende.dk/samling/20161/salen/M17/20161_M17_referat.pdf;
20161;16;Referat af møde 16 den 15. november, 2016 kl. 13.00;15-11-2016;https://www.folketingstidende.dk/samling/20161/salen/M16/20161_M16_referat.pdf;
20161;15;Referat af møde 15 den 11. november, 2016 kl. 10.00;11-11-2016;https://www.folketingstidende.dk/samling/20161/salen/M15/20161_M15_referat.pdf;
20161;14;Referat af møde 14 den 10. november, 2016 kl. 13.00;10-11-2016;https://www.folketingstidende.dk/samling/20161/salen/M14/20161_M14_referat.pdf;
20161;13;Referat af møde 13 den 9. november, 2016 kl. 13.00;09-11-2016;https://www.folketingstidende.dk/samling/20161/salen/M13/20161_M13_referat.pdf;
20161;12;Referat af møde 12 den 8. november, 2016 kl. 13.00;08-11-2016;https://www.folketingstidende.dk/samling/20161/salen/M12/20161_M12_referat.pdf;
20161;11;Referat af møde 11 den 28. oktober, 2016 kl. 10.00;28-10-2016;https://www.folketingstidende.dk/samling/20161/salen/M11/20161_M11_referat.pdf;
20161;10;Referat af møde 10 den 27. oktober, 2016 kl. 10.00;27-10-2016;https://www.folketingstidende.dk/samling/20161/salen/M10/20161_M10_referat.pdf;
20161;9;Referat af møde 9 den 26. oktober, 2016 kl. 13.00;26-10-2016;https://www.folketingstidende.dk/samling/20161/salen/M9/20161_M9_referat.pdf;
20161;8;Referat af møde 8 den 25. oktober, 2016 kl. 13.00;25-10-2016;https://www.folketingstidende.dk/samling/20161/salen/M8/20161_M8_referat.pdf;
20161;7;Referat af møde 7 den 14. oktober, 2016 kl. 10.00;14-10-2016;https://www.folketingstidende.dk/samling/20161/salen/M7/20161_M7_referat.pdf;
20161;6;Referat af møde 6 den 13. oktober, 2016 kl. 10.00;13-10-2016;https://www.folketingstidende.dk/samling/20161/salen/M6/20161_M6_referat.pdf;
20161;5;Referat af møde 5 den 12. oktober, 2016 kl. 13.00;12-10-2016;https://www.folketingstidende.dk/samling/20161/salen/M5/20161_M5_referat.pdf;
20161;4;Referat af møde 4 den 11. oktober, 2016 kl. 13.00;11-10-2016;https://www.folketingstidende.dk/samling/20161/salen/M4/20161_M4_referat.pdf;
20161;3;Referat af møde 3 den 6. oktober, 2016 kl. 10.00;06-10-2016;https://www.folketingstidende.dk/samling/20161/salen/M3/20161_M3_referat.pdf;
20161;2;Referat af møde 2 den 5. oktober, 2016 kl. 13.00;05-10-2016;https://www.folketingstidende.dk/samling/20161/salen/M2/20161_M2_referat.pdf;
20161;1;Referat af møde 1 den 4. oktober, 2016 kl. 12.00;04-10-2016;https://www.folketingstidende.dk/samling/20161/salen/M1/20161_M1_referat.pdf;
20171;108;Referat af møde 108 den 6. september, 2018 kl. 9.00;06-09-2018;https://www.folketingstidende.dk/samling/20171/salen/M108/20171_M108_referat.pdf;
20171;107;Referat af møde 107 den 4. juni, 2018 kl. 9.00;04-06-2018;https://www.folketingstidende.dk/samling/20171/salen/M107/20171_M107_referat.pdf;
20171;106;Referat af møde 106 den 1. juni, 2018 kl. 10.00;01-06-2018;https://www.folketingstidende.dk/samling/20171/salen/M106/20171_M106_referat.pdf;
20171;105;Referat af møde 105 den 31. maj, 2018 kl. 10.00;31-05-2018;https://www.folketingstidende.dk/samling/20171/salen/M105/20171_M105_referat.pdf;
20171;104;Referat af møde 104 den 30. maj, 2018 kl. 8.00;30-05-2018;https://www.folketingstidende.dk/samling/20171/salen/M104/20171_M104_referat.pdf;
20171;103;Referat af møde 103 den 29. maj, 2018 kl. 11.00;29-05-2018;https://www.folketingstidende.dk/samling/20171/salen/M103/20171_M103_referat.pdf;
20171;102;Referat af møde 102 den 25. maj, 2018 kl. 10.00;25-05-2018;https://www.folketingstidende.dk/samling/20171/salen/M102/20171_M102_referat.pdf;
20171;101;Referat af møde 101 den 24. maj, 2018 kl. 10.00;24-05-2018;https://www.folketingstidende.dk/samling/20171/salen/M101/20171_M101_referat.pdf;
20171;100;Referat af møde 100 den 23. maj, 2018 kl. 13.00;23-05-2018;https://www.folketingstidende.dk/samling/20171/salen/M100/20171_M100_referat.pdf;
20171;99;Referat af møde 99 den 22. maj, 2018 kl. 13.00;22-05-2018;https://www.folketingstidende.dk/samling/20171/salen/M99/20171_M99_referat.pdf;
20171;98;Referat af møde 98 den 18. maj, 2018 kl. 10.00;18-05-2018;https://www.folketingstidende.dk/samling/20171/salen/M98/20171_M98_referat.pdf;
20171;97;Referat af møde 97 den 17. maj, 2018 kl. 10.00;17-05-2018;https://www.folketingstidende.dk/samling/20171/salen/M97/20171_M97_referat.pdf;
20171;96;Referat af møde 96 den 16. maj, 2018 kl. 13.00;16-05-2018;https://www.folketingstidende.dk/samling/20171/salen/M96/20171_M96_referat.pdf;
20171;95;Referat af møde 95 den 15. maj, 2018 kl. 13.00;15-05-2018;https://www.folketingstidende.dk/samling/20171/salen/M95/20171_M95_referat.pdf;
20171;94;Referat af møde 94 den 9. maj, 2018 kl. 13.00;09-05-2018;https://www.folketingstidende.dk/samling/20171/salen/M94/20171_M94_referat.pdf;
20171;93;Referat af møde 93 den 8. maj, 2018 kl. 13.00;08-05-2018;https://www.folketingstidende.dk/samling/20171/salen/M93/20171_M93_referat.pdf;
20171;92;Referat af møde 92 den 4. maj, 2018 kl. 10.00;04-05-2018;https://www.folketingstidende.dk/samling/20171/salen/M92/20171_M92_referat.pdf;
20171;91;Referat af møde 91 den 3. maj, 2018 kl. 10.00;03-05-2018;https://www.folketingstidende.dk/samling/20171/salen/M91/20171_M91_referat.pdf;
20171;90;Referat af møde 90 den 2. maj, 2018 kl. 13.00;02-05-2018;https://www.folketingstidende.dk/samling/20171/salen/M90/20171_M90_referat.pdf;
20171;89;Referat af møde 89 den 26. april, 2018 kl. 10.00;26-04-2018;https://www.folketingstidende.dk/samling/20171/salen/M89/20171_M89_referat.pdf;
20171;88;Referat af møde 88 den 25. april, 2018 kl. 13.00;25-04-2018;https://www.folketingstidende.dk/samling/20171/salen/M88/20171_M88_referat.pdf;
20171;87;Referat af møde 87 den 24. april, 2018 kl. 13.00;24-04-2018;https://www.folketingstidende.dk/samling/20171/salen/M87/20171_M87_referat.pdf;
20171;86;Referat af møde 86 den 20. april, 2018 kl. 10.00;20-04-2018;https://www.folketingstidende.dk/samling/20171/salen/M86/20171_M86_referat.pdf;
20171;85;Referat af møde 85 den 19. april, 2018 kl. 10.00;19-04-2018;https://www.folketingstidende.dk/samling/20171/salen/M85/20171_M85_referat.pdf;
20171;84;Referat af møde 84 den 18. april, 2018 kl. 13.00;18-04-2018;https://www.folketingstidende.dk/samling/20171/salen/M84/20171_M84_referat.pdf;
20171;83;Referat af møde 83 den 17. april, 2018 kl. 13.00;17-04-2018;https://www.folketingstidende.dk/samling/20171/salen/M83/20171_M83_referat.pdf;
20171;82;Referat af møde 82 den 13. april, 2018 kl. 10.00;13-04-2018;https://www.folketingstidende.dk/samling/20171/salen/M82/20171_M82_referat.pdf;
20171;81;Referat af møde 81 den 12. april, 2018 kl. 10.00;12-04-2018;https://www.folketingstidende.dk/samling/20171/salen/M81/20171_M81_referat.pdf;
20171;80;Referat af møde 80 den 11. april, 2018 kl. 13.00;11-04-2018;https://www.folketingstidende.dk/samling/20171/salen/M80/20171_M80_referat.pdf;
20171;79;Referat af møde 79 den 10. april, 2018 kl. 13.00;10-04-2018;https://www.folketingstidende.dk/samling/20171/salen/M79/20171_M79_referat.pdf;
20171;78;Referat af møde 78 den 6. april, 2018 kl. 10.00;06-04-2018;https://www.folketingstidende.dk/samling/20171/salen/M78/20171_M78_referat.pdf;
20171;77;Referat af møde 77 den 5. april, 2018 kl. 10.00;05-04-2018;https://www.folketingstidende.dk/samling/20171/salen/M77/20171_M77_referat.pdf;
20171;76;Referat af møde 76 den 4. april, 2018 kl. 13.00;04-04-2018;https://www.folketingstidende.dk/samling/20171/salen/M76/20171_M76_referat.pdf;
20171;75;Referat af møde 75 den 3. april, 2018 kl. 13.00;03-04-2018;https://www.folketingstidende.dk/samling/20171/salen/M75/20171_M75_referat.pdf;
20171;74;Referat af møde 74 den 23. marts, 2018 kl. 10.00;23-03-2018;https://www.folketingstidende.dk/samling/20171/salen/M74/20171_M74_referat.pdf;
20171;73;Referat af møde 73 den 21. marts, 2018 kl. 13.00;21-03-2018;https://www.folketingstidende.dk/samling/20171/salen/M73/20171_M73_referat.pdf;
20171;72;Referat af møde 72 den 20. marts, 2018 kl. 13.00;20-03-2018;https://www.folketingstidende.dk/samling/20171/salen/M72/20171_M72_referat.pdf;
20171;71;Referat af møde 71 den 16. marts, 2018 kl. 10.00;16-03-2018;https://www.folketingstidende.dk/samling/20171/salen/M71/20171_M71_referat.pdf;
20171;70;Referat af møde 70 den 15. marts, 2018 kl. 10.00;15-03-2018;https://www.folketingstidende.dk/samling/20171/salen/M70/20171_M70_referat.pdf;
20171;69;Referat af møde 69 den 14. marts, 2018 kl. 13.00;14-03-2018;https://www.folketingstidende.dk/samling/20171/salen/M69/20171_M69_referat.pdf;
20171;68;Referat af møde 68 den 13. marts, 2018 kl. 13.00;13-03-2018;https://www.folketingstidende.dk/samling/20171/salen/M68/20171_M68_referat.pdf;
20171;67;Referat af møde 67 den 2. marts, 2018 kl. 10.00;02-03-2018;https://www.folketingstidende.dk/samling/20171/salen/M67/20171_M67_referat.pdf;
20171;66;Referat af møde 66 den 1. marts, 2018 kl. 10.00;01-03-2018;https://www.folketingstidende.dk/samling/20171/salen/M66/20171_M66_referat.pdf;
20171;65;Referat af møde 65 den 28. februar, 2018 kl. 13.00;28-02-2018;https://www.folketingstidende.dk/samling/20171/salen/M65/20171_M65_referat.pdf;
20171;64;Referat af møde 64 den 27. februar, 2018 kl. 13.00;27-02-2018;https://www.folketingstidende.dk/samling/20171/salen/M64/20171_M64_referat.pdf;
20171;63;Referat af møde 63 den 23. februar, 2018 kl. 10.00;23-02-2018;https://www.folketingstidende.dk/samling/20171/salen/M63/20171_M63_referat.pdf;
20171;62;Referat af møde 62 den 22. februar, 2018 kl. 10.00;22-02-2018;https://www.folketingstidende.dk/samling/20171/salen/M62/20171_M62_referat.pdf;
20171;61;Referat af møde 61 den 21. februar, 2018 kl. 13.00;21-02-2018;https://www.folketingstidende.dk/samling/20171/salen/M61/20171_M61_referat.pdf;
20171;60;Referat af møde 60 den 20. februar, 2018 kl. 10.00;20-02-2018;https://www.folketingstidende.dk/samling/20171/salen/M60/20171_M60_referat.pdf;
20171;59;Referat af møde 59 den 9. februar, 2018 kl. 10.00;09-02-2018;https://www.folketingstidende.dk/samling/20171/salen/M59/20171_M59_referat.pdf;
20171;58;Referat af møde 58 den 8. februar, 2018 kl. 10.00;08-02-2018;https://www.folketingstidende.dk/samling/20171/salen/M58/20171_M58_referat.pdf;
20171;57;Referat af møde 57 den 7. februar, 2018 kl. 13.00;07-02-2018;https://www.folketingstidende.dk/samling/20171/salen/M57/20171_M57_referat.pdf;
20171;56;Referat af møde 56 den 6. februar, 2018 kl. 13.00;06-02-2018;https://www.folketingstidende.dk/samling/20171/salen/M56/20171_M56_referat.pdf;
20171;55;Referat af møde 55 den 2. februar, 2018 kl. 10.00;02-02-2018;https://www.folketingstidende.dk/samling/20171/salen/M55/20171_M55_referat.pdf;
20171;54;Referat af møde 54 den 1. februar, 2018 kl. 10.00;01-02-2018;https://www.folketingstidende.dk/samling/20171/salen/M54/20171_M54_referat.pdf;
20171;53;Referat af møde 53 den 31. januar, 2018 kl. 13.00;31-01-2018;https://www.folketingstidende.dk/samling/20171/salen/M53/20171_M53_referat.pdf;
20171;52;Referat af møde 52 den 30. januar, 2018 kl. 13.00;30-01-2018;https://www.folketingstidende.dk/samling/20171/salen/M52/20171_M52_referat.pdf;
20171;51;Referat af møde 51 den 26. januar, 2018 kl. 10.00;26-01-2018;https://www.folketingstidende.dk/samling/20171/salen/M51/20171_M51_referat.pdf;
20171;50;Referat af møde 50 den 25. januar, 2018 kl. 10.00;25-01-2018;https://www.folketingstidende.dk/samling/20171/salen/M50/20171_M50_referat.pdf;
20171;49;Referat af møde 49 den 24. januar, 2018 kl. 13.00;24-01-2018;https://www.folketingstidende.dk/samling/20171/salen/M49/20171_M49_referat.pdf;
20171;48;Referat af møde 48 den 23. januar, 2018 kl. 13.00;23-01-2018;https://www.folketingstidende.dk/samling/20171/salen/M48/20171_M48_referat.pdf;
20171;47;Referat af møde 47 den 19. januar, 2018 kl. 10.00;19-01-2018;https://www.folketingstidende.dk/samling/20171/salen/M47/20171_M47_referat.pdf;
20171;46;Referat af møde 46 den 18. januar, 2018 kl. 10.00;18-01-2018;https://www.folketingstidende.dk/samling/20171/salen/M46/20171_M46_referat.pdf;
20171;45;Referat af møde 45 den 17. januar, 2018 kl. 13.00;17-01-2018;https://www.folketingstidende.dk/samling/20171/salen/M45/20171_M45_referat.pdf;
20171;44;Referat af møde 44 den 16. januar, 2018 kl. 13.00;16-01-2018;https://www.folketingstidende.dk/samling/20171/salen/M44/20171_M44_referat.pdf;
20171;43;Referat af møde 43 den 12. januar, 2018 kl. 10.00;12-01-2018;https://www.folketingstidende.dk/samling/20171/salen/M43/20171_M43_referat.pdf;
20171;42;Referat af møde 42 den 11. januar, 2018 kl. 10.00;11-01-2018;https://www.folketingstidende.dk/samling/20171/salen/M42/20171_M42_referat.pdf;
20171;41;Referat af møde 41 den 10. januar, 2018 kl. 13.00;10-01-2018;https://www.folketingstidende.dk/samling/20171/salen/M41/20171_M41_referat.pdf;
20171;40;Referat af møde 40 den 9. januar, 2018 kl. 13.00;09-01-2018;https://www.folketingstidende.dk/samling/20171/salen/M40/20171_M40_referat.pdf;
20171;39;Referat af møde 39 den 22. december, 2017 kl. 19.00;22-12-2017;https://www.folketingstidende.dk/samling/20171/salen/M39/20171_M39_referat.pdf;
20171;38;Referat af møde 38 den 22. december, 2017 kl. 8.00;22-12-2017;https://www.folketingstidende.dk/samling/20171/salen/M38/20171_M38_referat.pdf;
20171;37;Referat af møde 37 den 20. december, 2017 kl. 9.00;20-12-2017;https://www.folketingstidende.dk/samling/20171/salen/M37/20171_M37_referat.pdf;
20171;36;Referat af møde 36 den 19. december, 2017 kl. 10.00;19-12-2017;https://www.folketingstidende.dk/samling/20171/salen/M36/20171_M36_referat.pdf;
20171;35;Referat af møde 35 den 15. december, 2017 kl. 10.00;15-12-2017;https://www.folketingstidende.dk/samling/20171/salen/M35/20171_M35_referat.pdf;
20171;34;Referat af møde 34 den 14. december, 2017 kl. 10.00;14-12-2017;https://www.folketingstidende.dk/samling/20171/salen/M34/20171_M34_referat.pdf;
20171;33;Referat af møde 33 den 13. december, 2017 kl. 13.00;13-12-2017;https://www.folketingstidende.dk/samling/20171/salen/M33/20171_M33_referat.pdf;
20171;32;Referat af møde 32 den 12. december, 2017 kl. 13.00;12-12-2017;https://www.folketingstidende.dk/samling/20171/salen/M32/20171_M32_referat.pdf;
20171;31;Referat af møde 31 den 8. december, 2017 kl. 10.00;08-12-2017;https://www.folketingstidende.dk/samling/20171/salen/M31/20171_M31_referat.pdf;
20171;30;Referat af møde 30 den 7. december, 2017 kl. 10.00;07-12-2017;https://www.folketingstidende.dk/samling/20171/salen/M30/20171_M30_referat.pdf;
20171;29;Referat af møde 29 den 6. december, 2017 kl. 13.00;06-12-2017;https://www.folketingstidende.dk/samling/20171/salen/M29/20171_M29_referat.pdf;
20171;28;Referat af møde 28 den 5. december, 2017 kl. 13.00;05-12-2017;https://www.folketingstidende.dk/samling/20171/salen/M28/20171_M28_referat.pdf;
20171;27;Referat af møde 27 den 1. december, 2017 kl. 10.00;01-12-2017;https://www.folketingstidende.dk/samling/20171/salen/M27/20171_M27_referat.pdf;
20171;26;Referat af møde 26 den 30. november, 2017 kl. 10.00;30-11-2017;https://www.folketingstidende.dk/samling/20171/salen/M26/20171_M26_referat.pdf;
20171;25;Referat af møde 25 den 29. november, 2017 kl. 13.00;29-11-2017;https://www.folketingstidende.dk/samling/20171/salen/M25/20171_M25_referat.pdf;
20171;24;Referat af møde 24 den 28. november, 2017 kl. 13.00;28-11-2017;https://www.folketingstidende.dk/samling/20171/salen/M24/20171_M24_referat.pdf;
20171;23;Referat af møde 23 den 24. november, 2017 kl. 10.00;24-11-2017;https://www.folketingstidende.dk/samling/20171/salen/M23/20171_M23_referat.pdf;
20171;22;Referat af møde 22 den 23. november, 2017 kl. 10.00;23-11-2017;https://www.folketingstidende.dk/samling/20171/salen/M22/20171_M22_referat.pdf;
20171;21;Referat af møde 21 den 22. november, 2017 kl. 13.00;22-11-2017;https://www.folketingstidende.dk/samling/20171/salen/M21/20171_M21_referat.pdf;
20171;20;Referat af møde 20 den 16. november, 2017 kl. 10.00;16-11-2017;https://www.folketingstidende.dk/samling/20171/salen/M20/20171_M20_referat.pdf;
20171;19;Referat af møde 19 den 15. november, 2017 kl. 13.00;15-11-2017;https://www.folketingstidende.dk/samling/20171/salen/M19/20171_M19_referat.pdf;
20171;18;Referat af møde 18 den 14. november, 2017 kl. 13.00;14-11-2017;https://www.folketingstidende.dk/samling/20171/salen/M18/20171_M18_referat.pdf;
20171;17;Referat af møde 17 den 10. november, 2017 kl. 10.00;10-11-2017;https://www.folketingstidende.dk/samling/20171/salen/M17/20171_M17_referat.pdf;
20171;16;Referat af møde 16 den 9. november, 2017 kl. 10.00;09-11-2017;https://www.folketingstidende.dk/samling/20171/salen/M16/20171_M16_referat.pdf;
20171;15;Referat af møde 15 den 8. november, 2017 kl. 13.00;08-11-2017;https://www.folketingstidende.dk/samling/20171/salen/M15/20171_M15_referat.pdf;
20171;14;Referat af møde 14 den 7. november, 2017 kl. 13.00;07-11-2017;https://www.folketingstidende.dk/samling/20171/salen/M14/20171_M14_referat.pdf;
20171;13;Referat af møde 13 den 3. november, 2017 kl. 10.00;03-11-2017;https://www.folketingstidende.dk/samling/20171/salen/M13/20171_M13_referat.pdf;
20171;12;Referat af møde 12 den 2. november, 2017 kl. 10.00;02-11-2017;https://www.folketingstidende.dk/samling/20171/salen/M12/20171_M12_referat.pdf;
20171;11;Referat af møde 11 den 27. oktober, 2017 kl. 10.00;27-10-2017;https://www.folketingstidende.dk/samling/20171/salen/M11/20171_M11_referat.pdf;
20171;10;Referat af møde 10 den 26. oktober, 2017 kl. 10.00;26-10-2017;https://www.folketingstidende.dk/samling/20171/salen/M10/20171_M10_referat.pdf;
20171;9;Referat af møde 9 den 25. oktober, 2017 kl. 13.00;25-10-2017;https://www.folketingstidende.dk/samling/20171/salen/M9/20171_M9_referat.pdf;
20171;8;Referat af møde 8 den 24. oktober, 2017 kl. 13.00;24-10-2017;https://www.folketingstidende.dk/samling/20171/salen/M8/20171_M8_referat.pdf;
20171;7;Referat af møde 7 den 13. oktober, 2017 kl. 10.00;13-10-2017;https://www.folketingstidende.dk/samling/20171/salen/M7/20171_M7_referat.pdf;
20171;6;Referat af møde 6 den 12. oktober, 2017 kl. 10.00;12-10-2017;https://www.folketingstidende.dk/samling/20171/salen/M6/20171_M6_referat.pdf;
20171;5;Referat af møde 5 den 11. oktober, 2017 kl. 13.00;11-10-2017;https://www.folketingstidende.dk/samling/20171/salen/M5/20171_M5_referat.pdf;
20171;4;Referat af møde 4 den 10. oktober, 2017 kl. 13.00;10-10-2017;https://www.folketingstidende.dk/samling/20171/salen/M4/20171_M4_referat.pdf;
20171;3;Referat af møde 3 den 5. oktober, 2017 kl. 10.00;05-10-2017;https://www.folketingstidende.dk/samling/20171/salen/M3/20171_M3_referat.pdf;
20171;2;Referat af møde 2 den 4. oktober, 2017 kl. 13.00;04-10-2017;https://www.folketingstidende.dk/samling/20171/salen/M2/20171_M2_referat.pdf;
20171;1;Referat af møde 1 den 3. oktober, 2017 kl. 12.00;03-10-2017;https://www.folketingstidende.dk/samling/20171/salen/M1/20171_M1_referat.pdf;
