split;reason;text;value
7522;name_party;":
Beslutningsforslag nr. B 2 (Forslag til folketingsbeslutning om indførelse af almindelig moms på alle typer af tatoveringer).

Beretning om tilsynets virksomhed i folketingsåret 2013-14.
(Beretning nr. 5).
Beretningen vil ligeledes fremgå af www.folketingstidende.dk.

Christian Juhl (EL) m.fl.:
Beslutningsforslag nr. B 3 (Forslag til folketingsbeslutning om halvering af genoptjeningsperioden for arbejdsløshedsdagpenge).
Alex Ahrendtsen (DF) m.fl.:

Det eneste punkt på dagsordenen er:
1) Valg af stående udvalg m.v.";Lisbeth Bech Poulsen
8053;Time;"Beslutningsforslag nr. B 4 (Forslag til folketingsbeslutning om en
styrket indsats for bevaring af de danske runesten).
Karina Lorentzen Dehnhardt (SF) m.fl.:
Beslutningsforslag nr. B 5 (Forslag til folketingsbeslutning om ændring af regler om straffeattester).";Kl. 13:04
8330;title_name;"Til disse valg er anmeldt følgende valggrupper:
en gruppe på 92 medlemmer: Socialdemokratiet, Radikale Venstre, Socialistisk Folkeparti, Enhedslisten, Javnadarflokkurin (JF),
Inuit Ataqatigiit (IA), Siumut (SIU) og Uffe Elbæk (UFG):
en gruppe på 87 medlemmer: Venstre, Dansk Folkeparti, Liberal
Alliance, Det Konservative Folkeparti og Sambandsflokkurin (SP).

Onsdag den 8. oktober 2014 (FM )

Der foreligger indstilling fra grupperne om disse navne. Navnene
på de valgte kan findes på Folketingets hjemmeside og i Folketingstidende.
Samtidig er der fra grupperne fremkommet forslag om valg af
formand og næstformand. Der er kun bragt én i forslag til hver af
disse poster, og navnene er ligeledes optaget i Folketingstidende (jf.
nedenfor).

Valg af 29 medlemmer til Beskæftigelsesudvalget:
Valgt blev:

1 Mogens Lykketoft (S)
2 Bertel Haarder (V)
3 Pia Kjærsgaard (DF)
4 Lone Loklindt (RV)
5 Per Clausen (EL)
6 John Dyrby Paulsen (S)
7 Karen J. Klint (S)
8 Ole Hækkerup (S)
9 Henrik Dam Kristensen (S)
10 Torben Hansen (S)
11 Camilla Hersom (RV)
12 Jonas Dahl (SF)
13 Stine Brix (EL)
14 Birthe Rønn Hornbech (V)
15 Kristian Jensen (V)
16 Flemming Damgaard Larsen (V)
17 Hans Christian Schmidt (V)
18 Søren Espersen (DF)
19 Peter Skaarup (DF)
20 Simon Emil Ammitzbøll (LA)
21 Brian Mikkelsen (KF)

1 Ane Halsboe-Jørgensen (S)
2 Bjarne Laustsen (S)
3 Jens Joel (S)
4 Jan Johansen (S)
5 Leif Lahn Jensen (S)
6 Lennart Damsbo-Andersen (S)
7 Pernille Rosenkrantz-Theil (S)
8 Nadeem Farooq (RV)
9 Andreas Steenberg (RV)
10 Eigil Andersen (SF)
11 Özlem Sara Cekic (SF)
12 Trine Mach (SF)
13 Finn Sørensen (EL)
14 Christian Juhl (EL)
15 Jørgen Arbo-Bæhr (EL)
16 Hans Andersen (V)
17 Louise Schack Elholm (V)
18 Claus Hjort Frederiksen (V)
19 Jakob Engel-Schmidt (V)
20 Peter Juel Jensen (V)
21 Peter Christensen (V)
22 Jens Ejner Christensen (V)
23 Fatma Øktem (V)
24 Bent Bøgsted (DF)
25 Jens Henrik Thulesen Dahl (DF)
26 René Christensen (DF)
27 Pia Adelsteen (DF)
28 Joachim B. Olsen (LA)
29 Mai Mercado (KF)

(Udvalget for Forretningsordenen består af Folketingets præsidium
(nr. 1-5) tillige med 16 valgte medlemmer).";Formanden
10459;title_name;Pernille Rosenkrantz-Theil (S);Formand
10503;title_name;Bent Bøgsted (DF);Næstformand
10531;title_name;Mogens Lykketoft (S);Formand
10565;title_name;"Bertel Haarder (V)

Valg af 29 medlemmer til By- og Boligudvalget:

[Valg af 16 medlemmer til Udvalget for Forretningsordenen:
Valgt blev:

Valgt blev:
Valg af 17 medlemmer til Udvalget til Valgs Prøvelse:
Valgt blev:
1 Julie Skovsby (S)
2 Karen J. Klint (S)
3 Ane Halsboe-Jørgensen (S)
4 Mette Gjerskov (S)
5 Thomas Jensen (S)
6 Camilla Hersom (RV)
7 Karina Lorentzen Dehnhardt (SF)
8 Frank Aaen (EL)
9 Pernille Skipper (EL)
10 Peter Christensen (V)
11 Peter Juel Jensen (V)
12 Torsten Schack Pedersen (V)
13 Hans Christian Thoning (V)
14 Bent Bøgsted (DF)
15 Hans Kristian Skibby (DF)
16 Leif Mikkelsen (LA)
17 Mike Legarth (KF)";Næstformand
11205;title_name;Peter Juel Jensen (V);Formand
11240;title_name;"Julie Skovsby (S)

1 Bjarne Laustsen (S)
2 Jan Johansen (S)
3 Jens Joel (S)
4 Mette Reissmann (S)
5 Simon Kollerup (S)
6 Orla Hav (S)
7 Thomas Jensen (S)
8 Liv Holm Andersen (RV)
9 Lone Loklindt (RV)
10 Ida Auken (RV)
11 Eigil Andersen (SF)
12 Lisbeth Bech Poulsen (SF)
13 Özlem Sara Cekic (SF)
14 Lars Dohn (EL)
15 Rosa Lund (EL)
16 Louise Schack Elholm (V)
17 Martin Geertsen (V)
18 Jane Heitmann (V)
19 Preben Bang Henriksen (V)
20 Michael Aastrup Jensen (V)
21 Karen Jespersen (V)
22 Karsten Lauritzen (V)
23 Fatma Øktem (V)
24 Karina Adsbøl (DF)

3

4

Onsdag den 8. oktober 2014 (FM )

25 Alex Ahrendtsen (DF)
26 Morten Marinus (DF)
27 Anita Christensen (DF)
28 Ole Birk Olesen (LA)
29 Charlotte Dyremose (KF)";Næstformand
11966;title_name;Mette Reissmann (S);Formand
11999;title_name;"Karen Jespersen (V)
Valg af 29 medlemmer til Børne- og Undervisningsudvalget:
Valgt blev:
1 Ane Halsboe-Jørgensen (S)
2 Julie Skovsby (S)
3 Karin Gaardsted (S)
4 Annette Lind (S)
5 Orla Hav (S)
6 Rasmus Horn Langhoff (S)
7 Troels Ravn (S)
8 Lotte Rod (RV)
9 Jeppe Mikkelsen (RV)
10 Marlene Borst Hansen (RV)
11 Annette Vilhelmsen (SF)
12 Trine Mach (SF)
13 Rosa Lund (EL)
14 Lars Dohn (EL)
15 Henning Hyllested (EL)
16 Karen Ellemann (V)
17 Peter Juel Jensen (V)
18 Finn Thranum (V)
19 Louise Schack Elholm (V)
20 Anni Matthiesen (V)
21 Tina Nedergaard (V)
22 Jens Ejner Christensen (V)
23 Alex Ahrendtsen (DF)
24 Bent Bøgsted (DF)
25 Marie Krarup (DF)
26 Martin Henriksen (DF)
27 Merete Riisager (LA)
28 Thyra Frank (LA)
29 Lene Espersen (KF)";Næstformand
12753;title_name;Karin Gaardsted (S);Formand
12786;title_name;"Anne-Mette Winther Christiansen (V)
Valg af 29 medlemmer af Europaudvalget:
Valgt blev:";Næstformand
12884;title_name;Orla Hav (S);Formand
12910;title_name;Lotte Rod (RV);Næstformand
12934;Time;"Valg af 29 medlemmer til Erhvervs-, Vækst- og Eksportudvalget:
Valgt blev:
1 Trine Bramsen (S)
2 Julie Skovsby (S)
3 Anne Sina (S)
4 Mette Reissmann (S)
5 Karin Gaardsted (S)
6 Thomas Jensen (S)
7 Ole Sohn (S)
8 Ida Auken (RV)
9 Nadeem Farooq (RV)
10 Jeppe Mikkelsen (RV)
11 Steen Gade (SF)
12 Lisbeth Bech Poulsen (SF)
13 Frank Aaen (EL)
14 Stine Brix (EL)

15 Uffe Elbæk (UFG)
16 Kim Andersen (V)
17 Michael Aastrup Jensen (V)
18 Anne-Mette Winther Christiansen (V)
19 Preben Bang Henriksen (V)
20 Torsten Schack Pedersen (V)
21 Jakob Engel-Schmidt (V)
22 Hans Christian Schmidt (V)
23 Hans Christian Thoning (V)
24 Hans Kristian Skibby (DF)
25 Dennis Flydtkjær (DF)
26 Mette Hjermind Dencker (DF)
27 Kim Christiansen (DF)
28 Joachim B. Olsen (LA)
29 Brian Mikkelsen (KF)

1 Thomas Jensen (S)
2 Bjarne Laustsen (S)
3 Jeppe Bruus (S)
4 Jens Joel (S)
5 Morten Bødskov (S)
6 Trine Bramsen (S)
7 Jacob Lund (S)
8 Ida Auken (RV)
9 Nadeem Farooq (RV)
10 Zenia Stampe (RV)
11 Holger K. Nielsen (SF)
12 Lisbeth Bech Poulsen (SF)
13 Nikolaj Villumsen (EL)
14 Finn Sørensen (EL)
15 Per Clausen (EL)
16 Erling Bonnesen (V)
17 Claus Hjort Frederiksen (V)
18 Esben Lunde Larsen (V)
19 Eva Kjer Hansen (V)
20 Jan E. Jørgensen (V)
21 Jakob Ellemann-Jensen (V)
22 Sophie Løhde (V)
23 Pia Adelsteen (DF)
24 Mikkel Dencker (DF)
25 René Christensen (DF)
26 Christian Langballe (DF)
27 Mette Bock (LA)
28 Per Stig Møller (KF)
29 Lars Barfoed (KF)";Kl. 13:05
14374;title_name;Eva Kjer Hansen (V);Formand
14407;title_name;"Morten Bødskov (S)
Valg af 17 medlemmer til Finansudvalget:
Valgt blev:
1 Jesper Petersen (S)
2 Ane Halsboe-Jørgensen (S)
3 Rasmus Prehn (S)
4 Simon Kollerup (S)
5 Thomas Jensen (S)

Onsdag den 8. oktober 2014 (FM )

6 Camilla Hersom (RV)
7 Jonas Dahl (SF)
8 Frank Aaen (EL)
9 Finn Sørensen (EL)
10 Peter Christensen (V)
11 Claus Hjort Frederiksen (V)
12 Jacob Jensen (V)
13 Kristian Jensen (V)
14 Kristian Thulesen Dahl (DF)
15 René Christensen (DF)
16 Ole Birk Olesen (LA)
17 Mike Legarth (KF)

9 Johanne Schmidt-Nielsen (EL)
10 Preben Bang Henriksen (V)
11 Michael Aastrup Jensen (V)
12 Jan E. Jørgensen (V)
13 Karsten Nonbo (V)
14 Christian Langballe (DF)
15 Marie Krarup (DF)
16 Leif Mikkelsen (LA)
17 Tom Behnke (KF)";Næstformand
15141;title_name;Camilla Hersom (RV);Formand
15174;title_name;"Kristian Thulesen Dahl (DF)

Valg af 29 medlemmer til Kirkeudvalget:

5";Næstformand
15256;title_name;Christian Langballe (DF);Formand
15294;title_name;"Lotte Rod (RV)

Valgt blev:
Valg af 29 medlemmer til Forsvarsudvalget:
Valgt blev:
1 Annette Lind (S)
2 Bjarne Laustsen (S)
3 Jacob Lund (S)
4 John Dyrby Paulsen (S)
5 Ole Hækkerup (S)
6 Trine Bramsen (S)
7 Zenia Stampe (RV)
8 Nadeem Farooq (RV)
9 Lone Loklindt (RV)
10 Holger K. Nielsen (SF)
11 Trine Mach (SF)
12 Nikolaj Villumsen (EL)
13 Jørgen Arbo-Bæhr (EL)
14 Johan Lund Olsen (IA)
15 Doris Jakobsen (SIU)
16 Jakob Engel-Schmidt (V)
17 Jakob Ellemann-Jensen (V)
18 Peter Juel Jensen (V)
19 Karsten Lauritzen (V)
20 Kristian Pihl Lorentzen (V)
21 Karsten Nonbo (V)
22 Troels Lund Poulsen (V)
23 Hans Christian Thoning (V)
24 Marie Krarup (DF)
25 Martin Henriksen (DF)
26 Søren Espersen (DF)
27 Hans Kristian Skibby (DF)
28 Leif Mikkelsen (LA)
29 Tom Behnke (KF)";Næstformand
16070;title_name;Karsten Nonbo (V);Formand
16101;title_name;"Annette Lind (S)

1 Karen J. Klint (S)
2 Flemming Møller Mortensen (S)
3 Julie Skovsby (S)
4 Leif Lahn Jensen (S)
5 Ole Hækkerup (S)
6 Orla Hav (S)
7 Rasmus Horn Langhoff (S)
8 Marlene Borst Hansen (RV)
9 Helle Løvgreen Mølvig (RV)
10 Jeppe Mikkelsen (RV)
11 Pernille Vigsø Bagge (SF)
12 Eigil Andersen (SF)
13 Jørgen Arbo-Bæhr (EL)
14 Rosa Lund (EL)
15 Per Clausen (EL)
16 Erling Bonnesen (V)
17 Birthe Rønn Hornbech (V)
18 Bertel Haarder (V)
19 Birgitte Josefsen (V)
20 Flemming Damgaard Larsen (V)
21 Kristian Pihl Lorentzen (V)
22 Søren Pind (V)
23 Hans Christian Schmidt (V)
24 Christian Langballe (DF)
25 Morten Marinus (DF)
26 Marie Krarup (DF)
27 Søren Espersen (DF)
28 Mette Bock (LA)
29 Charlotte Dyremose (KF)";Næstformand
16831;title_name;Karen J. Klint (S);Formand
16863;title_name;"Mette Bock (LA)
Valg af 29 medlemmer til Klima-, Energi- og Bygningsudvalget:
Valgt blev:

Valg af 17 medlemmer til Indfødsretsudvalget:
Valgt blev:
1 Lennart Damsbo-Andersen (S)
2 Jens Joel (S)
3 Karen J. Klint (S)
4 Jeppe Bruus (S)
5 Trine Bramsen (S)
6 Lotte Rod (RV)
7 Liv Holm Andersen (RV)
8 Karina Lorentzen Dehnhardt (SF)

1 Julie Skovsby (S)
2 Jens Joel (S)
3 Karin Gaardsted (S)
4 Jesper Petersen (S)
5 Pernille Rosenkrantz-Theil (S)
6 Jacob Lund (S)
7 Flemming Møller Mortensen (S)
8 Andreas Steenberg (RV)
9 Lone Loklindt (RV)
10 Lotte Rod (RV)
11 Steen Gade (SF)

6

12 Jonas Dahl (SF)
13 Per Clausen (EL)
14 Frank Aaen (EL)
15 Lars Dohn (EL)
16 Thomas Danielsen (V)
17 Kristian Pihl Lorentzen (V)
18 Jacob Jensen (V)
19 Lars Christian Lilleholt (V)
20 Ellen Trane Nørby (V)
21 Jens Ejner Christensen (V)
22 Eyvind Vesselbo (V)
23 Mikkel Dencker (DF)
24 Liselott Blixt (DF)
25 René Christensen (DF)
26 Kim Christiansen (DF)
27 Villum Christensen (LA)
28 Mike Legarth (KF)
29 Charlotte Dyremose (KF)";Næstformand
17885;title_name;Steen Gade (SF);Formand
17914;title_name;"Thomas Danielsen (V)
Valg af 29 medlemmer til Kommunaludvalget:
Valgt blev:
1 Simon Kollerup (S)
2 Annette Lind (S)
3 Jan Johansen (S)
4 Thomas Jensen (S)
5 Anne Sina (S)
6 Torben Hansen (S)
7 Rasmus Prehn (S)
8 Liv Holm Andersen (RV)
9 Helle Løvgreen Mølvig (RV)
10 Nadeem Farooq (RV)
11 Pernille Vigsø Bagge (SF)
12 Lisbeth Bech Poulsen (SF)
13 Lars Dohn (EL)
14 Rosa Lund (EL)
15 Finn Sørensen (EL)
16 Erling Bonnesen (V)
17 Michael Aastrup Jensen (V)
18 Martin Geertsen (V)
19 Jacob Jensen (V)
20 Jan E. Jørgensen (V)
21 Sophie Løhde (V)
22 Finn Thranum (V)
23 Hans Christian Thoning (V)
24 Morten Marinus (DF)
25 Mikkel Dencker (DF)
26 Dennis Flydtkjær (DF)
27 Mette Hjermind Dencker (DF)
28 Ole Birk Olesen (LA)
29 Mike Legarth (KF)";Næstformand
18662;title_name;Helle Løvgreen Mølvig (RV);Formand
18702;title_name;"Mike Legarth (KF)
Valg af 29 medlemmer til Kulturudvalget:
Valgt blev:
1 Flemming Møller Mortensen (S)
2 Jan Johansen (S)

Onsdag den 8. oktober 2014 (FM )

3 Rasmus Prehn (S)
4 Leif Lahn Jensen (S)
5 Troels Ravn (S)
6 Ole Sohn (S)
7 Karin Gaardsted (S)
8 Marlene Borst Hansen (RV)
9 Lone Loklindt (RV)
10 Zenia Stampe (RV)
11 Annette Vilhelmsen (SF)
12 Özlem Sara Cekic (SF)
13 Holger K. Nielsen (SF)
14 Pernille Skipper (EL)
15 Jørgen Arbo-Bæhr (EL)
16 Kim Andersen (V)
17 Anni Matthiesen (V)
18 Eva Kjer Hansen (V)
19 Michael Aastrup Jensen (V)
20 Flemming Damgaard Larsen (V)
21 Ellen Trane Nørby (V)
22 Eyvind Vesselbo (V)
23 Alex Ahrendtsen (DF)
24 Morten Marinus (DF)
25 Karin Nødgaard (DF)
26 Pia Kjærsgaard (DF)
27 Mette Bock (LA)
28 Lars Barfoed (KF)
29 Brian Mikkelsen (KF)";Næstformand
19496;title_name;Flemming Møller Mortensen (S);Formand
19539;title_name;Anni Matthiesen (V);Næstformand
19568;Time;"Valg af 29 medlemmer til Ligestillingsudvalget:
Valgt blev:
1 Pernille Rosenkrantz-Theil (S)
2 Rasmus Horn Langhoff (S)
3 Rasmus Prehn (S)
4 Karin Gaardsted (S)
5 Troels Ravn (S)
6 Astrid Krag (S)
7 Lennart Damsbo-Andersen (S)
8 Liv Holm Andersen (RV)
9 Zenia Stampe (RV)
10 Marlene Borst Hansen (RV)
11 Özlem Sara Cekic (SF)
12 Karina Lorentzen Dehnhardt (SF)
13 Johanne Schmidt-Nielsen (EL)
14 Stine Brix (EL)
15 Jørgen Arbo-Bæhr (EL)
16 Louise Schack Elholm (V)
17 Karen Ellemann (V)
18 Jane Heitmann (V)
19 Jakob Engel-Schmidt (V)
20 Finn Thranum (V)
21 Mads Rørvig (V)
22 Inger Støjberg (V)
23 Fatma Øktem (V)
24 Pia Adelsteen (DF)
25 Liselott Blixt (DF)
26 Martin Henriksen (DF)
27 Hans Kristian Skibby (DF)
28 Merete Riisager (LA)
29 Charlotte Dyremose (KF)

Onsdag den 8. oktober 2014 (FM )";Kl. 13:05
20380;title_name;Merete Riisager (LA);Formand
20414;title_name;"Liv Holm Andersen (RV)
Valg af 29 medlemmer til Miljøudvalget:
Valgt blev:
1 Annette Lind (S)
2 Flemming Møller Mortensen (S)
3 Jens Joel (S)
4 John Dyrby Paulsen (S)
5 Mette Reissmann (S)
6 Torben Hansen (S)
7 Simon Kollerup (S)
8 Lone Loklindt (RV)
9 Lotte Rod (RV)
10 Lisbeth Bech Poulsen (SF)
11 Steen Gade (SF)
12 Per Clausen (EL)
13 Lars Dohn (EL)
14 Johan Lund Olsen (IA)
15 Uffe Elbæk (UFG)
16 Erling Bonnesen (V)
17 Anne-Mette Winther Christiansen (V)
18 Henrik Høegh (V)
19 Esben Lunde Larsen (V)
20 Hans Christian Schmidt (V)
21 Anni Matthiesen (V)
22 Hans Christian Thoning (V)
23 Eyvind Vesselbo (V)
24 Pia Adelsteen (DF)
25 René Christensen (DF)
26 Mette Hjermind Dencker (DF)
27 Hans Kristian Skibby (DF)
28 Villum Christensen (LA)
29 Charlotte Dyremose (KF)";Næstformand
21197;title_name;Lone Loklindt (RV);Formand
21229;title_name;"Anni Matthiesen (V)
Valg af 29 medlemmer til Retsudvalget:
Valgt blev:
1 Trine Bramsen (S)
2 Julie Skovsby (S)
3 Astrid Krag (S)
4 Mette Reissmann (S)
5 Jeppe Bruus (S)
6 Rasmus Prehn (S)
7 Jeppe Mikkelsen (RV)
8 Zenia Stampe (RV)
9 Marlene Borst Hansen (RV)
10 Karina Lorentzen Dehnhardt (SF)
11 Pernille Vigsø Bagge (SF)
12 Pernille Skipper (EL)
13 Johanne Schmidt-Nielsen (EL)
14 Henning Hyllested (EL)
15 Doris Jakobsen (SIU)
16 Kim Andersen (V)
17 Preben Bang Henriksen (V)
18 Inger Støjberg (V)
19 Søren Pind (V)
20 Jan E. Jørgensen (V)
21 Karsten Lauritzen (V)

22 Kristian Pihl Lorentzen (V)
23 Karsten Nonbo (V)
24 Peter Skaarup (DF)
25 Dennis Flydtkjær (DF)
26 Pia Adelsteen (DF)
27 Kim Christiansen (DF)
28 Simon Emil Ammitzbøll (LA)
29 Tom Behnke (KF)";Næstformand
22002;title_name;Karina Lorentzen Dehnhardt (SF);Formand
22047;title_name;"Tom Behnke (KF)
Valg af 29 medlemmer til Skatteudvalget:
Valgt blev:
1 Ane Halsboe-Jørgensen (S)
2 Astrid Krag (S)
3 Pernille Rosenkrantz-Theil (S)
4 John Dyrby Paulsen (S)
5 Jesper Petersen (S)
6 Simon Kollerup (S)
7 Thomas Jensen (S)
8 Nadeem Farooq (RV)
9 Camilla Hersom (RV)
10 Andreas Steenberg (RV)
11 Lisbeth Bech Poulsen (SF)
12 Trine Mach (SF)
13 Frank Aaen (EL)
14 Stine Brix (EL)
15 Nikolaj Villumsen (EL)
16 Hans Andersen (V)
17 Jacob Jensen (V)
18 Thomas Danielsen (V)
19 Kristian Pihl Lorentzen (V)
20 Tina Nedergaard (V)
21 Torsten Schack Pedersen (V)
22 Troels Lund Poulsen (V)
23 Mads Rørvig (V)
24 Dennis Flydtkjær (DF)
25 Mikkel Dencker (DF)
26 Hans Kristian Skibby (DF)
27 Karina Adsbøl (DF)
28 Ole Birk Olesen (LA)
29 Brian Mikkelsen (KF)";Næstformand
22816;title_name;Mads Rørvig (V);Formand
