split;reason;text;value
24974;title_name;"Yildiz Akdogan (S)
Valg af 29 medlemmer til Miljø- og Fødevareudvalget.
Valgt blev:
1 Pia Adelsteen (DF)
2 Lise Bech (DF)
3 René Christensen (DF)
4 Ib Poulsen (DF)
5 Karina Due (DF)
6 Erling Bonnesen (V)
7 Kristian Pihl Lorentzen (V)
8 Thomas Danielsen (V)
9 Torsten Schack Pedersen (V)
10 Anni Matthiesen (V)
11 Hans Christian Schmidt (V)
12 Carsten Bach (LA)
13 May-Britt Kattrup (LA)
14 Mette Abildgaard (KF)
15 Orla Østerby (KF)
16 Bjarne Laustsen (S)
17 Lea Wermelin (S)
18 Christian Rabjerg Madsen (S)
19 Jesper Petersen (S)
20 Kirsten Brosbøl (S)
21 Simon Kollerup (S)

22 Søren Egge Rasmussen (EL)
23 Øjvind Vilsholm (EL)
24 Christian Poll (ALT)
25 Roger Courage Matthisen (ALT)
26 Rasmus Helveg Petersen (RV)
27 Ida Auken (RV)
28 Trine Torp (SF)
29 Pia Olsen Dyhr (SF)";Næstformand
25761;title_name;Pia Adelsteen (DF);Formand
25793;title_name;"Lea Wermelin (S)
Valg af 29 medlemmer til Retsudvalget.
Valgt blev:
1 Peter Skaarup (DF)
2 Peter Kofod (DF)
3 Susanne Eilersen (DF)
4 Hans Kristian Skibby (DF)
5 Dennis Flydtkjær (DF)
6 Lise Bech (DF)
7 Preben Bang Henriksen (V)
8 Jan E. Jørgensen (V)
9 Britt Bager (V)
10 Mads Fuglede (V)
11 Marcus Knuth (V)
12 Michael Aastrup Jensen (V)
13 Henrik Dahl (LA)
14 Christina Egelund (LA)
15 Naser Khader (KF)
16 Simon Kollerup (S)
17 Lars Aslan Rasmussen (S)
18 Mette Reissmann (S)
19 Mogens Jensen (S)
20 Trine Bramsen (S)
21 Rasmus Prehn (S)
22 Kaare Dybvad (S)
23 Rosa Lund (EL)
24 Søren Søndergaard (EL)
25 Josephine Fock (ALT)
26 Sofie Carsten Nielsen (RV)
27 Lotte Rod (RV)
28 Karsten Hønge (SF)
29 Aaja Chemnitz Larsen (IA)";Næstformand
26531;title_name;Peter Skaarup (DF);Formand
26563;title_name;"Mogens Jensen (S)
Valg af 29 medlemmer til Skatteudvalget.
Valgt blev:
1 Dennis Flydtkjær (DF)
2 Hans Kristian Skibby (DF)
3 Kim Christiansen (DF)
4 Jan Rytkjær Callesen (DF)
5 Mikkel Dencker (DF)
6 René Christensen (DF)
7 Louise Schack Elholm (V)
8 Jan E. Jørgensen (V)
9 Kristian Pihl Lorentzen (V)
10 Jacob Jensen (V)
11 Torsten Schack Pedersen (V)
12 Carsten Kissmeyer (V)

7

8

Onsdag den 3. oktober 2018 (FM )

13 Joachim B. Olsen (LA)
14 May-Britt Kattrup (LA)
15 Anders Johansson (KF)
16 Ane Halsboe-Jørgensen (S)
17 Jens Joel (S)
18 Daniel Toft Jakobsen (S)
19 Jesper Petersen (S)
20 Mattias Tesfaye (S)
21 Peter Hummelgaard Thomsen (S)
22 Lea Wermelin (S)
23 Rune Lund (EL)
24 Pelle Dragsted (EL)
25 Josephine Fock (ALT)
26 René Gade (ALT)
27 Andreas Steenberg (RV)
28 Lisbeth Bech Poulsen (SF)
29 Jacob Mark (SF)";Næstformand
27398;title_name;Lea Wermelin (S);Formand
27428;title_name;"Joachim B. Olsen (LA)
Valg af 29 medlemmer til Social-, Indenrigs- og Børneudvalget.
Valgt blev:
1 Karin Nødgaard (DF)
2 Susanne Eilersen (DF)
3 Karina Adsbøl (DF)
4 Jens Henrik Thulesen Dahl (DF)
5 Pernille Bendixen (DF)
6 Morten Marinus (DF)
7 Martin Geertsen (V)
8 Carl Holst (V)
9 Jane Heitmann (V)
10 Hans Andersen (V)
11 Jan E. Jørgensen (V)
12 Anni Matthiesen (V)
13 Henrik Dahl (LA)
14 Laura Lindahl (LA)
15 Brigitte Klintskov Jerkel (KF)
16 Karen J. Klint (S)
17 Magnus Heunicke (S)
18 Orla Hav (S)
19 Pernille Rosenkrantz-Theil (S)
20 Troels Ravn (S)
21 Ane Halsboe-Jørgensen (S)
22 Yildiz Akdogan (S)
23 Finn Sørensen (EL)
24 Pernille Skipper (EL)
25 Torsten Gejl (ALT)
26 Marianne Jelved (RV)
27 Lotte Rod (RV)
28 Trine Torp (SF)
29 Kirsten Normann Andersen (SF)";Næstformand
28212;title_name;Troels Ravn (S);Formand
28241;title_name;"Karin Nødgaard (DF)
Valg af 29 medlemmer til Sundheds- og Ældreudvalget.
Valgt blev:
1 Liselott Blixt (DF)
2 Karin Nødgaard (DF)
3 Karina Adsbøl (DF)

4 Susanne Eilersen (DF)
5 Jeppe Jakobsen (DF)
6 Jan Erik Messmann (DF)
7 Jane Heitmann (V)
8 Hans Christian Schmidt (V)
9 Hans Andersen (V)
10 Martin Geertsen (V)
11 Thomas Danielsen (V)
12 Jacob Jensen (V)
13 Laura Lindahl (LA)
14 May-Britt Kattrup (LA)
15 Mette Abildgaard (KF)
16 Astrid Krag (S)
17 Flemming Møller Mortensen (S)
18 Erik Christensen (S)
19 Julie Skovsby (S)
20 Karin Gaardsted (S)
21 Lea Wermelin (S)
22 Yildiz Akdogan (S)
23 Stine Brix (EL)
24 Finn Sørensen (EL)
25 Pernille Schnoor (ALT)
26 Torsten Gejl (ALT)
27 Lotte Rod (RV)
28 Kirsten Normann Andersen (SF)
29 Trine Torp (SF)";Næstformand
29002;title_name;Liselott Blixt (DF);Formand
29035;title_name;"Julie Skovsby (S)
Valg af 29 medlemmer til Transport-, Bygnings- og Boligudvalget.
Valgt blev:
1 Kim Christiansen (DF)
2 Merete Dea Larsen (DF)
3 Claus Kvist Hansen (DF)
4 Mette Hjermind Dencker (DF)
5 Jan Erik Messmann (DF)
6 Henrik Brodersen (DF)
7 Kristian Pihl Lorentzen (V)
8 Hans Andersen (V)
9 Hans Christian Schmidt (V)
10 Jane Heitmann (V)
11 Louise Schack Elholm (V)
12 Carsten Kissmeyer (V)
13 Leif Mikkelsen (LA)
14 Villum Christensen (LA)
15 Brigitte Klintskov Jerkel (KF)
16 Christian Rabjerg Madsen (S)
17 Erik Christensen (S)
18 Kaare Dybvad (S)
19 Lennart Damsbo-Andersen (S)
20 Magnus Heunicke (S)
21 Rasmus Prehn (S)
22 Mette Reissmann (S)
23 Daniel Toft Jakobsen (S)
24 Henning Hyllested (EL)
25 Eva Flyvholm (EL)
26 Roger Courage Matthisen (ALT)
27 Andreas Steenberg (RV)
28 Karsten Hønge (SF)
29 Kirsten Normann Andersen (SF)

Onsdag den 3. oktober 2018 (FM )";Næstformand
29928;title_name;Lennart Damsbo-Andersen (S);Formand
29969;title_name;"Kim Christiansen (DF)
Valg af 29 medlemmer til Uddannelses- og Forskningsudvalget.
Valgt blev:
1 Jens Henrik Thulesen Dahl (DF)
2 Marlene Harpsøe (DF)
3 Alex Ahrendtsen (DF)
4 Christian Langballe (DF)
5 Tilde Bork (DF)
6 Ib Poulsen (DF)
7 Anni Matthiesen (V)
8 Hans Andersen (V)
9 Bertel Haarder (V)
10 Louise Schack Elholm (V)
11 Thomas Danielsen (V)
12 Marcus Knuth (V)
13 Villum Christensen (LA)
14 Henrik Dahl (LA)
15 Merete Scheelsbeck (KF)
16 Christian Rabjerg Madsen (S)
17 Rasmus Horn Langhoff (S)
18 Kirsten Brosbøl (S)
19 Rasmus Prehn (S)
20 Julie Skovsby (S)
21 Mette Reissmann (S)
22 Eva Flyvholm (EL)
23 Rosa Lund (EL)
24 Pernille Schnoor (ALT)
25 Carolina Magdalene Maier (ALT)
26 Sofie Carsten Nielsen (RV)
27 Lotte Rod (RV)
28 Jacob Mark (SF)
29 Trine Torp (SF)";Næstformand
30760;title_name;"Henrik Dahl (LA)
Valg af 29 medlemmer til Udenrigsudvalget.
Valgt blev:
1 Claus Kvist Hansen (DF)
2 Hans Kristian Skibby (DF)
3 Søren Espersen (DF)
4 Tilde Bork (DF)
5 Marie Krarup (DF)
6 Kenneth Kristensen Berth (DF)
7 Michael Aastrup Jensen (V)
8 Jan E. Jørgensen (V)
9 Marcus Knuth (V)
10 Karen Ellemann (V)
11 Peter Juel-Jensen (V)
12 Mads Fuglede (V)
13 Carsten Bach (LA)
14 Henrik Dahl (LA)
15 Merete Scheelsbeck (KF)
16 Ane Halsboe-Jørgensen (S)
17 Kirsten Brosbøl (S)
18 Mogens Lykketoft (S)
19 Mette Gjerskov (S)
20 Mogens Jensen (S)
21 Nick Hækkerup (S)
22 Yildiz Akdogan (S)

9

23 Peter Hummelgaard Thomsen (S)
24 Christian Juhl (EL)
25 Eva Flyvholm (EL)
26 Ulla Sandbæk (ALT)
27 Martin Lidegaard (RV)
28 Sofie Carsten Nielsen (RV)
29 Holger K. Nielsen (SF)";Næstformand
31539;title_name;Ane Halsboe-Jørgensen (S);Formand
31578;title_name;"Merete Scheelsbeck (KF)
Valg af 29 medlemmer til Udlændinge- og Integrationsudvalget.
Valgt blev:
1 Martin Henriksen (DF)
2 Peter Skaarup (DF)
3 Christian Langballe (DF)
4 Marie Krarup (DF)
5 Peter Kofod (DF)
6 Pernille Bendixen (DF)
7 Mads Fuglede (V)
8 Britt Bager (V)
9 Preben Bang Henriksen (V)
10 Martin Geertsen (V)
11 Erling Bonnesen (V)
12 Carsten Kissmeyer (V)
13 Laura Lindahl (LA)
14 Joachim B. Olsen (LA)
15 Naser Khader (KF)
16 Dan Jørgensen (S)
17 Kaare Dybvad (S)
18 Thomas Jensen (S)
19 Karen J. Klint (S)
20 Astrid Krag (S)
21 Mattias Tesfaye (S)
22 Finn Sørensen (EL)
23 Søren Søndergaard (EL)
24 Carolina Magdalene Maier (ALT)
25 Josephine Fock (ALT)
26 Andreas Steenberg (RV)
27 Sofie Carsten Nielsen (RV)
28 Jacob Mark (SF)
29 Holger K. Nielsen (SF)";Næstformand
32358;title_name;Martin Henriksen (DF);Formand
32393;title_name;"Astrid Krag (S)
Valg af 29 medlemmer til Udvalget for Landdistrikter og Øer.
Valgt blev:
1 Mette Hjermind Dencker (DF)
2 Pia Adelsteen (DF)
3 Tilde Bork (DF)
4 Morten Marinus (DF)
5 Henrik Brodersen (DF)
6 Susanne Eilersen (DF)
7 Thomas Danielsen (V)
8 Peter Juel-Jensen (V)
9 Erling Bonnesen (V)
10 Hans Christian Schmidt (V)
11 Anni Matthiesen (V)
12 Carsten Kissmeyer (V)
13 Villum Christensen (LA)

10

Onsdag den 3. oktober 2018 (FM )

14 Leif Mikkelsen (LA)
15 Orla Østerby (KF)
16 Christian Rabjerg Madsen (S)
17 Troels Ravn (S)
18 Kaare Dybvad (S)
19 Lea Wermelin (S)
20 Leif Lahn Jensen (S)
21 Lennart Damsbo-Andersen (S)
22 Malou Lunderød (S)
22 Magnus Heunicke (S)
23 Orla Hav (S)
24 Henning Hyllested (EL)
25 Rasmus Vestergaard Madsen (EL)
26 Roger Courage Matthisen (ALT)
27 Andreas Steenberg (RV)
28 Karsten Hønge (SF)
29 Kirsten Normann Andersen (SF)";Næstformand
33269;title_name;Peter Juel-Jensen (V);Formand
33304;title_name;"Lennart Damsbo-Andersen (S)
Valg af 29 medlemmer til Undervisningsudvalget.
Valgt blev:
1 Jens Henrik Thulesen Dahl (DF)
2 Alex Ahrendtsen (DF)
3 Marlene Harpsøe (DF)
4 Dorthe Ullemose (DF)
5 Marie Krarup (DF)
6 Tilde Bork (DF)
7 Anni Matthiesen (V)
8 Peter Juel-Jensen (V)
9 Jan E. Jørgensen (V)
10 Louise Schack Elholm (V)
11 Carl Holst (V)
12 Jane Heitmann (V)
13 Henrik Dahl (LA)
14 Laura Lindahl (LA)
15 Brigitte Klintskov Jerkel (KF)
16 Annette Lind (S)
17 Lars Aslan Rasmussen (S)
18 Jan Johansen (S)
19 Julie Skovsby (S)
20 Mattias Tesfaye (S)
21 Pernille Rosenkrantz-Theil (S)
22 Eva Flyvholm (EL)
23 Jakob Sølvhøj (EL)
24 Pernille Schnoor (ALT)
25 Carolina Magdalene Maier (ALT)
26 Torsten Gejl (ALT)
27 Lotte Rod (RV)
28 Marianne Jelved (RV)
29 Jacob Mark (SF)";Næstformand
34085;title_name;Pernille Rosenkrantz-Theil (S);Formand
34129;title_name;"Jens Henrik Thulesen Dahl (DF)
Valg af 29 medlemmer til Grønlandsudvalget.
Valgt blev:
1 Søren Espersen (DF)
2 Martin Henriksen (DF)
3 Kristian Thulesen Dahl (DF)

4 Claus Kvist Hansen (DF)
5 Peter Skaarup (DF)
6 Henrik Brodersen (DF)
7 Marcus Knuth (V)
8 Torsten Schack Pedersen (V)
9 Anni Matthiesen (V)
10 Bertel Haarder (V)
11 Peter Juel-Jensen (V)
12 Jacob Jensen (V)
13 Villum Christensen (LA)
14 Carsten Bach (LA)
15 Merete Scheelsbeck (KF)
16 Astrid Krag (S)
17 Flemming Møller Mortensen (S)
18 Jan Johansen (S)
19 Karin Gaardsted (S)
20 Yildiz Akdogan (S)
21 Mogens Jensen (S)
22 Mogens Lykketoft (S)
23 Christian Juhl (EL)
24 Finn Sørensen (EL)
25 Roger Courage Matthisen (ALT)
26 Martin Lidegaard (RV)
27 Karsten Hønge (SF)
28 Aaja Chemnitz Larsen (IA)
29 Aleqa Hammond (NQ)";Næstformand
34924;title_name;Aleqa Hammond (NQ);Formand
34956;title_name;"Aaja Chemnitz Larsen (IA)
Valg af 29 medlemmer til Færøudvalget.
Valgt blev:
1 Henrik Brodersen (DF)
2 Søren Espersen (DF)
3 Martin Henriksen (DF)
4 Morten Marinus (DF)
5 Peter Skaarup (DF)
6 Alex Ahrendtsen (DF)
7 Thomas Danielsen (V)
8 Søren Gade (V)
9 Bertel Haarder (V)
10 Kristian Pihl Lorentzen (V)
11 Louise Schack Elholm (V)
12 Jacob Jensen (V)
13 Villum Christensen (LA)
14 Carsten Bach (LA)
15 Merete Scheelsbeck (KF)
16 Astrid Krag (S)
17 Flemming Møller Mortensen (S)
18 Lars Aslan Rasmussen (S)
19 Karin Gaardsted (S)
20 Mogens Jensen (S)
21 Yildiz Akdogan (S)
22 Christian Juhl (EL)
23 Finn Sørensen (EL)
24 Roger Courage Matthisen (ALT)
25 Martin Lidegaard (RV)
26 Karsten Hønge (SF)
27 Trine Torp (SF)
28 Magni Arge (T)
29 Sjúrður Skaale (JF)";Næstformand
35724;title_name;"Magni Arge (T)

Onsdag den 3. oktober 2018 (FM )";Formand
35788;title_name;"Henrik Brodersen (DF)
Valg af 2 medlemmer til at føre tilsyn med Folketingets bibliotek.
Valgt blev:
1 Alex Ahrendtsen (DF)
2 Daniel Toft Jakobsen (S)
Valg af 9 medlemmer til det i grundlovens § 71, stk. 7, omhandlede tilsyn med behandlingen af personer, som er underkastet
frihedsberøvelse af den i grundlovens § 71, stk. 6, omhandlede
art.
Valgt blev:
1 Karina Adsbøl (DF)
2 Karina Due (DF)
3 Carsten Kissmeyer (V)
4 Carl Holst (V)
5 May-Britt Kattrup (LA)
6 Karen J. Klint (S)
7 Stine Brix (EL)
8 Ulla Sandbæk (ALT)
9 Lotte Rod (RV)";Næstformand
36333;title_name;Karina Adsbøl (DF);Formand
36365;title_name;"Karen J. Klint (S)
Valg af 17 medlemmer og 17 stedfortrædere til Det Udenrigspolitiske Nævn.
Valgt blev:
Til medlemmer:
1 Søren Espersen (DF)
2 Kristian Thulesen Dahl (DF)
3 Peter Skaarup (DF)
4 Marie Krarup (DF)
5 Karen Ellemann (V)
6 Michael Aastrup Jensen (V)
7 Marcus Knuth (V)
8 Henrik Dahl (LA)
9 Naser Khader (KF)
10 Nicolai Wammen (S)
11 Mette Frederiksen (S)
12 Mogens Lykketoft (S)
13 Nick Hækkerup (S)
14 Eva Flyvholm (EL)
15 Rasmus Nordqvist (ALT)
16 Morten Østergaard (RV)
17 Holger K. Nielsen (SF)
Til stedfortrædere for:
1-4 a Martin Henriksen (DF)
1-4 b Claus Kvist Hansen (DF)
1-4 c Christian Langballe (DF)
1-4 d Kenneth Kristensen Berth (DF)
5-7 a Kristian Pihl Lorentzen (V)
5-7 b Mads Fuglede (V)
5-7 c Peter Juel-Jensen (V)
8 Christina Egelund (LA)
9 Mette Abildgaard (KF)
10-13 a Kirsten Brosbøl (S)

11

10-13 b Mogens Jensen (S)
10-13 c Henrik Dam Kristensen (S)
10-13 d Henrik Sass Larsen (S)
14 Sjúrður Skaale (JF)
15 Magni Arge (T)
16 Martin Lidegaard (RV)
17 Aaja Chemnitz Larsen (IA)";Næstformand
37388;title_name;Søren Espersen (DF);Formand
37421;title_name;"Nick Hækkerup (S)
Valg af 16 medlemmer og 16 stedfortrædere til Nordisk Råd.
Valgt blev:
Til medlemmer:
1 Jan Erik Messmann (DF)
2 Mikkel Dencker (DF)
3 Henrik Brodersen (DF)
4 Bertel Haarder (V)
5 Mads Fuglede (V)
6 Marcus Knuth (V)
7 Villum Christensen (LA)
8 Brigitte Klintskov Jerkel (KF)
9 Henrik Dam Kristensen (S)
10 Karen J. Klint (S)
11 Karin Gaardsted (S)
12 Mogens Jensen (S)
13 Annette Lind (S)
14 Orla Hav (S)
15 Christian Juhl (EL)
16 Christian Poll (ALT)
Til stedfortrædere for:
1 Liselott Blixt (DF)
2 Claus Kvist Hansen (DF)
3 Søren Espersen (DF)
4 Erling Bonnesen (V)
5 Jane Heitmann (V)
6 Carl Holst (V)
7 Carsten Bach (LA)
8 Merete Scheelsbeck (KF)
9 Lea Wermelin (S)
10 Pernille Schnoor (ALT)
11 Finn Sørensen (EL)
12 Martin Lidegaard (RV)
13 Aaja Chemnitz Larsen (IA)
14 Magni Arge (T)
15 Aleqa Hammond (NQ)
16 Sjúrður Skaale (JF)";Næstformand
38283;title_name;"Henrik Dam Kristensen (S)
Valg af 9 medlemmer og 9 stedfortrædere til Udvalget vedrørende Det Etiske Råd.
Valgt blev:
Til medlemmer:
1 Liselott Blixt (DF)
2 Alex Ahrendtsen (DF)
3 Jane Heitmann (V)
4 Martin Geertsen (V)
5 May-Britt Kattrup (LA)
6 Karen J. Klint (S)

12

Onsdag den 3. oktober 2018 (FM )

7 Stine Brix (EL)
8 Carolina Magdalene Maier (ALT)
9 Lotte Rod (RV)

Valg af 3 medlemmer og 3 stedfortrædere til Den Parlamentariske Forsamling for Middelhavsunionen (UfM-PA).
Valgt blev:

Til stedfortrædere for:
1 Karina Due (DF)
2 Karina Adsbøl (DF)
3 Jan E. Jørgensen (V)
4 Søren Gade (V)
5 Brigitte Klintskov Jerkel (KF)
6 Christian Rabjerg Madsen (S)
7 Daniel Toft Jakobsen (S)
8 Finn Sørensen (EL)
9 Trine Torp (SF)

Til medlemmer:
1 Kenneth Kristensen Berth (DF)
2 Bertel Haarder (V)
3 Christian Rabjerg Madsen (S)
Til stedfortrædere for:
1 Henrik Dahl (LA)
2 Merete Scheelsbeck (KF)
3 Roger Courage Matthisen (ALT)";Formand
39222;title_name;Karen J. Klint (S);Formand
39254;title_name;Jane Heitmann (V);Næstformand
39282;title_name;Christian Rabjerg Madsen (S);Formand
39324;title_name;"Bertel Haarder (V)

Valg af 6 medlemmer og 6 stedfortrædere til OSCE's Parlamentariske Forsamling.

Valg af 1 medlem fra hver gruppe, der er repræsenteret i Udvalget for Forretningsordenen, til dette udvalgs underudvalg, jf. §
59 i Folketingets Forretningsorden.

Valgt blev:
Valgt blev:
Til medlemmer:
1 Mikkel Dencker (DF)
2 Henrik Brodersen (DF)
3 Peter Juel-Jensen (V)
4 Troels Ravn (S)
5 Søren Søndergaard (EL)
6 Rasmus Nordqvist (ALT)
Til stedfortrædere for:
1 Villum Christensen (LA)
2 Naser Khader (KF)
3 Michael Aastrup Jensen (V)
4 Maja Panduro (S)
5 Martin Lidegaard (RV)
6 Holger K. Nielsen (SF)";Næstformand
39941;title_name;Peter Juel-Jensen (V);Formand
39976;title_name;"Troels Ravn (S)
Valg af 5 medlemmer og 5 stedfortrædere til Europarådets Parlamentariske Forsamling.
Valgt blev:
Til medlemmer:
1 Martin Henriksen (DF)
2 Christian Langballe (DF)
3 Michael Aastrup Jensen (V)
4 Mogens Jensen (S)
5 Rasmus Vestergaard Madsen (EL)
Til stedfortrædere for:
1 Peter Kofod (DF)
2 Henrik Dahl (LA)
3 Jan E. Jørgensen (V)
4 Ulla Sandbæk (ALT)
5 Aaja Chemnitz Larsen (IA)";Næstformand
40380;title_name;Michael Aastrup Jensen (V);Formand
40420;title_name;"Mogens Jensen (S)

1 Peter Skaarup (DF)
2 Karen Ellemann (V)
3 Christina Egelund (LA)
4 Mette Abildgaard (KF)
5 Henrik Sass Larsen (S)
6 Jakob Sølvhøj (EL)
7 René Gade (ALT)
8 Morten Østergaard (RV)
9 Jacob Mark (SF)";Næstformand
40646;title_name;Karen Ellemann (V)].;Formand
40677;Time;Meddelelser fra formanden;Kl. 13:03
40731;title_name;":
Så er der ikke mere at foretage i dette møde.
Folketingets næste møde afholdes i morgen, torsdag den 4. oktober
2018, kl. 9.00.
Jeg henviser til den dagsorden, der fremgår af Folketingets hjemmeside.
Tak til de to opmærksomme folketingsmedlemmer i salen.
[Uddannelses- og Forskningsudvalget har afgivet beretning om handicaptillæg under praktik på pædagoguddannelsen.
(Beretning nr. 2, 2017-18).
Sundheds- og Ældreudvalget har afgivet beretning om rekruttering
af social- og sundhedspersonale i kommunerne.
(Beretning nr. 3, 2017-18).
§ 71-tilsynet har afgivet beretning om tilsynets virksomhed i folketingsåret 2017-18.
(Beretning nr. 4, 2017-18).

Onsdag den 3. oktober 2018 (FM )

Skatteudvalget har afgivet beretning om Skatteudvalgets arbejde
med deleøkonomi.
(Beretning nr. 5, 2017-18).
Beretningerne vil fremgå af www.folketingstidende.dk (jf. ovenfor)].
Mødet er hævet. (Kl. 13:04).

13";Pia Kjærsgaard
