split;reason;text;value
24215;title_name;"Kristian Pihl Lorentzen (V)
Valg af 29 medlemmer til Uddannelses- og Forskningsudvalget.
Valgt blev:
1 Bjørn Brandenborg (S)
2 Jens Joel (S)
3 Julie Skovsby (S)
4 Kasper Roug (S)
5 Kasper Sand Kjær (S)
6 Rasmus Horn Langhoff (S)
7 Rasmus Stoklund (S)
8 Mette Gjerskov (S)
9 Troels Ravn (S)
10 Stinus Lindgreen (RV)
11 Katrine Robsøe (RV)
12 Jacob Mark (SF)

7

8

Torsdag den 4. juli 2019 (FM )

13 Signe Munk (SF)
14 Mai Villadsen (EL)
15 Rosa Lund (EL)
16 Uffe Elbæk (ALT)
17 Marcus Knuth (V)
18 Hans Andersen (V)
19 Bertel Haarder (V)
20 Louise Schack Elholm (V)
21 Thomas Danielsen (V)
22 Anni Matthiesen (V)
23 Jens Henrik Thulesen Dahl (DF)
24 Marie Krarup (DF)
25 Alex Ahrendtsen (DF)
26 Katarina Ammitzbøll (KF)
27 Birgitte Bergman (KF)
28 Peter Seier Christensen (NB)
29 Henrik Dahl (LA)";Næstformand
25022;title_name;Bjørn Brandenborg (S);Formand
25057;title_name;"Marcus Knuth (V)
Valg af 29 medlemmer til Udenrigsudvalget.
Valgt blev:
1 Annette Lind (S)
2 Bjørn Brandenborg (S)
3 Daniel Toft Jakobsen (S)
4 Kasper Sand Kjær (S)
5 Lars Aslan Rasmussen (S)
6 Mette Gjerskov (S)
7 Rasmus Horn Langhoff (S)
8 Anne Sophie Callesen (RV)
9 Martin Lidegaard (RV)
10 Karsten Hønge (SF)
11 Halime Oguz (SF)
12 Eva Flyvholm (EL)
13 Christian Juhl (EL)
14 Rasmus Nordqvist (ALT)
15 Aaja Chemnitz Larsen (IA)
16 Sjúrður Skaale (JF)
17 Michael Aastrup Jensen (V)
18 Jan E. Jørgensen (V)
19 Marcus Knuth (V)
20 Karen Ellemann (V)
21 Peter Juel-Jensen (V)
22 Mads Fuglede (V)
23 Britt Bager (V)
24 Søren Espersen (DF)
25 Hans Kristian Skibby (DF)
26 Lise Bech (DF)
27 Naser Khader (KF)
28 Katarina Ammitzbøll (KF)
29 Peter Seier Christensen (NB)";Næstformand
25833;title_name;Michael Aastrup Jensen (V);Formand
25873;title_name;"Rasmus Horn Langhoff (S)
Valg af 29 medlemmer til Udlændinge- og Integrationsudvalget.
Valgt blev:
1 Anne Paulin (S)
2 Birgitte Vind (S)
3 Camilla Fabricius (S)

4 Christian Rabjerg Madsen (S)
5 Jeppe Bruus (S)
6 Julie Skovsby (S)
7 Lars Aslan Rasmussen (S)
8 Rasmus Horn Langhoff (S)
9 Rasmus Stoklund (S)
10 Andreas Steenberg (RV)
11 Katrine Robsøe (RV)
12 Carl Valentin (SF)
13 Jacob Mark (SF)
14 Peder Hvelplund (EL)
15 Rosa Lund (EL)
16 Sikandar Siddique (ALT)
17 Mads Fuglede (V)
18 Britt Bager (V)
19 Preben Bang Henriksen (V)
20 Martin Geertsen (V)
21 Erling Bonnesen (V)
22 Carsten Kissmeyer (V)
23 Kristian Jensen (V)
24 Pia Kjærsgaard (DF)
25 Marie Krarup (DF)
26 Peter Skaarup (DF)
27 Rasmus Jarlov (KF)
28 Naser Khader (KF)
29 Pernille Vermund (NB)";Næstformand
26644;title_name;Christian Rabjerg Madsen (S);Formand
26686;title_name;"Pia Kjærsgaard (DF)
Valg af 29 medlemmer til Udvalget for Landdistrikter og Øer.
Valgt blev:
1 Anders Kronborg (S)
2 Bjørn Brandenborg (S)
3 Julie Skovsby (S)
4 Kasper Roug (S)
5 Lennart Damsbo-Andersen (S)
6 Mette Gjerskov (S)
7 Rasmus Horn Langhoff (S)
8 Rasmus Stoklund (S)
9 Troels Ravn (S)
10 Rasmus Helveg Petersen (RV)
11 Kathrine Olldag (RV)
12 Karina Lorentzen Dehnhardt (SF)
13 Anne Valentina Berthelsen (SF)
14 Henning Hyllested (EL)
15 Jette Gottlieb (EL)
16 Susanne Zimmer (ALT)
17 Thomas Danielsen (V)
18 Peter Juel-Jensen (V)
19 Erling Bonnesen (V)
20 Hans Christian Schmidt (V)
21 Anni Matthiesen (V)
22 Carsten Kissmeyer (V)
23 Kristian Jensen (V)
24 Mette Hjermind Dencker (DF)
25 Jens Henrik Thulesen Dahl (DF)
26 Bent Bøgsted (DF)
27 Orla Østerby (KF)
28 Per Larsen (KF)
29 Mette Thiesen (NB)";Næstformand
27508;title_name;"Karina Lorentzen Dehnhardt

Torsdag den 4. juli 2019 (FM )";Formand
27582;title_name;"Orla Østerby (KF)
Valg af 29 medlemmer til Grønlandsudvalget.
Valgt blev:
1 Annette Lind (S)
2 Bjarne Laustsen (S)
3 Flemming Møller Mortensen (S)
4 Henrik Møller (S)
5 Kasper Roug (S)
6 Mette Gjerskov (S)
7 Rasmus Horn Langhoff (S)
8 Thomas Jensen (S)
9 Martin Lidegaard (RV)
10 Karsten Hønge (SF)
11 Jacob Mark (SF)
12 Christian Juhl (EL)
13 Søren Søndergaard (EL)
14 Rasmus Nordqvist (ALT)
15 Aaja Chemnitz Larsen (IA)
16 Aki-Matilda Høegh-Dam (SIU)
17 Marcus Knuth (V)
18 Torsten Schack Pedersen (V)
19 Anni Matthiesen (V)
20 Bertel Haarder (V)
21 Peter Juel-Jensen (V)
22 Jacob Jensen (V)
23 Søren Espersen (DF)
24 Kristian Thulesen Dahl (DF)
25 Bent Bøgsted (DF)
26 Rasmus Jarlov (KF)
27 Brigitte Klintskov Jerkel (KF)
28 Peter Seier Christensen (NB)
29 Simon Emil Ammitzbøll-Bille (LA)

23 Alex Ahrendtsen (DF)
24 Peter Skaarup (DF)
25 Rasmus Jarlov (KF)
26 Brigitte Klintskov Jerkel (KF)
27 Peter Seier Christensen (NB)
28 Simon Emil Ammitzbøll-Bille (LA)
29 Edmund Joensen (SP)";Næstformand
28578;title_name;Thomas Danielsen (V);Formand
28612;title_name;"Sjúrður Skaale (JF)
Valg af 2 medlemmer til at føre tilsyn med Folketingets Bibliotek.
Valgt blev:
1 Troels Ravn (S)
2 Louise Schack Elholm (V)
Valg af 9 medlemmer til det i grundlovens § 71, stk. 7, omhandlede tilsyn med behandlingen af personer, som er underkastet
frihedsberøvelse af den i grundlovens § 71, stk. 6, omhandlede
art.
Valgt blev:
1 Julie Skovsby (S)
2 Camilla Fabricius (S)
3 Rasmus Helveg Petersen (RV)
4 Kirsten Normann Andersen (SF)
5 Peder Hvelplund (EL)
6 Carsten Kissmeyer (V)
7 Britt Bager (V)
8 Karen Ellemann (V)
9 Liselott Blixt (DF)";Næstformand
29183;title_name;Aki-Matilda Høegh-Dam (SIU);Formand
29224;title_name;Aaja Chemnitz Larsen (IA);Næstformand
29260;title_name;Julie Skovsby (S);Formand
29291;title_name;"Liselott Blixt (DF)

Valg af 29 medlemmer til Færøudvalget.

Valg af 16 medlemmer og 16 stedfortrædere til Nordisk Råd.

Valgt blev:

Valgt blev:

1 Annette Lind (S)
2 Bjarne Laustsen (S)
3 Camilla Fabricius (S)
4 Flemming Møller Mortensen (S)
5 Henrik Møller (S)
6 Julie Skovsby (S)
7 Kasper Roug (S)
8 Lars Aslan Rasmussen (S)
9 Thomas Jensen (S)
10 Martin Lidegaard (RV)
11 Katrine Robsøe (RV)
12 Karsten Hønge (SF)
13 Trine Torp (SF)
14 Christian Juhl (EL)
15 Søren Søndergaard (EL)
16 Sjúrður Skaale (JF)
17 Thomas Danielsen (V)
18 Bertel Haarder (V)
19 Kristian Pihl Lorentzen (V)
20 Louise Schack Elholm (V)
21 Jacob Jensen (V)
22 Søren Espersen (DF)

Til medlemmer:
1 Anders Kronborg (S)
2 Annette Lind (S)
3 Henrik Møller (S)
4 Kasper Roug (S)
5 Orla Hav (S)
6 Thomas Jensen (S)
7 Jens Rohde (RV)
8 Ina Strøjer-Schmidt (SF)
9 Christian Juhl (EL)
10 Bertel Haarder (V)
11 Mads Fuglede (V)
12 Marcus Knuth (V)
13 Liselott Blixt (DF)
14 Alex Ahrendtsen (DF)
15 Brigitte Klintskov Jerkel (KF)
16 Peter Seier Christensen (NB)
Til stedfortrædere:
17 Birgitte Vind (S)
18 Camilla Fabricius (S)
19 Jan Johansen (S)

9

10

Torsdag den 4. juli 2019 (FM )

20 Rasmus Horn Langhoff (S)
21 Martin Lidegaard (RV)
22 Signe Munk (SF)
23 Jette Gottlieb (EL)
24 Aaja Chemnitz Larsen (IA)
25 Sjúrður Skaale (JF)
26 Erling Bonnesen (V)
27 Jane Heitmann (V)
28 Karen Ellemann (V)
29 Lise Bech (DF)
30 Peter Skaarup (DF)
31 Rasmus Jarlov (KF)
32 Lars Boje Mathiesen (NB)";Næstformand
30760;title_name;Bertel Haarder (V);Formand
30792;title_name;"Orla Hav (S)
Valg af 9 medlemmer og 9 stedfortrædere til Udvalget vedrørende Det Etiske Råd.
Valgt blev:
Til medlemmer:
1 Julie Skovsby (S)
2 Rasmus Horn Langhoff (S)
3 Stinus Lindgreen (RV)
4 Trine Torp (SF)
5 Peder Hvelplund (EL)
6 Jane Heitmann (V)
7 Martin Geertsen (V)
8 Britt Bager (V)
9 Liselott Blixt (DF)
Til stedfortrædere:
10 Birgitte Vind (S)
11 Camilla Fabricius (S)
12 Rasmus Helveg Petersen (RV)
13 Kirsten Normann Andersen (SF)
14 Christian Juhl (EL)
15 Jan E. Jørgensen (V)
16 Louise Schack Elholm (V)
17 Kristian Jensen (V)
18 Jens Henrik Thulesen Dahl (DF)";Næstformand
31377;title_name;Jane Heitmann (V);Formand
31408;title_name;"Julie Skovsby (S)
Valg af 6 medlemmer og 6 stedfortrædere til OSCE's Parlamentariske Forsamling.
Valgt blev:

11 Kristian Jensen (V)
12 Mette Hjermind Dencker (DF)";Næstformand
31581;title_name;Peter Juel-Jensen (V);Formand
31616;title_name;"Malte Larsen (S)
Valg af 5 medlemmer og 5 stedfortrædere til Europarådets Parlamentariske Forsamling.
Valgt blev:
Til medlemmer:
1 Lars Aslan Rasmussen (S)
2 Mette Gjerskov (S)
3 Victoria Velasquez (EL)
4 Michael Aastrup Jensen (V)
5 Karen Ellemann (V)
Til stedfortrædere:
6 Daniel Toft Jakobsen (S)
7 Henrik Møller (S)
8 Kathrine Olldag (RV)
9 Morten Messerschmidt (DF)
10 Katarina Ammitzbøll (KF)";Næstformand
32024;title_name;Mette Gjerskov (S);Formand
32056;title_name;"Michael Aastrup Jensen (V)
Valg af 3 medlemmer og 3 stedfortrædere til Den Parlamentariske Forsamling for Middelhavsunionen (PA-UfM).
Valgt blev:
Til medlemmer:
1 Kasper Sand Kjær (S)
2 Lars Aslan Rasmussen (S)
3 Bertel Haarder (V)
Til stedfortrædere:
4 Daniel Toft Jakobsen (S)
5 Kasper Roug (S)
6 Lise Bech (DF)";Næstformand
32379;title_name;Lars Aslan Rasmussen (S);Formand
32417;title_name;"Bertel Haarder (V)
Valg af 8 medlemmer og 8 stedfortrædere til Dansk Interparlamentarisk Gruppes bestyrelse (IPU).
Valgt blev:

Til medlemmer:
1 Lars Aslan Rasmussen (S)
2 Malte Larsen (S)
3 Katrine Robsøe (RV)
4 Peter Juel-Jensen (V)
5 Karen Ellemann (V)
6 Marie Krarup (DF)

Til medlemmer:
1 Kasper Sand Kjær (S)
2 Mette Gjerskov (S)
3 Kathrine Olldag (RV)
4 Søren Søndergaard (EL)
5 Michael Aastrup Jensen (V)
6 Hans Christian Schmidt (V)
7 Louise Schack Elholm (V)
8 Liselott Blixt (DF)

Til stedfortrædere:
7 Kasper Sand Kjær (S)
8 Bjørn Brandenborg (S)
9 Søren Søndergaard (EL)
10 Michael Aastrup Jensen (V)

Til stedfortrædere:
9 Daniel Toft Jakobsen (S)
10 Rasmus Horn Langhoff (S)
11 Rasmus Helveg Petersen (RV)

Torsdag den 4. juli 2019 (FM )

12 Christian Juhl (EL)
13 Jan E. Jørgensen (V)
14 Peter Juel-Jensen (V)
15 Lise Bech (DF)
16 Katarina Ammitzbøll (KF)";Næstformand
33299;title_name;Søren Søndergaard (EL);Formand
33335;title_name;"Michael Aastrup Jensen (V)
Valg af 5 medlemmer og 5 stedfortrædere til NATO's Parlamentariske Forsamling (NPA).
Valgt blev:
Til medlemmer:
1 Bjarne Laustsen (S)
2 Flemming Møller Mortensen (S)
3 Karsten Hønge (SF)
4 Peter Juel-Jensen (V)
5 Britt Bager (V)
Til stedfortrædere:
6 Annette Lind (S)
7 Martin Lidegaard (RV)
8 Eva Flyvholm (EL)
9 Marcus Knuth (V)
10 Peter Skaarup (DF)";Næstformand
33724;title_name;Peter Juel-Jensen (V);Formand
33759;title_name;"Bjarne Laustsen (S)
Valg af 14 medlemmer til delegationen vedrørende Arktis.

11

Valg af 5 medlemmer til Udvalget vedrørende Efterretningstjenesterne.
Valgt blev:
1 Jeppe Bruus (S)
2 Kristian Hegaard (RV)
3 Karina Lorentzen Dehnhardt (SF)
4 Preben Bang Henriksen (V)
5 Søren Espersen (DF)";Næstformand
34058;title_name;Preben Bang Henriksen (V);Formand
34097;title_name;"Jeppe Bruus (S)
Valg af repræsentanter til Kontaktudvalget for det Tyske Mindretal.
Valgt blev:
1 Jesper Petersen (S)
2 Lotte Rod (RV)
3 Karsten Hønge (SF)
4 Christian Juhl (EL)
5 Rasmus Nordqvist (ALT)
6 Anni Matthiesen (V)
7 Marie Krarup (DF)
8 Niels Flemming Hansen (KF)
9 Pernille Vermund (NB)
10 Henrik Dahl (LA)
Valg af 1 medlem fra hver gruppe, der er repræsenteret i Udvalget for Forretningsordenen, til dette udvalgs underudvalg, jf. §
59 i Folketingets Forretningsorden.

Valgt blev:
1 Flemming Møller Mortensen (S)
2 Kasper Roug (S)
3 Martin Lidegaard (RV)
4 Karsten Hønge (SF)
5 Christian Juhl (EL)
6 Aaja Chemnitz Larsen (IA)
7 Aki-Matilda Høegh-Dam (SIU)
8 Sjúrður Skaale (JF)
9 Karen Ellemann (V)
10 Kristian Jensen (V)
11 Britt Bager (V)
12 Louise Schack Elholm (V)
13 Kristian Thulesen Dahl (DF)
14 Rasmus Jarlov (KF)

1 Flemming Møller Mortensen (S)
2 Morten Østergaard (RV)
3 Jacob Mark (SF)
4 Jakob Sølvhøj (EL)
5 Uffe Elbæk (ALT)
6 Karen Ellemann (V)
7 Peter Skaarup (DF)
8 Mai Mercado (KF)
9 Pernille Vermund (NB)
10 Simon Emil Ammitzbøll-Bille (LA)";Næstformand
35178;title_name;Karen Ellemann (V)].;Formand
35209;Time;;Kl. 13:04
35220;title_name;Sjúrður Skaale (JF);Formand
35253;title_name;"Karen Ellemann (V)
Valg af 5 medlemmer til Sydslesvigudvalget.
Valgt blev:
1 Troels Ravn (S)
2 Lotte Rod (RV)
3 Karina Lorentzen Dehnhardt (SF)
4 Christian Juhl (EL)
5 Anni Matthiesen (V)
6 Martin Henriksen (UFG)
7 Niels Flemming Hansen (KF)

Meddelelser fra formanden
Den fungerende formand (Erling Bonnesen) :
Der er ikke mere at foretage i dette møde.
Folketingets næste møde forventes afholdt onsdag den 28. august
2019, kl. 13.00.
Skulle det blive nødvendigt at indkalde Folketinget til yderligere
møder, vil meddelelse om tidspunkt og dagsorden blive tilstillet
medlemmerne skriftligt.
Rigtig god sommer til alle!

12

Mødet er hævet. (Kl. 13:05).

Torsdag den 4. juli 2019 (FM )";Næstformand
