split;reason;text;value
23990;title_name;"Klaus Hækkerup (S)

Den næste sag på dagsordenen var:
18) Valg af 17 medlemmer og stedfortrædere
til Kulturudvalget.
Valgt blev:

Den næste sag på dagsordenen var:
17) Valg af 17 medlemmer og stedfortrædere
til Kommunaludvalget.
Valgt blev:
Til medlemmer:
1 Holger Graversen (S)
2 Lars Kramer Mikkelsen (S)
3 Karen J. Klint (S)
4 Erling Christensen (S)
5 Klaus Hækkerup (S)
6 Villy Søvndal (SF)
7 Ebbe Kalnæs (CD)
8 Vibeke Peschardt (RV)
9 Kristen Touborg (SF)
10 Else Winther Andersen (V)
11 Inge Dahl-Sørensen (V)
12 Harald Kjøller (V)
13 Jens Vibjerg (V)
14 Knud Erik Kirkegaard (KF)
15 Henning Grove (KF)
16 Christian H. Hansen (DF)
17 Thorkild B. Fransgaard (FP)
Til stedfortrædere for:
1-5 Poul Erik Dyrlund (S)
Frode Sørensen (S)
6 Anni Svanholt (SF)
7 Jørn Pedersen (S)

Til medlemmer:
1 Søren Hansen (S)
2 Peder Sass (S)
3 Jytte Wittrock (S)
4 Hanne Andersen (S)
5 Carsten Hansen (S)
6 Margrete Auken (SF)
7 Peter Duetoft (CD)
8 Elisabeth Arnold (RV)
9 Ole Sohn (SF)
10 Ester Larsen (V)
11 Kim Andersen (V)
12 Kristian Jensen (V)
13 Jens Rohde (V)
14 Brian Mikkelsen (KF)
15 Poul Nødgaard (DF)
16 Ole Donner (DF).
17 Tove Videbæk (KRF)
Til stedfortrædere for:
1-5 Lise Hækkerup (S)
Ove Fich (S)
6 Aage Frandsen (SF)
7 Kristen Touborg (SF)
8 Vibeke Peschardt (RV)
9 Søren Søndergaard (EL)
10-13 Bertel Haarder (V)
14 Flemming Hansen (KF)
15 Lene Espersen (KF)
16 Aase D. Madsen (DF)
17 Tom Behnke (FP)

(3)
Torsdag den 26. marts 1998";Næstformand
25442;title_name;Hanne Andersen (S);Formand
25474;title_name;"Ole Donner (DF) -

17

Den næste sag på dagsordenen var:
20) Valg af 17 medlemmer og stedfortrædere
til Det Politisk-Økonomiske Udvalg.
Valgt blev:

Den næste sag på dagsordenen var:
19) Valg af 17 medlemmer og stedfortrædere
til Miljø- og Planlægningsudvalget.
Valgt blev:
Til medlemmer:
1 Pernille Blach Hansen (S)
2 Inger Bierbaum (S)
3 Martin Glerup (S)
4 Lis Greibe (S)
5 Anne-Marie Meldgaard (S)
6 Steen Gade (SF)
7 Sonja Albrink (CD)
8 Vibeke Peschardt (RV)
9 Søren Kolstrup (EL)
10 Hans Christian Schmidt (V)
11 Bodil Thrane (V)
12 Jørgen Winther (V)
13 Helga Moos (V)
14 Henriette Kjær (KF)
15 Frank Dahlgaard (KF)
16 Svend Aage Fauerholdt (DF)
17 Ole M. Nielsen (KRF)
Til stedfortrædere for:
1-5 Helen Beim (S)
Helge Mortensen (S)
6 Anni Svanholt (SF)
7 Lise Hækkerup (S)
8 Elisabeth Arnold (RV)
9 Jørn Jespersen (SF)
10-13 Kim Andersen (V)
Jens Vibjerg (V)
14-15 Lene Espersen (KF)
16 Aase D. Madsen (DF)
17 Thorkild B. Fransgaard (FP)
, Formand: Steen Gade (SF)";Næstformand
26461;title_name;"Henriette Kjær (KF)

Til medlemmer:
1 Lissa Mathiasen (S)
2 Per Kaalund (S)
3 Jens Peter Vernersen (S)
4 Jacob Buksti (S)
5 Ole Løvig Simonsen (S)
6 Jes Lunde (SF)
7 Mimi Jakobsen (CD)
8 Morten Helveg Petersen (RV)
9 Frank Aaen (EL)
10 Peter Brixtofte (V)
11 Anders Fogh Rasmussen (V)
12 Pia Larsen (V)
13 Ulla Tørnæs (V)
14 Pia Christmas-Møller (KF)
15 Helge Adam Møller (KF)
16 Pia Kjærsgaard (DF)
17 Kirsten Jacobsen (FP)
Til stedfortrædere for:
1-5 Hans Peter Baadsgaard (S)
Ole Vagn Christensen (S)
6 Aage Frandsen (SF)
7 Jan Petersen (S)
8 Jørgen Estrup (RV)
9 Holger K. Nielsen (SF)
10-13 Hans Christian Schmidt (V)
Lars Løkke Rasmussen (V)
14-15 Knud Erik Kirkegaard (KF)
16 Kristian Thulesen Dahl (DF)
17 Flemming Kofod-Svendsen (KRF)";Næstformand
27214;title_name;Pia Christmas-Møller (KF);Formand
27253;title_name;"Kirsten Jacobsen (FP)

Den næste sag på dagsordenen var:
21) Valg af 17 medlemmer og stedfortrædere
til Retsudvalget.
Valgt blev:
I Til medlemmer:
1 Lissa Mathiasen (S)
2 Per Kaalund (S)

18
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17

Torsdag den 26. marts 1998
Dorte Bennedsen (S)
Else Marie Mortensen (S)
Jan Petersen (S)
Anne Baastrup (SF)
Sonja Albrink (CD)
Elisabeth Arnold (RV)
Søren Søndergaard (EL)
Birthe Rønn Hornbech (V)
Inge Dahl-Sørensen (V)
Karen Rønde (V)
Tom Behnke (FP)
Bendt Bendtsen (KF)
Pernille Sams (KF)
Peter Skaarup (DF)
Jann Sjursen (KRF)
.

Til stedfortrædere:
1-5 Margot Torp (S)
Lotte Bundsgaard (S)
6 Pernille Frahm (SF)
7 Aage Frandsen (SF)
8 Vibeke Peschardt (RV)
9 Frank Aaen (EL)
10-13 Svend Aage Jensby (V)
Karsten Nonbo (V)
14-15 Gitte Seeberg (KF)
16 Pia Kjærsgaard (DF)
17 Brian Mikkelsen (KF)";Næstformand
28089;title_name;Lissa Mathiasen (S);Formand
28122;title_name;"Anne Baastrup (SF)

Den næste sag på dagsordenen var:
22) Valg af 17 medlemmer og stedfortrædere
til Skatteudvalget.
Valgt blev:
Til medlemmer:
1 Per Kaalund (S)
2 Jens Peter Vernersen (S)
3 Erik Mortensen (S)
4 Anna-Marie Hansen (S)
5 Hugo Sørensen (S)
6 Aage Frandsen (SF)
7 Sonja Albrink (CD)
8 Morten Helveg Petersen (RV)
9 Frank Aaen (EL)
10 Peter Brixtofte (V)
11 Mariann Fischer Boel (V)
12 Svend Aage Jensby (V)

13
14
15
16
17

Flemming Kofod-Svendsen (KRF)
Flemming Hansen (KF)
Brian Mikkelsen (KF)
Kristian Thulesen Dahl (DF)
Kim Behnke (FP)

Til stedfortrædere for:
1-5 Bjarne Laustsen (S)
Anne-Marie Meldgaard (S)
6 Jes Lunde (SF)
7 Erling Christensen (S)
8 Elisabeth Arnold (RV)
9 Ole Sohn (SF)
10-13 Svend Heiselberg (V)
Charlotte Antonsen (V)
14-15 Jens Heimburger (KF)
16 Klaus Kjær (DF)
17 Kirsten Jacobsen (FP)";Næstformand
28961;title_name;Peter Brixtofte (V);Formand
28994;title_name;"Jens Peter Vernersen (S)

Den næste sag på dagsordenen var:
23) Valg af 17 medlemmer og stedfortrædere
til Socialudvalget.
Valgt blev:
Til medlemmer:
1 Jørn Pedersen (S)
2 Inger Bierbaum (S)
3 Else Marie Mortensen (S)
4 Karen J. Klint (S)
5 Grete Schødts (S)
6 Villy Søvndal (SF)
7 Yvonne Herløv Andersen (CD)
8 Morten Helveg Petersen (RV)
9 Jette Gottlieb (EL)
10 Erik Larsen (V)
11 Else Winther Andersen (V)
12 Tove Fergo (V)
13 Rikke Hvilshøj (V)
14 Jens Heimburger (KF)
15 Knud Erik Kirkegaard (KF)
16 Inge Refshauge (DF)
17 Tove Videbæk (KRF)
Til stedfortrædere for:
1-5 René Skau Johansen (S)
Ingrid Rasmussen (S)

Torsdag den 26. marts 1998
6
7
8
9
10-13

Anne Baastrup (SF)
Lone Møller (S)
Jørgen Estrup (RV)
Pernille Frahm (SF)
Lars Løkke Rasmussen (V)
Gyda Kongsted (V)
14-15 Bendt Bendtsen (KF)
16 Birthe Skaarup (DF)
17 Tom Behnke (FP)";Næstformand
29853;title_name;Villy Søvndal (SF);Formand
29885;title_name;"Tove Videbæk (KRF)

16 Inge Refshauge (DF)
17 Kirsten Jacobsen (FP)";Næstformand
29962;title_name;Yvonne Herløv Andersen (CD);Formand
30003;title_name;"Lone Møller (S)
I

Den næste sag på dagsordenen var:
25) Valg af 17 medlemmer og stedfortrædere
til Trafikudvalget.
Valgt blev:

Den næste sag på dagsordenen var:
24) Valg af 17 medlemmer og stedfortrædere
til Sundhedsudvalget.
Valgt blev:
Til medlemmer:
1 Anne-Marie Meldgaard (S)
2 Jytte Wittrock (S)
3 Hanne Andersen (S)
4 Lone Møller (S)
5 Dorte Bennedsen (S)
6 Jørn Jespersen (SF)
7 Yvonne Herløv Andersen (CD)
8 Vibeke Peschardt (RV)
9 Frank Aaen (EL)
10 Jørgen Winther (V)
11 Ester Larsen (V)
12 Preben Rudiengaard (V)
13 Gyda Kongsted (V)
14 Henriette Kjær (KF)
15 Gitte Seeberg (KF)
16 Birthe Skaarup (DF)
17 Tove Videbæk (KRF)
Til stedfortrædere for:
1-5 Holger Graversen (S)
Martin Glerup (S)
6 Anne Baastrup (SF)
7 Annie Lunde Hansen (CD)
8 Elisabeth Arnold (RV) . ,
9 Karen J. Klint (S)
10-13 Tove Fergo (V)
Ellen Kristensen (V)
14-15 Frank Dahlgaard (KF)

19

Til medlemmer:
1 Helge Mortensen (S)
2 Holger Graversen (S)
3 Poul Andersen (S)
4 Jytte Wittrock (S)
5 Lis Greibe (S)
6 Margrete Auken (SF)
7 Arne Melchior (CD)
8 Vibeke Peschardt (RV)
9 Søren Kols trup (EL)
10 Svend Heiselberg (V)
11 Kristian Jensen (V)
12 Svend Erik Hovmand (V)
13 Erik Jacobsen (V)
14 Kaj Ikast (KF)
15 Brian Mikkelsen (KF)
16 Ole Donner (DF)
17 Klaus Kjær (DF)
Til stedfortrædere for:
1-5 Poul Erik Dyrlund (S)
Erling Christensen (S)
6 Aage Frandsen (SF)
7 Søren Hansen (S)
8 Morten Helveg Petersen (RV)
9 Anni Svanholt (SF)
10-13 Erik Larsen (V)
Jørgen Winther (V)
14 Helge Adam Møller (KF)
15 Ole M. Nielsen (KRF)
16 Peter Skaarup (DF)
17 Thorkild B. Fransgaard (FP)";Næstformand
31576;title_name;Arne Melchior (CD);Formand
31608;title_name;"Poul Andersen (S)

20

Torsdag den 26. marts 1998

Den næste sag på dagsordenen var:
26) Valg af 17 medlemmer og stedfortrædere
til Uddannelsesudvalget.
Valgt blev:
Til medlemmer:
1 Peder Sass (S)
2 Hans Peter Baadsgaard (S)
3 Jeppe Kofod (S)
4 Frode Sørensen (S)
5 Carsten Hansen (S)
6 Aage Frandsen (SF)
7 Susanne Clemensen (CD)
8 Elisabeth Arnold (RV)
9 Søren Kolstrup (EL)
10 Anders Mølgaard (V)
11 Hanne Severinsen (V)
12 Else Winther Andersen (V)
13 Ellen Kristensen (V)
14 Brian Mikkelsen (KF)
15 Knud Erik Kirkegaard (KF)
16 Birthe Skaarup (DF)
17 Tove Videbæk (KRF)
Til stedfortrædere for:
1-5 Ingrid Rasmussen (S)
Ove Fich (S)
6 Christine Antorini (SF)
7 Ole Hækkerup (S)
8 Jørgen Estrup (RV)
9 Anne Baastrup (SF)
10-13 Helga Moos (V)
Karen Rønde (V)
14-15 Frank Dahlgaard (KF)
16 Mogens Andreasen (DF)
17 Tom Behnke (FP)";Næstformand
32450;title_name;Hans Peter Baadsgaard (S);Formand
32489;title_name;"Anders Mølgaard (V)

Den næste sag på dagsordenen var:
27) Valg af 17 medlemmer og stedfortrædere
til Udenrigsudvalget.
Valgt blev:
Til medlemmer:
I
1 Helen Beim (S)
2 Hans-Pavia Rosing (S)

3
4
5
6
7
8
9
10
11
12
13
14
15
16
17

Lotte Bundsgaard (S)
Henning Gjellerod (S)
Else Marie Mortensen (S)
Steen Gade (SF)
Peter Duetoft (CD)
Jørgen Estrup (RV)
Jørn Jespersen (SF)
Jens Hald Madsen (V)
Jens Rohde (V)
Hanne Severinsen (V)
Kirsten Jacobsen (FP)
Per Stig Møller (KF)
Frank Dahlgaard (KF)
Pia Kjærsgaard (DF)
Jann Sjursen (KRF)

Til stedfortrædere for:
1-5 Jeppe Kofod (S)
Claus Larsen-Jensen (S)
6 Margrete Auken (SF)
7 René Skau Johansen (S)
8 Morten Helveg Petersen (RV)
9 Søren Søndergaard (EL)
10-13 Ulla Tørnæs (V)
Pia Larsen (V)
14-15 Hans Engell (KF)
16 Peter Skaarup (DF)";Næstformand
33283;title_name;Jørgen Estrup (RV);Formand
33315;title_name;"Pia Kjærsgaard (DF)

Den næste sag på dagsordenen var:
28) Valg af 17 medlemmer og stedfortrædere
til Udvalget for Fødevarer, Landbrug og Fiskeri.
Valgt blev:
Til medlemmer:
1 Erling Christensen (S)
2 Hugo Sørensen (S)
3 Erik Mortensen (S)
4 Margot Torp (S)
5 Jørn Jespersen (SF)
6 Kristen Touborg (SF)
7 Annie Lunde Hansen (CD)
8 Vibeke Peschardt (RV)
9 Keld Albrechtsen (EL)
10 Christian Mejdahl (V)
11 Jens Kirk (V)

Torsdag den 26. marts 1998
12
13
14
15
16
17

Mariann Fischer Boel (V)
Peter Hansen-Nord (V)
Lene Espersen (KF)
Henning Grove (KF)
Christian H. Hansen (DF)
Ole M. Nielsen (KRF)

Til stedfortrædere for:
1-5 Lotte Bundsgaard (S)
Bjarne Laustsen (S)
6 Jes Lunde (SF)
7 Inger Bierbaum (S)
8 Morten Helveg Petersen (RV)
9 Ole Vagn Christensen (S)
10-13 Karsten Nonbo (V)
Bodil Thrane (V)
14-15 Knud Erik Kirkegaard (KF)
16 Svend Aage Fauerholdt (DF)
17 Thorkild B. Fransgaard (FP)
.";Næstformand
34224;title_name;Jørn Jespersen (SF);Formand
34257;title_name;"Lene Espersen (KF)

Den næste sag på dagsordenen var:
29) Valg af 2 medlemmer til at føre tilsyn med
Folketingets Bibliotek.
Valgt blev:
Lise Hækkerup (S)
Birthe Rønn Hornbech (V)

Den næste sag på dagsordenen var:
30) Valg af 9 medlemmer til det i grundlovens
§ 71 omhandlede tilsyn med behandlingen af
personer, som er underkastet frihedsberøvelse.
Valgt blev:

i

1
2
3
4
5
6
7

Hanne Andersen (S)
Karen J. Klint (S)
Anne Baastrup (SF)
Ebbe Kalnæs (CD)
Elisabeth Arnold (RV)
Tove Fergo (V)
Brian Mikkelsen (KF)

.

21

8 Birthe Skaarup (DF)
9 Tom Behnke (FP)";Næstformand
34828;title_name;Anne Baastrup (SF);Formand
34860;title_name;"Hanne Andersen (S)

Den næste sag på dagsordenen var:
31) Valg af 17 medlemmer og 17 stedfortrædere til Det Udenrigspolitiske Nævn.
Valgt blev:
Til medlemmer:
1 Hans-Pavia Rosing (S)
2 Helle Degn (S)
3 Henning Gjellerod (S)
4 Ingrid Rasmussen (S)
5 Jacob Buksti (S)
6 Holger K. Nielsen (SF)
7 Arne Melchior (CD)
8 Jørgen Estrup (RV)
9 Keld Albrechtsen (EL)
10 Uffe Ellemann-Jensen (V)
11 Ivar Hansen (V)
12 Anders Fogh Rasmussen (V)
13 Svend Aage Jensby (V)
14 Per Stig Møller (KF)
15 Pia Christmas-Møller (KF)
16 Pia Kjærsgaard (DF)
17 Peter Skaarup (DF)
Til stedfortrædere for:
1-5 a Helen Beim (S)
b Ole Løvig Simonsen (S)
c Ove Fich (S)
d Pernille Blach Hansen (S)
e Klaus Hækkerup (S)
6
Steen Gade (SF)
7
Peter Duetoft (CD)
8
Elisabeth Arnold (RV)
9
Søren Søndergaard (EL)
10-13 a Ellen Kristensen (V)
b Anders Mølgaard (V)
c Ulla Tørnæs (V)
d Peter Brixtofte (V)
14-15 a Hans Engell (KF)
b Kirsten Jacobsen (FP)
16 Kristian Thulesen Dahl (DF)
17 Jann Sjursen (KRF)

22

Torsdag den 26. marts 1998";Næstformand
35874;title_name;Helle Degn (S);Formand
35902;title_name;"Anders Fogh Rasmussen (V)

Den næste sag på dagsordenen var:
33) Valg af 9 medlemmer og 9 stedfortrædere
til udvalget vedrørende Det Etiske Råd.
Valgt blev:

Den næste sag på dagsordenen var:
32) Valg af 16 medlemmer og 16 stedfortrædere til Nordisk Råd.
Valgt blev:
Til medlemmer:
1 Hanne Andersen (S)
2 Dorte Bennedsen (S)
3 Søren Hansen (S)
4 Ole Vagn Christensen (S)
5 Jeppe Kofod (S)
6 Pernille Frahm (SF)
7 Per Kaalund (S)
8 Vibeke Peschardt (RV)
9 Jette Gottlieb (EL)
10 Ivar Hansen (V)
11 Svend Erik Hovmand (V)
12 Preben Rudiengaard (V)
13 Kaj Ikast (KF)
14 Frank Dahlgaard (KF)
15 Pia Kjærsgaard (DF)
16 Jann Sjursen (KRF)
Til
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16

stedfortrædere for:
Hans-Pavia Rosing (S)
Peder Sass (S)
Carsten Hansen (S)
Frode Sørensen (S)
Lis Greibe (S)
Kristen Touborg (SF)
Helen Beim (S)
Elisabeth Arnold (RV)
Keld Albrechtsen (EL)
Ester Larsen (V)
Jens Rohde (V)
Rikke Hvilshøj (V)
Lene Espersen (KF)
Flemming Hansen (KF)
Poul Nødgaard (DF)
Tove Videbæk (KRF)";Næstformand
36908;title_name;Ivar Hansen (V);Formand
36937;title_name;"Dorte Bennedsen (S)

Til medlemmer:
1 Helen Beim (S)
2 Per Kaalund (S)
3 Margrete Auken (SF)
4 Susanne Clemensen (CD)
5 Jørgen Estrup (RV)
6 Ester Larsen (V)
7 Knud Erik Kirkegaard (KF)
8 Inge Refshauge (DF)
9 Tove Videbæk (KRF)
Til
1
2
3
4
5
6
7
8
9

stedfortrædere for:
Hanne Andersen (S)
Holger Graversen (S)
Kristen Touborg (SF)
Frank Aaen (EL)
Elisabeth Arnold (RV)
Tove Fergo (V)
Henriette Kjær (KF)
Helga Moos (V)
Thorkild B. Fransgaard (FP)";Næstformand
37396;title_name;Ester Larsen (V);Formand
37426;title_name;"Helen Beim (S)

Den næste sag på dagsordenen var:
34) Valg af 5 medlemmer til Udetillægsnævnet.
Valgt blev:
1
2
3
4
5

Lone Møller (S)
Helge Mortensen (S)
Jes Lunde (SF)
Svend Heiselberg (V)
Kaj Ikast (KF)

Torsdag den 26. marts 1998
Den næste sag på dagsordenen var:
35) Valg af 5 medlemmer og 5 stedfortrædere
til Europarådet.
Valgt blev:
Til medlemmer:
1 Helle Degn (S)
2 Pernille Frahm (SF)
3 Elisabeth Arnold (RV)
4 Hanne Severinsen (V)
5 Per Stig Møller (KF)
Til
1
2
3
l 4
5

stedfortrædere for:
Henning Gjellerod (S)
Søren Søndergaard (EL)
Sonja Albrink (CD)
Peter Skaarup (DF)
Flemming Kofod-Svendsen (KRF)

23

Den sidste sag på dagsordenen var:
37) Valg af 2 observatører og 2 stedfortrædere
til Vestunionens Parlamentariske Forsamling,
WEU.
Valgt blev:
Til observatører:
1. Ingrid Rasmussen (S)
2. Svend Aage Jensby (V)
Til stedfortrædere for:
1. Villy Søvndal (SF)
2. Hans Engell (KF)

Meddelelser fra formanden";Næstformand
38362;title_name;"Der er ikke mere på dagsordenen.

Den næste sag på dagsordenen var:
36) Valg af 6 medlemmer og 6 stedfortrædere
til OSCE's parlamentariske forsamling.
Valgt blev:
Til medlemmer:
1 Helle Degn (S)
2 Peter Duetoft (CD)
3 Morten Helveg Petersen (RV)
4 Anders Mølgaard (V)
5 Hans Engell (KF)
6 Pia Kjærsgaard (DF)
Til stedfortrædere for:
1 Claus Larsen-Jensen (S)
2 Villy Søvndal (SF)
3 Vibeke Peschardt (RV)
4 Karen Rønde (V)
5 Helge Adam Møller (KF)
6 Peter Skaarup (DF)
Delegationsformand: Helle Degn (S)

Medlemmer af Folketinget Marianne Jelved,
Niels Helveg Petersen og Elsebeth Gerner Nielsen har meddelt mig, at de, så længe de er
ministre, alene ønsker at give møde i Tinget i
denne egenskab og derfor anmoder om orlov, jf.
Folketingets forretningsordens § 41, stk. 3, litra
e, fra og med den 31. marts 1998 og om, at stedfortræderne må blive indkaldt.
Udenrigsministeren (Niels Helveg Petersen) har
meddelt mig, at han ønsker skriftligt at fremsætte:
Forslag til lov om ændring af lov om Danmarks
tiltrædelse af De Europæiske Fællesskaber.
(Danmarks ratifikation af Amsterdamtraktaten
om ændring af Traktaten om Den Europæiske
Union, Traktaterne om oprettelse af De Europæiske Fællesskaber og visse tilknyttede akter).
(Lovforslag nr. L 1).
Forslag til folketingsbeslutning om Danmarks
ratifikation af overenskomst mellem Kongeriget
Danmarks regering sammen med Grønlands
landsstyre på den ene side og Republikken
Islands regering på den anden side om
afgrænsning af kontinentalsoklen og fiskerizonerne i området mellem Grønland og Island,
undertegnet i Helsingfors den 11. november
1997.
(Beslutningsforslag nr. B 2).

24

Torsdag den 26. marts 1998

Finansministeren (Mogens Lykketoft) har meddelt mig, at han ønsker skriftligt at fremsætte:

Skatteministeren (Ole Stavad) har meddelt mig,
at han ønsker skriftligt at fremsætte:

Forslag til lov om tillægsbevilling for finansåret
1997.
(Lovforslag nr. L 2).

Forslag til lov om ændring af forskellige skattelove og lov om arbejdsmarkedsfonde. (Rentenedsættelse og indførelse af symmetrisk renteberegning ved ansættelsesændringer m.v.).
(Lovforslag nr. L 10).

Socialministeren (Karen Jespersen) har meddelt
mig, at hun ønsker skriftligt at fremsætte:
Forslag til lov om ændring af lov om forsikring
mod følger af arbejdsskade og lov om forsikringsvirksomhed. (Indførelse af en ny struktur
på arbejdsskadeområdet, oprettelse af Arbejdsmarkedets Erhvervssygdomssikring og ophævelse af forsikringstekniske særregler om
arbejdsskadeforsikring m.v.).
(Lovforslag nr. L 3).
Forslag til lov om ændring af lov om social service og lov om social bistand. (Kompetencen til
at godkende plejefamilier og opholdssteder).
(Lovforslag nr. L 4).
Forslag til lov om ændring af lov om social
bistand og lov om aktiv socialpolitik. (Ændrede
regler for kontanthjælp til modtagere af erstatning for tab af erhvervsevne).
(Lovforslag nr. L 5).
Forslag til lov om ændring af lov om kommunal
aktivering og lov om aktiv socialpolitik. (Forhøjelse af præmien i præmieringsordningen for
offentlige arbejdsgivere).
(Lovforslag nr. L 6).
Fødevareministeren (Henrik Dam Kristensen)
har meddelt mig, at han ønsker skriftligt at
fremsætte:
Forslag til lov om ændring af lov om regulering
af fiskeriet. (Fartøjstilladelser, kontrol- og straffebestemmelser) .
(Lovforslag nr. L 7).

Forslag til lov om afgift af antibiotika og vækstfremmere anvendt i foderstoffer.
(Lovforslag nr. L 11).
Undervisningsministeren (Margrethe Vestager)
har meddelt mig, at hun ønsker skriftligt at
fremsætte:
Forslag til lov om ændring af lov om folkeskolen. (Uddannelseskrav ved forsøg med skolestart).
(Lovforslag nr. L 12).
Forslag til lov om ændring af lov om folkeskolen. (Specialundervisning i dagbehandlingstilbud og anbringelsessteder).
(Lovforslag nr. L 14).
Forslag til lov om ændring af lov om friskoler
og private grundskoler m.v., lov om folkehøjskoler, efterskoler, husholdningsskoler og
håndarbejdsskoler og lov om ændring af lov om
folkehøjskoler, efterskoler, husholdningsskoler
og håndarbejdsskoler, lov om friskoler og private grundskoler m.v., lov om gymnasiet m.v.
og lov om kursus til højere forberedelseseksamen og om studieforberedende enkeltfagsundervisning for voksne m.v. (Tilsynsbestemmelser m.v.).
(Lovforslag nr. L 25).
Indenrigsministeren (Thorkild Simonsen) har
meddelt mig, at han ønsker skriftligt at fremsætte:

Forslag til lov om ændring af lov om saltvandsfiskeri. (Erhvervsfiskerregistrering, rekreativt
fiskeri, kontrol- og straffebestemmelser).
(Lovforslag nr. L 8).

Forslag til lov om ændring af lov om valg til
Folketinget, lov om kommunale valg og lov om
valg af danske repræsentanter til Europa-Parlamentet. (Ændringer vedrørende brevstemmeafgivning som følge af lov om social service m.v.).
(Lovforslag nr. L 13).

Forslag til lov om fødevarer m.m. (fødevareloven).
(Lovforslag nr. L 9).

Sundhedsministeren (Carsten Koch) har meddelt mig, at han ønsker skriftligt at fremsætte:

(4)
Torsdag den 26. marts 1998
Forslag til lov om patienters retsstilling.
(Lovforslag nr. L 15).
Forslag til lov om ændring af lov om offentlig
sygesikring. (Indførelse af tilskud til ernæringspræparater, forsøg m.v.).
(Lovforslag nr. L 16).
Forslag til lov om ændring af lov om foranstaltninger mod alkoholmisbrug. (Forbud mod
butikssalg af alkohol til børn under 15 år).
(Lovforslag nr. L 17).
Miljø- og energiministeren (Svend Auken) har
meddelt mig, at han ønsker skriftligt at fremsætte:
Forslag til lov om ændring af lov om miljøbeskyttelse. (Tilskud til renere produkter m.v.).
(Lovforslag nr. L 18).
Forslag til lov om ændring af lov om mineralske råstoffer i Grønland (råstofloven), lov om
beskyttelse af havmiljøet og lov om kontinentalsoklen. (Overførelse af råstofforvaltningen til
Grønlands hjemmestyre).
(Lovforslag nr. L 19).
Forslag til folketingsbeslutning om godkendelse
af Aftale om Beskyttelse af Afrikansk-Eurasiske
Migrerende Vandfugle.
(Beslutningsforslag nr. B 3).
Arbejdsministeren (Ove Hygum) har meddelt
mig, at han ønsker skriftligt at fremsætte:
Forslag til lov om ændring af lov om en aktiv
arbejdsmarkedspolitik. (Forhøjelse af præmien i
præmieringsordningen for offentlige arbejdsgivere).
(Lovforslag nr. L 20).
Forslag til lov om kompensation til handicappede i erhverv m.v.
(Lovforslag nr. L 21).
Forslag til lov om ændring af lov om arbejdsløshedsforsikring m.v. (Timeoverførsel og overgangsydelse m.v.).
(Lovforslag nr. L 22).
Erhvervsministeren (Pia Gjellerup) har meddelt
mig, at hun ønsker skriftligt at fremsætte:

25

Forslag til lov om ændring af lov om Garantifonden for Skibsbygning m.v. (skibsværftsaftalen). (Forlængelse af loven).
(Lovforslag nr. L 23).
Forslag til lov om ændring af lov om skibes sikkerhed m.v. (Blindpassagerer, tilbageholdelse af
skib og ophævelse heraf i forbindelse med
anløbsforbud).
(Lovforslag nr. L 24).
Forslag til lov om Rådets forordning (EF) om
beskyttelse mod eksterritorial lovgivning vedtaget af et tredjeland.
(Lovforslag nr. L 26).
Trafikministeren (Sonja Mikkelsen) har meddelt
mig, at hun ønsker skriftligt at fremsætte:
Forslag til lov om jernbanevirksomhed m.v.
(Lovforslag nr. L 27).
Forslag til lov om ændring af lov om Banestyrelsen m.v. (Politibestemmelser m.v.).
(Lovforslag nr. L 28).
Forslag til lov om ændring af lov om Banestyrelsen og lov om styrelsen af DSB m.v. samt om
ophævelse af lov om DSB Rederi A/S.
(Lovforslag nr. L 29).
Justitsministeren (Frank Jensen) har meddelt
mig, at han ønsker skriftligt at fremsætte:
Forslag til lov om indfødsrets meddelelse.
(Lovforslag nr. L 30).
Forslag til lov om -Domstolsstyrelsen.
(Lovforslag nr. L 31).
Forslag til lov om ændring af retsplejeloven, tjenestemandsloven og forskellige andre love.
(Rekruttering af dommere, dommerfuldmægtiges ansættelsesvilkår, dommeres bierhverv og
ændringer som følge af oprettelse af en domstolsstyrelse m.v.).
(Lovforslag nr. L 32).
Forslag til lov om ændring af lov om offentlighed i forvaltningen. (Aktindsigt i personalesager).
(Lovforslag nr. L 33).

26

Torsdag den 26. marts 1998

Forslag til lov om ændring af lov om spillekasinoer.
(Lovforslag nr. L 34).
Forslag til lov om ændring af retsplejeloven.
(Instansordningen i civile retssager m.v.).
(Lovforslag nr. L 35).
Kulturministeren (Elsebeth Gerner Nielsen) har
meddelt mig, at hun ønsker skriftligt at fremsætte:
Forslag til lov om ændring af ophavsretsloven.
(Databaser, digital eksemplarfremstilling til
undervisningsbrug m.v., gengivelse af kunstværker m.v.).
(Lovforslag nr. L 37).
Forslag til lov om ændring af lov om regionale
kulturforsøg. (Forlængelse af fem forsøgsaftaler).
(Lovforslag nr. L 38).

Meddelelser fra formanden";Formanden
46979;title_name;"Der er ikke mere at foretage i dette møde.
Folketingets næste møde afholdes i morgen,
fredag den 27. marts 1998, kl. 10.00.
Angående dagsordenen skal jeg henvise til
den dagsorden, der er opslået i salen.
Mødet hævet kl. 13.54";Formanden
