split;reason;text;value
22957;title_name;"Karin Nødgaard (DF)
Valg af 29 medlemmer til Sundheds- og Ældreudvalget.
Valgt blev:
1 Liselott Blixt (DF)
2 Karin Nødgaard (DF)
3 Karina Adsbøl (DF)
4 Susanne Eilersen (DF)
5 Jeppe Jakobsen (DF)
6 Jan Erik Messmann (DF)
7 Jane Heitmann (V)
8 Eva Kjer Hansen (V)
9 Hans Andersen (V)
10 Jakob Engel-Schmidt (V)
11 Thomas Danielsen (V)
12 Jacob Jensen (V)
13 Ole Birk Olesen (LA)
14 May-Britt Kattrup (LA)
15 Mette Abildgaard (KF)
16 Astrid Krag (S)
17 Flemming Møller Mortensen (S)
18 Christian Rabjerg Madsen (S)
19 Julie Skovsby (S)
20 Karin Gaardsted (S)
21 Lea Wermelin (S)
22 Yildiz Akdogan (S)
23 Peder Hvelplund (EL)
24 Finn Sørensen (EL)
25 Pernille Schnoor (ALT)
26 Torsten Gejl (ALT)
27 Lotte Rod (RV)
28 Kirsten Normann Andersen (SF)
29 Trine Torp (SF)";Næstformand
23729;title_name;Liselott Blixt (DF);Formand
23762;title_name;"Julie Skovsby (S)
Valg af 29 medlemmer til Transport- og Bygningsudvalget.
Valgt blev:
1 Kim Christiansen (DF)
2 Morten Marinus (DF)
3 Claus Kvist Hansen (DF)
4 Mette Hjermind Dencker (DF)
5 Jan Erik Messmann (DF)
6 Henrik Brodersen (DF)
7 Kristian Pihl Lorentzen (V)
8 Hans Andersen (V)
9 Torsten Schack Pedersen (V)
10 Jane Heitmann (V)
11 Louise Schack Elholm (V)
12 Jan E. Jørgensen (V)

7

8

Onsdag den 5. oktober 2016 (FM )

13 Leif Mikkelsen (LA)
14 Villum Christensen (LA)
15 Rasmus Jarlov (KF)
16 Christian Rabjerg Madsen (S)
17 Erik Christensen (S)
18 Lea Wermelin (S)
19 Lennart Damsbo-Andersen (S)
20 Magnus Heunicke (S)
21 Rasmus Prehn (S)
22 Mette Reissmann (S)
23 Henning Hyllested (EL)
24 Eva Flyvholm (EL)
25 Christian Poll (ALT)
26 Roger Matthisen (ALT)
27 Andreas Steenberg (RV)
28 Karsten Hønge (SF)
29 Jacob Mark (SF)";Næstformand
24612;title_name;Lennart Damsbo-Andersen (S);Formand
24653;title_name;"Kim Christiansen (DF)
Valg af 29 medlemmer til Uddannelses- og Forskningsudvalget.
Valgt blev:
1 Jens Henrik Thulesen Dahl (DF)
2 Marlene Harpsøe (DF)
3 Carsten Kudsk (DF)
4 Christian Langballe (DF)
5 Tilde Bork (DF)
6 Merete Dea Larsen (DF)
7 Anni Matthiesen (V)
8 Hans Andersen (V)
9 Peter Juel Jensen (V)
10 Louise Schack Elholm (V)
11 Thomas Danielsen (V)
12 Jakob Engel-Schmidt (V)
13 Merete Riisager (LA)
14 Henrik Dahl (LA)
15 Anders Johansson (KF)
16 Christian Rabjerg Madsen (S)
17 Christine Antorini (S)
18 Ane Halsboe-Jørgensen (S)
19 Rasmus Prehn (S)
20 Julie Skovsby (S)
21 Mette Reissmann (S)
22 Pernille Schnoor (ALT)
23 Eva Flyvholm (EL)
24 Pernille Skipper (EL)
25 Torsten Gejl (ALT)
26 Carolina Magdalene Maier (ALT)
27 Ida Auken (RV)
28 Jacob Mark (SF)
29 Trine Torp (SF)";Næstformand
25453;title_name;Christine Antorini (S);Formand
25489;title_name;"Henrik Dahl (LA)
Valg af 29 medlemmer til Udenrigsudvalget.
Valgt blev:
1 Claus Kvist Hansen (DF)
2 Hans Kristian Skibby (DF)
3 Søren Espersen (DF)

4 Peter Kofod Poulsen (DF)
5 Marie Krarup (DF)
6 Kenneth Kristensen Berth (DF)
7 Michael Aastrup Jensen (V)
8 Jan E. Jørgensen (V)
9 Marcus Knuth (V)
10 Jakob Ellemann-Jensen (V)
11 Peter Juel Jensen (V)
12 Torsten Schack Pedersen (V)
13 Leif Mikkelsen (LA)
14 Mette Bock (LA)
15 Naser Khader (KF)
16 Ane Halsboe-Jørgensen (S)
17 Kirsten Brosbøl (S)
18 Mogens Lykketoft (S)
19 Mette Gjerskov (S)
20 Mogens Jensen (S)
21 Nick Hækkerup (S)
22 Yildiz Akdogan (S)
23 Peter Hummelgaard Thomsen (S)
24 Christian Juhl (EL)
25 Eva Flyvholm (EL)
26 Ulla Sandbæk (ALT)
27 Martin Lidegaard (RV)
28 Zenia Stampe (RV)
29 Holger K. Nielsen (SF)";Næstformand
26278;title_name;Ane Halsboe-Jørgensen (S);Formand
26317;title_name;"Naser Khader (KF)
Valg af 29 medlemmer til Udlændinge, Integrations- og Boligudvalget.
Valgt blev:
1 Martin Henriksen (DF)
2 Peter Skaarup (DF)
3 Christian Langballe (DF)
4 Marie Krarup (DF)
5 Peter Kofod Poulsen (DF)
6 Merete Dea Larsen (DF)
7 Marcus Knuth (V)
8 Britt Bager (V)
9 Preben Bang Henriksen (V)
10 Louise Schack Elholm (V)
11 Erling Bonnesen (V)
12 Jan E. Jørgensen (V)
13 Simon Emil Ammitzbøll (LA)
14 Christina Egelund (LA)
15 Naser Khader (KF)
16 Dan Jørgensen (S)
17 Kaare Dybvad (S)
18 Jan Johansen (S)
19 Karen J. Klint (S)
20 Astrid Krag (S)
21 Mattias Tesfaye (S)
22 Johanne Schmidt-Nielsen (EL)
23 Søren Egge Rasmussen (EL)
24 Roger Matthisen (ALT)
25 Josephine Fock (ALT)
26 Lotte Rod (RV)
27 Sofie Carsten Nielsen (RV)
28 Kirsten Normann Andersen (SF)
29 Holger K. Nielsen (SF)

Onsdag den 5. oktober 2016 (FM )";Næstformand
27164;title_name;Martin Henriksen (DF);Formand
27199;title_name;"Astrid Krag (S)
Valg af 29 medlemmer til Udvalget for Landdistrikter og Øer.
Valgt blev:
1 Mette Hjermind Dencker (DF)
2 Pia Adelsteen (DF)
3 Tilde Bork (DF)
4 Lise Bech (DF)
5 Henrik Brodersen (DF)
6 Susanne Eilersen (DF)
7 Thomas Danielsen (V)
8 Peter Juel Jensen (V)
9 Erling Bonnesen (V)
10 Marcus Knuth (V)
11 Anni Matthiesen (V)
12 Britt Bager (V)
13 Henrik Dahl (LA)
14 Leif Mikkelsen (LA)
15 Anders Johansson (KF)
16 Christian Rabjerg Madsen (S)
17 Troels Ravn (S)
18 Kaare Dybvad (S)
19 Lea Wermelin (S)
20 Leif Lahn Jensen (S)
21 Lennart Damsbo-Andersen (S)
22 Magnus Heunicke (S)
23 Malte Larsen (S)
24 Henning Hyllested (EL)
25 Søren Egge Rasmussen (EL)
26 Roger Matthisen (ALT)
27 Andreas Steenberg (RV)
28 Karsten Hønge (SF)
29 Kirsten Normann Andersen (SF)";Næstformand
27980;title_name;Peter Juel Jensen (V);Formand
28015;title_name;"Lennart Damsbo-Andersen (S)
Valg af 29 medlemmer til Grønlandsudvalget.
Valgt blev:
1 Søren Espersen (DF)
2 Martin Henriksen (DF)
3 Kristian Thulesen Dahl (DF)
4 Jeppe Jakobsen (DF)
5 Peter Skaarup (DF)
6 Henrik Brodersen (DF)
7 Marcus Knuth (V)
8 Torsten Schack Pedersen (V)
9 Jakob Engel-Schmidt (V)
10 Carl Holst (V)
11 Peter Juel Jensen (V)
12 Jacob Jensen (V)
13 Villum Christensen (LA)
14 Carsten Bach (LA)
15 Rasmus Jarlov (KF)
16 Astrid Krag (S)
17 Flemming Møller Mortensen (S)
18 Jan Johansen (S)
19 Karin Gaardsted (S)
20 Yildiz Akdogan (S)
21 Mogens Jensen (S)

22 Mogens Lykketoft (S)
23 Christian Juhl (EL)
24 Finn Sørensen (EL)
25 Roger Matthisen (ALT)
26 Martin Lidegaard (RV)
27 Karsten Hønge (SF)
28 Aaja Chemnitz Larsen (IA)
29 Aleqa Hammond (UFG)";Næstformand
28791;title_name;Marcus Knuth (V);Formand
28821;title_name;"Aleqa Hammond (UFG)
Valg af 29 medlemmer til Færøudvalget.
Valgt blev:
1 Henrik Brodersen (DF)
2 Martin Henriksen (DF)
3 Søren Espersen (DF)
4 Morten Marinus (DF)
5 Peter Skaarup (DF)
6 Carsten Kudsk (DF)
7 Thomas Danielsen (V)
8 Jakob Ellemann-Jensen (V)
9 Jakob Engel-Schmidt (V)
10 Kristian Pihl Lorentzen (V)
11 Louise Schack Elholm (V)
12 Jacob Jensen (V)
13 Villum Christensen (LA)
14 Carsten Bach (LA)
15 Rasmus Jarlov (KF)
16 Astrid Krag (S)
17 Flemming Møller Mortensen (S)
18 Lars Aslan Rasmussen (S)
19 Karin Gaardsted (S)
20 Mogens Jensen (S)
21 Yildiz Akdogan (S)
22 Christian Juhl (EL)
23 Finn Sørensen (EL)
24 Roger Matthisen (ALT)
25 Martin Lidegaard (RV)
26 Karsten Hønge (SF)
27 Trine Torp (SF)
28 Magni Arge (T)
29 Sjúrður Skaale (JF)";Næstformand
29584;title_name;Sjúrður Skaale (JF);Formand
29617;title_name;"Henrik Brodersen (DF)
Valg af 2 medlemmer til at føre tilsyn med Folketingets Bibliotek.
Valgt blev:
1 Carsten Kudsk (DF)
2 Daniel Toft Jakobsen (S)
Valg af 9 medlemmer til det i grundlovens § 71, stk. 7, omhandlende tilsyn med behandlingen af personer, som er underkastet
frihedsberøvelse af den i grundlovens § 71, stk. 6, omhandlende
art.
Valgt blev:
1 Karina Adsbøl (DF)

9

10

Onsdag den 5. oktober 2016 (FM )

2 Liselott Blixt (DF)
3 Jane Heitmann (V)
4 Carl Holst (V)
5 May-Britt Kattrup (LA)
6 Karen J. Klint (S)
7 Peder Hvelplund (EL)
8 Carolina Magdalene Maier (ALT)
9 Lotte Rod (RV)";Næstformand
30222;title_name;Karina Adsbøl (DF);Formand
30254;title_name;"Karen J. Klint (S)
Valg af 17 medlemmer samt 17 stedfortrædere til Det Udenrigspolitiske Nævn.
Valgt blev:
Til medlemmer:
1 Søren Espersen (DF)
2 Kristian Thulesen Dahl (DF)
3 Peter Skaarup (DF)
4 Marie Krarup (DF)
5 Jakob Ellemann-Jensen (V)
6 Michael Aastrup Jensen (V)
7 Marcus Knuth (V)
8 Mette Bock (LA)
9 Naser Khader (KF)
10 Nicolai Wammen (S)
11 Mette Frederiksen (S)
12 Mogens Lykketoft (S)
13 Nick Hækkerup (S)
14 Nikolaj Villumsen (EL)
15 Rasmus Nordqvist (ALT)
16 Morten Østergaard (RV)
17 Holger K. Nielsen (SF)
Til stedfortrædere for:
1-4 a Martin Henriksen (DF)
1-4 b Claus Kvist Hansen (DF)
1-4 c Christian Langballe (DF)
1-4 d Kenneth Kristensen Berth (DF)
5-7 a Kristian Pihl Lorentzen (V)
5-7 b Eva Kjer Hansen (V)
5-7 c Peter Juel Jensen (V)
8 Anders Samuelsen (LA)
9 Søren Pape Poulsen (KF)
10-13 a Kirsten Brosbøl (S)
10-13 b Mogens Jensen (S)
10-13 c Henrik Dam Kristensen (S)
10-13 d Christine Antorini (S)
14 Sjúrður Skaale (JF)
15 Magni Arge (T)
16 Martin Lidegaard (RV)
17 Aaja Chemnitz Larsen (IA)";Næstformand
31289;title_name;Søren Espersen (DF);Formand
31322;title_name;"Nick Hækkerup (S)
Valg af 16 medlemmer samt 16 stedfortrædere til Nordisk Råd.
Valgt blev:
Til medlemmer:
1 Jan Erik Messmann (DF)
2 Mikkel Dencker (DF)

3 Henrik Brodersen (DF)
4 Eva Kjer Hansen (V)
5 Jakob Engel-Schmidt (V)
6 Marcus Knuth (V)
7 Villum Christensen (LA)
8 Rasmus Jarlov (KF)
9 Henrik Dam Kristensen (S)
10 Karen J. Klint (S)
11 Karin Gaardsted (S)
12 Mogens Jensen (S)
13 Annette Lind (S)
14 Orla Hav (S)
15 Christian Juhl (EL)
16 Christian Poll (ALT)
Til stedfortrædere for:
1 Liselott Blixt (DF)
2 Claus Kvist Hansen (DF)
3 Søren Espersen (DF)
4 Erling Bonnesen (V)
5 Jane Heitmann (V)
6 Carl Holst (V)
7 Carsten Bach (LA)
8 Naser Khader (KF)
9 Lea Wermelin (S)
10 Pernille Schnoor (ALT)
11 Finn Sørensen (EL)
12 Martin Lidegaard (RV)
13 Aaja Chemnitz Larsen (IA)
14 Magni Arge (T)
15 Aleqa Hammond (UFG)
16 Sjúrður Skaale (JF)";Næstformand
32178;title_name;"Henrik Dam Kristensen (S)
Valg af 9 medlemmer samt 9 stedfortrædere til Udvalget vedrørende Det Etiske Råd.
Valgt blev:
Til medlemmer:
1 Liselott Blixt (DF)
2 Carsten Kudsk (DF)
3 Jane Heitmann (V)
4 Jan E. Jørgensen (V)
5 May-Britt Kattrup (LA)
6 Karen J. Klint (S)
7 Peder Hvelplund (EL)
8 Carolina Magdalene Maier (ALT)
9 Lotte Rod (RV)
Til stedfortrædere for:
1 Karina Due (DF)
2 Karina Adsbøl (DF)
3 Britt Bager (V)
4 Eva Kjer Hansen (V)
5 Mette Abildgaard (KF)
6 Christian Rabjerg Madsen (S)
7 Daniel Toft Jakobsen (S)
8 Finn Sørensen (EL)
9 Trine Torp (SF)";Formand
32751;title_name;Karen J. Klint (S);Formand
32783;title_name;"Jane Heitmann (V)

Onsdag den 5. oktober 2016 (FM )

Valg af 6 medlemmer samt 6 stedfortrædere til OSCE'e Parlamentariske Forsamling.

11

Valg af 1 medlem fra hver gruppe, der er repræsenteret i Udvalget for Forretningsordenen, til dette udvalgs underudvalg, jf. §
59 i Folketingets Forretningsorden.

Valgt blev:
Valgt blev:
Til medlemmer:
1 Mikkel Dencker (DF)
2 Pernille Bendixen (DF)
3 Peter Juel Jensen (V)
4 Orla Hav (S)
5 Søren Søndergaard (EL)
6 René Gade (ALT)
Til stedfortrædere for:
1 Villum Christensen (LA)
2 Rasmus Jarlov (KF)
3 Michael Aastrup Jensen (V)
4 Malte Larsen (S)
5 Martin Lidegaard (RV)
6 Holger K. Nielsen (SF)

1 Peter Skaarup (DF)
2 Søren Gade (V)
3 Simon Emil Ammitzbøll (LA)
4 Søren Pape Poulsen (KF)
5 Henrik Sass Larsen (S)
6 Jakob Sølvhøj (EL)
7 Josephine Fock (ALT)
8 Morten Østergaard (RV)
9 Jacob Mark (SF)";Næstformand
33638;title_name;Søren Gade (V)].;Formand
33665;Time;;Kl. 13:02
33676;title_name;Peter Juel Jensen (V);Formand
33711;title_name;"Orla Hav (S)
Valg af 5 medlemmer samt 5 stedfortrædere til Europarådets
Parlamentariske Forsamling.
Valgt blev:
Til medlemmer:
1 Martin Henriksen (DF)
2 Tilde Bork (DF)
3 Michael Aastrup Jensen (V)
4 Mogens Jensen (S)
5 Nikolaj Villumsen (EL)
Til stedfortrædere for:
1 Christian Langballe (DF)
2 Christina Egelund (LA)
3 Jan E. Jørgensen (V)
4 Ulla Sandbæk (ALT)
5 Aaja Chemnitz Larsen (IA)";Næstformand
34111;title_name;Michael Aastrup Jensen (V);Formand
34151;title_name;"Mogens Jensen (S)
Valg af 3 medlemmer samt 3 stedfortrædere til den Parlamentariske Forsamling for EU - Middelhavsområdet (UfM-PA).
Valgt blev:
Til medlemmer:
1 Kenneth Kristensen Berth (DF)
2 Jan E. Jørgensen (V)
3 Christian Rabjerg Madsen (S)
Til stedfortrædere for:
1 Christina Egelund (LA)
2 Rasmus Jarlov (KF)
3 Roger Matthisen (ALT)";Næstformand
34499;title_name;Christian Rabjerg Madsen (S);Formand
34541;title_name;"Jan E. Jørgensen (V)

Meddelelser fra formanden";Næstformand
34615;title_name;":
Så er der ikke mere at foretage i dette møde.
Folketingets næste møde afholdes i morgen, torsdag den 6. oktober
2016, kl. 10.00.
Jeg henviser til den dagsorden, der fremgår af Folketingets hjemmeside.

Mødet er hævet. (Kl. 13:03).";Pia Kjærsgaard
