split;reason;text;value
24258;title_name;"Hanne Andersen (S)

Den næste sag på dagsordenen var:
13) Valg af 17 medlemmer og stedfortrædere
til Kommunaludvalget.
Valgt blev:

Den næste sag på dagsordenen var:
12) Valg af 17 medlemmer og stedfortrædere
til Kirkeudvalget.
Valgt blev:
Til medlemmer:
1 Hanne Andersen (S)
2 Lis Greibe (S)
3 Anna-Marie Hansen (S)
4 Karen J. Klint (S)
5 Frode Sørensen (S)
6 Margrete Auken (SF)
7 Kaj Stillinger (SF)
8 Henrik Svane (RV)
9 Keld Albrechtsen (EL)
10 Bodil Thrane (V)
11 Birthe Rønn Hornbech (V)
12 Christian Mejdahl (V)
13 Else Winther Andersen (V)
14 Knud Erik Kirkegaard (KF)
15 Kaj Ikast (KF)
16 Poul Nødgaard (DF)
17 Flemming Kofod-Svendsen (KRF)
Til stedfortrædere for:
1-5 Peder Sass (S)
Rene Skau Björnsson (S)
6 Christine Antorini (SF)
7 Kristen Touborg (SF)

Til medlemmer:
1 Klaus Hækkerup (S)
2 Erling Christensen (S)
3 Holger Graversen (S)
4 Karen J. Klint (S)
5 Lars Kramer Mikkelsen (S)
6 Anni Svanholt (SF)
7 Ebbe Kalnæs (CD)
8 Dorit Myltoft (RV)
9 Kristen Touborg (SF)
10 Else Winther Andersen (V)
11 Inge Dahl-Sørensen (V)
12 Harald Kjøller (V)
13 Jens Vibjerg (V)
14 Knud Erik Kirkegaard (KF)
15 Henning Grove (KF)
16 Christian H. Hansen (DF)
17 Thorkild B. Fransgaard (FP)
Til stedfortrædere for:
1-5 Helen Beim (S)
Jørn Pedersen (S)
6 Villy Søvndal (SF)
7 Anne-Marie Meldgaard (S)
8 Vibeke Peschardt (RV)
9 Frank Aaen (EL)
10-13 Lars Løkke Rasmussen (V)
Bodil Thrane (V)
14-15 Henriette Kjær (KF)
16 Mogens Andreasen (DF)
17 Tove Videbæk (KRF)

(7) RT
Onsdag den 6. oktober 1999";Næstformand
25767;title_name;Knud Erik Kirkegaard (KF);Formand
25806;title_name;"Klaus Hækkerup (S)

l

49

Den næste sag på dagsordenen var:
15) Valg af 17 medlemmer og stedfortrædere
til Miljø- og Planlægningsudvalget.
Valgt blev:

Den næste sag på dagsordenen var:
14) Valg af 17 medlemmer og stedfortrædere
til Kulturudvalget.
Valgt blev:
, Til medlemmer:
1 Hanne Andersen (S)
2 Søren Hansen (S)
3 Carsten Hansen (S)
4 Peder Sass (S)
5 Jytte Wittrock (S)
6 Margrete Auken (SF)
7 Peter Duetoft (CD)
8 Henrik Svane (RV)
9 Ole Sohn (SF)
10 Ester Larsen (V)
11 Kim Andersen (V)
12 Kristian Jensen (V)
13 Jens Rohde (V)
14 Brian Mikkelsen (KF)
15 Ole Donner (DF)
16 Poul Nødgaard (DF)
17 Tove Videbæk (KRF)

Til stedfortrædere for:
1-5 Helen Beim (S)
Helge Mortensen (S)
6 Anni Svanholt (SF)
7 Lise Hækkerup (S)
8 Anders Samuelsen (RV)
9 Knud Erik Hansen (SF)
10-13 Kim Andersen (V)
Helga Moos (V)
14-15 Pernille Sams (KF)
16 Aase D. Madsen (DF)
17 Thorkild B. Fransgaard (FP)

Til stedfortrædere for:
1-5 Lis Greibe (S)
Lise Hækkerup (S)
6 Aage Frandsen (SF)
7 Kaj Stillinger (SF)
8 Dorit Myltoft (RV)
9 Søren Søndergaard (EL)
10-13 Hans Christian Schmidt (V)
14 Flemming Hansen (KF)
15 Pernille Sams (KF)
16 Aase D. Madsen (DF)
17 Kim Behnke (FP)";Næstformand
26982;title_name;Hanne Andersen (S);Formand
27014;title_name;"Ole Donner (DF)

Til medlemmer:
1 Martin Glerup (S)
2 Pernille Blach Hansen (S)
3 Inger Bierbaum (S)
4 Lis Greibe (S)
5 Niels Bloch Jespersen (S)
6 Jørn Jespersen (SF)
7 Ebbe Kalnæs (CD)
8 Vibeke Peschardt (RV)
9 Søren Kolstrup (EL)
10 Hans Christian Schmidt (V)
11 Bodil Thrane (V)
12 Jørgen Winther (V)
13 Jens Vibjerg (V)
14 Henriette Kjær (KF)
15 Gitte Seeberg (KF)
16 Svend Aage Fauerholdt (DF)
17 Ole M. Nielsen (KRF)";Næstformand
27448;title_name;Jøm Jespersen (SF);Formand
27480;title_name;"Henriette Kjær (KF)

'

Den næste sag på dagsordenen var:
16) Valg af 17 medlemmer og stedfortrædere
til Det Politisk-Økonomiske Udvalg.
Valgt blev:
Til medlemmer:
1 Per Kaalund (S)
2 Jacob Buksti (S)

50
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17

Onsdag den 6. oktober 1999 Lissa Mathiasen (S)
Poul Erik Dyrlund (S)
Jens Peter Vernersen (S)
Jes Lunde (SF)
Mimi Jakobsen (CD)
Morten Helveg Petersen (RV)
Frank Aaen (EL)
Peter Brixtofte (V)
Anders Fogh Rasmussen (V)
Pia Larsen (V)
Ulla Tørnæs (V)
Pia Christmas-Møller (KF)
Brian Mikkelsen (KF)
Pia Kjærsgaard (DF)
Kirsten Jacobsen (FP)

Til stedfortrædere for:
1-5 Hans Peter Baadsgaard (S)
Ole Vagn Christensen (S)
6 Aage Frandsen (SF)
7 Jan Petersen (S)
8 Jørgen Estrup (RV)
9 Holger K. Nielsen (SF)
10-13 Gitte Lillelund Bech (V)
Lars Løkke Rasmussen (V)
14-15 Lene Espersen (KF)
16 Kristian Thulesen Dahl (DF)
17 Flemming Kofod-Svendsen (KRF)";Næstformand
28383;title_name;Pia Christmas-Møller (KF);Formand
28422;title_name;"Kirsten Jacobsen (FP)
Observatør: Frank Dahlgaard (UP)

10
11
12
13
14
15
16
17

Birthe Rønn Hornbech (V)
Inge Dahl-Sørensen (V)
Karen Rønde (V)
Tom Behnke (FP)
Helge Adam Møller (KF)
Jens Heimburger (KF)
Peter Skaarup (DF)
Jann Sjursen (KRF)

Til stedfortrædere for:
1-5 Lotte Bundsgaard (S)
Grete Schødts (S)
6 Knud Erik Hansen (SF)
7 Aage Frandsen (SF)
8 Henrik Svane (RV)
9 Frank Aaen (EL)
10-13 Eva Kjer Hansen (V)
Karsten Nonbo (V)
14-15 Gitte Seeberg (KF)
16 Pia Kjærsgaard (DF)
17 Brian Mikkelsen (KF)";Næstformand
28941;title_name;Lissa Mathiasen (S);Formand
28974;title_name;"Anne Baastrup (SF)

Den næste sag på dagsordenen var:
18) Valg af 17 medlemmer og stedfortrædere
til Skatteudvalget.
Valgt blev:

Den næste sag på dagsordenen var:
17) Valg af 17 medlemmer og stedfortrædere
til Retsudvalget.
Valgt blev:
Til medlemmer:
1 Dorte Bennedsen (S)
2 Lissa Mathiasen (S)
3 Per Kaalund (S)
4 Else-Marie Mortensen (S)
5 Jan Petersen (S)
6 Anne Baastrup (SF)
7 Sonja Albrink (CD)
8 Elisabeth Arnold (RV)
9 Søren Søndergaard (EL)

Til medlemmer:
1 Jens Peter Vernersen (S)
2 Pernille Blach Hansen (S)
3 Anna-Marie Hansen (S)
4 Erik Mortensen (S)
5 Hugo Sørensen (S)
6 Aage Frandsen (SF)
7 Sonja Albrink (CD)
8 Morten Helveg Petersen (RV)
9 Frank Aaen (EL)
10 Peter Brixtofte (V)
11 Mariann Fischer Boel (V)
12 Svend Aage Jensby (V)
13 Flemming Kofod-Svendsen (KRF)
14 Flemming Hansen (KF)
15 Brian Mikkelsen (KF)
16 Klaus Kjær (DF)
17 Kim Behnke (FP)

Onsdag den 6. oktober 1999
Til stedfortrædere for:
1-5 Erling Christensen (S)
Frode Sørensen (S)
6 Jes Lunde (SF)
7 Bjarne Laustsen (S)
8 Elisabeth Arnold (RV)
9 Kristen Touborg (SF)
10-13 Kristian Jensen (V)
Charlotte Antonsen (V)
14 Pernille Sams (KF)
15 Gitte Seeberg (KF)
16 Kristian Thulesen Dahl (DF)
17 Kirsten Jacobsen (FP)";Næstformand
30189;title_name;Peter Brixtofte (V);Formand
30222;title_name;"Jens Peter Vernersen (S)

Den næste sag på dagsordenen var:
19) Valg af 17 medlemmer og stedfortrædere
til Socialudvalget.
Valgt blev:

홢홢
Til medlemmer:
1 Jørn Pedersen (S)
\
2 Inger Bierbaum (S)
3 Karen J. Klint (S)
4 Else Marie Mortensen (S)
5 Grete Schødts (S)
6 Villy Søvndal (SF)
7 Yvonne Herløv Andersen (CD)
8 Anders Samuelsen (RV)
9 Jette Gottlieb (EL)
10 Erik Larsen (V)
11 Else Winther Andersen (V)
12 Tove Fergo (V)
13 Eva Kjer Hansen (V)
14 Jens Heimburger (KF)
15 Knud Erik Kirkegaard (KF)
16 Inge Refshauge (DF)
17 Tove Videbæk (KRF)
Til stedfortrædere for:
1-5 Rene Skau Björnsson (S)
Anne-Marie Meldgaard (S)
6 Anne Baastrup (SF)
7 Peder Sass (S)
8 Dorit Myltoft (RV)
9 Knud Erik Hansen (SF)
10-13 Lars Løkke Rasmussen (V)

51

Gyda Kongsted (V)
14-15 Pia Christmas-Møller (KF)
16 Birthe Skaarup (DF)
17 Tom Behnke (FP)";Næstformand
31068;title_name;Villy Søvndal (SF);Formand
31100;title_name;"Tove Videbæk (KRF)

Den næste sag på dagsordenen var:
20) Valg af 17 medlemmer og stedfortrædere
til Sundhedsudvalget.
Valgt blev:
Til medlemmer:
1 Lone Møller (S)
2 Hanne Andersen (S)
3 Dorte Bennedsen (S)
4 Anne-Marie Meldgaard (S)
5 Grete Schødts (S)
6 Anni Svanholt (SF)
7 Yvonne Herløv Andersen (CD)
8 Morten Helveg Petersen (RV)
9 Frank Aaen (EL)
10 Jørgen Winther (V)
11 Ester Larsen (V)
12 Preben Rudiengaard (V)
13 Gyda Kongsted (V)
14 Henriette Kjær (KF)
15 Knud Erik Kirkegaard (KF)
16 Birthe Skaarup (DF)
17 Tove Videbæk (KRF)
Til stedfortrædere for:
1-5 Carsten Hansen (S)
Holger Graversen (S) ,
6 Anne Baastrup (SF)
7 Annie Lunde Hansen (CD)
8 Vibeke Peschardt (RV)
9 Karen J. Klint (S)
10-13 Tove Fergo (V)
Ellen Kristensen (V)
14-15 Gitte Seeberg (KF)
16 Inge Refshauge (DF)
17 Tom Behnke (FP)";Næstformand
31919;title_name;Yvonne Herløv Andersen (CD);Formand
31960;title_name;"Lone Møller (S)

52

Onsdag den 6. oktober 1999

Den næste sag på dagsordenen var:
21) Valg af 17 medlemmer og stedfortrædere
til Trafikudvalget.
Valgt blev:
Til medlemmer:
1 Poul Andersen (S)
2 Holger Graversen (S)
3 Søren Hansen (S)
4 Helge Mortensen (S)
5 Jytte Wittrock (S)
6 Margrete Auken (SF)
7 Ame Melchior (CD)
8 Vibeke Peschardt (RV)
9 Søren Kolstrup (EL)
10 Svend Heiselberg (V)
11 Kristian Jensen (V)
12 Svend Erik Hovmand (V)
13 Erik Jacobsen (V)
14 Kaj Ikast (KF)
15 Brian Mikkelsen (KF)
16 Ole Donner (DF)
17 Klaus Kjær (DF)
Til stedfortrædere for:
1-5 Helen Beim (S)
Erling Christensen (S)
6 Aage Frandsen (SF)
7 Lis Greibe (S)
8 Henrik Svane (RV)
9 Ole Sohn (SF)
10-13 Gitte Lillelund Bech (V)
Jørgen Winther (V)
14 Helge Adam Møller (KF)
15 Ole M. Nielsen (KRF)
16 Peter Skaarup (DF)
17 Thorkild B. Fransgaard (FP)";Næstformand
32803;title_name;Arne Melchior (CD);Formand
32835;title_name;"Poul Andersen (S)

Den næste sag på dagsordenen var:
22) Valg af 17 medlemmer og stedfortrædere
til Uddannelsesudvalget.
Valgt blev:
Til medlemmer:
1 Hans Peter Baadsgaard (S)

2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17

Peder Sass (S)
Jeppe Kofod (S)
Frode Sørensen (S)
Carsten Hansen (S)
Aage Frandsen (SF)
Susanne Clemensen (CD)
Elisabeth Amold (RV)
Søren Kolstrup (EL)
Anders Mølgaard (V)
Hanne Severinsen (V)
Else Winther Andersen (V)
Karen Rønde (V)
Brian Mikkelsen (KF)
Knud Erik Kirkegaard (KF)
Christian H. Hansen (DF)
Tove Videbæk (KRF)

Til stedfortrædere for:
1-5 Lotte Bundsgaard (S)
Ole Hækkerup (S)
6 Christine Antorini (SF)
7 Ingrid Rasmussen (S)
8 Henrik Svane (RV)
9 Anne Baastrup (SF)
10-13 Helga Moos (V)
Gitte Lillelund Bech (V)
14-15 Birthe Skaarup (DF)
16 Kristian Thulesen Dahl (DF)
17 Tom Behnke (FP)";Næstformand
33667;title_name;Hans Peter Baadsgaard (S);Formand
33706;title_name;"Anders Mølgaard (V)

Den næste sag på dagsordenen var:
23) Valg af 17 medlemmer og stedfortrædere
til Udenrigsudvalget.
Valgt blev:
Til medlemmer:
1 Helen Beim (S)
2 Claus Larsen-Jensen (S)
3 Henning Gjellerod (S)
4 Else Marie Mortensen (S)
5 Hans-Pavia Rosing (S)
6 Kaj Stillinger (SF)
7 Peter Duetoft (CD)
8 Jørgen Estrup (RV)
9 Margrete Auken (SF)
10 Jens Hald Madsen (V)

Onsdag den 6. oktober 1999
11
12
13
14
15
16
17

Hans Christian Schmidt (V)
Hanne Severinsen (V)
Jann Sjursen (KRF)
Per Stig Møller (KF)
Henriette Kjær (KF)
Pia Kjærsgaard (DF)
Kirsten Jacobsen (FP)

Til stedfortrædere for:
1-5 Jeppe Kofod (S)
Jan Petersen (S)
6 Jøm Jespersen (SF)
7 René Skau Björnsson (S)
8 Morten Helveg Petersen (RV)
9 Søren Søndergaard (EL)
10-13 Ulla Tørnæs (V)
Pia Larsen (V)
14-15 Hans Engell (KF)
16 Peter Skaarup (DF)
17 Klaus Kjær (DF)";Næstformand
34556;title_name;Jørgen Estrup (RV);Formand
34588;title_name;"Pia Kjærsgaard (DF)

53

Til stedfortrædere for:
1-5 Ole Vagn Christensen (S)
Inger Bierbaum (S)
6 Jes Lunde (SF)
7 Jytte Wittrock (S)
8 Anders Samuelsen (RV)
9 Bjarne Laustsen (S)
10-13 Karsten Nonbo (V)
Bodil Thrane (V)
14-15 Egil Møller (DF)
16 Svend Aage Fauerholdt (DF)
17 Thorkild B. Fransgaard (FP)";Næstformand
34903;title_name;Kristen Touborg (SF);Formand
34937;title_name;"Christian H. Hansen (DF)

Den næste sag på dagsordenen var:
25) Valg af 2 medlemmer til at føre tilsyn med
Folketingets Bibliotek.
Valgt blev:
Lise Hækkerup (S)
Birthe Rønn Hornbech (V)

Den næste sag på dagsordenen var:
24) Valg af 17 medlemmer og stedfortrædere
til Udvalget for Fødevarer, Landbrug og Fiskeri.
Valgt blev:
Til medlemmer:
1 Erling Christensen (S)
2 Hugo Sørensen (S)
3 Erik Mortensen (S)
4 Margot Torp (S)
5 Jøm Jespersen (SF)
6 Kristen Touborg (SF)
7 Annie Lunde Hansen (CD)
8 Vibeke Peschardt (RV)
9 Keld Albrechtsen (EL)
10 Christian Mejdahl (V)
11 Jens Kirk (V)
12 Mariann Fischer Boel (V)
13 Peter Hansen-Nord (V)
14 Lene Espersen (KF)
15 Henning Grove (KF)
16 Christian H. Hansen (DF)
17 Ole M. Nielsen (KRF)

Den næste sag på dagsordenen var:
26) Valg af 9 medlemmer til det i grundlovens
§ 71 omhandlede tilsyn med behandlingen af
personer, som er underkastet frihedsberøvelse.
Valgt blev:
1
2
3
4
5
6
7
8
9

Niels Bloch Jespersen (S)
Karen J. Klint (S)
Anne Baastrup (SF)
Ebbe Kalnæs (CD)
Henrik Svane (RV)
Tove Fergo (V)
Pia Christmas-Møller (KF)
Birthe Skaarup (DF)
Tove Videbæk (KRF)";Næstformand
36061;title_name;Anne Baastrup (SF);Formand
36093;title_name;"Karen J. Klint (S)

54

Onsdag den 6. oktober 1999

Den næste sag på dagsordenen var:
27) Valg af 17 medlemmer og 17 stedfortrædere til Det Udenrigspolitiske Nævn.

Den næste sag på dagsordenen var:
28) Valg af 16 medlemmer og 16 stedfortrædere til Nordisk Råd.

Valgt blev:

Valgt blev:

Til medlemmer:
1 Hans-Pavia Rosing (S)
2 Helle Degn (S)
3 Henning Gjellerod (S)
4 Claus Larsen-Jensen (S)
5 Jacob Buksti (S)
6 Holger K. Nielsen (SF)
7 Ame Melchior (CD)
8 Jørgen Estrup (RV)
9 Søren Søndergaard (EL)
10 Uffe Ellemann-Jensen (V)
11 Ellen Kristensen (V)
12 Anders Fogh Rasmussen (V)
13 Svend Aage Jensby (V)
14 Per Stig Møller (KF)
15 Bendt Bendtsen (KF)
16 Peter Skaarup (DF)
17 Jann Sjursen (KRF)

Til medlemmer:
1 Hanne Andersen (S)
2 Dorte Bennedsen (S)
3 Søren Hansen (S)
4 Ole Vagn Christensen (S)
5 Jeppe Kofod (S)
6 Per Kaalund (S)
7 Kristen Touborg (SF)
8 Vibeke Peschardt (RV)
9 Jette Gottlieb (EL)
10 Svend Erik Hovmand (V)
11 Preben Rudiensgaard (V)
12 Jens Rohde (V)
13 Kaj Ikast (KF)
14 Hans Engell (KF)
15 Aase D. Madsen (DF)
16 Frank Dahlgaard (UP)

Til stedfortrædere for:
1-5 a Ingrid Rasmussen (S)
b Jan Petersen (S)
c Lotte Bundsgaard (S)
d Pernille Blach Hansen (S)
e Klaus Hækkerup (S)
6 Jes Lunde (SF)
7 Peter Duetoft (CD)
8 Elisabeth Arnold (RV)
9 Keld Albrechtsen (EL)
10-13 a Anders Mølgaard (V)
b Ulla Tømæs (V)
c Jens Hald Madsen (V)
d Peter Brixtofte (V)
14-15 a Lene Espersen (KF)
b Kirsten Jacobsen (FP)
16 Pia Kjærsgaard (DF)
17 Kristian Thulesen Dahl (DF)";Næstformand
37595;title_name;Helle Degn (S);Formand
37623;title_name;"Anders Fogh Rasmussen (V)

Til stedfortrædere for:
1 Hans-Pavia Rosing (S)
2 Peder Sass (S)
3 Lars Kramer Mikkelsen (S)
4 Frode Sørensen (S)
5 Lis Greibe (S)
6 Helen Beim (S)
7 Kaj Stillinger (SF)
8 Dorit Myltoft (RV)
9 Søren Kolstrup (EL)
10 Ester Larsen (V)
11 Rikke Hvilshøj (V)
12 Kim Andersen (V)
13 Flemming Hansen (KF)
14 Henriette Kjær (KF)
15 Poul Nødgaard (DF)
16 Tove Videbæk (KRF)";Næstformand
38025;title_name;Svend Erik Hovmand (V);Formand
38061;title_name;"Dorte Bennedsen (S)

Onsdag den 6. oktober 1999 ,
Den næste sag på dagsordenen var:
29) Valg af 9 medlemmer og 9 stedfortrædere
til Udvalget vedrørende Det Etiske Råd.
Valgt blev:
Til medlemmer:
1 Anna-Marie Hansen (S)
2 Per Kaalund (S)
3 Margrete Auken (SF)
4 Susanne Clemensen (CD)
5 Henrik Svane (RV)
6 Ester Larsen (V)
7 Knud Erik Kirkegaard (KF)
8 Inge Refshauge (DF)
9 Tove Videbæk (KRF)
Til
1
2
3
4
5
6
7
8
9

stedfortrædere for:
Hanne Andersen (S)
Holger Graversen (S)
Kristen Touborg (SF)
Søren Kolstrup (EL)
Elisabeth Arnold (RV)
Tove Fergo (V)
Henriette Kjær (KF)
Helga Moos (V)
Thorkild B. Fransgaard (FP)";Næstformand
38690;title_name;Ester Larsen (V);Formand
38720;title_name;"Per Kaalund (S)

3
4
5
6

55

Villy Søvndal (SF)
Karen Rønde (V)
Helge Adam Møller (KF)
Peter Skaarup (DF)

Delegationsformand: Helle Degn (S)

Den næste sag på dagsordenen var:
31) Valg af 5 medlemmer og 5 stedfortrædere
til Europarådet.
Valgt blev:
Til medlemmer:
1 Henning Gjellerod (S)
2 Margrete Auken (SF)
3 Elisabeth Arnold (RV)
4 Hanne Severinsen (V)
5 Per Stig Møller (KF)
Til stedfortrædere for:
1 Helle Degn (S)
2 Søren Søndergaard (EL)
3 Sonja Albrink (CD)
4 Klaus Kjær (DF)
5 Flemming Kofod-Svendsen (KRF)";Næstformand
39248;title_name;Henning Gjellerod (S);Formand
39283;title_name;"Hanne Severinsen (V)

Den næste sag på dagsordenen var:
30) Valg af 6 medlemmer og 6 stedfortrædere
til OSCE's Parlamentariske Forsamling.
Valgt blev:
Til medlemmer:
1 Helle Degn (S)
2 Morten Helveg Petersen (RV)
3 Søren Søndergaard (EL)
4 Anders Mølgaard (V)
5 Hans Engell (KF)
6 Pia Kjærsgaard (DF)
Til stedfortrædere for:
1 Claus Larsen-Jensen (S)
2 Peter Duetoft (CD)

Den sidste sag på dagsordenen var:
32) Valg af 2 observatører og 2 stedfortrædere
til Vestunionens Parlamentariske Forsamling,
WEU.
Valgt blev:
Til observatører:
1 Anna-Marie Hansen (S)
2 Svend Aage Jensby (V)
Til stedfortrædere for:
1 Villy Søvndal (SF)
2 Hans Engell (KF)
1-

56

Onsdag den 6. oktober 1999";Næstformand
39976;title_name;Anna-Marie Hansen (S);Formand
40011;title_name;"Svend Aage Jensby (V) '

Meddelelser fra formanden";Næstformand
40095;title_name;":
Der er ikke mere på dagsordenen.
Medlem af Folketinget Ingrid Rasmussen har
meddelt mig, at hun ønsker at udtræde som
medlem af Værnepligtsnævnet. Som nyt medlem har den pågældende partigruppe udpeget
Lotte Bundsgaard.
Efter at medlem af Folketinget Lotte Bundsgaard er udpeget som medlem af Værnepligts-

nævnet, har den pågældende partigruppe udpeget Bjarne Laustsen som ny stedfortræder i
stedet for Lotte Bundsgaard.
De pågældende er herefter valgt.
Folketingets næste møde afholdes i morgen,
torsdag den 7. oktober 1999, kl. 10.00.
Angående dagsordenen skal jeg henvise til
den dagsorden, der er opslået i salen.
Mødet hævet kl. 13.13";Henning Grove
