split;reason;text;value
12211;title_name;"Så vil jeg gerne takke hele Folketinget for den tillid, der nu er vist mig, i og med at I har valgt
mig som formand.
Jeg vil også gerne på vegne af de nyvalgte
præsidiemedlemmer sige tak for den tillid, der
hermed er vist os. Det gælder både for mit eget
vedkommende og for Præsidiet, at vi efter bedste evne til bestræbe os på at leve op til den tillid, herunder et godt samarbejde med hvert enkelt parti og med hvert enkelt medlem af Folketinget. Derfor ser jeg frem til et godt og tæt samarbejde med alle i respekt for det folkestyre, vi
alle er valgt som repræsentanter for at værne
om.
Lad mig så i øvrigt tilføje, at der jo er sket betydelige ændringer i Folketinget efter valget.
Alene det, at valget indebar en ny regering, har
jo medført betydelige forskydninger her i salen
og rundtomkring på kontorer, værelser, udvalg
osv. Det kræver en betydelig god vilje fra alle
parters side i henseende til at få det nye Folketing til at fungere optimalt hurtigst muligt.
Det bringer mig i øvrigt til at sige til de nyvalgte medlemmer af Folketinget, at jeg kan stå
inde for, at alle genvalgte medlemmer af Folketinget er flinke og imødekommende mennesker,
som I roligt kan gå til for at få råd og vejledning
i den kommende tid, efterhånden som I har brug
for det, i takt med at folketingsarbejdet går i
gängigen.
Jeg vil gerne til sidst sige, at Folketingets administration jo også her for nylig er stillet op på
en ny måde, forhåbentlig på en sådan måde, at
servicen fra Folketingets administration i forhold til medlemmerne er blevet endnu bedre, og
den vil gøre sit yderste for at medvirke til, at det
nye Folketing vil komme til at fungere bedst
muligt hurtigst muligt.

Meddelelse om valggrupper";Formanden
13924;title_name;"Som punkterne 5-37 på dagsordenen er optaget
valg af medlemmer og stedfortrædere til en række udvalg m.v. Til disse valg er anmeldt følgende valggrupper:
En gruppe på 99 medlemmer: Venstre, Dansk
Folkeparti, Det Konservative Folkeparti og Kristeligt Folkeparti:
en gruppe på 80 medlemmer: Socialdemokratiet, Socialistisk, Folkeparti, Det Radikale Venstre,
Enhedslisten, Høgni Hoydal (REP), Lars Emil
Johansen (SIU) og Kuupik Kleist (IA).
Der foreligger indstilling fra grupperne om
disse valg. Navnene på de valgte er optaget i
Folketingets Registreringssystem og vil blive optaget i Folketingstidende.

Den næste sag på dagsordenen var:
5) Valg af 16 medlemmer til Udvalget for Forretningsordenen.
Valgt blev:
1 Ivar Hansen (V)
2 Svend Auken (S)
3 Poul Nødgaard (DF)
4 Kaj Ikast (KF)
5 Margrete Auken (SF)
6 Inge Dahl-Sørensen (V)
7 Birthe Rønn Hornbech (V)
8 Rikke Hvilshøj (V)
9 Christian Mejdahl (V)
10 Kristian Thulesen Dahl (DF)
11 Peter Skaarup (DF)
12 Knud Erik Kirkegaard (KF)
13 Pia Christmas-Møller (KF)
14 Jann Sjursen (KRF)
15 Frank Jensen (S)
16 Helge Mortensen (S)
17 Jan Petersen (S)
18 Pia Gjellerup (S)
19 Aage Frandsen (SF)

(3)
Onsdag den 5. december 2001 (Udvalg)
20 Niels Helveg Petersen (RV)
21 Line Barfod (EL)
(Udvalget for Forretningsordenen består af Folketingets Præsidium (nr. 1-5) tillige med 16 valgte medlemmer).";Formanden
15279;title_name;Ivar Hansen (V);Formand
15308;title_name;"Svend Auken (S)

Den næste sag på dagsordenen var:
6) Valg af 17 medlemmer til Udvalget til Valgs
Prøvelse.
Valgt blev:
1 Gitte Lillelund Bech (V)
2 Erik Larsen (V)
3 Marianne Pedersen (V)
4 Henrik Vestergaard (V)
5 Kristian Thulesen Dahl (DF)
6 Poul Nødgaard «DF)
7 Kaj Ikast (KF)
8 Carina Christensen (KF)
9 Bodil Kornbek (KRF)
10 Arne Toft (S)
11 Helge Mortensen (S)
12 Karen J. Klint (S)
13 Jan Petersen (S)
14 Pia Gjellerup (S)
15 Ole Sohn (SF)
16 Niels Helveg Petersen (RV)
17 Keld Albrechtsen (EL)";Næstformand
15822;title_name;Karen J. Klint (S);Formand
15854;title_name;"Erik Larsen (V)

17

3 Irene Simonsen (V)
4 Jens Vibjerg (V)
5 Poul Nødgaard (DF)
6 Bent Bøgsted (DF)
7 Lars Barfoed (KF)
8 Charlotte Dyremose (KF)
9 Ole M. Nielsen (KRF)
10 Anne-Marie Meldgaard (S)
11 Bjarne Laustsen (S)
12 Jan Petersen (S)
13 Mette Frederiksen (S)
14 Ole Vagn Christensen (S)
15 Ole Sohn (SF)
16 Anders Samuelsen (RV)
17 Søren Søndergaard (EL)

.

' '

Til stedfortrædere for:
1-4 Freddy Dam (V)
Ulrik Kragh (V) ,
5-6 Colette L. Brix (DF)
Jørn Dohrmann (DF)
7-8 Carina Christensen (KF)
9 Flemming Oppfeldt (V)
10-14 Lars Kramer Mikkelsen (S)
Lone Møller (S)
15 Lene Garsdal (SF)
16 Margrethe Vestager (RV)
17 Carsten Hansen (S)";Næstformand
16510;title_name;Jens Vibjerg (V);Formand
16540;title_name;;Næstformand
16560;name_party;":

I.

:,.

Den næste sag på dagsordenen var:
8) Valg af 17 medlemmer og stedfortrædere til
Boligudvalget.
Valgt blev:

Den næste sag på dagsordenen var:
7) Valg af 17 medlemmer og stedfortrædere til
Arbejdsmarkedsudvalget.
Valgt blev:
Til medlemmer: ..
1 Charlotte Antonsen (V)
2 Anders Møller (V)

Til medlemmer:
1 Inge-Lene Ebdrup (V)
2 Rikke Hvilshøj (V)
3 Ulrik Kragh (V)
4 Gudrun Laub (V)
5 Christian H. Hansen (DF)
6 Freddie H. Madsen (DF)
7 Carina Christensen (KF)
8 Helle Sjelle (KF)
9 Tove Videbæk (KRF)
10 Carsten Bo Jensen (S) , . :
11 Jytte Andersen (S)

II

.

.. - 홢I I I : I .

18

Onsdag den 5. december 2001 (Udvalg)

12 Lars Kramer Mikkelsen (S)
13 Lissa Mathiasen (S)
14 René Skau Björnsson (S)
15 Morten Homann (SF)
16 Niels Helveg Petersen (RV)
17 Keld Albrechtsen (EL)
Til stedfortrædere for:
1-4 Sven Buhrkall (V)
Søren Gade (V)
5-6 Poul Fischer (DF)
Karina Sørensen (DF)
7-8 Lars Barfoed (KF)
9 Flemming Damgaard Larsen (V)
10-14 Claus Larsen-Jensen (S)
Jørn Pedersen (S)
15 Kamal Qureshi (SF)
16 Naser Khader (RV)
17 Sophie Hæstorp Andersen (S) :";Bjarne Laustsen
17643;title_name;René Skau Björnsson (S);Formand
17680;title_name;"Ulrik Kragh (V)

Til stedfortrædere for:
1-5 Sven Buhrkall (V)
Henrik Vestergaard (V)
6-7 Anita Knakke'rgaard (DF)
Mikkel Dencker (DF)
8-9 Charlotte Dyremose (KF)
Bodil Kornbek (KRF)
10-14 Frode Sørensen (S)
Helge Mortensen (S) .
15 Kristen Touborg (SF)
16 Elsebeth Gerner Nielsen (RV)
17 Morten Bødskov (S)";Næstformand
17997;title_name;Aase D. Madsen (DF);Formand
18030;title_name;"Anne Grete Holmsgaard (SF) I.

Den næste sag på dagsordenen var:
10) Valg af 17 medlemmer og stedfortrædere til
Erhvervsudvalget.
Valgt blev:

Den næste sag på dagsordenen var:
9) Valg af 17 medlemmer og stedfortrædere til
Det Energipolitiske Udvalg.
Valgt blev:
Til medlemmer:
1 Kim Andersen (V)
2 Ulrik Kragh (V)
3 Lars Christian Lilleholt (V)
4 Helga Moos (V) 홢.
5 Inger Støjberg (V)
6 Aase D. Madsen (DF)
7 Uno Larsson (DF)
8 Helle Sjelle (KF)
9 Else Theill Sørensen (KF)
10 Arne Toft (S)
11 Erik Mortensen (S)
. .
,
홢' '
12 Jan Trøjborg (S)
홢.
13 Svend Auken (S)
14 Torben Hansen (S)
홢:
:
15 Anne Grete Holmsgaard (SF)
16 Martin Lidegaard (RV) 홢
: I : :' ' : I17 Keld Albrechtsen (EL)

Til medlemmer:
1 Else Winther Andersen (V)
2 Kim Andersen (V)
3 Rikke Hvilshøj (V)
4 Erik Larsen (V)
5 Colette L. Brix (DF)
6 Poul Fischer (DF)
7 Carina Christensen (KF)
8 Lars Barfoed (KF)
9 Ole M. Nielsen (KRF)
10 Frode Sørensen (S)
11 Jan Trøjborg (S)
12 Lissa Mathiasen (S)
13 Ole Vagn Christensen (S)
14 Peder Sass (S)
15 Anne Grete Holmsgaard (SF)
16 Marianne Jelved (RV)
17 Pernille Rosenkrantz-Theil (EL)
Til stedfortrædere for:
i 1-4 Sven Buhrkall (V)
Søren Gade (V)
5-6 Anita Knakkergaard (DF)
Jette Jespersen (DF)
7-8 Pia Christmas-Møller (KF) 홢.
9 Flemming Oppfeldt (V)
10-14 Bjarne Laustsen (S)
Lene Jensen (S)

Onsdag den 5. december 2001 (Udvalg)
15 Ole Sohn (SF)
16 Morten Helveg Petersen (RV)
17 Poul Andersen (S)

Den næste sag på dagsordeneh var:
12) Valg af 17 medlemmer til Finansudvalget.
Valgt blev:";Næstformand
19555;title_name;Erik Larsen (V) 홢;Formand
19586;title_name;"Colette L. Brix (DF) : :..

Den næste sag på dagsordenen var:
11) Valg af 17 medlemmer og stedfortrædere til
Europaudvalget.
Valgt blev:
Til medlemmer:
1 Charlotte Antonsen (V)
2 Eva Kjer Hansen (V)
3 Jens Kirk (V)
4 Lars Christian Lilleholt (V)
5 Tina Nedergaard (V)
6 Kristian Thulesen Dahl (DF)
7 Jesper Langballe (DF)
,
8 Lars Barfoed (KF)
9 Helle Sjelle (KF)
10 Claus Larsen-Jensen (S)
11 Henrik Dam Kristensen (S)
12 Jacob Buksti (S)
13 Ritt Bjerregaard (S)
14 Mogens Lykketoft (S)
15 Villy Søvndal (SF)
16 Elisabeth Arnold (RV)
17 Keld Albrechtsen (EL)

I

Til stedfortrædere for:
1-5 Thor Gunnar Kofoed (V)
Jens Christian Larsen (V)
6-7 Søren Krarup (DF)
Karina Sørensen (DF)
8-9 Helge Adam Møller (KF)
Jann Sjursen (KRF)
10-14 Niels Sindal (S)
Sophie Hæstorp Andersen (S) ^ .
15 Anne Grete Holmsgaard (SF)
16 Niels Helveg Petersen (RV)
17 Line Barfod (EL)";Næstformand
20460;title_name;Claus Larsen-Jensen (S);Formand
20497;title_name;"Charlotte Antonsen (V)

19

1 Eva Kjer Hansen (V)
홢
2 Svend Heiselberg (V)
:
3 Kristian Jensen (V)
4 Christian Mejdahl (V)
5 Kristian Thulesen Dahl (DF)
6 Per Dalgaard (DF)
7 Gitte Seeberg (KF)
8 Pia Christmas-Møller (KF)
9 Ole M. Nielsen (KRF)
10 Jan Petersen (S)
11 Karen Jespersen (S)
12 Lotte Bundsgaard (S)
13 Pia Gjellerup (S)
14 Klaus Hækkerup (S)
15 Jens Peter Vernersen (S)
16 Ole Sohn (SF)
i ,
17 Morten Helveg Petersen (RV)

'";Næstformand
20945;title_name;Kristian Thulesen Dahl (DF);Formand
20986;title_name;"Svend Heiselberg (V) ' 홢
'. ' '
,

Den næste sag på dagsordenen var:
13) Valg af 17 medlemmer og stedfortrædere til
Forskningsudvalget.
Valgt blev:
Til medlemmer:
1 Gitte Lillelund Bech (V)
' '
2 Flemming Damgaard Larsen (V) 홢.,:,.
3 Pia Larsen (V)
:
4 Hanne Severinsen (V)
5 Mikkel Dencker (DF)
6 Jette Jespersen (DF)
7 Pia Christmas-Møller (KF)
8 Charlotte Dyremose (KF)
9 Bodil Kornbek (KRF)
10 Karsten Hansen (S)
11 Lene Jensen (S)
12 Pernille Blach Hansen (S)
I홢 . I
13 Thomas Adelskov (S)
14 Torben Hansen (S)
15 Anne Grete Holmsgaard (SF)
16 Margrethe Vestager (RV)
17 Pernille Rosenkrantz-Theil (EL) t:

20

Onsdag den 5. december 2001 (Udvalg)

Til stedfortrædere for:
1-4 Peter Christensen (V)
Anders Møller (V)
5-6 Freddie H. Madsen (DF)
Per Dalgaard (DF)
7-8 Else Theill Sørensen (KF)
9 Tina Nedergaard (V)
10-14 Henrik Sass Larsen (S)
Jan Trøjborg (S)
15 Morten Homann (SF)
16 Elsebeth Gerner Nielsen (RV)
17 Morten Helveg Petersen (RV)";Næstformand
21946;title_name;Hanne Severinsen (V);Formand
21980;title_name;"Thomas Adelskov (S)

Den næste sag på dagsordenen var:
14) Valg af 17 medlemmer og stedfortrædere til
Forsvarsudvalget.
Valgt blev:
Til medlemmer:
1 Kim Andersen (V)
2 Søren Gade (V)
3 Ulrik Kragh (V)
4 Jens Hald Madsen (V)
5 Peter Skaarup (DF)
6 Søren Krarup (DF)
7 Helge Adam Møller (KF)
8 Kaj Ikast (KF)
9 Jann Sjursen (KRF)
10 Bjarne Laustsen (S)
11 Per Kaalund (S)
12 Poul Andersen (S)
13 Poul Qvist Jørgensen (S)
14 Villy Søvndal (SF)
15 Morten Helveg Petersen (RV)
16 Søren Søndergaard (EL)
17 Lars Emil Johansen (SIU)
Til stedfortrædere for:
1-4 Svend Heiselberg (V)
Jens Kirk (V)
5-6 Christian H. Hansen (DF)
Bent Bøgsted (DF)
7-8 Carina Christensen (KF)
9 Preben Rudiengaard (V)
10-13 Jeppe Kofod (S)
Nicolai Wammen (S)

15 Marianne Jelved (RV)
16 Keld Albrechtsen (EL)
17 Kuupik Kleist (IA)";Næstformand
22791;title_name;Helge Adam Møller (KF);Formand
22827;title_name;"Søren Gade (V)

Den næste sag på dagsordenen var:
15) Valg af 17 medlemmer til Indfødsretsudvalg
e
t
.
.
t ..
Valgt blev:
1 Hans Andersen (V)
2 Inge Dahl-Sørensen (V)
3 Birthe Rønn Hornbech (V)
4 Leif Mikkelsen (V)
5 Poul Nødgaard (DF)
6 Søren Krarup (DF)
7 Else Theill Sørensen (KF)
8 Helle Sjelle (KF)
9 Bodil Kornbek (KRF)
10 Bjarne Laustsen (S)
11 Lars Kramer Mikkelsen (S)
12 Lotte Bundsgaard. (S)
13 Morten Bødskov (S)
14 Sandy Brinck (S)
15 Kamal Qureshi (SF)
16 Elsebeth Gerner Nielsen (RV)
17 Pernille Rosenkrantz-Theil (EL)";Næstformand
23370;title_name;Else Theill Sørensen (KF) ';Formand
23411;title_name;"Søren Krarup (DF) l' I

Den næste sag på dagsordenen var:
16) Valg af 17 medlemmer og stedfortrædere til
Kirkeudvalget.
Valgt blev:
Til medlemmer:
1 Birthe Rønn Hornbech (V)
2 Flemming Damgaard Larsen (V)
3 Irene Simonsen (V)
4 Henrik Vestergaard (V)
5 Søren Krarup (DF)

Onsdag den 5. december 2001 (Udvalg)
6 Jesper Langballe (DF)
7 Knud Erik Kirkegaard (KF)
8 Charlotte Dyremose (KF)
9 Jann Sjursen (KRF)
10 Henrik Sass Larsen (S)
11 Karen J. Klint (S)
12 Mette Frederiksen (S)
13 Ole Stavad (S)
-14 Sophie Hæstorp Andersen (S)
15 Margrete Auken (SF)
16 Niels Helveg Petersen (RV)
17 Søren Søndergaard (EL)

15 Kristen Touborg (SF)
16 Marianne Jelved (RV)
17 Line Barfod (EL)

홢

Til stedfortrædere for:
1-4 Else Winther Andersen (V)
Erik Larsen (V)
5-6 Pia Kjærsgaard (DF)
Poul Nødgaard (DF)
7-8 Kaj Ikast (KF)
9 Christian Mejdahl (V)
10-14 Grete Schødts (S)
Pernille Blach Hansen (S)
15 Lene Garsdal (SF)
16 Naser Khader (RV) .
17 Line Barfod (EL)

.";Næstformand
24378;title_name;Birthe Rønn Hornbech (V);Formand
