split;reason;text;value
14726;title_name;"Kirsten Jacobsen (FP) l'

11
12
13
14
15
16
17

Knud Enggaard (V)
Erik Jacobsen (V)
Jens Vibjerg (V)
Eva Møller (KF)
Pernille Sams (KF)
Christian 0. Aagaard (KF)
Kim Behnke (FP)

Til stedfortrædere for:
1-4 Peter Christensen (S)
Helen Beim (S)
5 Steen Gade (SF)
6 Helge Mortensen (S)
7 Vibeke Peschardt (RV)
8 Jette Gottlieb (EL)
9 Lis Greibe (S)
10-13 Hans Christian Schmidt (V)
Kim Mouritsen (V)
14-16 Kent Kirk (KF)
Gitte Seeberg (KF)
17 Ole Donner (DF)";Næstformand
15192;title_name;Kim Behnke (FP);Formand
15221;title_name;"Martin Glerup (S)

Den næste sag på dagsordenen var:
6) Valg af 17 medlemmer og stedfortrædere til
Erhvervsudvalget.
Valgt blev:

Den næste sag på dagsordenen var:
5) Valg af 17 medlemmer og stedfortrædere til
Det Energipolitiske Udvalg.
Valgt blev:
Til medlemmer:
1 Martin Glerup (S)
2 Henning Gjellerod (S)
3 Erik Mortensen (S)
4 Inger Bierbaum (S)
5 Anni Svanholt (SF)
6 Kristen Touborg (SF)
7 Elsebeth Gerner Nielsen (RV)
8 Bent Hindrup Andersen (EL)
9 Peter Duetoft (CD)
10 Peter Hansen-Nord (V)

Til medlemmer:
1 Lissa Mathiasen (S)
2 Ole Vagn Christensen (S)
3 Sonja Mikkelsen (S)
4 Hardy Hansen (S)
5 Jacob Buksti (S)
6 Kjeld Rahbæk Møller (SF)
7 Ulla Solvang (RV)
8 Frank Aaen (EL)
9 Sonja Albrink (CD)
10 Svend Erik Hovmand (V)
11 Pia Larsen (V)
12 Svend Heiselberg (V)
. 13 Erik Larsen (V)
14 Kai Dige Bach (KF)
15 Pernille Sams (KF)
16 Flemming Hansen (KF)
17 Kirsten Jacobsen (FP)

Onsdag den 8. oktober 1997
Til stedfortrædere for:
1-5 Poul Andersen (S)
Helge Mortensen (S)
6 Tommy Dinesen (SF)
7 Bjøm Elmquist (RV)
8 Jytte Wittrock (S)
9 Jøm Jespersen (SF)
10-13 Jens Hald Madsen (V)
Jens Løgstrup Madsen (V)
14-16 Anne Birgitte Lundholt (KF)
Gitte Seeberg (KF)
17 Kristian Thulesen Dahl (DF)";Næstformand
16439;title_name;Lissa Mathiasen (S);Formand
16472;title_name;"Kai Dige Bach (KF)

Den næste sag på dagsordenen var:
7) Valg af 17 medlemmer og stedfortrædere til
Europaudvalget.
Valgt blev:
Til medlemmer:
1 Ove Fich (S)
2 Torben Lund (S)
3 Jacob Buksti (S)
4 Klaus Hækkerup (S)
5 Jens Peter Vemersen (S)
6 Holger K. Nielsen (SF)
7 Elisabeth Arnold (RV)
8 Keld Albrechtsen (EL)
9 Addi Andersen (CD)
10 Charlotte Antonsen (V)
11 Svend Erik Hovmand (V)
12 Eva Kjer Hansen (V)
13 Jens Kirk (V)
14 Kent Kirk (KF)
15 Lene Espersen (KF)
16 Anne Birgitte Lundholt (KF)
17 Kristian Thulesen Dahl (DF)
Til stedfortrædere for:
1-5 Ole Stavad (S)
Tove Lindbo Larsen (S)
6 Anne Baastrup (SF)
7 Bjøm Elmquist (RV)
8 Frank Aaen (EL)
9 Kristen Touborg (SF)
10-13 Niels Anker Kofoed (V)
Bertel Haarder (V)

45

14-16 Henning Grove (KF)
Henriette Kjær (KF)
17 Annette Just (FP)";Næstformand
17279;title_name;Ove Fich (S);Formand
17305;title_name;"Elisabeth Amold (RV)

I I

Den næste sag på dagsordenen var:
8) Valg af 17 medlemmer til Finansudvalget.
Valgt blev:
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17

Pia Gjellerup (S)
Hans Peter Baadsgaard (S)
Helle Degn (S)
Klaus Hækkerup (S)
Torben Lund (S)
Jes Lunde (SF)
Bjøm Elmquist (RV)
Tommy Dinesen (SF)
Peter Duetoft (CD)
Thor Pedersen (V)
Anders Fogh Rasmussen (V)
Svend Heiselberg (V)
Christian Mejdahl (V)
Pia Christmas-Møller (KF)
Karen Højte Jensen (KF)
Helge Adam Møller (KF)
Kim Behnke (FP)

' Formand: Peter Duetoft (CD)";Næstformand
17851;title_name;"Pia Gjellerup (S)

Den næste sag på dagsordenen var:
9) Valg af 17 medlemmer og stedfortrædere til
Forskningsudvalget.
Valgt blev:
Til medlemmer:
1 Sonja Mikkelsen (S)
2 Kim Nøhr Skibsted (S)
3 Helen Beim (S)
4 Inger Bierbaum (S)
5 Lis Greibe (S)
6 Kjeld Rahbæk Møller (SF)

46
7
8
9
10
11
12
13
14
15
16
17

Onsdag den 8. oktober 1997
Henrik Svane (RV)
Hardy Hansen (S)
Jøm Jespersen (SF)
Henning Urup (V)
Jens Løgstrup Madsen (V)
Anders Mølgaard (V)
Tove Fergo (V)
Grethe Rostbøll (KF)
John Vinther (KF)
Frank Dahlgaard (KF)
Niels Højland (FP)

Til stedfortrædere for:
1-5 Ole Vagn Christensen (S)
Jens Peter Vemersen (S)
6 Aage Frandsen (SF)
7 Elsebeth Gerner Nielsen (RV)
8-9 Bruno Jerup (EL)
10-13 Hanne Severinsen (V)
Jørgen Winther (V)
14-16 Henriette Kjær (KF)
Torben Rechendorff (KF)
17 Ole Donner (DF)";Næstformand
18673;title_name;Kjeld Rahbæk Møller (SF);Formand
18711;title_name;"Anders Mølgaard (V) I .

16 Bendt Bendtsen (KF)
17 Annette Just (FP)
Til stedfortrædere for:
1-5 Per Kaalund (S)
Ove Fich (S)
6 Gert Petersen (SF)
7 Bjøm Elmquist (RV)
8 Helen Beim (S)
9 Margrete Auken (SF)
10-13 Pia Larsen (V)
Erik Jacobsen (V)
14-16 Frank Dahlgaard (KF)
Hans Engell (KF)
17 Pia Kjærsgaard (DF)";Næstformand
19033;title_name;Knud Enggaard (V);Formand
19064;title_name;"Ingrid Rasmussen (S)

Den næste sag på dagsordenen var:
11) Valg af 17 medlemmer til Indfødsretsudvalget.
Valgt blev:

Den næste sag på dagsordenen var:
10) Valg af 17 medlemmer og stedfortrædere
til Forsvarsudvalget.
Valgt blev:
Til medlemmer:
1 Ingrid Rasmussen (S)
2 Poul Andersen (S)
3 Peter Christensen (S)
4 Poul Qvist Jørgensen (S)
5 Anna-Marie Hansen (S)
6 Villy Søvndal (SF)
7 Jørgen Estrup (RV)
8 Søren Søndergaard (EL)
9 Arne Melchior (CD)
10 Svend Aage Jensby (V)
11 Knud Enggaard (V)
12 Peder Sønderby (V)
13 Anders Mølgaard (V)
14 Jens Jørgensen (KF)
15 Kaj Ikast (KF)

1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17

Poul Qvist Jørgensen (S)
Dorte Bennedsen (S)
Frederik Nørgaard (S)
Jens Peter Vemersen (S)
Kim Nøhr Skibsted (S)
Steen Gade (SF)
Erik Mortensen (S)
Henrik Svane (RV)
Søren Søndergaard (EL)
Inge Dahl-Sørensen (V)
Tove Fergo (V)
Jonna Grønver (V)
John Vinther (KF)
Gitte Seeberg (KF)
Niels Ahlmann-Ohlsen (KF)
Niels Højland (FP)
Pia Kjærsgaard (DF)";Næstformand
20048;title_name;John Vinther (KF);Formand
20079;title_name;"Poul Qvist Jørgensen (S)

Onsdag den 8. oktober 1997
Den næste sag på dagsordenen var:
12) Valg af 17 medlemmer og stedfortrædere
til Kirkeudvalget.
Valgt blev:
Til medlemmer:
1 Tove Lindbo Larsen (S)
2 Hanne Andersen (S)
3 Anna-Marie Hansen (S)
4 Jytte Madsen (S)
5 Jens Peter Vernersen (S)
6 Margrete Auken (SF)
7 Henrik Svane (RV)
8 Frederik Nørgaard (S)
9 Jes Lunde (SF)
10 Bodil Thrane (V)
11 Birthe Rønn Hombech (V)
12 Christian Mejdahl (V)
13 Jonna Grønver (V)
14 Torben Rechendorff (KF)
15 Agnete Laustsen (KF)
16 Niels Jørgen Langkilde (KF)
17 Poul Nødgaard (DF)
Til stedfortrædere for:
1-5 Peter Christensen (S)
Peder Sass (S)
6 Steen Gade (SF)
7-8 Bjøm Elmquist (RV)
9 Kristen Touborg (SF)
10-13 Helge Sander (V)
Peder Sønderby (V)
14-16 Grethe Rostbøll (KF)
Eva Møller (KF)
17 Aage Brusgaard (FP)
. Formand: Birthe Rønn Hombech (V)";Næstformand
20937;title_name;"Tove Lindbo Larsen (S)

Den næste sag på dagsordenen var:
13) Valg af 17 medlemmer og stedfortrædere
til Kommunaludvalget.
Valgt blev:
Til medlemmer:
1 Klaus Hækkerup (S)
2 Erling Christensen (S)
3 Poul Erik Dyrlund (S)

4
5
6
7
8
9
10
11
12
13
14
15
16
17

Holger Graversen (S)
Ole Stavad (S)
Kristen Touborg (SF)
Dorit Myltoft (RV)
Lotte Henriksen (S)
Villy Søvndal (SF)
Else Winther Andersen (V)
Helge Sander (V)
Mariann Fischer Boel (V)
Jens Vibjerg (V)
Pia Christmas-Møller (KF)
Christian O. Aagaard (KF)
Jens Jørgensen (KF)
Poul Nødgaard (DF)

Til stedfortrædere for:
1-5 Frederik Nørgaard (S)
Jøm Pedersen (S)
6 Anni Svanholt (SF)
7 Ulla Solvang (RV)
8-9 Frank Aaen (EL)
10-13 Erik Larsen (V)
Bodil Thrane (V)
14-16 Henriette Kjær (KF)
John Vinther (KF)
17 Aage Brusgaard (FP)";Næstformand
21730;title_name;Klaus Hækkerup (S);Formand
21762;title_name;"Poul Nødgaard (DF)

Den næste sag på dagsordenen var:
14) Valg af 17 medlemmer og stedfortrædere
til Kulturudvalget.
Valgt blev:
Til medlemmer:
1 Hanne Andersen (S)
2 Søren Hansen (S)
3 Eva Fatum (S)
4 Poul Qvist Jørgensen (S)
5 Peder Sass (S)
6 Margrete Auken (SF)
7 Henrik Svane (RV)
8 Aage Frandsen (SF)
9 Peter Duetoft (CD)
10 Ester Larsen (V)
11 Helge Sander (V)
12 Lars Løkke Rasmussen (V)
13 Hans Christian Schmidt (V)

47

Onsdag den 8. oktober 1997 ,

48
14
15
16
17

Torben Rechendorff (KF)
Agnete Laustsen (KF)
Brian Mikkelsen (KF)
Ole Donner (DF)

. Til stedfortrædere for:
1-5 Kim Nøhr Skibsted (S)
Henning Gjellerod (S)
6 Kristen Touborg (SF)
7 Elsebeth Gemer Nielsen (RV)
8 Bent Hindrup Andersen (EL)
9 Jytte Wittrock (S)
10-13 Bertel Haarder (V)
Jørgen Winther (V)
14-16 Karen Højte Jensen (KF)
Christian O. Aagaard (KF)
17 Niels Højland (FP)";Næstformand
22631;title_name;Hanne Andersen (S);Formand
22663;title_name;"Lars Løkke Rasmussen (V)

Den næste sag på dagsordenen var:
15) Valg af 17 medlemmer og stedfortrædere
til Miljø- og Planlægningsudvalget.
Valgt blev:
Til medlemmer:
1 Martin Glerup (S)
2 Helen Beim (S)
3 Inger Bierbaum (S)
4 Peter Christensen (S)
5 Lis Greibe (S)
6 Steen Gade (SF)
7 Elsebeth Gemer Nielsen (RV)
8 Bent Hindrup Andersen (EL)
9 Addi Andersen (CD)
10 Hans Christian Schmidt (V)
11 Hanne Severinsen (V)
12 Bodil Thrane (V)
13 Jens Vibjerg (V)
14 Niels Jørgen Langkilde (KF)
15 Gitte Seeberg (KF)
16 Eva Møller (KF)
17 Aage Brusgaard (FP)
Til stedfortrædere for:
1-5 Lotte Henriksen (S)
Helge Mortensen (S)
6 Jøm Jespersen (SF)

7
8
9
10-13

Ulla Solvang (RV)
Anni Svanholt (SF)
Erik Mortensen (S)
Peter Hansen-Nord (V)
Henning Urup (V)
14-16 Jens Jørgensen (KF)
Lene Espersen (KF)
17 Ole Donner (DF)";Næstformand
23487;title_name;Steen Gade (SF);Formand
