split;reason;text;value
20951;title_name;"Simon Kollerup (S)
Valg af 29 medlemmer til Udvalget for Udlændinge- og Integrationspolitik.
Valgt blev:
1 Trine Bramsen (S)
2 Jacob Bjerregaard (S)
3 Karen J. Klint (S)
4 Lennart Damsbo-Andersen (S)
5 Maja Panduro (S)
6 Ole Hækkerup (S)
7 Sophie Hæstorp Andersen (S)
8 Zenia Stampe (RV)
9 Liv Holm Andersen (RV)
10 Marlene B. Lorentzen (RV)
11 Karina Lorentzen Dehnhardt (SF)
12 Anne Baastrup (SF)
13 Johanne Schmidt-Nielsen (EL)
14 Pernille Skipper (EL)
15 Jørgen Arbo-Bæhr (EL)
16 Gitte Lillelund Bech (V)
17 Peter Christensen (V)
18 Karen Ellemann (V)
19 Michael Aastrup Jensen (V)
20 Peter Juel Jensen (V)
21 Karen Jespersen (V)
22 Karsten Lauritzen (V)
23 Inger Støjberg (V)
24 Martin Henriksen (DF)
25 Peter Skaarup (DF)
26 Christian Langballe (DF)
27 Marie Krarup (DF)
28 Joachim B. Olsen (LA)
29 Mike Legarth (KF)";Næstformand
21784;title_name;Trine Bramsen (S);Formand
21815;title_name;"Peter Skaarup (DF)
Valg af 29 medlemmer til Udvalget for Videnskab og Teknologi
(som ændres til Udvalget for Forskning, Innovation og Videregående Uddannelser).
Valgt blev:
1 Kirsten Brosbøl (S)
2 Magnus Heunicke (S)
3 Mette Reissmann (S)
4 Rasmus Prehn (S)
5 Simon Kollerup (S)
6 Sophie Hæstorp Andersen (S)
7 Trine Bramsen (S)
8 Sofie Carsten Nielsen (RV)
9 Marlene B. Lorentzen (RV)
10 Andreas Steenberg (RV)
11 Jonas Dahl (SF)
12 Pernille Vigsø Bagge (SF)
13 Annette Vilhelmsen (SF)
14 Pernille Skipper (EL)
15 Stine Maiken Brix (EL)
16 Bertel Haarder (V)
17 Birthe Rønn Hornbech (V)
18 Michael Aastrup Jensen (V)
19 Esben Lunde Larsen (V)
20 Tina Nedergaard (V)
21 Mads Rørvig (V)
22 Kristian Jensen (V)
23 Jens Henrik Thulesen Dahl (DF)
24 Marie Krarup (DF)
25 Alex Ahrendtsen (DF)
26 Hans Kristian Skibby (DF)
27 Merete Riisager (LA)
28 Mette Bock (LA)
29 Brian Mikkelsen (KF)";Næstformand
22708;title_name;Rasmus Prehn (S);Formand
22738;title_name;Esben Lunde Larsen (V);Næstformand
22770;Time;"Valg af 29 medlemmer til Grønlandsudvalget.
Valgt blev:
1 Flemming Møller Mortensen (S)
2 Jeppe Kofod (S)
3 Karin Gaardsted (S)
4 Mogens Jensen (S)
5 Thomas Jensen (S)
6 Torben Hansen (S)
7 Jeppe Mikkelsen (RV)
8 Camilla Hersom (RV)
9 Nadeem Farooq (RV)
10 Anne Baastrup (SF)
11 Holger K. Nielsen (SF)
12 Finn Sørensen (EL)
13 Christian Juhl (EL)
14 Sara Olsvig (IA)
15 Doris Jakobsen (SIU)
16 Kim Andersen (V)
17 Preben Bang Henriksen (V)
18 Claus Hjort Frederiksen (V)
19 Eva Kjer Hansen (V)

Fredag den 7. oktober 2011 (FM )

20 Birthe Rønn Hornbech (V)
21 Jakob Ellemann-Jensen (V)
22 Flemming Damgaard Larsen (V)
23 Karsten Nonbo (V)
24 Søren Espersen (DF)
25 Martin Henriksen (DF)
26 Kristian Thulesen Dahl (DF)
27 Marie Krarup (DF)
28 Villum Christensen (LA)
29 Per Stig Møller (KF)";Kl. 15:00
23572;title_name;Sara Olsvig (IA);Formand
23602;title_name;"Doris Jakobsen (SIU)

9

1 Karen J. Klint (S)
2 Orla Hav (S)
3 Liv Holm Andersen (RV)
4 Özlem Sara Cekic (SF)
5 Per Clausen (EL)
6 Jane Heitmann (V)
7 Karen Jespersen (V)
8 Liselott Blixt (DF)
9 Thyra Frank (LA)";Næstformand
23823;title_name;Liselott Blixt (DF);Formand
23856;title_name;"Karen J. Klint (S)

Valg af 29 medlemmer til Færøudvalget.

Valg af 17 medlemmer og 17 stedfortrædere til Det Udenrigspolitiske Nævn.

Valgt blev:

Valgt blev:

1 Flemming Møller Mortensen (S)
2 Jeppe Kofod (S)
3 Karin Gaardsted (S)
4 Mogens Jensen (S)
5 Thomas Jensen (S)
6 Torben Hansen (S)
7 Rasmus Prehn (S)
8 Jeppe Mikkelsen (RV)
9 Camilla Hersom (RV)
10 Nadeem Farooq (RV)
11 Holger K. Nielsen (SF)
12 Anne Baastrup (SF)
13 Finn Sørensen (EL)
14 Christian Juhl (EL)
15 Sjúrður Skaale (JF)
16 Kim Andersen (V)
17 Claus Hjort Frederiksen (V)
18 Thomas Danielsen (V)
19 Birthe Rønn Hornbech (V)
20 Flemming Damgaard Larsen (V)
21 Sophie Løhde (V)
22 Anni Matthiesen (V)
23 Søren Espersen (DF)
24 Martin Henriksen (DF)
25 Kristian Thulesen Dahl (DF)
26 Marie Krarup (DF)
27 Villum Christensen (LA)
28 Per Stig Møller (KF)
29 Edmund Joensen (SP)

Til medlemmer:
1 Jeppe Kofod (S)
2 Mogens Jensen (S)
3 John Dyrby Paulsen (S)
4 Magnus Heunicke (S)
5 Doris Jakobsen (SIU)
6 Rasmus Helveg Petersen (RV)
7 Steen Gade (SF)
8 Sara Olsvig (IA)
9 Christian Juhl (EL)
10 Lars Løkke Rasmussen (V)
11 Ellen Trane Nørby (V)
12 Søren Pind (V)
13 Edmund Joensen (SP)
14 Søren Espersen (DF)
15 Pia Kjærsgaard (DF)
16 Mette Bock (LA)
17 Per Stig Møller (KF)";Næstformand
25109;title_name;Sjúrður Skaale (JF);Formand
25142;title_name;"Edmund Joensen (SP)
Valg af 2 medlemmer til at føre tilsyn med Folketingets Bibliotek.
Valgt blev:
1 Troels Ravn (S)
2 Birthe Rønn Hornbech (V)
Valg af 9 medlemmer til det i grundlovens § 71, stk. 7, omhandlede tilsyn med behandlingen af personer, som er underkastet
frihedsberøvelse af den i grundlovens § 71, stk. 6, omhandlede
art.
Valgt blev:

Til stedfortrædere for:
1 Kirsten Brosbøl (S)
2 Torben Hansen (S)
3 Ane Halsboe-Larsen (S)
4 Jens Joel (S)
5 Sjúrður Skaale (JF)
6 Sofie Carsten Nielsen (RV)
7 Pernille Vigsø Bagge (SF)
8 Holger K. Nielsen (SF)
9 Frank Aaen (EL)
10 Gitte Lillelund Bech (V)
11 Karsten Nonbo (V)
12 Lykke Friis (V)
13 Troels Lund Poulsen (V)
14 Peter Skaarup (DF)
15 Kristian Thulesen Dahl (DF)
16 Anders Samuelsen (LA)
17 Lene Espersen (KF)";Næstformand
25923;title_name;Jeppe Kofod (S);Formand
25952;title_name;"Søren Espersen (DF)
Valg af 16 medlemmer og 16 stedfortrædere til Nordisk Råd.
Valgt blev:
Til medlemmer:
1 Maja Panduro (S)

10

Fredag den 7. oktober 2011 (FM )

2 Karen J. Klint (S)
3 Karin Gaardsted (S)
4 Thomas Jensen (S)
5 Sjúrður Skaale (JF)
6 Jeppe Mikkelsen (RV)
7 Anne Baastrup (SF)
8 Finn Sørensen (EL)
9 Erling Bonnesen (V)
10 Thomas Danielsen (V)
11 Karen Ellemann (V)
12 Bertel Haarder (V)
13 Marie Krarup (DF)
14 Morten Marinus (DF)
15 Villum Christensen (LA)
16 Mike Legarth (KF)
Til stedfortrædere for:
1 Jens Joel (S)
2 Benny Engelbrecht (S)
3 Lennart Damsbo-Andersen (S)
4 Annette Lind (S)
5 Sara Olsvig (IA)
6 Nadeem Farooq (RV)
7 Pernille Vigsø Bagge (SF)
8 Christian Juhl (EL)
9 Flemming Damgaard Larsen (V)
10 Anni Matthiesen (V)
11 Claus Hjort Frederiksen (V)
12 Søren Pind (V)
13 Kristian Thulesen Dahl (DF)
14 Pia Adelsteen (DF)
15 Mette Bock (LA)
16 Mai Henriksen (KF)";Næstformand
26858;title_name;Bertel Haarder (V);Formand
26890;title_name;"Maja Panduro (S)
Valg af 9 medlemmer og 9 stedfortrædere til Udvalget vedrørende Det Etiske Råd.
Valgt blev:
Til medlemmer:
1 Karen J. Klint (S)
2 Sophie Hæstorp Andersen (S)
3 Marlene B. Lorentzen (RV)
4 Özlem Sara Cekic (SF)
5 Stine Maiken Brix (EL)
6 Anne-Mette Winther Christiansen (V)
7 Birgitte Josefsen (V)
8 Liselott Blixt (DF)
9 Benedikte Kiær (KF)
Til stedfortrædere for:
1 Annette Lind (S)
2 Flemming Møller Mortensen (S)
3 Liv Holm Andersen (RV)
4 Pernille Vigsø Bagge (SF)
5 Finn Sørensen (EL)
6 Jane Heitmann (V)
7 Sophie Løhde (V)
8 Marie Krarup (DF)
9 Joachim B. Olsen (LA)";Næstformand
27489;title_name;Birgitte Josefsen (V);Formand
27525;title_name;"Karen J. Klint (S)
Valg af 6 medlemmer og 6 stedfortrædere til OSCE’s Parlamentariske Forsamling.
Valgt blev:
Til medlemmer:
1 Ane Halsboe-Larsen (S)
2 Rasmus Helveg Petersen (RV)
3 Lisbeth Bech Poulsen (SF)
4 Peter Juel Jensen (V)
5 Pia Kjærsgaard (DF)
6 Lene Espersen (KF)
Til stedfortrædere for:
1 Jacob Bjerregaard (S)
2 Christian Juhl (EL)
3 Pernille Vigsø Bagge (SF)
4 Karsten Lauritzen (V)
5 Marie Krarup (DF)
6 Lars Barfoed (KF)";Næstformand
27971;title_name;Peter Juel Jensen (V);Formand
28006;title_name;"Ane Halsboe-Larsen (S)
Valg af 5 medlemmer og 5 stedfortrædere til Europarådet.
Valgt blev:
Til medlemmer:
1 Henrik Sass Larsen (S)
2 Lone Loklindt (RV)
3 Lisbeth Bech Poulsen (SF)
4 Michael Aastrup Jensen (V)
5 Marie Krarup (DF)
Til stedfortrædere for:
1 Mette Reissmann (S)
2 Nikolaj Villumsen (EL)
3 Pernille Vigsø Bagge (SF)
4 Esben Lunde Larsen (V)
5 Per Stig Møller (KF)";Næstformand
28392;title_name;Henrik Sass Larsen (S);Formand
28428;title_name;"Michael Aastrup Jensen (V)
Valg af 3 medlemmer og 3 stedfortrædere til den Parlamentariske Forsamling for EU-Middelhavsområdet (EMPA).
Valgt blev:
Til medlemmer:
1 Jens Joel (S)
2 Jonas Dahl (SF)
3 Lykke Friis (V)
Til stedfortrædere for:
1 Nikolaj Villumsen (EL)
2 Sofie Carsten Nielsen (RV)
3 Eva Kjer Hansen (V)";Næstformand
28751;title_name;Lykke Friis (V);Formand
28780;title_name;"Jens Joel (S)

Fredag den 7. oktober 2011 (FM )

Valg af 1 medlem fra hver gruppe, der er repræsenteret i Udvalget
for Forretningsordenen, til dette udvalgs underudvalg, jf. § 59 i Folketingets Forretningsorden.
Valgt blev:
1 Torben Hansen (S)
2 Marianne Jelved (RV)
3 Pernille Vigsø Bagge (SF)
4 Per Clausen (EL)
5 Kristian Jensen (V)
6 Kristian Thulesen Dahl (DF)
7 Simon Emil Ammitzbøll (LA)
8 Lars Barfoed (KF)";Næstformand
29205;title_name;Torben Hansen (S);Formand
29236;title_name;"Kristian Jensen (V)
Valg af 5 medlemmer til Sydslesvigudvalget.
Valgt blev:
1 Benny Engelbrecht (S)
2 Lotte Rod (RV)
3 Jesper Petersen (SF)
4 Kim Andersen (V)
5 Søren Krarup (DF)]";Næstformand
29426;Time;Meddelelser fra formanden;Kl. 15:01
29465;title_name;"Der er ikke mere at foretage i dette møde.
Folketingets næste møde afholdes på onsdag den 12. oktober 2011,
kl. 13.00.
Jeg henviser til den dagsorden, der fremgår af Folketingets hjemmeside. Jeg skal i øvrigt henvise til ugeplanen, der ligeledes fremgår
af Folketingets hjemmeside.
Mødet er hævet. (Kl. 15:01).

11";Formanden
