split;reason;text;value
23606;title_name;"Pia Adelsteen (DF)
Valg af 17 medlemmer og stedfortrædere til
Retsudvalget.
Valgt blev:
Til medlemmer:
1 Kim Andersen (V)
2 Søren Pind (V)
3 Karsten Nonbo (V)
4 Peter Skaarup (DF)
5 Marlene Harpsøe (DF)
6 Colette L. Brix (DF)
7 Tom Behnke (KF)
8 Vivi Kier (KF)
9 Naser Khader (NY)
10 Karen Hækkerup (S)
11 Magnus Heunicke (S)
12 Mogens Jensen (S)
13 Julie Skovsby (S)
14 Anne Baastrup (SF)
15 Karina Lorentzen (SF)
16 Simon Emil Ammitzbøll (RV)
17 Line Barfod (EL)

Til stedfortrædere for:
1-3 Michael Aastrup Jensen (V)
Gitte Lillelund Bech (V)
4-6 Christian H. Hansen (DF)
Kim Christiansen (DF)
7-8 Louise Schack Elholm (V)
Helge Adam Møller (KF)
9 Troels Christensen (V)
10-13 Morten Bødskov (S)
Flemming Møller Mortensen (S)
14-15 Kamal Qureshi (SF)
Kristen Touborg (SF)
16 Nick Hækkerup (S)
17 Pia Olsen Dyhr (SF)";Næstformand
24434;title_name;Peter Skaarup (DF);Formand
24466;title_name;"Anne Baastrup (SF)
Valg af 17 medlemmer og stedfortrædere til
Skatteudvalget.
Valgt blev:
Til medlemmer:
1 Torsten Schack Pedersen (V)
2 Karsten Lauritzen (V)
3 Peter Christensen (V)
4 Jacob Jensen (V)
5 Mikkel Dencker (DF)
6 Pia Adelsteen (DF)
7 Lars Barfoed (KF)
8 Charlotte Dyremose (KF)
9 Anders Samuelsen (NY)
10 Nick Hækkerup (S)
11 John Dyrby Paulsen (S)
12 Klaus Hækkerup (S)
13 René Skau Björnsson (S)
14 Mette Frederiksen (S)
15 Jesper Petersen (SF)
16 Niels Helveg Petersen (RV)
17 Frank Aaen (EL)
Til stedfortrædere for:
1-4 Lars Christian Lilleholt (V)
Gitte Lillelund Bech (V)
5-6 Colette L. Brix (DF)
Bent Bøgsted (DF)
7-8 Tina Nedergaard (V)
Mike Legarth (KF)
9 Kim Andersen (V)
10-14 Anne-Marie Meldgaard (S)
Jens Peter Vernersen (S)
15 Hanne Agersnap (SF)

Onsdag den 28. november 2007 (Udvalg)
16 Ole Sohn (SF)
17 Anne Baastrup (SF)";Næstformand
25328;title_name;Niels Helveg Petersen (RV);Formand
25368;title_name;"Anders Samuelsen (NY)
Valg af 17 medlemmer og stedfortrædere til Socialudvalget.
Valgt blev:
Til medlemmer:
1 Ellen Trane Nørby (V)
2 Erling Bonnesen (V)
3 Anne-Mette Winther Christiansen (V)
4 Karen Ellemann (V)
5 Christian H. Hansen (DF)
6 Mia Falkenberg (DF)
7 Anita Christensen (DF)
8 Vivi Kier (KF)
9 Tom Behnke (KF)
10 Mette Frederiksen (S)
11 Lone Møller (S)
12 Lene Hansen (S)
13 Lise von Seelen (S)
14 Özlem Sara Cekic (SF)
15 Astrid Krag (SF)
16 Marianne Jelved (RV)
17 Line Barfod (EL)
Til stedfortrædere for:
1-4 Birgitte Josefsen (V)
Sophie Løhde (V)
5-7 Karin Nødgaard (DF) . :
Liselott Blixt (DF)
8-9 Knud Kristensen (KF)
Jørgen Poulsen (NY)
10-13 René Skau Björnsson (S)
Orla Hav (S)
14-15 Anne Baastrup (SF)
Pernille Frahm (SF)
16 Lone Dybkjær (RV)
17 Yildiz Akdogan (S)";Næstformand
26165;title_name;Christian H. Hansen (DF);Formand
26203;title_name;"Erling Bonnesen (V)

Valg af 17 medlemmer og stedfortrædere til
Sundhedsudvalget.
Valgt blev:
Til medlemmer:
1 Louise Schack Elholm (V)
2 Preben Rudiengaard (V)
3 Birgitte Josefsen (V)
4 Sophie Løhde (V)
5 Anne-Mette Winther Christiansen (V)
6 Liselott Blixt (DF)
7 Karin Nødgaard (DF)
8 Pia Christmas-Møller (KF)
9 Vivi Kier (KF)
10 Jens Peter Vernersen (S)
11 Flemming Møller Mortensen (S)
12 Karen J. Klint (S)
13 Lene Hansen (S)
14 Karl H. Bornhøft (SF)
15 Kamal Qureshi (SF)
16 Lone Dybkjær (RV)
17 Per Clausen (EL)
Til stedfortrædere for:
1-5 Flemming Damgaard Larsen (V)
Karen Ellemann (V)
6-7 Mia Falkenberg (DF)
Anita Christensen (DF)
8-9 Per Ørum Jørgensen (KF)
Anders Samuelsen (NY)
10-13 Lone Møller (S)
Sophie Hæstorp Andersen (S)
14-15 Jonas Dahl (SF)
Anne Baastrup (SF)
16 Bente Dahl (RV)
17 Lise von Seelen (S)";Næstformand
27039;title_name;Preben Rudiengaard (V);Formand
27075;title_name;"Pia Christmas-Møller (KF)
Valg af 17 medlemmer og stedfortrædere til
Trafikudvalget.
Valgt blev:
Til medlemmer:
1 Jens Vibjerg (V)
2 Flemming Damgaard Larsen (V)
3 Kristian Pihl Lorentzen (V)
4 Hans Christian Schmidt (V)
5 Karsten Nonbo (V)
6 Kim Christiansen (DF)

19

20
7
8
9
10
11
12
13
14
15
16
17

Onsdag den 28. november 2007 (Udvalg)
Pia Adelsteen (DF)
Henriette Kjær (KF)
Lars Barfoed (KF)
Magnus Heunicke (S)
Jens Christian Lund (S)
Poul Andersen (S)
Klaus Hækkerup (S)
Pia Olsen Dyhr (SF)
Jesper Petersen (SF)
Johs. Poulsen (RV)
Per Clausen (EL)

Til stedfortrædere for:
1-5 Jens Kirk (V)
Jacob Jensen (V)
6-7 Jørn Dohrmann (DF)
Mikkel Dencker (DF)
8-9 Ib Poulsen (DF)
Helge Adam Møller (KF)
10-13 Benny Engelbrecht (S)
Torben Hansen (S)
14-15 Jonas Dahl (SF)
Hanne Agersnap (SF)
16 Thomas Adelskov (S)";Næstformand
27899;title_name;Flemming Damgaard Larsen (V);Formand
27941;title_name;"Henriette Kjær (KF)
Valg af 17 medlemmer og stedfortrædere til
Uddannelsesudvalget.
Valgt blev:
Til medlemmer:
1 Ellen Trane Nørby (V)
2 Britta Schall Holberg (V)
홢
3 Rikke Hvilshøj (V)
4 Anne-Mette Winther Christiansen (V)
5 Troels Christensen (V)
6 Martin Henriksen (DF)
7 Marlene Harpsøe (DF)
8 Charlotte Dyremose (KF)
9 Malou Aamund (NY)
10 Christine Antorini (S)
11 Carsten Hansen (S)
12 Kim Mortensen (S)
13Julie Rademacher (S)
14 Pernille Vigsø Bagge (SF)
15 Nanna Westerby Jensen (SF)
16 Marianne Jelved (RV)
17 Johanne Schmidt-Nielsen (EL)

Til stedfortrædere for:
1-5 Sophie Løhde (V)
Peter Juel Jensen (V)
6-7 Søren Krarup (DF)
Karin Nødgaard (DF)
8 Vivi Kier (KF)
9 Karen Ellemann (V)
10-13 Bjarne Laustsen (S)
Kirsten Brosbøl (S)
14-15 Karsten Hønge (SF)
Hanne Agersnap (SF)
16 Morten Østergaard (RV)
17 Leif Lahn Jensen (S)";Næstformand
28788;title_name;Charlotte Dyremose (KF);Formand
28825;title_name;"Martin Henriksen (DF)
Valg af 17 medlemmer og stedfortrædere til
Udenrigsudvalget.
Valgt blev:
Til medlemmer:
1 Michael Aastrup Jensen (V)
2 Søren Pind (V)
3 Karen Ellemann (V)
4 Karsten Lauritzen (V)
5 Gitte Lillelund Bech (V)
6 Søren Espersen (DF)
7 Tina Petersen (DF)
8 Lars Barfoed (KF)
9 Gitte Seeberg (NY)
10 Jeppe Kofod (S)
11 Mogens Lykketoft (S)
12 Julie Skovsby (S)
13 Kirsten Brosbøl (S)
14 Steen Gade (SF)
15 Hanne Agersnap (SF)
16 Morten Helveg Petersen (RV)
17 Frank Aaen (EL)
Til stedfortrædere for:
1-5 Kristian Pihl Lorentzen (V)
Eyvind Vesselbo (V)
6-7 Pia Kjærsgaard (DF)
Peter Skaarup (DF)
8 elle Sjelle (KF)
9 er Bisgaard (V)
10-13 Mogens Jensen (S)
Mette Gjerskov (S)
14-15 Pia Olsen Dyhr (SF)
Astrid Krag (SF)

Onsdag den 28. november 2007 (Udvalg)
16 John Dyrby Paulsen (S)
17 Kamal Qureshi (SF)";Næstformand
29655;title_name;Gitte Seeberg (NY);Formand
29687;title_name;"Karsten Lauritzen (V)
Valg af 17 medlemmer og stedfortrædere til
Udvalget for Fødevarer, Landbrug og Fiskeri.
Valgt blev:
Til medlemmer:
1 Torsten Schack Pedersen (V)
2 Tina Nedergaard (V)
3 Henrik Høegh (V)
4 Jens Kirk (V)
5 Eyvind Vesselbo (V)
6 Jørn Dohrmann (DF)
7 Bent Bøgsted (DF)
8 Christian H. Hansen (DF)
9 Knud Kristensen (KF)
10 Bjarne Laustsen (S)
11 Ole Vagn Christensen (S)
12 Julie Skovsby (S)
13 Benny Engelbrecht (S)
14 Kristen Touborg (SF)
15 Karina Lorentzen (SF)
16 Bente Dahl (RV) :
17 Per Clausen (EL)
Til stedfortrædere for:
1-5 Britta Schall Holberg (V)
Per Bisgaard (V)
6-8 Ib Poulsen (DF)
Mia Falkenberg (DF),
9 Per Ørum Jørgensen (KF)
10-13 Lene Hansen (S)
Mette Gjerskov (S)
14-15 Pia Olsen Dyhr (SF)
Jesper Petersen (SF)
16 Kirsten Brosbøl (S)
17 Johanne Schmidt-Nielsen (EL)";Næstformand
30501;title_name;Jørn Dohrmann (DF);Formand
30533;title_name;"Torsten Schack Pedersen (V)

21

Valg af 17 medlemmer og stedfortrædere,til
Udvalget for Udlændinge- og Integrationspolitik.
Valgt blev:
Til medlemmer:
1 Karsten Lauritzen (V)
2 Karen Ellemann (V)
3 Eyvind Vesselbo (V)
4 Troels Christensen (V) .
5 Peter Skaarup (DF)
6 Martin Henriksen (DF)
7 Jesper Langballe (DF)
8 Helle Sjelle (KF)
9 Vivi Kier (KF)
:
10 Henrik Dam Kristensen (S)
11 Anne-Marie Meldgaard (S)
12 Ole Hækkerup (S)
13 Sophie Hæstorp Andersen (S)
14 Astrid Krag (SF)
15 Eigil Andersen (SF)
16 Morten Østergaard (RV)
17 Johanne Schmidt-Nielsen (EL)
. Til stedfortrædere for:
1-4 Søren Pind (V)
Erling Bonnesen (V)
5-7 Søren Krarup (DF)
Pia Kjærsgaard (DF)
8-9 Henriette Kjær (KF)
Jørgen Poulsen (NY)
10-13 Karen Hækkerup (S)
Karen J. Klint (S)
14-15 Pia Olsen Dyhr (SF)
Nanna Westerby Jensen (SF)
16 Simon Emil Ammitzbøll (RV)
17 Lennart Damsbo-Andersen (S)";Næstformand
31414;title_name;Karsten Lauritzen (V);Formand
31449;title_name;"Astrid Krag (SF)
Valg af 17 medlemmer og stedfortrædere til
Udvalget for Videnskab og Teknologi.
Valgt blev:
Til medlemmer:
1 Lars Christian Lilleholt (V)
2 Rikke Hvilshøj (V)
3 Michael Aastrup Jensen (V)
4 Jesper Langballe (DF)
5 Morten Messerschmidt (DF)

22
6
7
8
9
10
11
12
13
14
15
16
17

Onsdag den 28. november 2007 (Udvalg)
Charlotte Dyremose (KF)
Mike Legarth (KF)
Malou Aamund (NY)
Edmund Joensen (SP)
Kirsten Brosbøl (S)
Rasmus Prehn (S)
Benny Engelbrecht (S)
Ole Hækkerup (S)
Jonas Dahl (SF)
Hanne Agersnap (SF)
Marianne Jelved (RV)
Johanne Schmidt-Nielsen (EL)

Til stedfortrædere for:
1-3 Jens Kirk (V)
Torsten Schack Pedersen (V)
4-5 Jørn Dohrmann (DF)
Martin Henriksen (DF)
6-7 Helle Sjelle (KF)
Pia Christmas-Møller (KF)
8 Henrik Høegh (V)
9 Tina Nedergaard (V)
10-13 Christine Antorini (S)
Sophie Hæstorp Andersen (S)
14-15 Nanna Westerby Jensen (SF)
Karl H. Bornhøft (SF)
16 Morten Helveg Petersen (RV)
17 Julie Rademacher (S)";Næstformand
32405;title_name;Marianne Jelved (RV);Formand
32439;title_name;"Lars Christian Lilleholt (V)
Valg af 17 medlemmer og stedfortrædere til
Udvalget vedrørende Grønlandske Forhold.
Valgt blev:
Til medlemmer:
1 Henrik Høegh (V)
2 Preben Rudiengaard (V)
3 Britta Schall Holberg (V)
4 Lars Christian Lilleholt (V)
5 Kim Andersen (V)
6 Søren Espersen (DF)
7 Søren Krarup (DF)
8 Kristian Thulesen Dahl (DF)
9 Per Ørum Jørgensen (KF)
10 Mogens Jensen (S)
11 Mogens Lykketoft (S)
12 Julie Rademacher (S)
13 Kristen Touborg (SF)
14 Niels Helveg Petersen (RV)
15 Line Barfod (EL)

16 Lars-Emil Johansen (SIU)
17 Juliane Henningsen (IA)
Til stedfortrædere for:
1-5 Birgitte Josefsen (V)
Jacob Jensen (V)
6-8 Henrik Brodersen (DF)
Anita Knakkergaard (DF)
9 ivi Kier (KF)
10-12 Niels Sindal (S)
Torben Hansen (S)
13 Ole Sohn (SF)
14 Bente Dahl (RV)
15 Poul Andersen (S)
16 Pernille Frahm (SF)
17 Anne Baastrup (SF)";Næstformand
33283;title_name;Lars-Emil Johansen (SIU);Formand
33321;title_name;"Britta Schall Holberg (V)
Valg af 17 medlemmer og stedfortrædere til
Udvalget vedrørende Færøske Forhold.
Valgt blev:
Til medlemmer:
1 Louise Schack Elholm (V)
2 Flemming Damgaard Larsen (V)
3 Britta Schall Holberg (V)
4 Sophie Løhde (V)
5 Hans Christian Schmidt (V)
6 Søren Espersen (DF)
7 Kristian Thulesen Dahl (DF)
8 Vivi Kier (KF)
9 Edmund Joensen (SP)
10 Niels Sindal (S)
11 Lise von Seelen (S)
12 Lene Hansen (S)
13 Poul Andersen (S)
14 Kristen Touborg (SF)
15 Niels Helveg Petersen (RV)
16 Line Barfod (EL)
17 Lars-Emil Johansen (SIU)
Til stedfortrædere for:
1-5 Jens Vibjerg (V)
Helge Adam Møller (KF)
6-7 Henrik Brodersen (DF)
Anita Knakkergaard (DF)
8 Per Ørum Jørgensen (KF)
9 Kim Andersen (V)
10-13 Torben Hansen (S)
Mogens Jensen (S)

Onsdag den 28. november 2007 (Udvalg)
14
15
16
17

Ole Sohn (SF)
Orla Hav (S)
Anne Baastrup (SF)
Høgni Hoydal (TF)";Næstformand
34196;title_name;Edmund Joensen (SP);Formand
34229;title_name;"Søren Espersen (DF)
Valg af 2 medlemmer til at føre tilsyn med Folketingets Bibliotek.
Valgt blev:
1 Flemming Damgaard Larsen (V)
2 Jens Christian Lund (S)
Valg af 9 medlemmer til Det i grundlovens § 71
omhandlede tilsyn med behandlingen af personer, som er underkastet frihedsberøvelse af
den i grundlovens § 71, stk. 6, omhandlede art.
Valgt blev:
1
2
3
4
5
6
7
8
9

Sophie Løhde (V)
Birgitte Josefsen (V)
Anita Christensen (DF)
Vivi Kier (KF)
Jørgen Poulsen (NY)
Karen J. Klint (S)
Julie Skovsby (S)
Özlem Sara Cekic (SF)
Anne Baastrup (SF)";Næstformand
34783;title_name;"Karen J. Klint (S)
Valg af 17 medlemmer og stedfortrædere til
Det Udenrigspolitiske Nævn.
Valgt blev:
Til medlemmer:
1 Gitte Lillelund Bech (V)
2 Søren Pind (V)
3 Inger Støjberg (V)
4 Pia Kjærsgaard (DF)
5 Peter Skaarup (DF)
6 Søren Espersen (DF)
7 Pia Christmas-Møller (KF)
8 Naser Khader (NY)
9 Edmund Joensen (SP)
10 Mogens Lykketoft (S)

11
12
13
14
15
16
17

23

Helle Thorning-Schmidt (S)
Jeppe Kofod (S)
Poul Andersen (S)
Villy Søvndal (SF)
Margrethe Vestager (RV)
Frank Aaen (EL)
Juliane Henningsen (IA)

Til stedfortrædere for:
1-3 a Henriette Kjær (KF)
1-3 b Karsten Nonbo (V)
1-3 c Torsten Schack Pedersen (V)
4-6 a Kristian Thulesen Dahl (DF)
4-6 b Søren Krarup (DF)
4-6 c Ib Poulsen (DF)
7
Hans Christian Schmidt (V)
8
Jens Vibjerg (V)
9
Kim Andersen (V)
10-13 a Klaus Hækkerup (S)
10-13 b Mogens Jensen (S)
10-13 c Henrik Sass Larsen (S)
10-13 d John Dyrby Paulsen (S)
14
Holger K. Nielsen (SF)
15
Niels Helveg Petersen (RV)
16
Line Barfod (EL)
17
Ole Sohn (SF)";Formand
35768;title_name;Gitte Lillelund Bech (V);Formand
35806;title_name;"Jeppe Kofod (S)
Valg af 16 medlemmer og 16 stedfortrædere til
Nordisk Råd.
Valgt blev:
Til medlemmer:
1 Per Bisgaard (V)
2 Erling Bonnesen (V)
3 Louise Schack Elholm (V)
4 Karsten Lauritzen (V)
5 Anita Knakkergaard (DF)
6 Henrik Brodersen (DF)
7 Vivi Kier (KF)
8 Knud Kristensen (KF)
9 Jørgen Poulsen (NY)
10 Niels Sindal (S)
11 Mogens Jensen (S)
12 Henrik Dam Kristensen (S)
13 Ole Vagn Christensen (S)
14 Kristen Touborg (SF)
15 Bente Dahl (RV)
16 Line Barfod (EL)

24

Onsdag den 28. november 2007 (Udvalg)

Til stedfortrædere for:
1-4 Flemming Damgaard Larsen (V)
Eyvind Vesselbo (V)
Hans Christian Schmidt (V)
Edmund Joensen (SP)
5-6 Tina Petersen (DF)
Hans Kristian Skibby (DF)
Mike Legarth (KF)
7-8 Per Ørum Jørgensen (KF)
9 Henrik Høegh (V)
10-13 Karen J. Klint (S)
Thomas Jensen (S)
Mette Gjer skov (S)
Carsten Hansen (S)
14 Karina Lorentzen (SF)
15 Høgni Hoydal (TF)
16 Juliane Henningsen (IA)";Næstformand
36720;title_name;Niels Sindal (S);Formand
36750;title_name;"Erling Bonnesen (V)
Valg af 9 medlemmer og 9 stedfortrædere til
Udvalget vedrørende Det Etiske Råd.
Valgt blev:
Til medlemmer:
1 Sophie Løhde (V)
2 Preben Rudiengaard (V)
3 Britta Schall Holberg (V)
4 Anita Christensen (DF)
5 Charlotte Dyremose (KF)
6 Karen J. Klint (S)
7 Lene Hansen (S)
8 Pernille Vigsø Bagge (SF)
9 Simon Emil Ammitzbøll (RV)
Til stedfortrædere for:
1-3 Louise Schack Elholm (V)
Jens Vibjerg (V)
Naser Khader (NY)
4 Tina Petersen (DF)
5 Pia Christmas-Møller (KF)
6-7 Yildiz Akdogan (S)
René Skau Björnsson (S)
8 Pernille Frahm (SF)
9 Marianne Jelved (RV)";Næstformand
37334;title_name;Lene Hansen (S);Formand
37363;title_name;"Sophie Løhde (V)

Valg af 5 medlemmer og 5 stedfortrædere til
Europarådet.
Valgt blev:
Til medlemmer:
1 Karsten Lauritzen (V)
2 Morten Messerschmidt (DF)
3 Pia Christmas-Møller (KF)
4 Mogens Jensen (S)
5 Pernille Frahm (SF)
Til stedfortrædere for:
1 Sophie Løhde (V)
2 Hans Kristian Skibby (DF)
3 Gitte Seeberg (NY)
4 Morten Østergaard (RV)
5 Frank Aaen (EL)";Næstformand
37731;title_name;Karsten Lauritzen (V);Formand
37766;title_name;"Mogens Jensen (S)
Valg af 6 medlemmer og 6 stedfortrædere til
OSCE's Parlamentariske Forsamling.
Valgt blev:
Til medlemmer:
1 Troels Christensen (V)
2 Pia Kjærsgaard (DF)
3 Pia Christmas-Møller (KF)
4 Jeppe Kofod (S)
5 Kamal Qureshi (SF)
6 Frank Aaen (EL)
Til stedfortrædere for:
1 Gitte Lillelund Bech (V)
2 Morten Messerschmidt (DF)
3 Helle Sjelle (KF)
4 Jens Christian Lund (S)
5 Karina Lorentzen (SF)
6 Pernille Frahm (SF)";Næstformand
38202;title_name;Troels Christensen (V);Formand
38238;title_name;"Jeppe Kofod (S)

(4)
Onsdag den 28. november 2007 (Udvalg)
Valg af 3 medlemmer og 3 stedfortrædere til
Den Parlamentariske Forsamling for EU-Middelhavsområdet (EMPA).

25

Forslag til midlertidig bevillingslov for finansåret 2008.
(Lovforslag nr. L 1).

Valgt blev:
Miljøministeren (Troels Lund Poulsen) har meddelt mig, at han ønsker skriftligt at fremsætte:

Til medlemmer:
1 Michael Aastrup Jensen (V)
2 Morten Messerschmidt (DF)
3 Kim Mortensen (S)

Forslag til lov om ændring af lov om udnyttelse
af vandkraften i Gudenå. (Forlængelse af Gudenaacentralens koncession til 8. januar 2014).
(Lovforslag nr. L 2),

Til stedfortrædere for:
1 Birgitte Josefsen (V)
2 Gitte Seeberg (NY)
3 Anne Grete Holmsgaard (SF)";Næstformand
38962;title_name;Kim Mortensen (S);Formand
38993;title_name;"Michael Aastrup Jensen (V)
Valg af 1 medlem af hver gruppe, der er repræsenteret i Udvalget for Forretningsordenen, til
dette udvalgs underudvalg, jf. § 59 i Folketingets Forretningsorden.
Valgt blev:
1
2
3
4
5
6
7
8

Forslag til lov om ændring af forskellige love på
Miljøministeriets område m.v. (Undtagelse fra
indførelse i Lovtidende af tekniske specifikationer m.v.).
(Lovforslag nr. L 3) og
Forslag til lov om ændring af lov om miljøbeskyttelse og forskellige andre love. (Strafskærpelse m.v.).
(Lovforslag nr. L 4).
Beskæftigelsesministeren (Claus Hjort Frederiksen) har meddelt mig, at han ønsker skriftligt at
fremsætte:

Flemming Damgaard Larsen (V)
Svend Auken (S)
Søren Espersen (DF)
Ole Sohn (SF)
Helge Adam Møller (KF)
Margrethe Vestager (RV)
Naser Khader (NY)
Per Clausen (EL)

Forslag til lov om Arbejdsretten og faglige voldgiftsretter.
(Lovforslag nr. L 5) og";Næstformand
39881;title_name;Flemming Damgaard Larsen (V);Formand
39923;title_name;"Svend Auken (S)

Forslag til lov om ændring af lov om europæiske
samarbejdsudvalg. (Udvidelse af antallet af
medlemmer i det særlige forhandlingsorgan).
(Lovforslag nr. L 6).
Skatteministeren (Kristian Jensen) har meddelt
mig, at han ønsker skriftligt at fremsætte:";Næstformand
40199;Time;Meddelelser fra formanden;Kl. 14:05
40237;title_name;"Inden jeg hæver mødet, har jeg nogle meddelelser.
Finansministeren (Lars Løkke Rasmussen) har
meddelt mig, at han ønsker skriftligt at fremsætte:

Forslag til lov om ændring af børnefamilieydelsesloven. (Forhøjelse af børnefamilieydelsen til
børn under 3 år).
(Lovforslag nr. L 7),
Forslag til lov om ændring af forskellige energiafgiftslove. (Indeksering af energiafgifterne).
(Lovforslag nr. L 8),
Forslag til lov om ændring af pensionsbeskatningsloven og forskellige andre love. (Fradrags-

26

Onsdag den 28. november 2007 (Udvalg)

ret for indbetaling til udenlandske pensionsordninger).
(Lovforslag nr. L 9),

partinavne, nedsættelse af antallet af danske
medlemmer af Europa-Parlamentet m.v.).
(Lovforslag nr. L 18) og

Forslag til pensionsafkastbeskatningsloven.
(Lovforslag nr. L 10),

Forslag til lov om ændring af lov om kommunernes styrelse og lov om regioner og om nedlæggelse af amtskommunerne, Hovedstadens
Udviklingsråd og Hovedstadens Sygehusfællesskab. (Beregning og afgivelse af kontrolbud
samt en kommunal styreform med økonomiudvalg og stående udvalg uden del i den umiddelbare forvaltning).
(Lovforslag nr. L 19).

Forslag til lov om ændring af lov om indskud på
etableringskonto. (Forbedrede afskrivnings- og
fradragsmuligheder).
(Lovforslag nr. L 11),
Forslag til lov om indgåelse af dobbeltbeskatningsoverenskomst mellem Danmark og Østrig.
(Lovforslag nr. L 12),
Forslag til lov om bemyndigelse til opsigelse af
dobbeltbeskatningsoverenskomster mellem
Danmark og henholdsvis Frankrig og Spanien.
(Lovforslag nr. L 13),
Forslag til lov om indgåelse af dobbeltbeskatningsoverenskomst mellem Danmark og Kroatien.
(Lovforslag nr. L 14) og
Forslag til lov om ændring af registreringafgiftsloven og lov om vægtafgift af motorkøretøjer
m.v. (Nedvejning af varebiler).
(Lovforslag nr. L 15).
Justitsministeren (Lene Espersen) har meddelt
mig, at hun ønsker skriftligt at fremsætte:
Forslag til lov om ændring af straffeloven og forskellige andre love. (Dansk straffemyndighed).
(Lovforslag nr. L 16) og
Forslag til lov om ændring af retsplejeloven, lov
om retsafgifter og arveloven (Retsmægling
m.v.).
(Lovforslag nr. L 17).
Velfærdsministeren (Karen Jespersen) har meddelt mig, at hun ønsker skriftligt at fremsætte:
Forslag til lov om ændring af lov om valg til Folketinget, lov om valg af danske medlemmer til
Europa-Parlamentet og lov om kommunale og
regionale valg. (Valgnævnet, godkendelse af

Klima- og energiministeren (Connie Hedegaard)
har meddelt mig, at hun ønsker skriftligt at
fremsætte:
Forslag til lov om miljøvenligt design af energiforbrugende produkter.
(Lovforslag nr. L 20).
Kulturministeren (Brian Mikkelsen) har meddelt
mig, at han ønsker skriftligt at fremsætte:
Forslag til lov om ændring af teaterloven. (Godkendelse af kollektive overenskomster for visse
teatre).
(Lovforslag nr. L 21) og
Forslag til lov om ændring af lov om pligtaflevering af offentliggjort materiale. (Forlængelse af
revisionsklausul).
(Lovforslag nr. L 22).
Undervisningsministeren (Bertel Haarder) har
meddelt mig, at han ønsker skriftligt at fremsætte:
Forslag til lov om ændring af lov om folkeskolen
i Grønland. (Udvidelse af undervisningspligten).
(Lovforslag nr. L 23),
Forslag til lov om ændring af lov om Danmarks
Evalueringsinstitut. (Akkreditering af videregående uddannelser, sammensætning af evalueringsinstituttets bestyrelse og repræsentantskab
m.v.).
(Lovforslag nr. L 24),

Onsdag den 28. november 2007 (Udvalg)
Forslag til lov om erhvervsakademiuddannelser
og professionsbachelorudannelser.
(Lovforslag nr. L 25),
I
Forslag til lov om ændring af lov om befordringsrabat til uddannelsessøgende i ungdomsuddannelser m.v. og forskellige andre love.
(Omlægning af ansvaret for befordring til brobygning, ny befordringsordning ved korte forløb, elektronisk ansøgning m.v.).
(Lovforslag nr. L 26) og
Forslag til lov om medie- og journalisthøjskolen.
(Lovforslag nr. L 27).
Finansministeren (Lars Løkke Rasmussen) har
meddelt mig, at han ønsker skriftligt at fremsætte:
Forslag til folketingsbeslutning om ordningen
for De Europæiske Fællesskabers egne indtægter.
(Beslutningsforslag nr. B 4).
Udenrigsministeren (Per Stig Møller) har meddelt mig, at han ønsker skriftligt at fremsætte:
Forslag til folketingsbeslutning om Danmarks
indgåelse af overenskomst af 2. februar 2007

27

mellem Kongeriget Danmarks regering sammen
med Færøernes landsstyre på den ene side og Islands regering på den anden side om den maritime afgrænsning i området mellem Færøerne og
Island.
(Beslutningsforslag nr. B 5) og
Forslag til folketingsbeslutning om tiltrædelse af
Stabiliserings- og Associeringsaftale mellem De
Europæiske Fællesskaber og deres medlemsstater på den ene side og Republikken Albanien på
den anden side.
(Beslutningsforslag nr. B 6).
Der er ikke mere på dagsordenen i dette møde.
Folketingets næste møde afholdes i morgen,
torsdag den 29. november 2007, kl. 10.00.
Jeg henviser til den dagsorden, der er opslået
i salen.
Inden jeg hæver mødet, skal jeg erindre om, at
der holdes en lille sammenkomst i Samtaleværelset i anledning af de nyvalgtes underskrifter
på at overholde grundloven. Alle medlemmer såvel genvalgte som nyvalgte - er velkomne.
Mødet er hævet. (Kl. 14.09).";Formanden
