Normann Andersen;Socialdemokratiet;1975
P Nyboe Andersen;Venstre;1975
Svend Andersen (Nexø);Socialdemokratiet;1975
Svend Andersen (Solrød);Fremskridtspartiet;1975
John Arentoft;Fremskridtspartiet;1975
Christian Arnfast;Centrum-Demokraterne;1975
Svend Auken;Socialdemokratiet;1975
Hans Bach;Fremskridtspartiet;1975
Bernhard Baunsgaard;Det Radikale Venstre;1975
Gunner Baunsgaard;Det Radikale Venstre;1975
Hilmar Baunsgaard;Det Radikale Venstre;1975
Svend Bay;Fremskridtspartiet;1975
Dorte Bennedsen;Socialdemokratiet;1975
Jens Bilgrav-Nielsen;Det Radikale Venstre;1975
Hans Kr Djørup Biltzing;Venstre;1975
Hans Bjergegaard;Fremskridtspartiet;1975
Arne Bjerregaard;Kristeligt Folkeparti;1975
Ritt Bjerregaard;Socialdemokratiet;1975
Kurt Brauer;Socialistisk Folkeparti;1975
Peter Brixtofte;Venstre;1975
René Robert Brusvang;Centrum-Demokraterne;1975
Povl Brøndsted;Venstre;1975
Lasse Budtz;Socialdemokratiet;1975
Johannes Burgdorf;Det Konservative Folkeparti;1975
Mogens Camre;Socialdemokratiet;1975
Christian Christensen;Kristeligt Folkeparti;1975
Arne Christiansen;Venstre;1975
Henning Christophersen;Venstre;1975
E Haunstrup Clemmensen;Det Konservative Folkeparti;1975
Poul Dalsager;Socialdemokratiet;1975
Poul Dam;Socialistisk Folkeparti;1975
Knud Damgaard;Socialdemokratiet;1975
Erling Dinesen;Socialdemokratiet;1975
Helge Dohrmann;;1975
Lone Dybkjær;Det Radikale Venstre;1975
Knud Enggaard;Venstre;1975
Finnur Erlendsson;Fremskridtspartiet;1975
Ole Espersen;Socialdemokratiet;1975
Jens Foged;Venstre;1975
Steen Folke;Venstresocialisterne;1975
Villy Fuglsang;Danmarks Kommunistiske Parti;1975
Leif Glensgaard;Fremskridtspartiet;1975
Mogens Glistrup;Fremskridtspartiet;1975
Henry Grünbaum;Socialdemokratiet;1975
Per Gudme;Det Radikale Venstre;1975
Ove Guldberg;Venstre;1975
Hagen Hagensen;Det Konservative Folkeparti;1975
Børge Halvgaard;Fremskridtspartiet;1975
Holger Hansen;Venstre;1975
Ivar Hansen;Venstre;1975
JK Hansen;Socialdemokratiet;1975
Jørgen Peder Hansen;Socialdemokratiet;1975
Kaj Hansen;Danmarks Kommunistiske Parti;1975
Karen Thurøe Hansen;Det Konservative Folkeparti;1975
Kurt Hansen;Venstresocialisterne;1975
Ove Hansen;Socialdemokratiet;1975
R Lysholt Hansen;Socialdemokratiet;1975
Poul Hartling;Venstre;1975
Svend Haugaard;Det Radikale Venstre;1975
Thomas Have;Socialdemokratiet;1975
Knud Heinesen;Socialdemokratiet;1975
Kristine Heltberg;Socialistisk Folkeparti;1975
Karl Hjortnæs;Socialdemokratiet;1975
Gustav Holmberg;Venstre;1975
Erik Holst;Socialdemokratiet;1975
Peter Holst;Venstre;1975
Bent Honoré;Kristeligt Folkeparti;1975
Frede Houbak;Venstre;1975
Svend Erik Hovmand;Venstre;1975
Grete Hækkerup;Socialdemokratiet;1975
Per Hækkerup;Socialdemokratiet;1975
Palle Hölge;Fremskridtspartiet;1975
John Haaber;Venstre;1975
Bertel Haarder;Venstre;1975
Erhard Jacobsen;Centrum-Demokraterne;1975
Jens Jacobsen;Venstre;1975
Kirsten Jacobsen;Fremskridtspartiet;1975
Svend Jakobsen;Socialdemokratiet;1975
Egon Jensen;Socialdemokratiet;1975
Erling Jensen;Socialdemokratiet;1975
Henning Jensen;Socialdemokratiet;1975
Jens Peter Jensen;Venstre;1975
Jørgen Jensen;Danmarks Kommunistiske Parti;1975
Ove Jensen;Fremskridtspartiet;1975
Sv Karlskov Jensen;Venstre;1975
Søren Jensen (Hasseris);Venstre;1975
Søren Jensen (Vejen);Socialdemokratiet;1975
Knud Jespersen;Danmarks Kommunistiske Parti;1975
Lars Emil Johansen;Uden for partierne;1975
Jørgen Junior;Fremskridtspartiet;1975
Anker Jørgensen;Socialdemokratiet;1975
Søren B Jørgensen;Socialdemokratiet;1975
Jens Kampmann;Socialdemokratiet;1975
Steffen Kjærulff-Schmidt;Fremskridtspartiet;1975
Bent Knie-Andersen;Venstre;1975
J Risgaard Knudsen;Socialdemokratiet;1975
Ejler Koch;Socialdemokratiet;1975
Elsebeth Kock-Petersen;Venstre;1975
Niels Anker Kofoed;Venstre;1975
Jeppe Kristensen;Venstre;1975
Inge Krogh;Kristeligt Folkeparti;1975
Edele Kruchow;Det Radikale Venstre;1975
Morten Lange;Socialistisk Folkeparti;1975
Lennart Larsson;Venstre;1975
Hans Jørgen Lembourn;Det Konservative Folkeparti;1975
Nathalie Lind;Venstre;1975
Oluf Lowzow;Det Konservative Folkeparti;1975
C Wichmann Madsen;Venstre;1975
Freddy Madsen;Danmarks Kommunistiske Parti;1975
Mette Madsen;Venstre;1975
Jens Maigaard;Socialistisk Folkeparti;1975
Ole Maisted;Fremskridtspartiet;1975
Niels Matthiasen;Socialdemokratiet;1975
Karl Johan Mortensen;Socialdemokratiet;1975
Poul Mortensen;Socialdemokratiet;1975
Gerda Møller;Det Konservative Folkeparti;1975
Inge Fischer Møller;Socialdemokratiet;1975
Jens Møller;Kristeligt Folkeparti;1975
Ole Røtzler Møller;Venstre;1975
Orla Møller;Socialdemokratiet;1975
Poul H Møller;Kristeligt Folkeparti;1975
Otto Mørch;Socialdemokratiet;1975
Knud E Nauerby;Fremskridtspartiet;1975
Helge Nielsen;Socialdemokratiet;1975
Johan Chr Nielsen;Javnadarflokkurin;1975
Jørgen Brøndlund Nielsen;Venstre;1975
Knud Nielsen;Socialdemokratiet;1975
Tove Nielsen;Venstre;1975
Erik Ninn-Hansen;Det Konservative Folkeparti;1975
Kai Nyborg;Fremskridtspartiet;1975
Ivar Nørgaard;Socialdemokratiet;1975
Ib Nørlund;Danmarks Kommunistiske Parti;1975
Kjeld Olesen;Socialdemokratiet;1975
Aase Olesen;Det Radikale Venstre;1975
Erling Olsen;Socialdemokratiet;1975
Birgitte Oxdam;Venstre;1975
Erlendur Patursson;Tjódveldi;1975
Aksel Pedersen;Venstre;1975
Inger Stilling Pedersen;Kristeligt Folkeparti;1975
Robert Pedersen;Socialdemokratiet;1975
Gert Petersen;Socialistisk Folkeparti;1975
Hans Buchart Petersen;Socialdemokratiet;1975
Ingomar Petersen;Det Radikale Venstre;1975
Grethe Philip;Det Radikale Venstre;1975
Henning Philipsen;Socialistisk Folkeparti;1975
Johan Philipsen;Venstre;1975
Kaj Poulsen;Socialdemokratiet;1975
Kristen Poulsgaard;Fremskridtspartiet;1975
Hanne Reintoft;Danmarks Kommunistiske Parti;1975
Nikolaj Rosing;Uden for partierne;1975
Eva Rothenborg;Fremskridtspartiet;1975
Winnie Russell;Socialdemokratiet;1975
Jytte Røge;Fremskridtspartiet;1975
Poul Schlüter;Det Konservative Folkeparti;1975
Jes Schmidt;Centrum-Demokraterne;1975
Erik Sigsgaard;Venstresocialisterne;1975
Anna Dorith Skriver;Venstre;1975
Karl Skytte;Det Radikale Venstre;1975
Ib Stetter;Det Konservative Folkeparti;1975
Arne Stinus;Det Radikale Venstre;1975
Ebba Strange;Socialistisk Folkeparti;1975
Poul Søgaard;Socialdemokratiet;1975
Jacob Sørensen;Venstre;1975
Svend Erik Sørensen;Kristeligt Folkeparti;1975
Mogens Tange;Fremskridtspartiet;1975
Bernhardt Tastesen;Socialdemokratiet;1975
Mogens Voigt;Fremskridtspartiet;1975
Kjeld Wamberg;Fremskridtspartiet;1975
Birte Weiss;Socialdemokratiet;1975
Preben Wilhjelm;Venstresocialisterne;1975
Sigurd Ømann;Socialistisk Folkeparti;1975
Kr Østergaard;Venstre;1975
Kristian Albertsen;Socialdemokratiet;1977
Alfred Andersen;Socialistisk Folkeparti;1977
Anders Andersen;Venstre;1977
Enrico Møller Andersen;Socialdemokratiet;1977
Erik Andersen;Socialdemokratiet;1977
K B Andersen;Socialdemokratiet;1977
Kaj V Andersen;Venstre;1977
Karen Dahlerup Andersen;Socialdemokratiet;1977
Keld Andersen;Det Konservative Folkeparti;1977
Normann Andersen;Socialdemokratiet;1977
Ole Pilgaard Andersen;Fremskridtspartiet;1977
Svend Andersen (Greve);Fremskridtspartiet;1977
Svend Andersen (Nexø);Socialdemokratiet;1977
Yvonne Herløv Andersen;Centrum-Demokraterne;1977
John Arentoft;Fremskridtspartiet;1977
Svend Auken;Socialdemokratiet;1977
Børge Bakholt;Socialdemokratiet;1977
Bernhard Baunsgaard;Det Radikale Venstre;1977
Dorte Bennedsen;Socialdemokratiet;1977
Arne Bjerregaard;Kristeligt Folkeparti;1977
Ritt Bjerregaard;Socialdemokratiet;1977
Niels Bollmann;Centrum-Demokraterne;1977
J J Bolvig;Det Radikale Venstre;1977
René Robert Brusvang;Centrum-Demokraterne;1977
Kirsten Brøsted;Retsforbundet;1977
Lasse Budtz;Socialdemokratiet;1977
Johs Burgdorf;Det Konservative Folkeparti;1977
Mogens Camre;Socialdemokratiet;1977
Christian Christensen;Kristeligt Folkeparti;1977
Ib Christensen;Retsforbundet;1977
Arne Christiansen;Venstre;1977
Henning Christophersen;Venstre;1977
Poul Dalsager;Socialdemokratiet;1977
Knud Damgaard;Socialdemokratiet;1977
Helle Degn;Socialdemokratiet;1977
Erling Dinesen;Socialdemokratiet;1977
Helge Dohrmann;Fremskridtspartiet;1977
Pauli Ellefsen;Sambandsflokkurin;1977
Uffe Ellemann-Jensen;Venstre;1977
Hans E Erenbjerg;Socialdemokratiet;1977
Finnur Erlendsson;Fremskridtspartiet;1977
Ole Espersen;Socialdemokratiet;1977
Steen Folke;Venstresocialisterne;1977
Jørgen Frederiksen;Socialdemokratiet;1977
Tove Frederiksen;Socialdemokratiet;1977
Villy Fuglsang;Danmarks Kommunistiske Parti;1977
Leif Glensgaard;Fremskridtspartiet;1977
Mogens Glistrup;Fremskridtspartiet;1977
Annelise Gotfredsen;Det Konservative Folkeparti;1977
Eva Gredal;Socialdemokratiet;1977
Mette Groes;Socialdemokratiet;1977
Henning Grove;Det Konservative Folkeparti;1977
Henry Grünbaum;Socialdemokratiet;1977
Lilli Gyldenkilde;Socialistisk Folkeparti;1977
Hagen Hagensen;Det Konservative Folkeparti;1977
Børge Halvgaard;Fremskridtspartiet;1977
Alfred Hansen;Retsforbundet;1977
H C Hansen;Fremskridtspartiet;1977
Ivar Hansen;Venstre;1977
JK Hansen;Socialdemokratiet;1977
Jørgen Peder Hansen;Socialdemokratiet;1977
Kaj Hansen;Danmarks Kommunistiske Parti;1977
Karen Thurøe Hansen;Det Konservative Folkeparti;1977
Kurt Hansen;Venstresocialisterne;1977
R Lysholt Hansen;Socialdemokratiet;1977
Poul Hartling;Venstre;1977
Svend Haugaard;Det Radikale Venstre;1977
Thomas Have;Socialdemokratiet;1977
Alice Hedegaard;Retsforbundet;1977
Knud Heinesen;Socialdemokratiet;1977
Ole Henriksen;Socialistisk Folkeparti;1977
Svend Hjortlund;Retsforbundet;1977
Karl Hjortnæs;Socialdemokratiet;1977
Hans Jørgen Holm;Venstre;1977
Gustav Holmberg;Venstre;1977
Erik Holst;Socialdemokratiet;1977
Bent Honoré;Kristeligt Folkeparti;1977
Svend Erik Hovmand;Venstre;1977
Grete Hækkerup;Socialdemokratiet;1977
Per Hækkerup;Socialdemokratiet;1977
Bertel Haarder;Venstre;1977
Erhard Jacobsen;Centrum-Demokraterne;1977
Kirsten Jacobsen;Fremskridtspartiet;1977
Mimi Jakobsen;Centrum-Demokraterne;1977
Svend Jakobsen;Fremskridtspartiet;1977
Egon Jensen;Socialdemokratiet;1977
Erling Jensen;Socialdemokratiet;1977
Henning Jensen;Socialdemokratiet;1977
Jens Peter Jensen;Venstre;1977
Jørgen Jensen;Danmarks Kommunistiske Parti;1977
Ove Jensen;Fremskridtspartiet;1977
Sv Karlskov Jensen;Venstre;1977
Uwe Jensen;Fremskridtspartiet;1977
Knud Jespersen;Danmarks Kommunistiske Parti;1977
Lars Emil Johansen;Uden for partierne;1977
Jørgen Junior;Fremskridtspartiet;1977
Anker Jørgensen;Socialdemokratiet;1977
Erling Askjær Jørgensen;Fremskridtspartiet;1977
Søren B Jørgensen;Socialdemokratiet;1977
Tove Jørgensen;Danmarks Kommunistiske Parti;1977
Jens Kampmann;Socialdemokratiet;1977
Karl Kjelgaard;Det Konservative Folkeparti;1977
Steffen Kjærulff-Schmidt;Fremskridtspartiet;1977
Ingolf Knudsen;Centrum-Demokraterne;1977
J Risgaard Knudsen;Socialdemokratiet;1977
Ejler Koch;Socialdemokratiet;1977
Niels Anker Kofoed;Venstre;1977
Inge Krogh;Kristeligt Folkeparti;1977
Ib Langsted;Centrum-Demokraterne;1977
Tove Lindbo Larsen;Socialdemokratiet;1977
J D Lawaetz;Fremskridtspartiet;1977
Jens Peter Lerke;Socialdemokratiet;1977
Nathalie Lind;Venstre;1977
Asger Lindinger;Centrum-Demokraterne;1977
Oluf Lowzow;Det Konservative Folkeparti;1977
Freddy Madsen;Danmarks Kommunistiske Parti;1977
Mette Madsen;Venstre;1977
Ole Maisted;Fremskridtspartiet;1977
Arne Melchior;Centrum-Demokraterne;1977
Karl Johan Mortensen;Socialdemokratiet;1977
Børge Harkjær Møller;Fremskridtspartiet;1977
Gerda Møller;Det Konservative Folkeparti;1977
Grethe Fenger Møller;Det Konservative Folkeparti;1977
Inge Fischer Møller;Socialdemokratiet;1977
Jens Møller;Kristeligt Folkeparti;1977
Orla Møller;Socialdemokratiet;1977
Poul Møller;Socialdemokratiet;1977
Otto Mørch;Socialdemokratiet;1977
Knud Nauerby;Fremskridtspartiet;1977
Johan Chr Nielsen;Javnadarflokkurin;1977
Jørgen Brøndlund Nielsen;Venstre;1977
Karl Nielsen;Socialdemokratiet;1977
Poul Nielson;Socialdemokratiet;1977
Erik Ninn-Hansen;Det Konservative Folkeparti;1977
Kai Nyborg;Fremskridtspartiet;1977
Ivar Nørgaard;Socialdemokratiet;1977
Ib Nørlund;Danmarks Kommunistiske Parti;1977
Kjeld Olesen;Socialdemokratiet;1977
Erling Olsen;Socialdemokratiet;1977
Ole Olsen;Socialistisk Folkeparti;1977
Aksel Pedersen;Venstre;1977
Inger Stilling Pedersen;Kristeligt Folkeparti;1977
Robert Pedersen;Socialdemokratiet;1977
Gert Petersen;Socialistisk Folkeparti;1977
Hans Buchart Petersen;Socialdemokratiet;1977
Niels Helveg Petersen;Det Radikale Venstre;1977
Grethe Philip;Det Radikale Venstre;1977
Johan Philipsen;Venstre;1977
Ib Bjørn Poulsen;Socialistisk Folkeparti;1977
Kaj Poulsen;Socialdemokratiet;1977
Kristen Poulsgaard;Fremskridtspartiet;1977
Ernst Prehn;Centrum-Demokraterne;1977
Winnie Russell;Socialdemokratiet;1977
Poul Schlüter;Det Konservative Folkeparti;1977
Ernst B Schmidt;Fremskridtspartiet;1977
Jes Schmidt;Centrum-Demokraterne;1977
Palle Simonsen;Det Konservative Folkeparti;1977
Karl Skytte;Det Radikale Venstre;1977
Jimmy Stahr;Socialdemokratiet;1977
Ebba Strange;Socialistisk Folkeparti;1977
Lis Starcke;Retsforbundet;1977
Otto Steenholdt;Uden for partierne;1977
Ib Stetter;Det Konservative Folkeparti;1977
Poul Søgaard;Socialdemokratiet;1977
Anker Tang Sørensen;Fremskridtspartiet;1977
Marinus Sørensen;Socialdemokratiet;1977
Søren Nørgård Sørensen;Socialdemokratiet;1977
Bernhardt Tastesen;Socialdemokratiet;1977
Uffe Thorndahl;Fremskridtspartiet;1977
Henrik Toft;Venstre;1977
Carl Thio Tyroll;Venstresocialisterne;1977
Svend Taanquist;Socialdemokratiet;1977
Mogens Voigt;Fremskridtspartiet;1977
Mikael Waldorff;Venstresocialisterne;1977
Birte Weiss;Socialdemokratiet;1977
Bjørn Rømer Westh;Socialdemokratiet;1977
Preben Wilhjelm;Venstresocialisterne;1977
John H Winther;Det Konservative Folkeparti;1977
Bent Wissing;Fremskridtspartiet;1977
Kr Østergaard;Venstre;1977
Kristian Albertsen;Socialdemokratiet;1979
A Aage Andersen;Socialdemokratiet;1979
Erik Andersen;Socialdemokratiet;1979
Henning Andersen;Det Konservative Folkeparti;1979
Jytte Andersen;Socialdemokratiet;1979
K B Andersen;Socialdemokratiet;1979
Karen Dahlerup Andersen;Socialdemokratiet;1979
Keld Andersen;Det Konservative Folkeparti;1979
Kirsten Andersen;Socialdemokratiet;1979
Niels Andersen);Det Konservative Folkeparti;1979
Normann Andersen;Socialdemokratiet;1979
Ole Pilgaard Andersen;Fremskridtspartiet;1979
Svend Andersen;Socialdemokratiet;1979
John Arentoft;Fremskridtspartiet;1979
Margrete Auken;Socialistisk Folkeparti;1979
Svend Auken;Socialdemokratiet;1979
Børge Bakholt;Socialdemokratiet;1979
Bernhard Baunsgaard;Det Radikale Venstre;1979
Dorte Bennedsen;Socialdemokratiet;1979
Marianne Bentsen-Pedersen;Socialistisk Folkeparti;1979
Jens Bilgrav-Nielsen;Det Radikale Venstre;1979
Arne Bjerregaard;Kristeligt Folkeparti;1979
Ritt Bjerregaard;Socialdemokratiet;1979
Niels Bollmann;Centrum-Demokraterne;1979
Jens Jørgen Bolvig;Det Radikale Venstre;1979
Peter Brixtofte;Venstre;1979
René Robert Brusvang;Centrum-Demokraterne;1979
Povl Brøndsted;Venstre;1979
Lasse Budtz;Socialdemokratiet;1979
Johs Burgdorf;Det Konservative Folkeparti;1979
Mogens Camre;Socialdemokratiet;1979
Christian Christensen;Kristeligt Folkeparti;1979
Ib Christensen;Retsforbundet;1979
Arne Christiansen;Venstre;1979
Henning Christophersen;Venstre;1979
Poul Dalsager;Socialdemokratiet;1979
Knud Damgaard;Socialdemokratiet;1979
Helle Degn;Socialdemokratiet;1979
Magnus Demsitz;Socialdemokratiet;1979
Helge Dohrmann;Fremskridtspartiet;1979
Tage Dræbye;Det Radikale Venstre;1979
Lone Dybkjær;Det Radikale Venstre;1979
Henning Dyremose;Det Konservative Folkeparti;1979
Pauli Ellefsen;Sambandsflokkurin;1979
Uffe Ellemann-Jensen;Venstre;1979
Bjørn Elmquist;Venstre;1979
Hanne Engberg;Socialistisk Folkeparti;1979
Knud Enggaard;Venstre;1979
Hans E Erenbjerg;Socialdemokratiet;1979
Ole Espersen;Socialdemokratiet;1979
Ole Flygaard;Retsforbundet;1979
Steen Folke;Venstresocialisterne;1979
Lars P Gammelgaard;Det Konservative Folkeparti;1979
Leif Glensgård;Fremskridtspartiet;1979
Mogens Glistrup;Fremskridtspartiet;1979
Annelise Gotfredsen;Det Konservative Folkeparti;1979
Mette Groes;Socialdemokratiet;1979
Henning Grove;Det Konservative Folkeparti;1979
Henry Grünbaum;Socialdemokratiet;1979
Lilli Gyldenkilde;Socialistisk Folkeparti;1979
Hagen Hagensen;Det Konservative Folkeparti;1979
Børge Halvgaard;Fremskridtspartiet;1979
Alfred Hansen;Retsforbundet;1979
Ivar Hansen;Venstre;1979
J K Hansen;Socialdemokratiet;1979
Jørgen Peder Hansen;Socialdemokratiet;1979
Karen Thurøe Hansen;Det Konservative Folkeparti;1979
Kurt Hansen;Venstresocialisterne;1979
Søren Hansen;Socialdemokratiet;1979
Thomas Havé;Socialdemokratiet;1979
Knud Heinesen;Socialdemokratiet;1979
Svend Heiselberg;Venstre;1979
Ole Bernt Henriksen;Det Konservative Folkeparti;1979
Majken Hessner;Socialdemokratiet;1979
Jytte Hilden;Socialdemokratiet;1979
Karl Hjortnæs;Socialdemokratiet;1979
Anne Grete Holmsgård;Venstresocialisterne;1979
Erik Holst;Socialdemokratiet;1979
Sv Erik Hovmand;Venstre;1979
Grete Hækkerup;Socialdemokratiet;1979
Hans Hækkerup;Socialdemokratiet;1979
Bertel Haarder;Venstre;1979
Erhard Jacobsen;Centrum-Demokraterne;1979
Kirsten Jacobsen;Fremskridtspartiet;1979
Mimi Jakobsen;Centrum-Demokraterne;1979
Svend Jakobsen;Socialdemokratiet;1979
Egon Jensen;Socialdemokratiet;1979
Erling Jensen;Socialdemokratiet;1979
Ervin Jensen;Socialdemokratiet;1979
Flemming Jensen;Det Konservative Folkeparti;1979
Hans Jørgen Jensen;Socialdemokratiet;1979
Henning Jensen;Socialdemokratiet;1979
Jens Peter Jensen;Venstre;1979
Karen Højte Jensen;Det Konservative Folkeparti;1979
Ole Vig Jensen;Det Radikale Venstre;1979
Ove Jensen;Fremskridtspartiet;1979
Jørgen Junior;Fremskridtspartiet;1979
Anker Jørgensen;Socialdemokratiet;1979
Erling Askjær Jørgensen;Fremskridtspartiet;1979
Søren B Jørgensen;Socialdemokratiet;1979
Ole Kalnæs;Socialistisk Folkeparti;1979
Chr Kelm-Hansen;Socialdemokratiet;1979
Karl Kjelgaard;Det Konservative Folkeparti;1979
Steffen Kjærulff-Schmidt;Fremskridtspartiet;1979
J Risgaard Knudsen;Socialdemokratiet;1979
Ingelise Koefoed;Socialistisk Folkeparti;1979
Niels Anker Kofoed;Venstre;1979
Inge Krogh;Kristeligt Folkeparti;1979
Preben Lange;Siumut;1979
Tove Lindbo Larsen;Socialdemokratiet;1979
Agnete Laustsen;Det Konservative Folkeparti;1979
J D Lawaetz;Fremskridtspartiet;1979
Knud Lind;Fremskridtspartiet;1979
Nathalie Lind;Venstre;1979
Jacob Lindenskov;Javnadarflokkurin;1979
Mette Madsen;Venstre;1979
Ole Maisted;Fremskridtspartiet;1979
Lissa Mathiasen;Socialdemokratiet;1979
Niels Matthiasen;Socialdemokratiet;1979
Arne Melchior;Centrum-Demokraterne;1979
Birgith Mogensen;Centrum-Demokraterne;1979
Poul G Mortensen;Socialdemokratiet;1979
Niels Mølgaard;Retsforbundet;1979
Eva Møller;Det Konservative Folkeparti;1979
Gerda Møller;Det Konservative Folkeparti;1979
Grethe Fenger Møller;Det Konservative Folkeparti;1979
Inge Fischer Møller;Socialdemokratiet;1979
Kjeld Rahbæk Møller;Socialistisk Folkeparti;1979
Poul Møller;Kristeligt Folkeparti;1979
Winnie Møller;Socialdemokratiet;1979
Otto Mørch;Socialdemokratiet;1979
Birthe Nielsen;Socialistisk Folkeparti;1979
Helge Bundgaard Nielsen;Venstre;1979
Preben Steen Nielsen;Socialdemokratiet;1979
Tove Nielsen;Venstre;1979
Poul Nielson;Socialdemokratiet;1979
Erik Ninn-Hansen;Det Konservative Folkeparti;1979
Janne Normann;Det Radikale Venstre;1979
Steen Nymann;Fremskridtspartiet;1979
Ivar Nørgaard;Socialdemokratiet;1979
Aase Olesen;Det Radikale Venstre;1979
Erling Olsen;Socialdemokratiet;1979
Robert Pedersen;Socialdemokratiet;1979
Gert Petersen;Socialistisk Folkeparti;1979
Niels Helveg Petersen;Det Radikale Venstre;1979
Anders Poulsen;Venstre;1979
Ib Bjørn Poulsen;Socialistisk Folkeparti;1979
Kaj Poulsen;Socialdemokratiet;1979
Kristen Poulsgaard;Fremskridtspartiet;1979
Anders Fogh Rasmussen;Venstre;1979
Poul Schlüter;Det Konservative Folkeparti;1979
Ernst B Schmidt;Fremskridtspartiet;1979
Palle Simonsen;Det Konservative Folkeparti;1979
Erik B Smith;Socialdemokratiet;1979
Jimmy Stahr;Socialdemokratiet;1979
Lis Starcke;Retsforbundet;1979
Jens Steffensen;Kristeligt Folkeparti;1979
Otto Steenholdt;Atassut;1979
Ib Stetter;Det Konservative Folkeparti;1979
Arne Stinus;Det Radikale Venstre;1979
Ebba Strange;Socialistisk Folkeparti;1979
Poul Søgaard;Socialdemokratiet;1979
Peder Sønderby;Venstre;1979
Anker Tang Sørensen;Fremskridtspartiet;1979
Helmar Sørensen;Socialdemokratiet;1979
Søren Nørgaard Sørensen;Socialdemokratiet;1979
Bernhardt Tastesen;Socialdemokratiet;1979
Ole Thomsen;Socialdemokratiet;1979
Uffe Thorndahl;Fremskridtspartiet;1979
Henrik Toft;Venstre;1979
C Thio Tyroll;Venstresocialisterne;1979
Svend Taanquist;Socialdemokratiet;1979
Mogens Voigt;Venstresocialisterne;1979
Mikael Waldorff;Venstresocialisterne;1979
Birte Weiss;Socialdemokratiet;1979
Bjørn Rømer Westh;Socialdemokratiet;1979
Preben Wilhjelm;Venstresocialisterne;1979
Knud Øllgaard;Venstre;1979
Lise Østergaard;Socialdemokratiet;1979
Asbjørn Agerschou;Socialistisk Folkeparti;1981
Niels Ahlmann-Ohlsen;Det Konservative Folkeparti;1981
Kristian Albertsen;Socialdemokratiet;1981
Anders Andersen;Venstre;1981
Erik Andersen;Socialdemokratiet;1981
Henning Andersen;Det Konservative Folkeparti;1981
Normann Andersen;Socialdemokratiet;1981
Poul Emmert Andersen;Centrum-Demokraterne;1981
Svend Andersen;Socialdemokratiet;1981
Yvonne Herløv Andersen;Centrum-Demokraterne;1981
John Arentoft;Fremskridtspartiet;1981
Margrete Auken;Socialistisk Folkeparti;1981
Svend Auken;Socialdemokratiet;1981
Børge Bakholt;Socialdemokratiet;1981
T Barsøe-Carnfeldt;Fremskridtspartiet;1981
B Baunsgaard;Det Radikale Venstre;1981
Dorte Bennedsen;Socialdemokratiet;1981
Marianne Bentsen-Pedersen;Socialistisk Folkeparti;1981
Jens Bilgrav-Nielsen;Det Radikale Venstre;1981
Arne Bjerregaard;Kristeligt Folkeparti;1981
Ritt Bjerregaard;Socialdemokratiet;1981
Niels Bollmann;Centrum-Demokraterne;1981
Povl Brøndsted;Venstre;1981
René Robert Brusvang;Centrum-Demokraterne;1981
Jørgen Bruun;Centrum-Demokraterne;1981
Lasse Budtz;Socialdemokratiet;1981
Johannes Burgdorf;Det Konservative Folkeparti;1981
Mogens Camre;Socialdemokratiet;1981
Christian Christensen;Kristeligt Folkeparti;1981
Frode Nør Christensen;Centrum-Demokraterne;1981
Arne Christiansen;Venstre;1981
Henning Christophersen;Venstre;1981
Bernt Johan Collet;Det Konservative Folkeparti;1981
Knud Damgaard;Socialdemokratiet;1981
Helle Degn;Socialdemokratiet;1981
Tommy Dinesen;Socialistisk Folkeparti;1981
Helge Dohrmann;Fremskridtspartiet;1981
Tage Dræbye;Det Radikale Venstre;1981
Lone Dybkjær;Det Radikale Venstre;1981
Henning Dyremose;Det Konservative Folkeparti;1981
Pauli Ellefsen;Sambandsflokkurin;1981
Uffe Ellemann-Jensen;Venstre;1981
Bjørn Elmquist;Venstre;1981
Hans E Erenbjerg;Socialdemokratiet;1981
Ole Espersen;Socialdemokratiet;1981
Alice Faber;Socialistisk Folkeparti;1981
Steen Folke;Venstresocialisterne;1981
Steen Gade;Socialistisk Folkeparti;1981
Lars P Gammelgaard;Det Konservative Folkeparti;1981
Leif Glensgaard;Fremskridtspartiet;1981
Mogens Glistrup;Fremskridtspartiet;1981
Annelise Gotfredsen;Det Konservative Folkeparti;1981
Mette Groes;Socialdemokratiet;1981
Henning Grove;Det Konservative Folkeparti;1981
Lilli H Gyldenkilde;Socialistisk Folkeparti;1981
Hagen Hagensen;Det Konservative Folkeparti;1981
Carl Hahn;Centrum-Demokraterne;1981
Børge Halvgaard;Fremskridtspartiet;1981
Birthe Hansen;Socialistisk Folkeparti;1981
Ivar Hansen;Venstre;1981
JK Hansen;Socialdemokratiet;1981
Karen Thurøe Hansen;Det Konservative Folkeparti;1981
Søren Hansen;Socialdemokratiet;1981
Inger Harms;Socialistisk Folkeparti;1981
Knud Heinesen;Socialdemokratiet;1981
Svend Heiselberg;Venstre;1981
Ole Henriksen;Socialistisk Folkeparti;1981
Ole Bernt Henriksen;Det Konservative Folkeparti;1981
Kirsten Fog Hjort;Socialistisk Folkeparti;1981
Karl Hjortnæs;Socialdemokratiet;1981
Hans Jørgen Holm;Venstre;1981
Anne Grete Holmsgaard;Venstresocialisterne;1981
Erik Holst;Socialdemokratiet;1981
Svend Erik Hovmand;Venstre;1981
Bertel Haarder;Venstre;1981
Erhard Jakobsen;Centrum-Demokraterne;1981
