row_names,theta,se,Title,id,Samling,Nr,Titel,Dato,speaker_id,Date,Year,Parti,Period,n_words,month_year_id
Per Clausen,-0.031058960885818804,0.07940685137234693,Per Clausen,20111_M21_referat,20111,21,"Referat af møde 21 den 1. december, 2011 kl. 10.00",01-12-2011,80879,2011-12-01T14:00:00Z,2011,Enhedslisten,2011-2015,112,2011_12
Pernille Skipper,-0.2492155420413873,0.1430604367147113,Pernille Skipper,20111_M21_referat,20111,21,"Referat af møde 21 den 1. december, 2011 kl. 10.00",01-12-2011,80691,2011-12-01T10:30:00Z,2011,Enhedslisten,2011-2015,364,2011_12
Peter Christensen,0,0.816496580927726,Peter Christensen,20111_M31_referat,20111,31,"Referat af møde 31 den 21. december, 2011 kl. 9.00",21-12-2011,84650,2011-12-21T15:26:00Z,2011,Venstre,2011-2015,202,2011_12
Peter Juel Jensen,-0.1394263429825828,0.2123010093387298,Peter Juel Jensen,20111_M23_referat,20111,23,"Referat af møde 23 den 7. december, 2011 kl. 13.00",07-12-2011,81415,2011-12-07T13:01:00Z,2011,Venstre,2011-2015,51,2011_12
Peter Skaarup,-0.49235504654156204,0.11187352828878162,Peter Skaarup,20111_M21_referat,20111,21,"Referat af møde 21 den 1. december, 2011 kl. 10.00",01-12-2011,80666,2011-12-01T10:15:00Z,2011,Dansk Folkeparti,2011-2015,720,2011_12
Pia Adelsteen,0.5220069352134079,0.09705111070754323,Pia Adelsteen,20111_M23_referat,20111,23,"Referat af møde 23 den 7. december, 2011 kl. 13.00",07-12-2011,81413,2011-12-07T13:00:00Z,2011,Dansk Folkeparti,2011-2015,52,2011_12
Preben Bang Henriksen,0.2014113140612991,0.12744679644632773,Preben Bang Henriksen,20111_M21_referat,20111,21,"Referat af møde 21 den 1. december, 2011 kl. 10.00",01-12-2011,80643,2011-12-01T10:00:00Z,2011,Venstre,2011-2015,554,2011_12
Rasmus Horn Langhoff,0.25736418872527733,0.30767614400608617,Rasmus Horn Langhoff,20111_M21_referat,20111,21,"Referat af møde 21 den 1. december, 2011 kl. 10.00",01-12-2011,80796,2011-12-01T11:41:00Z,2011,Socialdemokratiet,2011-2015,90,2011_12
Rasmus Prehn,0.3113614881319225,0.23410931933083862,Rasmus Prehn,20111_M22_referat,20111,22,"Referat af møde 22 den 6. december, 2011 kl. 13.00",06-12-2011,81389,2011-12-06T13:49:00Z,2011,Socialdemokratiet,2011-2015,194,2011_12
René Christensen,-0.8945960533053918,0.3346521887197414,René Christensen,20111_M21_referat,20111,21,"Referat af møde 21 den 1. december, 2011 kl. 10.00",01-12-2011,81295,2011-12-01T19:14:00Z,2011,Dansk Folkeparti,2011-2015,94,2011_12
Simon Emil Ammitzbøll,0.03701105032173099,0.05029368566965715,Simon Emil Ammitzbøll,20111_M21_referat,20111,21,"Referat af møde 21 den 1. december, 2011 kl. 10.00",01-12-2011,80693,2011-12-01T10:35:00Z,2011,Liberal Alliance,2011-2015,323,2011_12
Simon Kollerup,0,0.7071067811865476,Simon Kollerup,20111_M26_referat,20111,26,"Referat af møde 26 den 14. december, 2011 kl. 13.00",14-12-2011,82157,2011-12-14T14:37:00Z,2011,Socialdemokratiet,2011-2015,173,2011_12
Sofie Carsten Nielsen,0.6172296512295987,0.18991292079023206,Sofie Carsten Nielsen,20111_M24_referat,20111,24,"Referat af møde 24 den 8. december, 2011 kl. 10.00",08-12-2011,81763,2011-12-08T13:13:00Z,2011,Radikale Venstre,2011-2015,323,2011_12
Sophie Hæstorp Andersen,-0.18707854509410476,0.08262248399199203,Sophie Hæstorp Andersen,20111_M21_referat,20111,21,"Referat af møde 21 den 1. december, 2011 kl. 10.00",01-12-2011,80700,2011-12-01T10:44:00Z,2011,Socialdemokratiet,2011-2015,110,2011_12
Sophie Løhde,-0.11961595149674036,0.06112596932971088,Sophie Løhde,20111_M21_referat,20111,21,"Referat af møde 21 den 1. december, 2011 kl. 10.00",01-12-2011,80698,2011-12-01T10:40:00Z,2011,Venstre,2011-2015,745,2011_12
Stine Brix,0.009543251388059226,0.14974803907796205,Stine Brix,20111_M21_referat,20111,21,"Referat af møde 21 den 1. december, 2011 kl. 10.00",01-12-2011,80741,2011-12-01T11:07:00Z,2011,Venstre,2011-2015,101,2011_12
Søren Espersen,-0.6524687165249153,0.13564989824863297,Søren Espersen,20111_M21_referat,20111,21,"Referat af møde 21 den 1. december, 2011 kl. 10.00",01-12-2011,81179,2011-12-01T17:45:00Z,2011,Dansk Folkeparti,2011-2015,86,2011_12
Søren Pind,0.26945816744622897,0.5069017319442298,Søren Pind,20111_M26_referat,20111,26,"Referat af møde 26 den 14. december, 2011 kl. 13.00",14-12-2011,82031,2011-12-14T13:00:00Z,2011,Venstre,2011-2015,104,2011_12
Thomas Danielsen,-0.8514569673444049,0.6365034202913522,Thomas Danielsen,20111_M21_referat,20111,21,"Referat af møde 21 den 1. december, 2011 kl. 10.00",01-12-2011,81268,2011-12-01T19:00:00Z,2011,Venstre,2011-2015,73,2011_12
Thomas Jensen,0.8071766866933204,0.21742330796944123,Thomas Jensen,20111_M21_referat,20111,21,"Referat af møde 21 den 1. december, 2011 kl. 10.00",01-12-2011,81097,2011-12-01T17:01:00Z,2011,Venstre,2011-2015,170,2011_12
Tina Nedergaard,-0.3759404292830948,0.3557192920750543,Tina Nedergaard,20111_M23_referat,20111,23,"Referat af møde 23 den 7. december, 2011 kl. 13.00",07-12-2011,81439,2011-12-07T13:20:00Z,2011,Venstre,2011-2015,168,2011_12
Tom Behnke,0.1874905236525928,0.13263751572154167,Tom Behnke,20111_M21_referat,20111,21,"Referat af møde 21 den 1. december, 2011 kl. 10.00",01-12-2011,80674,2011-12-01T10:23:00Z,2011,Det Konservative Folkeparti,2011-2015,81,2011_12
Torben Hansen,0.007536814569547232,0.11883446210201208,Torben Hansen,20111_M24_referat,20111,24,"Referat af møde 24 den 8. december, 2011 kl. 10.00",08-12-2011,81673,2011-12-08T11:01:00Z,2011,Socialdemokratiet,2011-2015,136,2011_12
Torsten Schack Pedersen,0.5271656048332534,0.11177640629705121,Torsten Schack Pedersen,20111_M21_referat,20111,21,"Referat af møde 21 den 1. december, 2011 kl. 10.00",01-12-2011,81144,2011-12-01T17:26:00Z,2011,Venstre,2011-2015,144,2011_12
Ulla Tørnæs,0.48113257102183343,0.22163044780854269,Ulla Tørnæs,20111_M28_referat,20111,28,"Referat af møde 28 den 16. december, 2011 kl. 9.00",16-12-2011,83170,2011-12-16T10:03:00Z,2011,Venstre,2011-2015,529,2011_12
Zenia Stampe,0.1544320280584198,0.5928710725679461,Zenia Stampe,20111_M30_referat,20111,30,"Referat af møde 30 den 20. december, 2011 kl. 10.00",20-12-2011,83631,2011-12-20T10:18:00Z,2011,Radikale Venstre,2011-2015,87,2011_12
Özlem Sara Cekic,0,0.7071067811865476,Özlem Sara Cekic,20111_M29_referat,20111,29,"Referat af møde 29 den 19. december, 2011 kl. 10.00",19-12-2011,83555,2011-12-19T14:50:00Z,2011,Socialistisk Folkeparti,2011-2015,195,2011_12
Anders Samuelsen,0,0.30151134457776363,Anders Samuelsen,20101_M103_referat,20101,103,"Referat af møde 103 den 31. maj, 2011 kl. 9.00",31-05-2011,70012,2011-05-31T10:15:00Z,2011,Liberal Alliance,2007-2011,93,2011_5
Anita Knakkergaard,-1.693501444753332,1.4947387301261794,Anita Knakkergaard,20101_M89_referat,20101,89,"Referat af møde 89 den 5. maj, 2011 kl. 10.00",05-05-2011,66503,2011-05-05T11:24:00Z,2011,Dansk Folkeparti,2007-2011,525,2011_5
Anne Baastrup,-0.5634913020364642,0.3155728740539867,Anne Baastrup,20101_M91_referat,20101,91,"Referat af møde 91 den 10. maj, 2011 kl. 13.00",10-05-2011,66932,2011-05-10T13:21:00Z,2011,Socialistisk Folkeparti,2007-2011,239,2011_5
Anne Grete Holmsgaard,0.3613038807209211,0.3867176766361035,Anne Grete Holmsgaard,20101_M103_referat,20101,103,"Referat af møde 103 den 31. maj, 2011 kl. 9.00",31-05-2011,70686,2011-05-31T20:10:00Z,2011,Socialistisk Folkeparti,2007-2011,112,2011_5
Anne-Mette Winther Christiansen,-1.1365445063234398,0.5976693691602759,Anne-Mette Winther Christiansen,20101_M102_referat,20101,102,"Referat af møde 102 den 30. maj, 2011 kl. 12.00",30-05-2011,69912,2011-05-30T16:55:00Z,2011,Venstre,2007-2011,613,2011_5
Astrid Krag,0.8064833102270388,0.33999878693149604,Astrid Krag,20101_M100_referat,20101,100,"Referat af møde 100 den 26. maj, 2011 kl. 10.00",26-05-2011,69094,2011-05-26T10:51:00Z,2011,Socialistisk Folkeparti,2007-2011,194,2011_5
Benedikte Kiær,-1.4041585131272312,0.47111401628468186,Benedikte Kiær,20101_M102_referat,20101,102,"Referat af møde 102 den 30. maj, 2011 kl. 12.00",30-05-2011,69908,2011-05-30T16:30:00Z,2011,Det Konservative Folkeparti,2007-2011,740,2011_5
Benny Engelbrecht,-0.4012817190848463,0.12541029497821585,Benny Engelbrecht,20101_M102_referat,20101,102,"Referat af møde 102 den 30. maj, 2011 kl. 12.00",30-05-2011,69720,2011-05-30T12:53:00Z,2011,Socialdemokratiet,2007-2011,229,2011_5
Bent Bøgsted,-0.6511900803128632,0.21569557732526956,Bent Bøgsted,20101_M100_referat,20101,100,"Referat af møde 100 den 26. maj, 2011 kl. 10.00",26-05-2011,69478,2011-05-26T17:28:00Z,2011,Dansk Folkeparti,2007-2011,150,2011_5
Bente Dahl,-0.4631261062492893,0.20487531660064484,Bente Dahl,20101_M102_referat,20101,102,"Referat af møde 102 den 30. maj, 2011 kl. 12.00",30-05-2011,69729,2011-05-30T12:57:00Z,2011,Det Radikale Venstre,2007-2011,886,2011_5
Bertel Haarder,0.4756126158879502,0.5988992648602017,Bertel Haarder,20101_M102_referat,20101,102,"Referat af møde 102 den 30. maj, 2011 kl. 12.00",30-05-2011,69904,2011-05-30T16:18:00Z,2011,Venstre,2007-2011,53,2011_5
Birgitte Josefsen,-0.8520675283440958,0.36484917702457476,Birgitte Josefsen,20101_M101_referat,20101,101,"Referat af møde 101 den 27. maj, 2011 kl. 10.00",27-05-2011,69675,2011-05-27T12:21:00Z,2011,Venstre,2007-2011,276,2011_5
Bjarne Laustsen,-0.040308397462202925,0.047748664694571334,Bjarne Laustsen,20101_M100_referat,20101,100,"Referat af møde 100 den 26. maj, 2011 kl. 10.00",26-05-2011,69055,2011-05-26T10:03:00Z,2011,Socialdemokratiet,2007-2011,442,2011_5
Britta Schall Holberg,-0.39444357568474386,0.47029261967829267,Britta Schall Holberg,20101_M91_referat,20101,91,"Referat af møde 91 den 10. maj, 2011 kl. 13.00",10-05-2011,67188,2011-05-10T17:33:00Z,2011,Venstre,2007-2011,604,2011_5
Carina Christensen,-1.5272487079507886,0.26828594787109267,Carina Christensen,20101_M103_referat,20101,103,"Referat af møde 103 den 31. maj, 2011 kl. 9.00",31-05-2011,70096,2011-05-31T11:17:00Z,2011,Det Konservative Folkeparti,2007-2011,214,2011_5
Carsten Hansen,0,0.5773502691896257,Carsten Hansen,20101_M103_referat,20101,103,"Referat af møde 103 den 31. maj, 2011 kl. 9.00",31-05-2011,70230,2011-05-31T13:47:00Z,2011,Socialdemokratiet,2007-2011,250,2011_5
Charlotte Dyremose,-0.401582486914833,0.15018055164462923,Charlotte Dyremose,20101_M89_referat,20101,89,"Referat af møde 89 den 5. maj, 2011 kl. 10.00",05-05-2011,66464,2011-05-05T10:30:00Z,2011,Det Konservative Folkeparti,2007-2011,165,2011_5
Christine Antorini,-0.508515479706983,0.10899165238044277,Christine Antorini,20101_M102_referat,20101,102,"Referat af møde 102 den 30. maj, 2011 kl. 12.00",30-05-2011,69876,2011-05-30T15:43:00Z,2011,Socialdemokratiet,2007-2011,1251,2011_5
Claus Hjort Frederiksen,0.9140552395301145,0.5836261705543198,Claus Hjort Frederiksen,20101_M96_referat,20101,96,"Referat af møde 96 den 18. maj, 2011 kl. 13.00",18-05-2011,68125,2011-05-18T14:03:00Z,2011,Venstre,2007-2011,128,2011_5
Eigil Andersen,-0.6783825394794522,0.17485587732555202,Eigil Andersen,20101_M102_referat,20101,102,"Referat af møde 102 den 30. maj, 2011 kl. 12.00",30-05-2011,69827,2011-05-30T14:47:00Z,2011,Socialistisk Folkeparti,2007-2011,184,2011_5
Ellen Trane Nørby,0,0.20851441405707477,Ellen Trane Nørby,20101_M103_referat,20101,103,"Referat af møde 103 den 31. maj, 2011 kl. 9.00",31-05-2011,69967,2011-05-31T09:00:00Z,2011,Venstre,2007-2011,117,2011_5
Erling Bonnesen,-0.48173500366155186,0.16474151740164755,Erling Bonnesen,20101_M103_referat,20101,103,"Referat af møde 103 den 31. maj, 2011 kl. 9.00",31-05-2011,70584,2011-05-31T17:44:00Z,2011,Venstre,2007-2011,172,2011_5
Eyvind Vesselbo,-0.2814369160316386,0.16607823533226992,Eyvind Vesselbo,20101_M103_referat,20101,103,"Referat af møde 103 den 31. maj, 2011 kl. 9.00",31-05-2011,70402,2011-05-31T15:42:00Z,2011,Venstre,2007-2011,127,2011_5
Flemming Damgaard Larsen,0,0.4264014327112209,Flemming Damgaard Larsen,20101_M103_referat,20101,103,"Referat af møde 103 den 31. maj, 2011 kl. 9.00",31-05-2011,70160,2011-05-31T11:54:00Z,2011,Venstre,2007-2011,144,2011_5
Flemming Møller Mortensen,-1.6817052929113463,0.6629865115869243,Flemming Møller Mortensen,20101_M88_referat,20101,88,"Referat af møde 88 den 4. maj, 2011 kl. 13.00",04-05-2011,66423,2011-05-04T14:37:00Z,2011,Socialdemokratiet,2007-2011,3992,2011_5
Frank Aaen,0.3302566666017621,0.10596085708791096,Frank Aaen,20101_M100_referat,20101,100,"Referat af møde 100 den 26. maj, 2011 kl. 10.00",26-05-2011,69468,2011-05-26T17:21:00Z,2011,Enhedslisten,2007-2011,94,2011_5
Gitte Lillelund Bech,0,0.4264014327112209,Gitte Lillelund Bech,20101_M98_referat,20101,98,"Referat af møde 98 den 24. maj, 2011 kl. 13.00",24-05-2011,68675,2011-05-24T18:19:00Z,2011,Venstre,2007-2011,978,2011_5
Hanne Agersnap,1.2795399732751092,0.49863512427972095,Hanne Agersnap,20101_M90_referat,20101,90,"Referat af møde 90 den 6. maj, 2011 kl. 10.00",06-05-2011,66677,2011-05-06T10:10:00Z,2011,Socialistisk Folkeparti,2007-2011,1182,2011_5
Hans Kristian Skibby,0.4012556648943368,0.08188462021293433,Hans Kristian Skibby,20101_M100_referat,20101,100,"Referat af møde 100 den 26. maj, 2011 kl. 10.00",26-05-2011,69543,2011-05-26T19:09:00Z,2011,Dansk Folkeparti,2007-2011,666,2011_5
Helge Adam Møller,-1.0627741687362537,0.5880314200979829,Helge Adam Møller,20101_M100_referat,20101,100,"Referat af møde 100 den 26. maj, 2011 kl. 10.00",26-05-2011,69275,2011-05-26T14:47:00Z,2011,Det Konservative Folkeparti,2007-2011,84,2011_5
Helle Sjelle,0,0.3779644730092272,Helle Sjelle,20101_M103_referat,20101,103,"Referat af møde 103 den 31. maj, 2011 kl. 9.00",31-05-2011,70180,2011-05-31T13:06:00Z,2011,Det Konservative Folkeparti,2007-2011,150,2011_5
Helle Thorning-Schmidt,0,0.24618298195866548,Helle Thorning-Schmidt,20101_M103_referat,20101,103,"Referat af møde 103 den 31. maj, 2011 kl. 9.00",31-05-2011,70080,2011-05-31T10:56:00Z,2011,Socialdemokratiet,2007-2011,1612,2011_5
Henriette Kjær,-0.4492338931576354,0.3015587832007105,Henriette Kjær,20101_M93_referat,20101,93,"Referat af møde 93 den 12. maj, 2011 kl. 10.00",12-05-2011,67596,2011-05-12T15:02:00Z,2011,Det Konservative Folkeparti,2007-2011,229,2011_5
Henrik Brodersen,-0.02108304952888428,0.38105875713836246,Henrik Brodersen,20101_M103_referat,20101,103,"Referat af møde 103 den 31. maj, 2011 kl. 9.00",31-05-2011,70623,2011-05-31T18:07:00Z,2011,Dansk Folkeparti,2007-2011,98,2011_5
Henrik Dam Kristensen,0.7303769735100665,0.2947785952971839,Henrik Dam Kristensen,20101_M100_referat,20101,100,"Referat af møde 100 den 26. maj, 2011 kl. 10.00",26-05-2011,69088,2011-05-26T10:39:00Z,2011,Socialdemokratiet,2007-2011,395,2011_5
Henrik Høegh,-0.17133408014779303,0.1681336454167896,Henrik Høegh,20101_M100_referat,20101,100,"Referat af møde 100 den 26. maj, 2011 kl. 10.00",26-05-2011,69067,2011-05-26T10:15:00Z,2011,Venstre,2007-2011,224,2011_5
Henrik Sass Larsen,0,0.7071067811865476,Henrik Sass Larsen,20101_M103_referat,20101,103,"Referat af møde 103 den 31. maj, 2011 kl. 9.00",31-05-2011,70434,2011-05-31T16:06:00Z,2011,Socialdemokratiet,2007-2011,268,2011_5
Inger Støjberg,-0.5762253287906609,0.14339991820858125,Inger Støjberg,20101_M102_referat,20101,102,"Referat af møde 102 den 30. maj, 2011 kl. 12.00",30-05-2011,69821,2011-05-30T14:44:00Z,2011,Venstre,2007-2011,119,2011_5
Jacob Jensen,0,0.4714045207910317,Jacob Jensen,20101_M103_referat,20101,103,"Referat af møde 103 den 31. maj, 2011 kl. 9.00",31-05-2011,70139,2011-05-31T11:40:00Z,2011,Venstre,2007-2011,162,2011_5
Jens Kirk,0.3312369405138573,0.23528679366630664,Jens Kirk,20101_M90_referat,20101,90,"Referat af møde 90 den 6. maj, 2011 kl. 10.00",06-05-2011,66681,2011-05-06T10:49:00Z,2011,Venstre,2007-2011,825,2011_5
Jens Peter Vernersen,0,0.816496580927726,Jens Peter Vernersen,20101_M103_referat,20101,103,"Referat af møde 103 den 31. maj, 2011 kl. 9.00",31-05-2011,70709,2011-05-31T20:30:00Z,2011,Socialdemokratiet,2007-2011,309,2011_5
Jeppe Kofod,0.3813422315497439,0.19569431057596512,Jeppe Kofod,20101_M101_referat,20101,101,"Referat af møde 101 den 27. maj, 2011 kl. 10.00",27-05-2011,69593,2011-05-27T11:06:00Z,2011,Socialdemokratiet,2007-2011,109,2011_5
Jesper Langballe,1.2206081794037775,0.2237288606627179,Jesper Langballe,20101_M103_referat,20101,103,"Referat af møde 103 den 31. maj, 2011 kl. 9.00",31-05-2011,70390,2011-05-31T15:35:00Z,2011,Dansk Folkeparti,2007-2011,148,2011_5
Jesper Petersen,0.7221022046128701,0.12389510471838812,Jesper Petersen,20101_M103_referat,20101,103,"Referat af møde 103 den 31. maj, 2011 kl. 9.00",31-05-2011,69945,2011-05-31T00:01:00Z,2011,Socialistisk Folkeparti,2007-2011,209,2011_5
Johanne Schmidt-Nielsen,0.6150298056254684,0.18224335092599492,Johanne Schmidt-Nielsen,20101_M100_referat,20101,100,"Referat af møde 100 den 26. maj, 2011 kl. 10.00",26-05-2011,69101,2011-05-26T11:01:00Z,2011,Enhedslisten,2007-2011,176,2011_5
John Dyrby Paulsen,0,0.3779644730092272,John Dyrby Paulsen,20101_M98_referat,20101,98,"Referat af møde 98 den 24. maj, 2011 kl. 13.00",24-05-2011,68681,2011-05-24T18:33:00Z,2011,Socialdemokratiet,2007-2011,100,2011_5
Jonas Dahl,0,0.5773502691896257,Jonas Dahl,20101_M103_referat,20101,103,"Referat af møde 103 den 31. maj, 2011 kl. 9.00",31-05-2011,69953,2011-05-31T00:06:00Z,2011,Socialistisk Folkeparti,2007-2011,235,2011_5
Julie Rademacher,-0.6406564187964124,0.25804897711335006,Julie Rademacher,20101_M100_referat,20101,100,"Referat af møde 100 den 26. maj, 2011 kl. 10.00",26-05-2011,69296,2011-05-26T15:17:00Z,2011,Socialdemokratiet,2007-2011,114,2011_5
Julie Skovsby,0.1594922447001629,0.5114620594345577,Julie Skovsby,20101_M102_referat,20101,102,"Referat af møde 102 den 30. maj, 2011 kl. 12.00",30-05-2011,69775,2011-05-30T13:57:00Z,2011,Socialdemokratiet,2007-2011,205,2011_5
Jørgen Poulsen,1.012251700556321,0.2468209094279656,Jørgen Poulsen,20101_M100_referat,20101,100,"Referat af møde 100 den 26. maj, 2011 kl. 10.00",26-05-2011,69433,2011-05-26T16:51:00Z,2011,Ny Alliance,2007-2011,114,2011_5
Jørn Dohrmann,-0.3813913035677655,0.17717519390065523,Jørn Dohrmann,20101_M91_referat,20101,91,"Referat af møde 91 den 10. maj, 2011 kl. 13.00",10-05-2011,67248,2011-05-10T18:51:00Z,2011,Dansk Folkeparti,2007-2011,631,2011_5
Kamal Qureshi,0.7148129186800963,0.32559228211858793,Kamal Qureshi,20101_M100_referat,20101,100,"Referat af møde 100 den 26. maj, 2011 kl. 10.00",26-05-2011,69415,2011-05-26T16:41:00Z,2011,Socialistisk Folkeparti,2007-2011,171,2011_5
Karen Hækkerup,0.10415027777362135,0.08155744634062405,Karen Hækkerup,20101_M100_referat,20101,100,"Referat af møde 100 den 26. maj, 2011 kl. 10.00",26-05-2011,69401,2011-05-26T16:32:00Z,2011,Socialdemokratiet,2007-2011,162,2011_5
Karin Nødgaard,0,0.816496580927726,Karin Nødgaard,20101_M98_referat,20101,98,"Referat af møde 98 den 24. maj, 2011 kl. 13.00",24-05-2011,68657,2011-05-24T17:52:00Z,2011,Dansk Folkeparti,2007-2011,687,2011_5
Karina Lorentzen Dehnhardt,0.26876762049314284,0.06659014817575269,Karina Lorentzen Dehnhardt,20101_M100_referat,20101,100,"Referat af møde 100 den 26. maj, 2011 kl. 10.00",26-05-2011,69292,2011-05-26T15:12:00Z,2011,Socialistisk Folkeparti,2007-2011,70,2011_5
Karsten Hønge,-0.8462551107967868,0.3832572494482642,Karsten Hønge,20101_M89_referat,20101,89,"Referat af møde 89 den 5. maj, 2011 kl. 10.00",05-05-2011,66533,2011-05-05T13:25:00Z,2011,Socialistisk Folkeparti,2007-2011,304,2011_5
Karsten Lauritzen,1.25032842879618,0.18667114086825692,Karsten Lauritzen,20101_M100_referat,20101,100,"Referat af møde 100 den 26. maj, 2011 kl. 10.00",26-05-2011,69109,2011-05-26T11:10:00Z,2011,Venstre,2007-2011,220,2011_5
Karsten Nonbo,0.25448052389207704,0.4841266043981202,Karsten Nonbo,20101_M89_referat,20101,89,"Referat af møde 89 den 5. maj, 2011 kl. 10.00",05-05-2011,66457,2011-05-05T10:25:00Z,2011,Venstre,2007-2011,240,2011_5
Kim Andersen,0.045070948465790656,0.1481466050763662,Kim Andersen,20101_M102_referat,20101,102,"Referat af møde 102 den 30. maj, 2011 kl. 12.00",30-05-2011,69803,2011-05-30T14:28:00Z,2011,Venstre,2007-2011,308,2011_5
Kim Christiansen,-0.4634138348715385,0.21719311673067362,Kim Christiansen,20101_M90_referat,20101,90,"Referat af møde 90 den 6. maj, 2011 kl. 10.00",06-05-2011,66850,2011-05-06T14:21:00Z,2011,Dansk Folkeparti,2007-2011,212,2011_5
Kim Mortensen,0,0.816496580927726,Kim Mortensen,20101_M103_referat,20101,103,"Referat af møde 103 den 31. maj, 2011 kl. 9.00",31-05-2011,70462,2011-05-31T16:20:00Z,2011,Socialdemokratiet,2007-2011,384,2011_5
Klaus Hækkerup,0.9805238809001071,0.29268708195616217,Klaus Hækkerup,20101_M101_referat,20101,101,"Referat af møde 101 den 27. maj, 2011 kl. 10.00",27-05-2011,69551,2011-05-27T10:02:00Z,2011,Socialdemokratiet,2007-2011,118,2011_5
Kristen Touborg,-0.14178659944415495,0.06391023141766644,Kristen Touborg,20101_M100_referat,20101,100,"Referat af møde 100 den 26. maj, 2011 kl. 10.00",26-05-2011,69065,2011-05-26T10:11:00Z,2011,Socialistisk Folkeparti,2007-2011,289,2011_5
Kristian Jensen,0.045744281589553536,0.21503841928576053,Kristian Jensen,20101_M102_referat,20101,102,"Referat af møde 102 den 30. maj, 2011 kl. 12.00",30-05-2011,69862,2011-05-30T15:24:00Z,2011,Venstre,2007-2011,105,2011_5
Kristian Thulesen Dahl,0,0.3333333333333333,Kristian Thulesen Dahl,20101_M103_referat,20101,103,"Referat af møde 103 den 31. maj, 2011 kl. 9.00",31-05-2011,70035,2011-05-31T10:29:00Z,2011,Dansk Folkeparti,2007-2011,215,2011_5
Lars Barfoed,-0.18947908029423152,0.0727537214335263,Lars Barfoed,20101_M101_referat,20101,101,"Referat af møde 101 den 27. maj, 2011 kl. 10.00",27-05-2011,69569,2011-05-27T10:36:00Z,2011,Det Konservative Folkeparti,2007-2011,366,2011_5
Lars Christian Lilleholt,1.7243819037660397,1.01390257476701,Lars Christian Lilleholt,20101_M94_referat,20101,94,"Referat af møde 94 den 13. maj, 2011 kl. 10.00",13-05-2011,67741,2011-05-13T10:36:00Z,2011,Venstre,2007-2011,246,2011_5
Lars Løkke Rasmussen,0,0.2208630521496931,Lars Løkke Rasmussen,20101_M103_referat,20101,103,"Referat af møde 103 den 31. maj, 2011 kl. 9.00",31-05-2011,69947,2011-05-31T00:02:00Z,2011,Venstre,2007-2011,284,2011_5
Leif Lahn Jensen,0,0.7071067811865476,Leif Lahn Jensen,20101_M87_referat,20101,87,"Referat af møde 87 den 3. maj, 2011 kl. 13.00",03-05-2011,66194,2011-05-03T18:09:00Z,2011,Socialdemokratiet,2007-2011,347,2011_5
Lene Espersen,0.5125311046974271,0.18303156491195674,Lene Espersen,20101_M100_referat,20101,100,"Referat af møde 100 den 26. maj, 2011 kl. 10.00",26-05-2011,69391,2011-05-26T16:22:00Z,2011,Det Konservative Folkeparti,2007-2011,920,2011_5
Lennart Damsbo-Andersen,0.14444934658706735,0.3334125248820148,Lennart Damsbo-Andersen,20101_M102_referat,20101,102,"Referat af møde 102 den 30. maj, 2011 kl. 12.00",30-05-2011,69856,2011-05-30T15:14:00Z,2011,Socialdemokratiet,2007-2011,238,2011_5
Line Barfod,-0.9132121552263792,0.1477501656090812,Line Barfod,20101_M100_referat,20101,100,"Referat af møde 100 den 26. maj, 2011 kl. 10.00",26-05-2011,69165,2011-05-26T11:49:00Z,2011,Enhedslisten,2007-2011,119,2011_5
Liselott Blixt,-0.9026111720242079,0.3380904646067668,Liselott Blixt,20101_M100_referat,20101,100,"Referat af møde 100 den 26. maj, 2011 kl. 10.00",26-05-2011,69334,2011-05-26T15:44:00Z,2011,Dansk Folkeparti,2007-2011,135,2011_5
Lone Dybkjær,-0.2688127382111082,0.10481379112184096,Lone Dybkjær,20101_M100_referat,20101,100,"Referat af møde 100 den 26. maj, 2011 kl. 10.00",26-05-2011,69325,2011-05-26T15:41:00Z,2011,Det Radikale Venstre,2007-2011,135,2011_5
Louise Schack Elholm,-1.7355509242972298,0.6451169391985543,Louise Schack Elholm,20101_M103_referat,20101,103,"Referat af møde 103 den 31. maj, 2011 kl. 9.00",31-05-2011,70392,2011-05-31T15:36:00Z,2011,Venstre,2007-2011,145,2011_5
Mads Rørvig,0.9893263155014059,0.18816355825312267,Mads Rørvig,20101_M103_referat,20101,103,"Referat af møde 103 den 31. maj, 2011 kl. 9.00",31-05-2011,70608,2011-05-31T17:58:00Z,2011,Venstre,2007-2011,139,2011_5
Maja Panduro,0.6242333415914675,0.2691756420976845,Maja Panduro,20101_M102_referat,20101,102,"Referat af møde 102 den 30. maj, 2011 kl. 12.00",30-05-2011,69753,2011-05-30T13:39:00Z,2011,Socialdemokratiet,2007-2011,225,2011_5
Margrethe Vestager,0,0.22645540682891915,Margrethe Vestager,20101_M103_referat,20101,103,"Referat af møde 103 den 31. maj, 2011 kl. 9.00",31-05-2011,69997,2011-05-31T10:07:00Z,2011,Radikale Venstre,2007-2011,196,2011_5
Marianne Jelved,-0.2659015990174394,0.13722999650426554,Marianne Jelved,20101_M100_referat,20101,100,"Referat af møde 100 den 26. maj, 2011 kl. 10.00",26-05-2011,69097,2011-05-26T10:57:00Z,2011,Radikale Venstre,2007-2011,62,2011_5
