row_names,theta,se,Title,id,Samling,Nr,Titel,Dato,speaker_id,Date,Year,Parti,Period,n_words,month_year_id
Rasmus Prehn,1.1757541739415318,0.11967975383957603,Rasmus Prehn,20091_M11_referat,20091,11,"Referat af møde 11 den 4. november, 2009 kl. 13.00",04-11-2009,2780,2009-11-04T13:00:00Z,2009,Socialdemokratiet,2007-2011,78,2009_11
René Christensen,0,0.3779644730092272,René Christensen,20091_M23_referat,20091,23,"Referat af møde 23 den 27. november, 2009 kl. 10.00",27-11-2009,7383,2009-11-27T10:57:00Z,2009,Socialdemokratiet,2007-2011,745,2009_11
René Skau Björnsson,-0.21386255650035157,0.4462549692080438,René Skau Björnsson,20091_M10_referat,20091,10,"Referat af møde 10 den 3. november, 2009 kl. 13.00",03-11-2009,2651,2009-11-03T15:23:00Z,2009,Socialdemokratiet,2007-2011,528,2009_11
Simon Emil Ammitzbøll,0,0.21566554640687682,Simon Emil Ammitzbøll,20091_M11_referat,20091,11,"Referat af møde 11 den 4. november, 2009 kl. 13.00",04-11-2009,3056,2009-11-04T17:14:00Z,2009,Det Radikale Venstre,2007-2011,101,2009_11
Sophie Hæstorp Andersen,0,0.6324555320336759,Sophie Hæstorp Andersen,20091_M18_referat,20091,18,"Referat af møde 18 den 19. november, 2009 kl. 10.00",19-11-2009,5690,2009-11-19T14:33:00Z,2009,Socialdemokratiet,2007-2011,818,2009_11
Sophie Løhde,-0.502873809734234,0.21560923368016535,Sophie Løhde,20091_M10_referat,20091,10,"Referat af møde 10 den 3. november, 2009 kl. 13.00",03-11-2009,2683,2009-11-03T16:17:00Z,2009,Venstre,2007-2011,556,2009_11
Steen Gade,1.3529924858493534,0.7332649129275846,Steen Gade,20091_M13_referat,20091,13,"Referat af møde 13 den 6. november, 2009 kl. 10.00",06-11-2009,3721,2009-11-06T10:02:00Z,2009,Socialistisk Folkeparti,2007-2011,277,2009_11
Søren Espersen,-0.22418461735363643,0.09314540548142664,Søren Espersen,20091_M11_referat,20091,11,"Referat af møde 11 den 4. november, 2009 kl. 13.00",04-11-2009,2955,2009-11-04T16:03:00Z,2009,Dansk Folkeparti,2007-2011,177,2009_11
Søren Gade,-0.1624624815562528,0.1485527349217505,Søren Gade,20091_M17_referat,20091,17,"Referat af møde 17 den 18. november, 2009 kl. 13.00",18-11-2009,5420,2009-11-18T14:36:00Z,2009,Venstre,2007-2011,490,2009_11
Søren Krarup,0,0.44721359549995793,Søren Krarup,20091_M11_referat,20091,11,"Referat af møde 11 den 4. november, 2009 kl. 13.00",04-11-2009,2774,2009-11-04T13:00:00Z,2009,Dansk Folkeparti,2007-2011,62,2009_11
Søren Pind,0,0.816496580927726,Søren Pind,20091_M22_referat,20091,22,"Referat af møde 22 den 26. november, 2009 kl. 10.00",26-11-2009,7235,2009-11-26T15:01:00Z,2009,Venstre,2007-2011,370,2009_11
Thomas Jensen,0,0.2721655269759087,Thomas Jensen,20091_M12_referat,20091,12,"Referat af møde 12 den 5. november, 2009 kl. 10.00",05-11-2009,3335,2009-11-05T13:36:00Z,2009,Socialdemokratiet,2007-2011,740,2009_11
Thor Pedersen,3.7857420112448126,4.792516768868858,Thor Pedersen,20091_M10_referat,20091,10,"Referat af møde 10 den 3. november, 2009 kl. 13.00",03-11-2009,2681,2009-11-03T16:09:00Z,2009,Venstre,2007-2011,465,2009_11
Tina Nedergaard,-0.29744929288867905,0.4077023341127028,Tina Nedergaard,20091_M10_referat,20091,10,"Referat af møde 10 den 3. november, 2009 kl. 13.00",03-11-2009,2641,2009-11-03T15:15:00Z,2009,Venstre,2007-2011,628,2009_11
Tina Petersen,0,0.44721359549995793,Tina Petersen,20091_M14_referat,20091,14,"Referat af møde 14 den 10. november, 2009 kl. 13.00",10-11-2009,4136,2009-11-10T14:57:00Z,2009,Dansk Folkeparti,2007-2011,380,2009_11
Tom Behnke,-0.31942560658452146,0.14171648094033892,Tom Behnke,20091_M10_referat,20091,10,"Referat af møde 10 den 3. november, 2009 kl. 13.00",03-11-2009,2626,2009-11-03T14:35:00Z,2009,Det Konservative Folkeparti,2007-2011,693,2009_11
Torben Hansen,0,0.5345224838248488,Torben Hansen,20091_M16_referat,20091,16,"Referat af møde 16 den 12. november, 2009 kl. 10.00",12-11-2009,5085,2009-11-12T15:15:00Z,2009,Socialdemokratiet,2007-2011,590,2009_11
Torsten Schack Pedersen,0,0.5345224838248488,Torsten Schack Pedersen,20091_M21_referat,20091,21,"Referat af møde 21 den 25. november, 2009 kl. 13.00",25-11-2009,6938,2009-11-25T16:42:00Z,2009,Venstre,2007-2011,389,2009_11
Troels Christensen,0.4233166973445783,0.2455777385722503,Troels Christensen,20091_M10_referat,20091,10,"Referat af møde 10 den 3. november, 2009 kl. 13.00",03-11-2009,2703,2009-11-03T17:08:00Z,2009,Venstre,2007-2011,228,2009_11
Villum Christensen,-0.4949089347921464,0.3885489160608838,Villum Christensen,20091_M10_referat,20091,10,"Referat af møde 10 den 3. november, 2009 kl. 13.00",03-11-2009,2677,2009-11-03T15:56:00Z,2009,Det Konservative Folkeparti,2007-2011,375,2009_11
Vivi Kier,0,0.3779644730092272,Vivi Kier,20091_M14_referat,20091,14,"Referat af møde 14 den 10. november, 2009 kl. 13.00",10-11-2009,4140,2009-11-10T15:06:00Z,2009,Det Konservative Folkeparti,2007-2011,863,2009_11
Yildiz Akdogan,-0.04006275650514818,0.17728434297522702,Yildiz Akdogan,20091_M17_referat,20091,17,"Referat af møde 17 den 18. november, 2009 kl. 13.00",18-11-2009,5338,2009-11-18T13:00:00Z,2009,Socialdemokratiet,2007-2011,59,2009_11
Özlem Sara Cekic,0,0.4714045207910317,Özlem Sara Cekic,20091_M16_referat,20091,16,"Referat af møde 16 den 12. november, 2009 kl. 10.00",12-11-2009,5273,2009-11-12T18:13:00Z,2009,Socialistisk Folkeparti,2007-2011,86,2009_11
Anders Samuelsen,0,0.5345224838248488,Anders Samuelsen,20091_M33_referat,20091,33,"Referat af møde 33 den 16. december, 2009 kl. 9.00",16-12-2009,10690,2009-12-16T10:44:00Z,2009,Ny Alliance,2007-2011,159,2009_12
Anita Knakkergaard,0,0.44721359549995793,Anita Knakkergaard,20091_M28_referat,20091,28,"Referat af møde 28 den 8. december, 2009 kl. 13.00",08-12-2009,9132,2009-12-08T14:03:00Z,2009,Dansk Folkeparti,2007-2011,586,2009_12
Anne Baastrup,-0.21727344791751124,0.28544898131680935,Anne Baastrup,20091_M29_referat,20091,29,"Referat af møde 29 den 9. december, 2009 kl. 13.00",09-12-2009,9707,2009-12-09T14:09:00Z,2009,Socialistisk Folkeparti,2007-2011,81,2009_12
Anne-Mette Winther Christiansen,0.20017114813109418,0.12291487204823641,Anne-Mette Winther Christiansen,20091_M24_referat,20091,24,"Referat af møde 24 den 1. december, 2009 kl. 13.00",01-12-2009,7550,2009-12-01T13:44:00Z,2009,Venstre,2007-2011,120,2009_12
Benny Engelbrecht,-0.42348487084918407,0.1930812695074858,Benny Engelbrecht,20091_M26_referat,20091,26,"Referat af møde 26 den 3. december, 2009 kl. 10.00",03-12-2009,8341,2009-12-03T13:22:00Z,2009,Socialdemokratiet,2007-2011,213,2009_12
Bent Bøgsted,-0.09158371039225957,0.2182912507446163,Bent Bøgsted,20091_M24_referat,20091,24,"Referat af møde 24 den 1. december, 2009 kl. 13.00",01-12-2009,7622,2009-12-01T14:31:00Z,2009,Dansk Folkeparti,2007-2011,106,2009_12
Bente Dahl,0.4212165042797032,0.24472532255980578,Bente Dahl,20091_M26_referat,20091,26,"Referat af møde 26 den 3. december, 2009 kl. 10.00",03-12-2009,8334,2009-12-03T13:08:00Z,2009,Det Radikale Venstre,2007-2011,63,2009_12
Bertel Haarder,-0.6391868826693544,0.19509457946089875,Bertel Haarder,20091_M24_referat,20091,24,"Referat af møde 24 den 1. december, 2009 kl. 13.00",01-12-2009,7546,2009-12-01T13:27:00Z,2009,Venstre,2007-2011,1480,2009_12
Birgitte Josefsen,0.16483155949237588,0.13131993989154167,Birgitte Josefsen,20091_M26_referat,20091,26,"Referat af møde 26 den 3. december, 2009 kl. 10.00",03-12-2009,8420,2009-12-03T15:14:00Z,2009,Venstre,2007-2011,182,2009_12
Bjarne Laustsen,-0.030466094441766668,0.08368156778181815,Bjarne Laustsen,20091_M25_referat,20091,25,"Referat af møde 25 den 2. december, 2009 kl. 13.00",02-12-2009,7882,2009-12-02T13:00:00Z,2009,Socialdemokratiet,2007-2011,51,2009_12
Brian Mikkelsen,-0.4455688002293024,0.10993552866257711,Brian Mikkelsen,20091_M25_referat,20091,25,"Referat af møde 25 den 2. december, 2009 kl. 13.00",02-12-2009,7889,2009-12-02T13:00:00Z,2009,Det Konservative Folkeparti,2007-2011,132,2009_12
Britta Schall Holberg,-0.16773131474470224,0.7499207371392166,Britta Schall Holberg,20091_M24_referat,20091,24,"Referat af møde 24 den 1. december, 2009 kl. 13.00",01-12-2009,7724,2009-12-01T16:26:00Z,2009,Venstre,2007-2011,502,2009_12
Christine Antorini,-0.1911283919418109,0.05181236389738145,Christine Antorini,20091_M24_referat,20091,24,"Referat af møde 24 den 1. december, 2009 kl. 13.00",01-12-2009,7544,2009-12-01T13:24:00Z,2009,Socialdemokratiet,2007-2011,457,2009_12
Claus Hjort Frederiksen,0,0.21081851067789195,Claus Hjort Frederiksen,20091_M29_referat,20091,29,"Referat af møde 29 den 9. december, 2009 kl. 13.00",09-12-2009,9895,2009-12-09T17:24:00Z,2009,Venstre,2007-2011,152,2009_12
Dennis Flydtkjær,-0.09287011256438268,0.06948120487725278,Dennis Flydtkjær,20091_M26_referat,20091,26,"Referat af møde 26 den 3. december, 2009 kl. 10.00",03-12-2009,8701,2009-12-03T19:19:00Z,2009,Socialdemokratiet,2007-2011,210,2009_12
Eigil Andersen,0.062325303943266026,0.19277197290941017,Eigil Andersen,20091_M33_referat,20091,33,"Referat af møde 33 den 16. december, 2009 kl. 9.00",16-12-2009,11002,2009-12-16T15:23:00Z,2009,Socialistisk Folkeparti,2007-2011,199,2009_12
Erling Bonnesen,0,0.5773502691896257,Erling Bonnesen,20091_M33_referat,20091,33,"Referat af møde 33 den 16. december, 2009 kl. 9.00",16-12-2009,10696,2009-12-16T10:49:00Z,2009,Venstre,2007-2011,111,2009_12
Eva Kjer Hansen,0.9828953509141328,0.3647715360422823,Eva Kjer Hansen,20091_M34_referat,20091,34,"Referat af møde 34 den 17. december, 2009 kl. 10.00",17-12-2009,11191,2009-12-17T10:28:00Z,2009,Venstre,2007-2011,151,2009_12
Eyvind Vesselbo,-0.031000605132811547,0.15433665254444298,Eyvind Vesselbo,20091_M26_referat,20091,26,"Referat af møde 26 den 3. december, 2009 kl. 10.00",03-12-2009,8325,2009-12-03T11:52:00Z,2009,Venstre,2007-2011,215,2009_12
Flemming Bonne,0,0.7071067811865476,Flemming Bonne,20091_M31_referat,20091,31,"Referat af møde 31 den 11. december, 2009 kl. 10.00",11-12-2009,10144,2009-12-11T10:00:00Z,2009,Socialistisk Folkeparti,2007-2011,197,2009_12
Flemming Damgaard Larsen,-0.5814899186526595,0.31591744621899714,Flemming Damgaard Larsen,20091_M31_referat,20091,31,"Referat af møde 31 den 11. december, 2009 kl. 10.00",11-12-2009,10226,2009-12-11T11:18:00Z,2009,Venstre,2007-2011,70,2009_12
Flemming Møller Mortensen,0.044440462856728015,0.10853384301982946,Flemming Møller Mortensen,20091_M25_referat,20091,25,"Referat af møde 25 den 2. december, 2009 kl. 13.00",02-12-2009,8055,2009-12-02T15:11:00Z,2009,Socialdemokratiet,2007-2011,348,2009_12
Frank Aaen,-1.712768807161,0.2393563557146184,Frank Aaen,20091_M26_referat,20091,26,"Referat af møde 26 den 3. december, 2009 kl. 10.00",03-12-2009,8271,2009-12-03T10:57:00Z,2009,Enhedslisten,2007-2011,173,2009_12
Gitte Lillelund Bech,1.2103984133351604,0.452591123728316,Gitte Lillelund Bech,20091_M33_referat,20091,33,"Referat af møde 33 den 16. december, 2009 kl. 9.00",16-12-2009,10936,2009-12-16T14:21:00Z,2009,Venstre,2007-2011,260,2009_12
Hans Christian Schmidt,0,0.816496580927726,Hans Christian Schmidt,20091_M29_referat,20091,29,"Referat af møde 29 den 9. december, 2009 kl. 13.00",09-12-2009,9651,2009-12-09T13:44:00Z,2009,Venstre,2007-2011,198,2009_12
Hans Kristian Skibby,0,0.7071067811865476,Hans Kristian Skibby,20091_M28_referat,20091,28,"Referat af møde 28 den 8. december, 2009 kl. 13.00",08-12-2009,9261,2009-12-08T15:48:00Z,2009,Dansk Folkeparti,2007-2011,153,2009_12
Helge Adam Møller,-0.5466898685113409,0.2509535864010091,Helge Adam Møller,20091_M33_referat,20091,33,"Referat af møde 33 den 16. december, 2009 kl. 9.00",16-12-2009,10628,2009-12-16T09:58:00Z,2009,Det Konservative Folkeparti,2007-2011,111,2009_12
Helle Sjelle,-0.6288564260658137,0.5819104119626959,Helle Sjelle,20091_M24_referat,20091,24,"Referat af møde 24 den 1. december, 2009 kl. 13.00",01-12-2009,7795,2009-12-01T18:07:00Z,2009,Det Konservative Folkeparti,2007-2011,469,2009_12
Henriette Kjær,-0.6177175892033707,0.3922268484894691,Henriette Kjær,20091_M30_referat,20091,30,"Referat af møde 30 den 10. december, 2009 kl. 10.00",10-12-2009,10118,2009-12-10T14:46:00Z,2009,Det Konservative Folkeparti,2007-2011,209,2009_12
Henrik Dam Kristensen,0.1685235541734218,0.1512815104510606,Henrik Dam Kristensen,20091_M27_referat,20091,27,"Referat af møde 27 den 4. december, 2009 kl. 10.00",04-12-2009,9003,2009-12-04T13:46:00Z,2009,Socialdemokratiet,2007-2011,112,2009_12
Henrik Høegh,0.17822290089404105,0.23622314605029116,Henrik Høegh,20091_M33_referat,20091,33,"Referat af møde 33 den 16. december, 2009 kl. 9.00",16-12-2009,10944,2009-12-16T14:25:00Z,2009,Venstre,2007-2011,164,2009_12
Ib Poulsen,-1.0231361804142078,0.5440028593174895,Ib Poulsen,20091_M26_referat,20091,26,"Referat af møde 26 den 3. december, 2009 kl. 10.00",03-12-2009,8250,2009-12-03T10:41:00Z,2009,Dansk Folkeparti,2007-2011,163,2009_12
Ida Auken,0.2567059242207839,0.5572610746458018,Ida Auken,20091_M26_referat,20091,26,"Referat af møde 26 den 3. december, 2009 kl. 10.00",03-12-2009,8332,2009-12-03T13:07:00Z,2009,Socialistisk Folkeparti,2007-2011,61,2009_12
Inger Støjberg,0.0041763109205420245,0.18266273842373862,Inger Støjberg,20091_M29_referat,20091,29,"Referat af møde 29 den 9. december, 2009 kl. 13.00",09-12-2009,9865,2009-12-09T16:58:00Z,2009,Venstre,2007-2011,229,2009_12
Jacob Jensen,0,0.6324555320336759,Jacob Jensen,20091_M33_referat,20091,33,"Referat af møde 33 den 16. december, 2009 kl. 9.00",16-12-2009,10761,2009-12-16T11:28:00Z,2009,Venstre,2007-2011,266,2009_12
Jens Kirk,0,0.816496580927726,Jens Kirk,20091_M31_referat,20091,31,"Referat af møde 31 den 11. december, 2009 kl. 10.00",11-12-2009,10171,2009-12-11T10:31:00Z,2009,Venstre,2007-2011,348,2009_12
Jens Peter Vernersen,0,0.7071067811865476,Jens Peter Vernersen,20091_M33_referat,20091,33,"Referat af møde 33 den 16. december, 2009 kl. 9.00",16-12-2009,11140,2009-12-16T17:57:00Z,2009,Socialdemokratiet,2007-2011,324,2009_12
Jens Vibjerg,0,0.24618298195866548,Jens Vibjerg,20091_M25_referat,20091,25,"Referat af møde 25 den 2. december, 2009 kl. 13.00",02-12-2009,8058,2009-12-02T15:16:00Z,2009,Venstre,2007-2011,210,2009_12
Jeppe Kofod,0,0.3922322702763681,Jeppe Kofod,20091_M31_referat,20091,31,"Referat af møde 31 den 11. december, 2009 kl. 10.00",11-12-2009,10237,2009-12-11T11:24:00Z,2009,Socialdemokratiet,2007-2011,192,2009_12
Jesper Langballe,0.18398022167697053,0.15406869404544662,Jesper Langballe,20091_M28_referat,20091,28,"Referat af møde 28 den 8. december, 2009 kl. 13.00",08-12-2009,9351,2009-12-08T16:53:00Z,2009,Dansk Folkeparti,2007-2011,180,2009_12
Jesper Petersen,0.45467060315792424,0.2299267003477107,Jesper Petersen,20091_M32_referat,20091,32,"Referat af møde 32 den 15. december, 2009 kl. 10.00",15-12-2009,10528,2009-12-15T11:27:00Z,2009,Socialistisk Folkeparti,2007-2011,121,2009_12
Johanne Schmidt-Nielsen,0.23882700812133073,0.11039771751670005,Johanne Schmidt-Nielsen,20091_M27_referat,20091,27,"Referat af møde 27 den 4. december, 2009 kl. 10.00",04-12-2009,9098,2009-12-04T15:07:00Z,2009,Enhedslisten,2007-2011,270,2009_12
John Dyrby Paulsen,-1.3219843136166483,0.6895936041907837,John Dyrby Paulsen,20091_M26_referat,20091,26,"Referat af møde 26 den 3. december, 2009 kl. 10.00",03-12-2009,8269,2009-12-03T10:51:00Z,2009,Socialdemokratiet,2007-2011,1139,2009_12
Jonas Dahl,-0.1172227374036236,0.10622274725180134,Jonas Dahl,20091_M30_referat,20091,30,"Referat af møde 30 den 10. december, 2009 kl. 10.00",10-12-2009,10005,2009-12-10T11:45:00Z,2009,Socialistisk Folkeparti,2007-2011,224,2009_12
Julie Rademacher,0.04046539856383539,0.18587873874607397,Julie Rademacher,20091_M26_referat,20091,26,"Referat af møde 26 den 3. december, 2009 kl. 10.00",03-12-2009,8717,2009-12-03T19:29:00Z,2009,Socialdemokratiet,2007-2011,56,2009_12
Julie Skovsby,0.03373491232791938,0.14083000163705237,Julie Skovsby,20091_M29_referat,20091,29,"Referat af møde 29 den 9. december, 2009 kl. 13.00",09-12-2009,9701,2009-12-09T14:07:00Z,2009,Socialdemokratiet,2007-2011,117,2009_12
Jørgen Poulsen,0,0.5773502691896257,Jørgen Poulsen,20091_M28_referat,20091,28,"Referat af møde 28 den 8. december, 2009 kl. 13.00",08-12-2009,9136,2009-12-08T14:14:00Z,2009,Ny Alliance,2007-2011,204,2009_12
Jørn Dohrmann,-0.037346812445828374,0.27720791106000514,Jørn Dohrmann,20091_M26_referat,20091,26,"Referat af møde 26 den 3. december, 2009 kl. 10.00",03-12-2009,8328,2009-12-03T13:00:00Z,2009,Dansk Folkeparti,2007-2011,641,2009_12
Kamal Qureshi,0,0.3429971702850177,Kamal Qureshi,20091_M29_referat,20091,29,"Referat af møde 29 den 9. december, 2009 kl. 13.00",09-12-2009,9837,2009-12-09T16:03:00Z,2009,Socialistisk Folkeparti,2007-2011,175,2009_12
Karen Hækkerup,0,0.5773502691896257,Karen Hækkerup,20091_M25_referat,20091,25,"Referat af møde 25 den 2. december, 2009 kl. 13.00",02-12-2009,7933,2009-12-02T13:45:00Z,2009,Socialdemokratiet,2007-2011,91,2009_12
Karin Nødgaard,-0.16605663946731603,0.36912249399282976,Karin Nødgaard,20091_M24_referat,20091,24,"Referat af møde 24 den 1. december, 2009 kl. 13.00",01-12-2009,7791,2009-12-01T17:59:00Z,2009,Dansk Folkeparti,2007-2011,549,2009_12
Karina Lorentzen Dehnhardt,0.05314168761079756,0.05914737549822244,Karina Lorentzen Dehnhardt,20091_M26_referat,20091,26,"Referat af møde 26 den 3. december, 2009 kl. 10.00",03-12-2009,8728,2009-12-03T19:35:00Z,2009,Socialistisk Folkeparti,2007-2011,158,2009_12
Karsten Hønge,0.30027192129761626,0.6172015162046913,Karsten Hønge,20091_M24_referat,20091,24,"Referat af møde 24 den 1. december, 2009 kl. 13.00",01-12-2009,7590,2009-12-01T14:13:00Z,2009,Socialistisk Folkeparti,2007-2011,280,2009_12
Karsten Lauritzen,0.44744735141153325,0.16439999263673727,Karsten Lauritzen,20091_M27_referat,20091,27,"Referat af møde 27 den 4. december, 2009 kl. 10.00",04-12-2009,8993,2009-12-04T13:40:00Z,2009,Venstre,2007-2011,84,2009_12
Karsten Nonbo,-0.8003727340367872,0.32684293802276715,Karsten Nonbo,20091_M26_referat,20091,26,"Referat af møde 26 den 3. december, 2009 kl. 10.00",03-12-2009,8267,2009-12-03T10:50:00Z,2009,Venstre,2007-2011,138,2009_12
Kim Andersen,0.04469784909999736,0.09784924388409634,Kim Andersen,20091_M26_referat,20091,26,"Referat af møde 26 den 3. december, 2009 kl. 10.00",03-12-2009,8585,2009-12-03T17:40:00Z,2009,Venstre,2007-2011,152,2009_12
Kim Christiansen,-0.5102685944624186,0.21059335983139899,Kim Christiansen,20091_M28_referat,20091,28,"Referat af møde 28 den 8. december, 2009 kl. 13.00",08-12-2009,9272,2009-12-08T15:55:00Z,2009,Dansk Folkeparti,2007-2011,202,2009_12
Kim Mortensen,0,0.3922322702763681,Kim Mortensen,20091_M25_referat,20091,25,"Referat af møde 25 den 2. december, 2009 kl. 13.00",02-12-2009,8171,2009-12-02T16:45:00Z,2009,Socialdemokratiet,2007-2011,193,2009_12
Kirsten Brosbøl,0.2461787357226545,0.11084259646337331,Kirsten Brosbøl,20091_M25_referat,20091,25,"Referat af møde 25 den 2. december, 2009 kl. 13.00",02-12-2009,8021,2009-12-02T14:46:00Z,2009,Socialdemokratiet,2007-2011,431,2009_12
Klaus Hækkerup,-0.6046553593029204,0.197502307435677,Klaus Hækkerup,20091_M30_referat,20091,30,"Referat af møde 30 den 10. december, 2009 kl. 10.00",10-12-2009,9951,2009-12-10T10:37:00Z,2009,Socialdemokratiet,2007-2011,488,2009_12
Knud Kristensen,0,0.7071067811865476,Knud Kristensen,20091_M28_referat,20091,28,"Referat af møde 28 den 8. december, 2009 kl. 13.00",08-12-2009,9134,2009-12-08T14:11:00Z,2009,Det Konservative Folkeparti,2007-2011,288,2009_12
Kristen Touborg,0.8144118670406895,0.18476798266939623,Kristen Touborg,20091_M28_referat,20091,28,"Referat af møde 28 den 8. december, 2009 kl. 13.00",08-12-2009,9417,2009-12-08T17:46:00Z,2009,Socialistisk Folkeparti,2007-2011,117,2009_12
Kristian Jensen,0.9468379157965239,0.4253691993452461,Kristian Jensen,20091_M24_referat,20091,24,"Referat af møde 24 den 1. december, 2009 kl. 13.00",01-12-2009,7542,2009-12-01T13:17:00Z,2009,Venstre,2007-2011,612,2009_12
Kristian Thulesen Dahl,-0.4360667035152564,0.15417340230938453,Kristian Thulesen Dahl,20091_M33_referat,20091,33,"Referat af møde 33 den 16. december, 2009 kl. 9.00",16-12-2009,10672,2009-12-16T10:34:00Z,2009,Dansk Folkeparti,2007-2011,283,2009_12
Leif Lahn Jensen,-0.014305171057072632,0.1440601986175705,Leif Lahn Jensen,20091_M24_referat,20091,24,"Referat af møde 24 den 1. december, 2009 kl. 13.00",01-12-2009,7762,2009-12-01T17:29:00Z,2009,Socialdemokratiet,2007-2011,82,2009_12
Lennart Damsbo-Andersen,-0.1235105324461088,0.26837559359060337,Lennart Damsbo-Andersen,20091_M29_referat,20091,29,"Referat af møde 29 den 9. december, 2009 kl. 13.00",09-12-2009,9885,2009-12-09T17:18:00Z,2009,Socialdemokratiet,2007-2011,156,2009_12
Line Barfod,-0.037421672036613104,0.06154142386766243,Line Barfod,20091_M31_referat,20091,31,"Referat af møde 31 den 11. december, 2009 kl. 10.00",11-12-2009,10289,2009-12-11T12:12:00Z,2009,Enhedslisten,2007-2011,313,2009_12
Liselott Blixt,-0.11064700998216573,0.11031039838983822,Liselott Blixt,20091_M28_referat,20091,28,"Referat af møde 28 den 8. december, 2009 kl. 13.00",08-12-2009,9387,2009-12-08T17:30:00Z,2009,Dansk Folkeparti,2007-2011,94,2009_12
Lone Dybkjær,0.10950475718136933,0.04126532365047096,Lone Dybkjær,20091_M28_referat,20091,28,"Referat af møde 28 den 8. december, 2009 kl. 13.00",08-12-2009,9429,2009-12-08T17:52:00Z,2009,Det Radikale Venstre,2007-2011,68,2009_12
Lone Møller,0.164809327247226,0.17502227672338025,Lone Møller,20091_M26_referat,20091,26,"Referat af møde 26 den 3. december, 2009 kl. 10.00",03-12-2009,8410,2009-12-03T15:01:00Z,2009,Socialdemokratiet,2007-2011,177,2009_12
Louise Schack Elholm,-0.022510110874688734,0.1874894214414893,Louise Schack Elholm,20091_M33_referat,20091,33,"Referat af møde 33 den 16. december, 2009 kl. 9.00",16-12-2009,10754,2009-12-16T11:22:00Z,2009,Venstre,2007-2011,73,2009_12
Magnus Heunicke,-0.2080337256334625,0.27114187272880774,Magnus Heunicke,20091_M32_referat,20091,32,"Referat af møde 32 den 15. december, 2009 kl. 10.00",15-12-2009,10495,2009-12-15T10:57:00Z,2009,Socialdemokratiet,2007-2011,156,2009_12
Maja Panduro,0.04587901798870815,0.10031456555153827,Maja Panduro,20091_M26_referat,20091,26,"Referat af møde 26 den 3. december, 2009 kl. 10.00",03-12-2009,8703,2009-12-03T19:20:00Z,2009,Enhedslisten,2007-2011,167,2009_12
Malou Aamund,0.25558169208769793,0.19783692423400442,Malou Aamund,20091_M30_referat,20091,30,"Referat af møde 30 den 10. december, 2009 kl. 10.00",10-12-2009,9961,2009-12-10T11:11:00Z,2009,Ny Alliance,2007-2011,654,2009_12
Margrethe Vestager,0,0.44721359549995793,Margrethe Vestager,20091_M33_referat,20091,33,"Referat af møde 33 den 16. december, 2009 kl. 9.00",16-12-2009,10591,2009-12-16T09:36:00Z,2009,Det Radikale Venstre,2007-2011,198,2009_12
Marianne Jelved,0.17077735433270716,0.08202884807098292,Marianne Jelved,20091_M24_referat,20091,24,"Referat af møde 24 den 1. december, 2009 kl. 13.00",01-12-2009,7740,2009-12-01T16:57:00Z,2009,Det Radikale Venstre,2007-2011,196,2009_12
Marion Pedersen,-0.35692251262294805,0.190413945996947,Marion Pedersen,20091_M31_referat,20091,31,"Referat af møde 31 den 11. december, 2009 kl. 10.00",11-12-2009,10303,2009-12-11T12:24:00Z,2009,Venstre,2007-2011,174,2009_12
Marlene Harpsøe,0.0010690552620570212,0.0637684630636257,Marlene Harpsøe,20091_M27_referat,20091,27,"Referat af møde 27 den 4. december, 2009 kl. 10.00",04-12-2009,8882,2009-12-04T11:53:00Z,2009,Dansk Folkeparti,2007-2011,131,2009_12
Martin Henriksen,0.10454433795634269,0.060975168520255224,Martin Henriksen,20091_M27_referat,20091,27,"Referat af møde 27 den 4. december, 2009 kl. 10.00",04-12-2009,9087,2009-12-04T14:58:00Z,2009,Dansk Folkeparti,2007-2011,146,2009_12
Mette Frederiksen,0,0.5773502691896257,Mette Frederiksen,20091_M33_referat,20091,33,"Referat af møde 33 den 16. december, 2009 kl. 9.00",16-12-2009,10598,2009-12-16T09:41:00Z,2009,Socialdemokratiet,2007-2011,212,2009_12
Mike Legarth,0.8995636510687491,0.19670516042463831,Mike Legarth,20091_M33_referat,20091,33,"Referat af møde 33 den 16. december, 2009 kl. 9.00",16-12-2009,10989,2009-12-16T15:13:00Z,2009,Det Konservative Folkeparti,2007-2011,318,2009_12
Mikkel Dencker,1.4501527398730822,0.9146764701612493,Mikkel Dencker,20091_M27_referat,20091,27,"Referat af møde 27 den 4. december, 2009 kl. 10.00",04-12-2009,8927,2009-12-04T12:36:00Z,2009,Dansk Folkeparti,2007-2011,362,2009_12
Mogens Jensen,0.12428303685644437,0.26163405027061226,Mogens Jensen,20091_M24_referat,20091,24,"Referat af møde 24 den 1. december, 2009 kl. 13.00",01-12-2009,7807,2009-12-01T18:33:00Z,2009,Socialdemokratiet,2007-2011,168,2009_12
Mogens Lykketoft,-0.8912403525771073,0.5557094736549683,Mogens Lykketoft,20091_M26_referat,20091,26,"Referat af møde 26 den 3. december, 2009 kl. 10.00",03-12-2009,8641,2009-12-03T18:37:00Z,2009,Socialdemokratiet,2007-2011,105,2009_12
Morten Bødskov,0,0.20851441405707477,Morten Bødskov,20091_M33_referat,20091,33,"Referat af møde 33 den 16. december, 2009 kl. 9.00",16-12-2009,10739,2009-12-16T11:13:00Z,2009,Socialdemokratiet,2007-2011,150,2009_12
