From,To,overlaps.OV,Month
Radikale Venstre,Venstre,0.8746936744683251,2010-01-01
Radikale Venstre,Det Konservative Folkeparti,0.6664586600978448,2010-01-01
Radikale Venstre,Enhedslisten,0.7463004551566017,2010-01-01
Venstre,Ny Alliance,0.3219822725419424,2010-01-01
Venstre,Socialistisk Folkeparti,0.7639274903272697,2010-01-01
Venstre,Socialdemokratiet,0.878632302334755,2010-01-01
Venstre,Dansk Folkeparti,0.8319559223682408,2010-01-01
Venstre,Radikale Venstre,0.8746936744683251,2010-01-01
Venstre,Det Konservative Folkeparti,0.6098799686687718,2010-01-01
Venstre,Enhedslisten,0.6686448451400043,2010-01-01
Det Konservative Folkeparti,Ny Alliance,0.18689148653965737,2010-01-01
Det Konservative Folkeparti,Socialistisk Folkeparti,0.6554546921140132,2010-01-01
Det Konservative Folkeparti,Socialdemokratiet,0.6821716591611547,2010-01-01
Det Konservative Folkeparti,Dansk Folkeparti,0.5923345871319352,2010-01-01
Det Konservative Folkeparti,Radikale Venstre,0.6664586600978448,2010-01-01
Det Konservative Folkeparti,Venstre,0.6098799686687718,2010-01-01
Det Konservative Folkeparti,Enhedslisten,0.7859282972358519,2010-01-01
Enhedslisten,Ny Alliance,0.22270802767859832,2010-01-01
Enhedslisten,Socialistisk Folkeparti,0.6560915177282584,2010-01-01
Enhedslisten,Socialdemokratiet,0.7278195986209923,2010-01-01
Enhedslisten,Dansk Folkeparti,0.6931914573553842,2010-01-01
Enhedslisten,Radikale Venstre,0.7463004551566017,2010-01-01
Enhedslisten,Venstre,0.6686448451400043,2010-01-01
Enhedslisten,Det Konservative Folkeparti,0.7859282972358519,2010-01-01
Ny Alliance,Socialistisk Folkeparti,0.3558877295300393,2010-02-01
Ny Alliance,Socialdemokratiet,0.30219210632005067,2010-02-01
Ny Alliance,Venstre,0.443740418221387,2010-02-01
Ny Alliance,Det Konservative Folkeparti,0.31739144822098136,2010-02-01
Ny Alliance,Dansk Folkeparti,0.44294255109064706,2010-02-01
Ny Alliance,Radikale Venstre,0.3686027250381417,2010-02-01
Ny Alliance,Enhedslisten,0.48034441111864795,2010-02-01
Socialistisk Folkeparti,Ny Alliance,0.3558877295300393,2010-02-01
Socialistisk Folkeparti,Socialdemokratiet,0.780266285295322,2010-02-01
Socialistisk Folkeparti,Venstre,0.6936163189108379,2010-02-01
Socialistisk Folkeparti,Det Konservative Folkeparti,0.8139809005303474,2010-02-01
Socialistisk Folkeparti,Dansk Folkeparti,0.8130914206787063,2010-02-01
Socialistisk Folkeparti,Radikale Venstre,0.8911492089742009,2010-02-01
Socialistisk Folkeparti,Enhedslisten,0.7128359771640336,2010-02-01
Socialdemokratiet,Ny Alliance,0.30219210632005067,2010-02-01
Socialdemokratiet,Socialistisk Folkeparti,0.780266285295322,2010-02-01
Socialdemokratiet,Venstre,0.6692425900562936,2010-02-01
Socialdemokratiet,Det Konservative Folkeparti,0.8824421580123353,2010-02-01
Socialdemokratiet,Dansk Folkeparti,0.6826871442766382,2010-02-01
Socialdemokratiet,Radikale Venstre,0.740285805890676,2010-02-01
Socialdemokratiet,Enhedslisten,0.6468741545759615,2010-02-01
Venstre,Ny Alliance,0.443740418221387,2010-02-01
Venstre,Socialistisk Folkeparti,0.6936163189108379,2010-02-01
Venstre,Socialdemokratiet,0.6692425900562936,2010-02-01
Venstre,Det Konservative Folkeparti,0.7100509947699227,2010-02-01
Venstre,Dansk Folkeparti,0.7707118512311425,2010-02-01
Venstre,Radikale Venstre,0.6513970822400578,2010-02-01
Venstre,Enhedslisten,0.7586678145047546,2010-02-01
Det Konservative Folkeparti,Ny Alliance,0.31739144822098136,2010-02-01
Det Konservative Folkeparti,Socialistisk Folkeparti,0.8139809005303474,2010-02-01
Det Konservative Folkeparti,Socialdemokratiet,0.8824421580123353,2010-02-01
Det Konservative Folkeparti,Venstre,0.7100509947699227,2010-02-01
Det Konservative Folkeparti,Dansk Folkeparti,0.6980752214270638,2010-02-01
Det Konservative Folkeparti,Radikale Venstre,0.7646938642402867,2010-02-01
Det Konservative Folkeparti,Enhedslisten,0.6879457274485132,2010-02-01
Dansk Folkeparti,Ny Alliance,0.44294255109064706,2010-02-01
Dansk Folkeparti,Socialistisk Folkeparti,0.8130914206787063,2010-02-01
Dansk Folkeparti,Socialdemokratiet,0.6826871442766382,2010-02-01
Dansk Folkeparti,Venstre,0.7707118512311425,2010-02-01
Dansk Folkeparti,Det Konservative Folkeparti,0.6980752214270638,2010-02-01
Dansk Folkeparti,Radikale Venstre,0.7977603287751771,2010-02-01
Dansk Folkeparti,Enhedslisten,0.8228832220649424,2010-02-01
Radikale Venstre,Ny Alliance,0.3686027250381417,2010-02-01
Radikale Venstre,Socialistisk Folkeparti,0.8911492089742009,2010-02-01
Radikale Venstre,Socialdemokratiet,0.740285805890676,2010-02-01
Radikale Venstre,Venstre,0.6513970822400578,2010-02-01
Radikale Venstre,Det Konservative Folkeparti,0.7646938642402867,2010-02-01
Radikale Venstre,Dansk Folkeparti,0.7977603287751771,2010-02-01
Radikale Venstre,Enhedslisten,0.7214016184100303,2010-02-01
Enhedslisten,Ny Alliance,0.48034441111864795,2010-02-01
Enhedslisten,Socialistisk Folkeparti,0.7128359771640336,2010-02-01
Enhedslisten,Socialdemokratiet,0.6468741545759615,2010-02-01
Enhedslisten,Venstre,0.7586678145047546,2010-02-01
Enhedslisten,Det Konservative Folkeparti,0.6879457274485132,2010-02-01
Enhedslisten,Dansk Folkeparti,0.8228832220649424,2010-02-01
Enhedslisten,Radikale Venstre,0.7214016184100303,2010-02-01
Socialistisk Folkeparti,Venstre,0.6780418995288415,2010-03-01
Socialistisk Folkeparti,Det Konservative Folkeparti,0.6485883853339671,2010-03-01
Socialistisk Folkeparti,Socialdemokratiet,0.5791934437285537,2010-03-01
Socialistisk Folkeparti,Dansk Folkeparti,0.6961983302013146,2010-03-01
Socialistisk Folkeparti,Radikale Venstre,0.7294101039143556,2010-03-01
Socialistisk Folkeparti,Enhedslisten,0.5985372187155124,2010-03-01
Socialistisk Folkeparti,Ny Alliance,0.3428476951005407,2010-03-01
Venstre,Socialistisk Folkeparti,0.6780418995288415,2010-03-01
Venstre,Det Konservative Folkeparti,0.4983996340706541,2010-03-01
Venstre,Socialdemokratiet,0.7796461367398261,2010-03-01
Venstre,Dansk Folkeparti,0.8286810632787076,2010-03-01
Venstre,Radikale Venstre,0.7390201469074005,2010-03-01
Venstre,Enhedslisten,0.5943018199483223,2010-03-01
Venstre,Ny Alliance,0.46446520586529205,2010-03-01
Det Konservative Folkeparti,Socialistisk Folkeparti,0.6485883853339671,2010-03-01
Det Konservative Folkeparti,Venstre,0.4983996340706541,2010-03-01
Det Konservative Folkeparti,Socialdemokratiet,0.4190497490353848,2010-03-01
Det Konservative Folkeparti,Dansk Folkeparti,0.5083542012217639,2010-03-01
Det Konservative Folkeparti,Radikale Venstre,0.49922257689582916,2010-03-01
Det Konservative Folkeparti,Enhedslisten,0.5008212181180584,2010-03-01
Det Konservative Folkeparti,Ny Alliance,0.1980954721826594,2010-03-01
Socialdemokratiet,Socialistisk Folkeparti,0.5791934437285537,2010-03-01
Socialdemokratiet,Venstre,0.7796461367398261,2010-03-01
Socialdemokratiet,Det Konservative Folkeparti,0.4190497490353848,2010-03-01
Socialdemokratiet,Dansk Folkeparti,0.726314739381154,2010-03-01
Socialdemokratiet,Radikale Venstre,0.661457256518978,2010-03-01
Socialdemokratiet,Enhedslisten,0.5489986454180857,2010-03-01
Socialdemokratiet,Ny Alliance,0.5246640986669263,2010-03-01
Dansk Folkeparti,Socialistisk Folkeparti,0.6961983302013146,2010-03-01
Dansk Folkeparti,Venstre,0.8286810632787076,2010-03-01
Dansk Folkeparti,Det Konservative Folkeparti,0.5083542012217639,2010-03-01
Dansk Folkeparti,Socialdemokratiet,0.726314739381154,2010-03-01
Dansk Folkeparti,Radikale Venstre,0.7146834422424017,2010-03-01
Dansk Folkeparti,Enhedslisten,0.6630062730768911,2010-03-01
Dansk Folkeparti,Ny Alliance,0.4461026085029764,2010-03-01
Radikale Venstre,Socialistisk Folkeparti,0.7294101039143556,2010-03-01
Radikale Venstre,Venstre,0.7390201469074005,2010-03-01
Radikale Venstre,Det Konservative Folkeparti,0.49922257689582916,2010-03-01
Radikale Venstre,Socialdemokratiet,0.661457256518978,2010-03-01
Radikale Venstre,Dansk Folkeparti,0.7146834422424017,2010-03-01
Radikale Venstre,Enhedslisten,0.592319201632595,2010-03-01
Radikale Venstre,Ny Alliance,0.43264372928492995,2010-03-01
Enhedslisten,Socialistisk Folkeparti,0.5985372187155124,2010-03-01
Enhedslisten,Venstre,0.5943018199483223,2010-03-01
Enhedslisten,Det Konservative Folkeparti,0.5008212181180584,2010-03-01
Enhedslisten,Socialdemokratiet,0.5489986454180857,2010-03-01
Enhedslisten,Dansk Folkeparti,0.6630062730768911,2010-03-01
Enhedslisten,Radikale Venstre,0.592319201632595,2010-03-01
Enhedslisten,Ny Alliance,0.3179383887768252,2010-03-01
Ny Alliance,Socialistisk Folkeparti,0.3428476951005407,2010-03-01
Ny Alliance,Venstre,0.46446520586529205,2010-03-01
Ny Alliance,Det Konservative Folkeparti,0.1980954721826594,2010-03-01
Ny Alliance,Socialdemokratiet,0.5246640986669263,2010-03-01
Ny Alliance,Dansk Folkeparti,0.4461026085029764,2010-03-01
Ny Alliance,Radikale Venstre,0.43264372928492995,2010-03-01
Ny Alliance,Enhedslisten,0.3179383887768252,2010-03-01
Ny Alliance,Dansk Folkeparti,0.3435766078074842,2010-04-01
Ny Alliance,Socialistisk Folkeparti,0.26245145543309795,2010-04-01
Ny Alliance,Venstre,0.28871943750447,2010-04-01
Ny Alliance,Det Konservative Folkeparti,0.38148346582550857,2010-04-01
Ny Alliance,Socialdemokratiet,0.40385498790357055,2010-04-01
Ny Alliance,Radikale Venstre,0.30255819696110253,2010-04-01
Ny Alliance,Enhedslisten,0.20755640114182386,2010-04-01
Dansk Folkeparti,Ny Alliance,0.3435766078074842,2010-04-01
Dansk Folkeparti,Socialistisk Folkeparti,0.769543971490925,2010-04-01
Dansk Folkeparti,Venstre,0.8428263679647726,2010-04-01
Dansk Folkeparti,Det Konservative Folkeparti,0.815252811911495,2010-04-01
Dansk Folkeparti,Socialdemokratiet,0.8159252643918696,2010-04-01
Dansk Folkeparti,Radikale Venstre,0.8048207492420179,2010-04-01
Dansk Folkeparti,Enhedslisten,0.6317470120686065,2010-04-01
Socialistisk Folkeparti,Ny Alliance,0.26245145543309795,2010-04-01
Socialistisk Folkeparti,Dansk Folkeparti,0.769543971490925,2010-04-01
Socialistisk Folkeparti,Venstre,0.8747234144658659,2010-04-01
Socialistisk Folkeparti,Det Konservative Folkeparti,0.7003808595712342,2010-04-01
Socialistisk Folkeparti,Socialdemokratiet,0.6623908030031972,2010-04-01
Socialistisk Folkeparti,Radikale Venstre,0.8520164132994233,2010-04-01
Socialistisk Folkeparti,Enhedslisten,0.6548706170355105,2010-04-01
Venstre,Ny Alliance,0.28871943750447,2010-04-01
Venstre,Dansk Folkeparti,0.8428263679647726,2010-04-01
Venstre,Socialistisk Folkeparti,0.8747234144658659,2010-04-01
Venstre,Det Konservative Folkeparti,0.7513666194424844,2010-04-01
Venstre,Socialdemokratiet,0.7129504048081658,2010-04-01
Venstre,Radikale Venstre,0.837850538363715,2010-04-01
Venstre,Enhedslisten,0.665090130308908,2010-04-01
Det Konservative Folkeparti,Ny Alliance,0.38148346582550857,2010-04-01
Det Konservative Folkeparti,Dansk Folkeparti,0.815252811911495,2010-04-01
Det Konservative Folkeparti,Socialistisk Folkeparti,0.7003808595712342,2010-04-01
Det Konservative Folkeparti,Venstre,0.7513666194424844,2010-04-01
Det Konservative Folkeparti,Socialdemokratiet,0.8164219889222527,2010-04-01
Det Konservative Folkeparti,Radikale Venstre,0.7003268830819467,2010-04-01
Det Konservative Folkeparti,Enhedslisten,0.597355775814083,2010-04-01
Socialdemokratiet,Ny Alliance,0.40385498790357055,2010-04-01
Socialdemokratiet,Dansk Folkeparti,0.8159252643918696,2010-04-01
Socialdemokratiet,Socialistisk Folkeparti,0.6623908030031972,2010-04-01
Socialdemokratiet,Venstre,0.7129504048081658,2010-04-01
Socialdemokratiet,Det Konservative Folkeparti,0.8164219889222527,2010-04-01
Socialdemokratiet,Radikale Venstre,0.7045905355397774,2010-04-01
Socialdemokratiet,Enhedslisten,0.5614215364666205,2010-04-01
Radikale Venstre,Ny Alliance,0.30255819696110253,2010-04-01
Radikale Venstre,Dansk Folkeparti,0.8048207492420179,2010-04-01
Radikale Venstre,Socialistisk Folkeparti,0.8520164132994233,2010-04-01
Radikale Venstre,Venstre,0.837850538363715,2010-04-01
Radikale Venstre,Det Konservative Folkeparti,0.7003268830819467,2010-04-01
Radikale Venstre,Socialdemokratiet,0.7045905355397774,2010-04-01
Radikale Venstre,Enhedslisten,0.6173254198868794,2010-04-01
Enhedslisten,Ny Alliance,0.20755640114182386,2010-04-01
Enhedslisten,Dansk Folkeparti,0.6317470120686065,2010-04-01
Enhedslisten,Socialistisk Folkeparti,0.6548706170355105,2010-04-01
Enhedslisten,Venstre,0.665090130308908,2010-04-01
Enhedslisten,Det Konservative Folkeparti,0.597355775814083,2010-04-01
Enhedslisten,Socialdemokratiet,0.5614215364666205,2010-04-01
Enhedslisten,Radikale Venstre,0.6173254198868794,2010-04-01
Ny Alliance,Dansk Folkeparti,0.7190712290833752,2010-05-01
Ny Alliance,Socialistisk Folkeparti,0.74223316743839,2010-05-01
Ny Alliance,Socialdemokratiet,0.658993531029692,2010-05-01
Ny Alliance,Det Konservative Folkeparti,0.7100335784229073,2010-05-01
Ny Alliance,Radikale Venstre,0.6322344264812635,2010-05-01
Ny Alliance,Venstre,0.6713462676162135,2010-05-01
Ny Alliance,Enhedslisten,0.24866564619299955,2010-05-01
Dansk Folkeparti,Ny Alliance,0.7190712290833752,2010-05-01
Dansk Folkeparti,Socialistisk Folkeparti,0.716982978494544,2010-05-01
Dansk Folkeparti,Socialdemokratiet,0.824667555422912,2010-05-01
Dansk Folkeparti,Det Konservative Folkeparti,0.6821663872868652,2010-05-01
Dansk Folkeparti,Radikale Venstre,0.6706057261048713,2010-05-01
Dansk Folkeparti,Venstre,0.7449379986218836,2010-05-01
Dansk Folkeparti,Enhedslisten,0.31044072475139717,2010-05-01
Socialistisk Folkeparti,Ny Alliance,0.74223316743839,2010-05-01
Socialistisk Folkeparti,Dansk Folkeparti,0.716982978494544,2010-05-01
Socialistisk Folkeparti,Socialdemokratiet,0.792798575458239,2010-05-01
Socialistisk Folkeparti,Det Konservative Folkeparti,0.7465088915276674,2010-05-01
Socialistisk Folkeparti,Radikale Venstre,0.69853361297423755,2010-05-01
Socialistisk Folkeparti,Venstre,0.8064492876337436,2010-05-01
Socialistisk Folkeparti,Enhedslisten,0.27645175325911436,2010-05-01
Socialdemokratiet,Ny Alliance,0.658993531029692,2010-05-01
Socialdemokratiet,Dansk Folkeparti,0.824667555422912,2010-05-01
Socialdemokratiet,Socialistisk Folkeparti,0.792798575458239,2010-05-01
Socialdemokratiet,Det Konservative Folkeparti,0.7107142138717811,2010-05-01
Socialdemokratiet,Radikale Venstre,0.7346875732590369,2010-05-01
Socialdemokratiet,Venstre,0.773953427466602,2010-05-01
Socialdemokratiet,Enhedslisten,0.3176707537983724,2010-05-01
Det Konservative Folkeparti,Ny Alliance,0.7100335784229073,2010-05-01
Det Konservative Folkeparti,Dansk Folkeparti,0.6821663872868652,2010-05-01
Det Konservative Folkeparti,Socialistisk Folkeparti,0.7465088915276674,2010-05-01
Det Konservative Folkeparti,Socialdemokratiet,0.7107142138717811,2010-05-01
Det Konservative Folkeparti,Radikale Venstre,0.7736168786912455,2010-05-01
Det Konservative Folkeparti,Venstre,0.6407349078726208,2010-05-01
Det Konservative Folkeparti,Enhedslisten,0.2050967364356711,2010-05-01
Radikale Venstre,Ny Alliance,0.6322344264812635,2010-05-01
Radikale Venstre,Dansk Folkeparti,0.6706057261048713,2010-05-01
Radikale Venstre,Socialistisk Folkeparti,0.69853361297423755,2010-05-01
Radikale Venstre,Socialdemokratiet,0.7346875732590369,2010-05-01
Radikale Venstre,Det Konservative Folkeparti,0.7736168786912455,2010-05-01
Radikale Venstre,Venstre,0.6116920485976789,2010-05-01
Radikale Venstre,Enhedslisten,0.22849705981407328,2010-05-01
Venstre,Ny Alliance,0.6713462676162135,2010-05-01
Venstre,Dansk Folkeparti,0.7449379986218836,2010-05-01
Venstre,Socialistisk Folkeparti,0.8064492876337436,2010-05-01
Venstre,Socialdemokratiet,0.773953427466602,2010-05-01
Venstre,Det Konservative Folkeparti,0.6407349078726208,2010-05-01
Venstre,Radikale Venstre,0.6116920485976789,2010-05-01
Venstre,Enhedslisten,0.31178472739072094,2010-05-01
Enhedslisten,Ny Alliance,0.24866564619299955,2010-05-01
Enhedslisten,Dansk Folkeparti,0.31044072475139717,2010-05-01
Enhedslisten,Socialistisk Folkeparti,0.27645175325911436,2010-05-01
Enhedslisten,Socialdemokratiet,0.3176707537983724,2010-05-01
Enhedslisten,Det Konservative Folkeparti,0.2050967364356711,2010-05-01
Enhedslisten,Radikale Venstre,0.22849705981407328,2010-05-01
Enhedslisten,Venstre,0.31178472739072094,2010-05-01
Ny Alliance,Socialistisk Folkeparti,0.3728863902465056,2010-06-01
Ny Alliance,Venstre,0.5258697947373404,2010-06-01
Ny Alliance,Socialdemokratiet,0.45166641646072564,2010-06-01
Ny Alliance,Dansk Folkeparti,0.5663004236668925,2010-06-01
Ny Alliance,Radikale Venstre,0.45740611913930174,2010-06-01
Ny Alliance,Det Konservative Folkeparti,0.49890494322121515,2010-06-01
Ny Alliance,Enhedslisten,0.33687379101764586,2010-06-01
Socialistisk Folkeparti,Ny Alliance,0.3728863902465056,2010-06-01
Socialistisk Folkeparti,Venstre,0.5414380829682313,2010-06-01
Socialistisk Folkeparti,Socialdemokratiet,0.6619865936294251,2010-06-01
Socialistisk Folkeparti,Dansk Folkeparti,0.5714437206716205,2010-06-01
Socialistisk Folkeparti,Radikale Venstre,0.48113202837174845,2010-06-01
Socialistisk Folkeparti,Det Konservative Folkeparti,0.650947053147752,2010-06-01
Socialistisk Folkeparti,Enhedslisten,0.7622354614923854,2010-06-01
Venstre,Ny Alliance,0.5258697947373404,2010-06-01
Venstre,Socialistisk Folkeparti,0.5414380829682313,2010-06-01
Venstre,Socialdemokratiet,0.6029712247964039,2010-06-01
Venstre,Dansk Folkeparti,0.6035537242727285,2010-06-01
Venstre,Radikale Venstre,0.6847569667158424,2010-06-01
Venstre,Det Konservative Folkeparti,0.6471027584597971,2010-06-01
Venstre,Enhedslisten,0.4570137151210747,2010-06-01
Socialdemokratiet,Ny Alliance,0.45166641646072564,2010-06-01
Socialdemokratiet,Socialistisk Folkeparti,0.6619865936294251,2010-06-01
Socialdemokratiet,Venstre,0.6029712247964039,2010-06-01
Socialdemokratiet,Dansk Folkeparti,0.6437211860102784,2010-06-01
Socialdemokratiet,Radikale Venstre,0.511527367718934,2010-06-01
Socialdemokratiet,Det Konservative Folkeparti,0.6783741594193835,2010-06-01
Socialdemokratiet,Enhedslisten,0.5464538373177824,2010-06-01
Dansk Folkeparti,Ny Alliance,0.5663004236668925,2010-06-01
Dansk Folkeparti,Socialistisk Folkeparti,0.5714437206716205,2010-06-01
Dansk Folkeparti,Venstre,0.6035537242727285,2010-06-01
Dansk Folkeparti,Socialdemokratiet,0.6437211860102784,2010-06-01
Dansk Folkeparti,Radikale Venstre,0.6140492020828536,2010-06-01
Dansk Folkeparti,Det Konservative Folkeparti,0.6018496401574119,2010-06-01
Dansk Folkeparti,Enhedslisten,0.5301937721765625,2010-06-01
Radikale Venstre,Ny Alliance,0.45740611913930174,2010-06-01
Radikale Venstre,Socialistisk Folkeparti,0.48113202837174845,2010-06-01
Radikale Venstre,Venstre,0.6847569667158424,2010-06-01
Radikale Venstre,Socialdemokratiet,0.511527367718934,2010-06-01
Radikale Venstre,Dansk Folkeparti,0.6140492020828536,2010-06-01
Radikale Venstre,Det Konservative Folkeparti,0.5350926442544781,2010-06-01
Radikale Venstre,Enhedslisten,0.43658148142344855,2010-06-01
Det Konservative Folkeparti,Ny Alliance,0.49890494322121515,2010-06-01
Det Konservative Folkeparti,Socialistisk Folkeparti,0.650947053147752,2010-06-01
Det Konservative Folkeparti,Venstre,0.6471027584597971,2010-06-01
Det Konservative Folkeparti,Socialdemokratiet,0.6783741594193835,2010-06-01
Det Konservative Folkeparti,Dansk Folkeparti,0.6018496401574119,2010-06-01
Det Konservative Folkeparti,Radikale Venstre,0.5350926442544781,2010-06-01
Det Konservative Folkeparti,Enhedslisten,0.587833031799537,2010-06-01
Enhedslisten,Ny Alliance,0.33687379101764586,2010-06-01
Enhedslisten,Socialistisk Folkeparti,0.7622354614923854,2010-06-01
Enhedslisten,Venstre,0.4570137151210747,2010-06-01
Enhedslisten,Socialdemokratiet,0.5464538373177824,2010-06-01
Enhedslisten,Dansk Folkeparti,0.5301937721765625,2010-06-01
Enhedslisten,Radikale Venstre,0.43658148142344855,2010-06-01
Enhedslisten,Det Konservative Folkeparti,0.587833031799537,2010-06-01
Dansk Folkeparti,Socialistisk Folkeparti,0,2010-07-01
Dansk Folkeparti,Venstre,0.01139101874777637,2010-07-01
Dansk Folkeparti,Enhedslisten,0,2010-07-01
Socialistisk Folkeparti,Dansk Folkeparti,0,2010-07-01
Socialistisk Folkeparti,Venstre,0.13728271321580704,2010-07-01
Socialistisk Folkeparti,Enhedslisten,0.003801055348515156,2010-07-01
Venstre,Dansk Folkeparti,0.01139101874777637,2010-07-01
Venstre,Socialistisk Folkeparti,0.13728271321580704,2010-07-01
Venstre,Enhedslisten,1.1957981682244326e-4,2010-07-01
Enhedslisten,Dansk Folkeparti,0,2010-07-01
Enhedslisten,Socialistisk Folkeparti,0.003801055348515156,2010-07-01
Enhedslisten,Venstre,1.1957981682244326e-4,2010-07-01
Venstre,Socialistisk Folkeparti,0.9172265755810836,2010-09-01
Venstre,Socialdemokratiet,0.9545298734296516,2010-09-01
Venstre,Enhedslisten,0.7278180289517369,2010-09-01
Venstre,Dansk Folkeparti,0.7829909038977086,2010-09-01
Venstre,Radikale Venstre,0.7829909038977086,2010-09-01
Venstre,Det Konservative Folkeparti,0.7278180289517369,2010-09-01
Socialistisk Folkeparti,Venstre,0.9172265755810836,2010-09-01
Socialistisk Folkeparti,Socialdemokratiet,0.8755131408629535,2010-09-01
Socialistisk Folkeparti,Enhedslisten,0.7936132140992248,2010-09-01
Socialistisk Folkeparti,Dansk Folkeparti,0.8537042524796068,2010-09-01
Socialistisk Folkeparti,Radikale Venstre,0.8537042524796068,2010-09-01
Socialistisk Folkeparti,Det Konservative Folkeparti,0.7936132140992248,2010-09-01
Socialdemokratiet,Venstre,0.9545298734296516,2010-09-01
Socialdemokratiet,Socialistisk Folkeparti,0.8755131408629535,2010-09-01
Socialdemokratiet,Enhedslisten,0.6946491429674324,2010-09-01
Socialdemokratiet,Dansk Folkeparti,0.7473457298065882,2010-09-01
Socialdemokratiet,Radikale Venstre,0.7473457298065882,2010-09-01
Socialdemokratiet,Det Konservative Folkeparti,0.6946491429674324,2010-09-01
Enhedslisten,Venstre,0.7278180289517369,2010-09-01
Enhedslisten,Socialistisk Folkeparti,0.7936132140992248,2010-09-01
Enhedslisten,Socialdemokratiet,0.6946491429674324,2010-09-01
Enhedslisten,Dansk Folkeparti,0.9297045095633729,2010-09-01
Enhedslisten,Radikale Venstre,0.9297045095633729,2010-09-01
Enhedslisten,Det Konservative Folkeparti,1,2010-09-01
Dansk Folkeparti,Venstre,0.7829909038977086,2010-09-01
Dansk Folkeparti,Socialistisk Folkeparti,0.8537042524796068,2010-09-01
Dansk Folkeparti,Socialdemokratiet,0.7473457298065882,2010-09-01
Dansk Folkeparti,Enhedslisten,0.9297045095633729,2010-09-01
Dansk Folkeparti,Radikale Venstre,1,2010-09-01
Dansk Folkeparti,Det Konservative Folkeparti,0.9297045095633729,2010-09-01
Radikale Venstre,Venstre,0.7829909038977086,2010-09-01
Radikale Venstre,Socialistisk Folkeparti,0.8537042524796068,2010-09-01
Radikale Venstre,Socialdemokratiet,0.7473457298065882,2010-09-01
Radikale Venstre,Enhedslisten,0.9297045095633729,2010-09-01
Radikale Venstre,Dansk Folkeparti,1,2010-09-01
Radikale Venstre,Det Konservative Folkeparti,0.9297045095633729,2010-09-01
Det Konservative Folkeparti,Venstre,0.7278180289517369,2010-09-01
Det Konservative Folkeparti,Socialistisk Folkeparti,0.7936132140992248,2010-09-01
Det Konservative Folkeparti,Socialdemokratiet,0.6946491429674324,2010-09-01
Det Konservative Folkeparti,Enhedslisten,1,2010-09-01
Det Konservative Folkeparti,Dansk Folkeparti,0.9297045095633729,2010-09-01
Det Konservative Folkeparti,Radikale Venstre,0.9297045095633729,2010-09-01
Ny Alliance,Dansk Folkeparti,0.503246051680103,2010-10-01
Ny Alliance,Socialistisk Folkeparti,0.5837093541182328,2010-10-01
Ny Alliance,Venstre,0.4208184721207888,2010-10-01
Ny Alliance,Det Konservative Folkeparti,0.6452892643851385,2010-10-01
Ny Alliance,Socialdemokratiet,0.6246884692995697,2010-10-01
Ny Alliance,Radikale Venstre,0.5551600197229964,2010-10-01
Ny Alliance,Enhedslisten,0.38033708296543095,2010-10-01
Dansk Folkeparti,Ny Alliance,0.503246051680103,2010-10-01
Dansk Folkeparti,Socialistisk Folkeparti,0.5566673698173316,2010-10-01
Dansk Folkeparti,Venstre,0.7452419442890583,2010-10-01
Dansk Folkeparti,Det Konservative Folkeparti,0.6917250740270711,2010-10-01
Dansk Folkeparti,Socialdemokratiet,0.4869653473587868,2010-10-01
Dansk Folkeparti,Radikale Venstre,0.7363288228750194,2010-10-01
Dansk Folkeparti,Enhedslisten,0.2358742150384079,2010-10-01
Socialistisk Folkeparti,Ny Alliance,0.5837093541182328,2010-10-01
Socialistisk Folkeparti,Dansk Folkeparti,0.5566673698173316,2010-10-01
Socialistisk Folkeparti,Venstre,0.4541974396650014,2010-10-01
Socialistisk Folkeparti,Det Konservative Folkeparti,0.7731684752268392,2010-10-01
Socialistisk Folkeparti,Socialdemokratiet,0.8083685463163726,2010-10-01
Socialistisk Folkeparti,Radikale Venstre,0.539827900217767,2010-10-01
Socialistisk Folkeparti,Enhedslisten,0.3118489391364467,2010-10-01
Venstre,Ny Alliance,0.4208184721207888,2010-10-01
Venstre,Dansk Folkeparti,0.7452419442890583,2010-10-01
Venstre,Socialistisk Folkeparti,0.4541974396650014,2010-10-01
Venstre,Det Konservative Folkeparti,0.5409928616469792,2010-10-01
Venstre,Socialdemokratiet,0.3976277101037033,2010-10-01
Venstre,Radikale Venstre,0.74591028857625985,2010-10-01
Venstre,Enhedslisten,0.22508693905986557,2010-10-01
Det Konservative Folkeparti,Ny Alliance,0.6452892643851385,2010-10-01
Det Konservative Folkeparti,Dansk Folkeparti,0.6917250740270711,2010-10-01
Det Konservative Folkeparti,Socialistisk Folkeparti,0.7731684752268392,2010-10-01
Det Konservative Folkeparti,Venstre,0.5409928616469792,2010-10-01
Det Konservative Folkeparti,Socialdemokratiet,0.6882162953681848,2010-10-01
Det Konservative Folkeparti,Radikale Venstre,0.6177953656997276,2010-10-01
Det Konservative Folkeparti,Enhedslisten,0.2954407515804445,2010-10-01
Socialdemokratiet,Ny Alliance,0.6246884692995697,2010-10-01
Socialdemokratiet,Dansk Folkeparti,0.4869653473587868,2010-10-01
Socialdemokratiet,Socialistisk Folkeparti,0.8083685463163726,2010-10-01
Socialdemokratiet,Venstre,0.3976277101037033,2010-10-01
Socialdemokratiet,Det Konservative Folkeparti,0.6882162953681848,2010-10-01
Socialdemokratiet,Radikale Venstre,0.48889497620837763,2010-10-01
