Parti,Month,overlap_score,difference_score,mean_theta,sd_theta,Inclusion,Differentiation,Lag_inclusion,Lag_differentiation,coalition
Enhedslisten,2001-05-01,0.8229931973228855,0.17700680267711455,-0.11556869434545745,0.4698524759054669,0.4698524759054669,0.17700680267711455,0.5035289924010558,0.24631085939641753,No
Enhedslisten,2001-06-01,0.7657245953416048,0.23427540465839522,-0.22105965880453884,0.3474793781560421,0.3474793781560421,0.23427540465839522,0.4698524759054669,0.17700680267711455,No
Enhedslisten,2001-10-01,0.8064876901846504,0.19351230981534964,-0.020535510638844234,0.6124815612355917,0.6124815612355917,0.19351230981534964,0,0.029969644994313167,No
Enhedslisten,2001-12-01,0.5576218437180155,0.44237815628198457,-0.10463176443941483,0.2967676635945676,0.2967676635945676,0.44237815628198457,0.6124815612355917,0.19351230981534964,No
Enhedslisten,2002-01-01,0.5463498627785885,0.4536501372214114,0.045629271445062305,0.39663414356498844,0.39663414356498844,0.4536501372214114,0.2967676635945676,0.44237815628198457,No
Enhedslisten,2002-02-01,0.7178272233769423,0.2821727766230577,0.2559910650320876,0.9252216671458225,0.9252216671458225,0.2821727766230577,0.39663414356498844,0.4536501372214114,No
Enhedslisten,2002-03-01,0.706437518849171,0.2935624811508289,0.029784048483716102,0.49208139519614225,0.49208139519614225,0.2935624811508289,0.9252216671458225,0.2821727766230577,No
Enhedslisten,2002-04-01,0.7826822823228977,0.21731771767710228,0.239702468195859,0.8721445350115754,0.8721445350115754,0.21731771767710228,0.49208139519614225,0.2935624811508289,No
Enhedslisten,2002-05-01,0.16299289251595322,0.8370071074840468,0.27932471127086617,0.10844547530238983,0.10844547530238983,0.8370071074840468,0.8721445350115754,0.21731771767710228,No
Enhedslisten,2002-06-01,0.6186914448680072,0.38130855513199274,0.11226979598148781,0.7686065054782883,0.7686065054782883,0.38130855513199274,0.10844547530238983,0.8370071074840468,No
Enhedslisten,2002-09-01,0.12868789792024396,0.8713121020797561,0.1381790442121973,0.019561942450146228,0.019561942450146228,0.8713121020797561,0.7686065054782883,0.38130855513199274,No
Enhedslisten,2002-10-01,0.7260113599003138,0.27398864009968615,-0.026483886693147347,0.4585198232741275,0.4585198232741275,0.27398864009968615,0.019561942450146228,0.8713121020797561,No
Enhedslisten,2002-11-01,0.4763387586799444,0.5236612413200555,-0.12286335169959375,0.49185836272698014,0.49185836272698014,0.5236612413200555,0.4585198232741275,0.27398864009968615,No
Enhedslisten,2002-12-01,0.5878501072047648,0.4121498927952352,-0.176507809668167,0.4873461310317418,0.4873461310317418,0.4121498927952352,0.49185836272698014,0.5236612413200555,No
Enhedslisten,2003-01-01,0.7284957047933038,0.27150429520669617,0.24307743184210545,0.9657676737490527,0.9657676737490527,0.27150429520669617,0.4873461310317418,0.4121498927952352,No
Enhedslisten,2003-02-01,0.42111927105604624,0.5788807289439538,0.42558142604849875,0.34196045152941934,0.34196045152941934,0.5788807289439538,0.9657676737490527,0.27150429520669617,No
Enhedslisten,2003-03-01,0.5202992844250829,0.4797007155749171,-0.29433674264177945,0.48335460616225906,0.48335460616225906,0.4797007155749171,0.34196045152941934,0.5788807289439538,No
Enhedslisten,2003-04-01,0.7003071195317196,0.2996928804682803,0.30132671518432425,0.9383747590009812,0.9383747590009812,0.2996928804682803,0.48335460616225906,0.4797007155749171,No
Enhedslisten,2003-05-01,0.8108240864007102,0.18917591359928976,0.16101323453095448,0.8414009329682877,0.8414009329682877,0.18917591359928976,0.9383747590009812,0.2996928804682803,No
Enhedslisten,2003-06-01,0.640904209181819,0.35909579081818105,0.25569597929771615,0.30827342963231985,0.30827342963231985,0.35909579081818105,0.8414009329682877,0.18917591359928976,No
Enhedslisten,2003-10-01,0.5329056524988175,0.46709434750118245,-0.04856928420291211,0.332810197309442,0.332810197309442,0.46709434750118245,0,0.04603180716821916,No
Enhedslisten,2003-11-01,0.7039943224914892,0.29600567750851087,0.23782182094849907,0.5291965096318241,0.5291965096318241,0.29600567750851087,0.332810197309442,0.46709434750118245,No
Enhedslisten,2003-12-01,0.5408956916404543,0.4591043083595458,0.05426754447493481,0.3979806264649598,0.3979806264649598,0.4591043083595458,0.5291965096318241,0.29600567750851087,No
Enhedslisten,2004-01-01,0.7021198480373717,0.29788015196262835,-0.06887776955638325,0.8999106156462493,0.8999106156462493,0.29788015196262835,0.3979806264649598,0.4591043083595458,No
Enhedslisten,2004-02-01,0.6625772954276048,0.33742270457239526,-0.0527325321778699,0.7046115713997428,0.7046115713997428,0.33742270457239526,0.8999106156462493,0.29788015196262835,No
Enhedslisten,2004-03-01,0.6511841590414121,0.34881584095858786,-0.3943939876480004,0.7827914351805564,0.7827914351805564,0.34881584095858786,0.7046115713997428,0.33742270457239526,No
Enhedslisten,2004-04-01,0.5271140354264808,0.47288596457351917,0.45712397480868644,0.48617479028631844,0.48617479028631844,0.47288596457351917,0.7827914351805564,0.34881584095858786,No
Enhedslisten,2004-05-01,0.4194074323333748,0.5805925676666253,0.362181082873415,0.6659626924326377,0.6659626924326377,0.5805925676666253,0.48617479028631844,0.47288596457351917,No
Enhedslisten,2004-06-01,0.4412497353379673,0.5587502646620327,0.09243261655591348,0.10959224070765734,0.10959224070765734,0.5587502646620327,0.6659626924326377,0.5805925676666253,No
Enhedslisten,2004-09-01,0.4605134480880203,0.5394865519119797,0.29610395654236465,0.11485540631099886,0.11485540631099886,0.5394865519119797,0.10959224070765734,0.5587502646620327,No
Enhedslisten,2004-10-01,0.7138826551326832,0.2861173448673168,1.138757736133886,2.2022728202537687,2.2022728202537687,0.2861173448673168,0.11485540631099886,0.5394865519119797,No
Enhedslisten,2004-11-01,0.7144031565413056,0.2855968434586944,-0.0972445643174284,1.0029308023067791,1.0029308023067791,0.2855968434586944,2.2022728202537687,0.2861173448673168,No
Enhedslisten,2004-12-01,0.653477742182235,0.346522257817765,0.3926441130546096,0.7452693928529389,0.7452693928529389,0.346522257817765,1.0029308023067791,0.2855968434586944,No
Enhedslisten,2005-01-01,0.4342658359964622,0.5657341640035378,-0.4192482824828273,0.34407199470530747,0.34407199470530747,0.5657341640035378,0.7452693928529389,0.346522257817765,No
Enhedslisten,2005-02-01,0.3714525675894579,0.6285474324105421,0.15135053026336925,0.1247050801781896,0.1247050801781896,0.6285474324105421,0.34407199470530747,0.5657341640035378,No
Enhedslisten,2005-03-01,0.7035753791989194,0.2964246208010805,-0.1806270495356819,0.5105973184431625,0.5105973184431625,0.2964246208010805,0.1247050801781896,0.6285474324105421,No
Enhedslisten,2005-04-01,0.794288906089861,0.205711093910139,-0.11941964115799188,0.6221370336455528,0.6221370336455528,0.205711093910139,0.5105973184431625,0.2964246208010805,No
Enhedslisten,2005-05-01,0.7622520274911166,0.23774797250888333,0.2371462892300531,0.485507393188622,0.485507393188622,0.23774797250888333,0.6221370336455528,0.205711093910139,No
Enhedslisten,2005-06-01,0.5326473739711957,0.4673526260288043,-0.12974375766833068,0.5775545360323106,0.5775545360323106,0.4673526260288043,0.485507393188622,0.23774797250888333,No
Enhedslisten,2005-10-01,0.5774421439245987,0.42255785607540125,0.04034240708365861,0.3298496892344537,0.3298496892344537,0.42255785607540125,0,0.027495430919591096,No
Enhedslisten,2005-11-01,0.5920826592077388,0.4079173407922612,0.24341016852445346,0.3633566959670412,0.3633566959670412,0.4079173407922612,0.3298496892344537,0.42255785607540125,No
Enhedslisten,2005-12-01,0.6149252375641513,0.3850747624358487,-0.1497444714252049,0.40230700951197496,0.40230700951197496,0.3850747624358487,0.3633566959670412,0.4079173407922612,No
Enhedslisten,2006-01-01,0.722215352191531,0.27778464780846895,0.14858745977186666,0.5077101780034405,0.5077101780034405,0.27778464780846895,0.40230700951197496,0.3850747624358487,No
Enhedslisten,2006-02-01,0.17803301652636244,0.8219669834736376,-0.24202223780827664,0.648725842479131,0.648725842479131,0.8219669834736376,0.5077101780034405,0.27778464780846895,No
Enhedslisten,2006-03-01,0.5913405745372293,0.4086594254627706,0.7068745386969768,0.899830344115618,0.899830344115618,0.4086594254627706,0.648725842479131,0.8219669834736376,No
Enhedslisten,2006-04-01,0.7273441121635548,0.27265588783644523,0.041361633572164824,0.9912568234673967,0.9912568234673967,0.27265588783644523,0.899830344115618,0.4086594254627706,No
Enhedslisten,2006-05-01,0.7052839951183703,0.2947160048816297,0.4543705570498627,0.7394134917383199,0.7394134917383199,0.2947160048816297,0.9912568234673967,0.27265588783644523,No
Enhedslisten,2006-06-01,0.7266776602399123,0.27332233976008763,-0.046064677718482744,0.26586508879739046,0.26586508879739046,0.27332233976008763,0.7394134917383199,0.2947160048816297,No
Enhedslisten,2006-09-01,0.6249608647302834,0.3750391352697165,-0.17387670757664847,0.2407177907491296,0.2407177907491296,0.3750391352697165,0.26586508879739046,0.27332233976008763,No
Enhedslisten,2006-10-01,0.6709344581227871,0.32906554187721293,-0.10317667963077388,0.6235335833270604,0.6235335833270604,0.32906554187721293,0.2407177907491296,0.3750391352697165,No
Enhedslisten,2006-11-01,0.6990699306530804,0.3009300693469195,0.35876207133514015,0.793471805792749,0.793471805792749,0.3009300693469195,0.6235335833270604,0.32906554187721293,No
Enhedslisten,2006-12-01,0.6784535317593224,0.3215464682406775,0.19933217795424094,0.6832092948018307,0.6832092948018307,0.3215464682406775,0.793471805792749,0.3009300693469195,No
Enhedslisten,2007-01-01,0.6374751284824216,0.36252487151757845,0.27326139965597246,0.7730799327638146,0.7730799327638146,0.36252487151757845,0.6832092948018307,0.3215464682406775,No
Enhedslisten,2007-02-01,0.6824247622284467,0.3175752377715533,0.16395183767458546,0.5269036043221723,0.5269036043221723,0.3175752377715533,0.7730799327638146,0.36252487151757845,No
Enhedslisten,2007-03-01,0.678567727853219,0.32143227214678105,0.15071336081205275,0.7264235554548784,0.7264235554548784,0.32143227214678105,0.5269036043221723,0.3175752377715533,No
Enhedslisten,2007-04-01,0.7292328978170305,0.2707671021829695,-0.19549871420760992,0.5944121154053007,0.5944121154053007,0.2707671021829695,0.7264235554548784,0.32143227214678105,No
Enhedslisten,2007-05-01,0.6891626456182018,0.31083735438179816,0.19505771559407872,0.7500606889470884,0.7500606889470884,0.31083735438179816,0.5944121154053007,0.2707671021829695,No
Enhedslisten,2007-06-01,0.6866643191404053,0.31333568085959473,0.28904184733164195,0.5887039936334578,0.5887039936334578,0.31333568085959473,0.7500606889470884,0.31083735438179816,No
Enhedslisten,2007-10-01,0.5854967460333736,0.4145032539666264,0.01878307358091009,0.37397555811219224,0.37397555811219224,0.4145032539666264,0,0.05967200971789007,No
Enhedslisten,2007-11-01,0.5257429961373903,0.47425700386260966,-0.06938414125539931,0.9513228824205745,0.9513228824205745,0.47425700386260966,0.37397555811219224,0.4145032539666264,No
Enhedslisten,2007-12-01,0.6579309787227708,0.34206902127722916,-0.41850651479312767,0.7444812207826347,0.7444812207826347,0.34206902127722916,0.9513228824205745,0.47425700386260966,No
Enhedslisten,2008-01-01,0.4493414595621874,0.5506585404378126,0.46798995122189124,0.35202651794231776,0.35202651794231776,0.5506585404378126,0.7444812207826347,0.34206902127722916,No
Enhedslisten,2008-02-01,0.43354917675995597,0.566450823240044,-0.5550097450520287,0.40053814675716937,0.40053814675716937,0.566450823240044,0.35202651794231776,0.5506585404378126,No
Enhedslisten,2008-03-01,0.7273379894615861,0.2726620105384138,-0.15746828567260765,0.58602094197560906,0.58602094197560906,0.2726620105384138,0.40053814675716937,0.566450823240044,No
Enhedslisten,2008-04-01,0.7391909860192231,0.2608090139807769,0.049892274947934315,0.4363349439415435,0.4363349439415435,0.2608090139807769,0.58602094197560906,0.2726620105384138,No
Enhedslisten,2008-05-01,0.6804783891123787,0.3195216108876214,-0.17043010757609994,0.8209151196434663,0.8209151196434663,0.3195216108876214,0.4363349439415435,0.2608090139807769,No
Enhedslisten,2008-06-01,0.6854833002443083,0.3145166997556918,0.038882773810312056,0.5949829426883568,0.5949829426883568,0.3145166997556918,0.8209151196434663,0.3195216108876214,No
Enhedslisten,2008-10-01,0.10905908628647223,0.8909409137135278,-0.3761079688767448,0.05514260891724801,0.05514260891724801,0.8909409137135278,0.5949829426883568,0.3145166997556918,No
Enhedslisten,2008-11-01,0.5635000697568696,0.43649993024313033,-0.22825292728915447,0.3729583446011443,0.3729583446011443,0.43649993024313033,0.05514260891724801,0.8909409137135278,No
Enhedslisten,2008-12-01,0.6702708201145336,0.32972917988546635,0.19464351175803213,0.7615766826295689,0.7615766826295689,0.32972917988546635,0.3729583446011443,0.43649993024313033,No
Enhedslisten,2009-01-01,0.43208920661488665,0.5679107933851134,-0.14490972521411838,0.6970382295059804,0.6970382295059804,0.5679107933851134,0.7615766826295689,0.32972917988546635,No
Enhedslisten,2009-02-01,0.43919084734303354,0.5608091526569664,-0.010463727901822525,0.23693543711086165,0.23693543711086165,0.5608091526569664,0.6970382295059804,0.5679107933851134,No
Enhedslisten,2009-03-01,0.6485992164128825,0.35140078358711746,0.07072953025716357,0.37763636699202935,0.37763636699202935,0.35140078358711746,0.23693543711086165,0.5608091526569664,No
Enhedslisten,2009-04-01,0.7366380002449981,0.26336199975500185,0.1259026419588604,0.3314538229360364,0.3314538229360364,0.26336199975500185,0.37763636699202935,0.35140078358711746,No
Enhedslisten,2009-05-01,0.5442583976097434,0.45574160239025663,0.09660297101516607,0.6384962301064196,0.6384962301064196,0.45574160239025663,0.3314538229360364,0.26336199975500185,No
Enhedslisten,2009-10-01,0.5452940968272698,0.45470590317273013,0.020638115736561928,0.3328281271965734,0.3328281271965734,0.45470590317273013,0,0.047374006796861844,No
Enhedslisten,2009-11-01,0.8271805401050957,0.1728194598949043,-0.15464127199309122,0.6150556796671067,0.6150556796671067,0.1728194598949043,0.3328281271965734,0.45470590317273013,No
Enhedslisten,2009-12-01,0.7904485475799763,0.2095514524200237,-0.03242688254870889,0.6421713272008209,0.6421713272008209,0.2095514524200237,0.6150556796671067,0.1728194598949043,No
Enhedslisten,2010-01-01,0.7533494503378153,0.2466505496621847,-0.20474214236333377,0.7272338087385917,0.7272338087385917,0.2466505496621847,0.6421713272008209,0.2095514524200237,No
Enhedslisten,2010-02-01,0.7676508849932424,0.2323491150067576,-0.07188804021057416,0.5706642792952396,0.5706642792952396,0.2323491150067576,0.7272338087385917,0.2466505496621847,No
Enhedslisten,2010-03-01,0.6186151039135752,0.38138489608642473,0.07475907229884599,0.3890288408993179,0.3890288408993179,0.38138489608642473,0.5706642792952396,0.2323491150067576,No
Enhedslisten,2010-04-01,0.650569253137675,0.349430746862325,-0.38768413665840723,0.7410534562588476,0.7410534562588476,0.349430746862325,0.3890288408993179,0.38138489608642473,No
Enhedslisten,2010-05-01,0.31329873531349683,0.6867012646865032,-0.47206315753566236,0.19012238646611634,0.19012238646611634,0.6867012646865032,0.7410534562588476,0.349430746862325,No
Enhedslisten,2010-06-01,0.632174110203235,0.36782588979676506,-0.14522715833183228,0.21866719419254044,0.21866719419254044,0.36782588979676506,0.19012238646611634,0.6867012646865032,No
Enhedslisten,2010-07-01,0.0013068783884458664,0.9986931216115541,1.0795144058117145,0.07883210974416448,0.07883210974416448,0.9986931216115541,0.21866719419254044,0.36782588979676506,No
Enhedslisten,2010-10-01,0.3498503782310581,0.6501496217689419,0.02554054176894723,0.26243627168824846,0.26243627168824846,0.6501496217689419,0,0.04686366029108472,No
Enhedslisten,2010-11-01,0.8144184151228212,0.18558158487717882,0.31940387053344804,0.8481645197371065,0.8481645197371065,0.18558158487717882,0.26243627168824846,0.6501496217689419,No
Enhedslisten,2010-12-01,0.34801113634958086,0.6519888636504192,-0.28695310095968274,0.4432980752499494,0.4432980752499494,0.6519888636504192,0.8481645197371065,0.18558158487717882,No
Enhedslisten,2011-01-01,0.5115105521167196,0.48848944788328047,0.38214770106582263,0.6834301448283121,0.6834301448283121,0.48848944788328047,0.4432980752499494,0.6519888636504192,No
Enhedslisten,2011-02-01,0.7547150734218325,0.24528492657816747,0.09631927337889562,0.4845136286024627,0.4845136286024627,0.24528492657816747,0.6834301448283121,0.48848944788328047,No
Enhedslisten,2011-03-01,0.792527004153392,0.20747299584660803,-0.049415075650433175,0.5736581862615462,0.5736581862615462,0.20747299584660803,0.4845136286024627,0.24528492657816747,No
Enhedslisten,2011-04-01,0.7288220432214636,0.27117795677853646,-0.4082985781173154,0.8566930196324622,0.8566930196324622,0.27117795677853646,0.5736581862615462,0.20747299584660803,No
Enhedslisten,2011-05-01,0.6519480075620615,0.3480519924379385,-0.12436710262255121,0.5961629455528461,0.5961629455528461,0.3480519924379385,0.8566930196324622,0.27117795677853646,No
Enhedslisten,2011-06-01,0.7412481940146898,0.2587518059853103,0.05504444035311896,0.4958284637070008,0.4958284637070008,0.2587518059853103,0.5961629455528461,0.3480519924379385,No
Enhedslisten,2011-10-01,0.6065675368695328,0.39343246313046726,0.0854071664771539,0.5738998318775034,0.5738998318775034,0.39343246313046726,0.4958284637070008,0.2587518059853103,No
Enhedslisten,2011-11-01,0.6302294711841876,0.3697705288158124,-0.1619287021775662,0.3467433844159333,0.3467433844159333,0.3697705288158124,0.5738998318775034,0.39343246313046726,No
Enhedslisten,2011-12-01,0.7686855750061548,0.23131442499384522,-0.10580294228986353,0.5706186683180847,0.5706186683180847,0.23131442499384522,0.3467433844159333,0.3697705288158124,No
Enhedslisten,2012-01-01,0.6877751374176868,0.31222486258231313,-0.11983283688346237,0.46983346858166136,0.46983346858166136,0.31222486258231313,0.5706186683180847,0.23131442499384522,No
Enhedslisten,2012-02-01,0.7953420601502296,0.2046579398497704,-0.10252697166516367,0.519591789885014,0.519591789885014,0.2046579398497704,0.46983346858166136,0.31222486258231313,No
Enhedslisten,2012-03-01,0.6442666171700587,0.3557333828299413,-0.22949302580000655,0.5966251755785699,0.5966251755785699,0.3557333828299413,0.519591789885014,0.2046579398497704,No
Enhedslisten,2012-04-01,0.8019426579384448,0.19805734206155523,0.20823540561848009,0.6792989005268857,0.6792989005268857,0.19805734206155523,0.5966251755785699,0.3557333828299413,No
Enhedslisten,2012-05-01,0.8010463589638687,0.19895364103613136,-0.08193858592282013,0.743998346132316,0.743998346132316,0.19895364103613136,0.6792989005268857,0.19805734206155523,No
Enhedslisten,2012-06-01,0.72790836432100825,0.27209163567899175,0.07639655041836624,0.5569767215008665,0.5569767215008665,0.27209163567899175,0.743998346132316,0.19895364103613136,No
Enhedslisten,2012-09-01,0.22886653068590984,0.7711334693140901,0.22387660216991034,0.08405042922500837,0.08405042922500837,0.7711334693140901,0,0.08777763859119532,No
Enhedslisten,2012-10-01,0.5120613378519605,0.48793866214803944,0.08124341415939017,0.38256459494713296,0.38256459494713296,0.48793866214803944,0.08405042922500837,0.7711334693140901,No
Enhedslisten,2012-11-01,0.7437010507579268,0.2562989492420732,0.012638651566799167,0.6661290480401152,0.6661290480401152,0.2562989492420732,0.38256459494713296,0.48793866214803944,No
Enhedslisten,2012-12-01,0.7524023502879734,0.24759764971202658,-0.2837626205630155,0.8516314171689408,0.8516314171689408,0.24759764971202658,0.6661290480401152,0.2562989492420732,No
Enhedslisten,2013-01-01,0.5586975475788246,0.44130245242117533,0.19004830540927656,0.41718626122089403,0.41718626122089403,0.44130245242117533,0.8516314171689408,0.24759764971202658,No
Enhedslisten,2013-02-01,0.7797848214541977,0.2202151785458023,0.026594096563524423,0.8149919802927327,0.8149919802927327,0.2202151785458023,0.41718626122089403,0.44130245242117533,No
Enhedslisten,2013-03-01,0.6385651919574723,0.36143480804252764,-0.2221032211969066,0.7072943404806742,0.7072943404806742,0.36143480804252764,0.8149919802927327,0.2202151785458023,No
Enhedslisten,2013-04-01,0.7901998078865853,0.20980019211341475,-0.16297148849836554,0.6958803855228022,0.6958803855228022,0.20980019211341475,0.7072943404806742,0.36143480804252764,No
Enhedslisten,2013-05-01,0.6407093354435641,0.3592906645564358,-0.15131413143083186,0.7622866244107956,0.7622866244107956,0.3592906645564358,0.6958803855228022,0.20980019211341475,No
Enhedslisten,2013-06-01,0.733441170925851,0.266558829074149,0.2534986344739674,0.5531178198246434,0.5531178198246434,0.266558829074149,0.7622866244107956,0.3592906645564358,No
Enhedslisten,2013-10-01,0.700605787247724,0.2993942127522759,-0.10284967809359162,0.9924212631267253,0.9924212631267253,0.2993942127522759,0,0.08596978233226682,No
Enhedslisten,2013-11-01,0.7696339570931482,0.23036604290685184,-0.3142541754324718,0.80059652816971,0.80059652816971,0.23036604290685184,0.9924212631267253,0.2993942127522759,No
Enhedslisten,2013-12-01,0.7663079829431566,0.2336920170568434,-0.19703708084317317,0.6065806855001393,0.6065806855001393,0.2336920170568434,0.80059652816971,0.23036604290685184,No
Enhedslisten,2014-01-01,0.7736601820634775,0.22633981793652247,-0.012577503424647089,0.6358029014384808,0.6358029014384808,0.22633981793652247,0.6065806855001393,0.2336920170568434,No
Enhedslisten,2014-02-01,0.7519890724596404,0.2480109275403596,0.10204919950438465,0.5476721195008263,0.5476721195008263,0.2480109275403596,0.6358029014384808,0.22633981793652247,No
Enhedslisten,2014-03-01,0.799218147077534,0.200781852922466,-0.15497073904931893,0.7974275010911474,0.7974275010911474,0.200781852922466,0.5476721195008263,0.2480109275403596,No
Enhedslisten,2014-04-01,0.7639689375375798,0.2360310624624202,0.20017715694822666,0.8914871872277662,0.8914871872277662,0.2360310624624202,0.7974275010911474,0.200781852922466,No
Enhedslisten,2014-05-01,0.782466866060911,0.21753313393908902,-0.0406442683657721,0.43093985373363775,0.43093985373363775,0.21753313393908902,0.8914871872277662,0.2360310624624202,No
Enhedslisten,2014-06-01,0.4859143625869591,0.5140856374130409,0.03261792360185638,0.5298523051258315,0.5298523051258315,0.5140856374130409,0.43093985373363775,0.21753313393908902,No
Enhedslisten,2014-09-01,0.6758780215898413,0.3241219784101587,0.33231836167573353,0.30472695719265186,0.30472695719265186,0.3241219784101587,0.5298523051258315,0.5140856374130409,No
Enhedslisten,2014-10-01,0.5983427777669212,0.4016572222330788,0.10824207565844819,0.6683424014490211,0.6683424014490211,0.4016572222330788,0.30472695719265186,0.3241219784101587,No
Enhedslisten,2014-11-01,0.8050574145479886,0.1949425854520114,-0.30789358077875345,0.5701218570793238,0.5701218570793238,0.1949425854520114,0.6683424014490211,0.4016572222330788,No
Enhedslisten,2014-12-01,0.757373562031762,0.242626437968238,-0.11778858850961163,0.6003587793603716,0.6003587793603716,0.242626437968238,0.5701218570793238,0.1949425854520114,No
Enhedslisten,2015-01-01,0.6726842547009347,0.3273157452990653,0.06526774055243592,0.4824465542372776,0.4824465542372776,0.3273157452990653,0.6003587793603716,0.242626437968238,No
Enhedslisten,2015-02-01,0.6989650887517109,0.301034911248289,0.13848203253481778,0.7667317972738565,0.7667317972738565,0.301034911248289,0.4824465542372776,0.3273157452990653,No
Enhedslisten,2015-03-01,0.6302324489130942,0.36976755108690584,0.12900732047579885,0.8998247274887659,0.8998247274887659,0.36976755108690584,0.7667317972738565,0.301034911248289,No
Enhedslisten,2015-04-01,0.7552025346332859,0.24479746536671407,0.06973654559671712,0.5978046855719906,0.5978046855719906,0.24479746536671407,0.8998247274887659,0.36976755108690584,No
Enhedslisten,2015-05-01,0.7986689004234433,0.2013310995765567,0.06292113170332027,0.7686232288863957,0.7686232288863957,0.2013310995765567,0.5978046855719906,0.24479746536671407,No
Enhedslisten,2015-08-01,0.6413178005558486,0.35868219944415136,0.13446664744202136,0.493156176967519,0.493156176967519,0.35868219944415136,0,0.02804231589347883,No
Enhedslisten,2015-10-01,0.7790827335069993,0.22091726649300067,-0.12243774708360025,0.435806692863287,0.435806692863287,0.22091726649300067,0.493156176967519,0.35868219944415136,No
Enhedslisten,2015-11-01,0.7683731451678719,0.23162685483212808,0.09983370105639543,0.7520025878014803,0.7520025878014803,0.23162685483212808,0.435806692863287,0.22091726649300067,No
Enhedslisten,2015-12-01,0.762892471341478,0.237107528658522,-0.028550664188062957,0.5950944148260283,0.5950944148260283,0.237107528658522,0.7520025878014803,0.23162685483212808,No
Enhedslisten,2016-01-01,0.8052946722075436,0.19470532779245642,-0.03856471857612673,0.5165772564891306,0.5165772564891306,0.19470532779245642,0.5950944148260283,0.237107528658522,No
Enhedslisten,2016-02-01,0.8537261630128878,0.14627383698711213,-0.025401827838963477,0.6045541500570538,0.6045541500570538,0.14627383698711213,0.5165772564891306,0.19470532779245642,No
Enhedslisten,2016-03-01,0.7702020647866077,0.2297979352133923,0.0027650297577802587,0.6915251201758932,0.6915251201758932,0.2297979352133923,0.6045541500570538,0.14627383698711213,No
Enhedslisten,2016-04-01,0.7770090388736266,0.22299096112637343,-0.21063280444034357,0.7772876942286598,0.7772876942286598,0.22299096112637343,0.6915251201758932,0.2297979352133923,No
Enhedslisten,2016-05-01,0.5923274017104792,0.40767259828952085,0.08762118841127868,0.7741130324703194,0.7741130324703194,0.40767259828952085,0.7772876942286598,0.22299096112637343,No
Enhedslisten,2016-06-01,0.3649703274310097,0.6350296725689902,-0.05172183106162829,0.4041253936877524,0.4041253936877524,0.6350296725689902,0.7741130324703194,0.40767259828952085,No
Enhedslisten,2016-08-01,0.1869869245705941,0.8130130754294059,0.094409613798914993,0.057337791529059,0.057337791529059,0.8130130754294059,0.4041253936877524,0.6350296725689902,No
Enhedslisten,2016-09-01,0.4978960038776179,0.5021039961223821,0.07394346172480745,0.3190702728437631,0.3190702728437631,0.5021039961223821,0.057337791529059,0.8130130754294059,No
Enhedslisten,2016-10-01,0.71933531121658,0.28066468878341994,0.12552948672062156,0.7111801158700439,0.7111801158700439,0.28066468878341994,0.3190702728437631,0.5021039961223821,No
Enhedslisten,2016-11-01,0.7302204887609183,0.2697795112390818,0.05191795513279694,0.4477522941491681,0.4477522941491681,0.2697795112390818,0.7111801158700439,0.28066468878341994,No
Enhedslisten,2016-12-01,0.7013797493039695,0.29862025069603043,0.0623793009426926,0.507136462664368,0.507136462664368,0.29862025069603043,0.4477522941491681,0.2697795112390818,No
Enhedslisten,2017-01-01,0.6914781992561733,0.30852180074382674,-0.01641352978821795,0.7368887744705125,0.7368887744705125,0.30852180074382674,0.507136462664368,0.29862025069603043,No
Enhedslisten,2017-02-01,0.7747333072587297,0.22526669274127029,-0.01637672316828571,0.6501862168032763,0.6501862168032763,0.22526669274127029,0.7368887744705125,0.30852180074382674,No
Enhedslisten,2017-03-01,0.7941756824631351,0.20582431753686492,0.23408984534667282,1.3052134705274956,1.3052134705274956,0.20582431753686492,0.6501862168032763,0.22526669274127029,No
Enhedslisten,2017-04-01,0.6886433309373671,0.3113566690626329,0.15054374853837205,0.6941556989684683,0.6941556989684683,0.3113566690626329,1.3052134705274956,0.20582431753686492,No
Enhedslisten,2017-05-01,0.7677542135031928,0.23224578649680716,0.0989722194661621,0.5547175271089603,0.5547175271089603,0.23224578649680716,0.6941556989684683,0.3113566690626329,No
Enhedslisten,2017-06-01,0.4665238046528755,0.5334761953471244,-0.5957486532994268,0.3840705278835167,0.3840705278835167,0.5334761953471244,0.5547175271089603,0.23224578649680716,No
Enhedslisten,2017-09-01,0.5851170714079204,0.4148829285920796,-0.40378161610183355,0.8191726325436852,0.8191726325436852,0.4148829285920796,0.3840705278835167,0.5334761953471244,No
Enhedslisten,2017-10-01,0.7896742065356512,0.21032579346434876,0.157328086670402,0.5924817002321334,0.5924817002321334,0.21032579346434876,0.8191726325436852,0.4148829285920796,No
Enhedslisten,2017-11-01,0.8818067052557934,0.11819329474420655,0.07787866305403197,0.5633596119048969,0.5633596119048969,0.11819329474420655,0.5924817002321334,0.21032579346434876,No
Enhedslisten,2017-12-01,0.6574981370597235,0.3425018629402765,0.2043493076715482,0.8473176530499279,0.8473176530499279,0.3425018629402765,0.5633596119048969,0.11819329474420655,No
Enhedslisten,2018-01-01,0.8191847948538652,0.18081520514613483,0.05234212043508347,0.5730828386475539,0.5730828386475539,0.18081520514613483,0.8473176530499279,0.3425018629402765,No
